TotBytes,SrcBytes,DstBytes,SrcGap,DstGap,sMeanPktSz,dMeanPktSz,SrcWin,DstWin,Dur,IdleTime,Mean,StdDev,Sum,Min,Max,sTtl,dTtl,TcpRtt,SynAck,AckDat,TotPkts,SrcPkts,DstPkts,SrcRetra,DstRetra,Loss,SrcLoss,DstLoss,PCRatio,Load,SrcLoad,DstLoad,pLoss,pRetran,Rate,SrcRate,DstRate,Flgs_ e *      ,Flgs_ e d      ,Flgs_ e g      ,Flgs_ e i      ,Flgs_ e s      ,Cause_Status,Dir_   ?>,State_A_A,State_A_FA,State_A_PA,State_FA_FA,State_FPA_FA,State_FPA_FPA,State_PA_A,State_PA_PA,State_PA_SPA,State_SPA_SPA,State_S_SA,State__A,State__PA,State__SA,TcpOpt_Mws   T,TcpOpt_MwsS  T,label
1480.0,570.0,910.0,0.0,0.0,114.0,130.0,105344.0,31872.0,0.216682,1721542144.0,0.216682,0.0,0.216682,0.216682,0.216682,62.0,64.0,0.170272,0.000982,0.16929,12.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,-0.0,45633.691406,16835.732422,28797.960938,0.0,0.0,50.765636,18.460232,27.690348,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1464.0,586.0,878.0,0.0,0.0,117.199997,125.428574,105344.0,31872.0,0.216408,1721542144.0,0.216408,0.0,0.216408,0.216408,0.216408,62.0,64.0,0.170272,0.000982,0.16929,12.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,-0.0,45173.929688,17337.621094,27836.308594,0.0,0.0,50.829914,18.483604,27.725409,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
3280.0,1156.0,2124.0,0.0,0.0,115.599998,151.714279,105344.0,31872.0,0.819826,1721542144.0,0.819826,0.0,0.819826,0.819826,0.819826,62.0,64.0,0.170272,0.000982,0.16929,24.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,-0.0,29411.119141,10158.25293,19252.865234,0.0,0.0,28.054733,10.97794,15.857023,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
16018.0,1238.0,14780.0,0.0,0.0,112.545456,671.818176,105344.0,31872.0,0.931021,1721542144.0,0.931021,0.0,0.931021,0.931021,0.931021,62.0,64.0,0.170272,0.000982,0.16929,33.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,-0.0,130910.046875,9675.399414,121234.648438,0.0,0.0,34.370869,10.740896,22.555883,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2344.0,586.0,1758.0,0.0,0.0,117.199997,251.142853,105344.0,31872.0,0.249165,1721542144.0,0.249165,0.0,0.249165,0.249165,0.249165,62.0,64.0,0.170272,0.000982,0.16929,12.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,-0.0,63443.902344,15058.294922,48385.609375,0.0,0.0,44.147453,16.053619,24.080429,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1800.0,648.0,1152.0,0.0,0.0,108.0,144.0,105344.0,31872.0,0.524853,1721542144.0,0.524853,0.0,0.524853,0.524853,0.524853,62.0,64.0,0.170272,0.000982,0.16929,14.0,6.0,8.0,0.0,0.0,1.0,0.0,1.0,-0.0,23595.177734,8230.875977,15364.302734,6.666667,0.0,24.768841,9.526477,13.337068,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1690.0,636.0,1054.0,0.0,0.0,106.0,150.571426,105344.0,31872.0,0.525848,1721542144.0,0.525848,0.0,0.525848,0.525848,0.525848,62.0,64.0,0.170272,0.000982,0.16929,13.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,-0.0,21816.191406,8063.166992,13753.024414,0.0,0.0,22.820284,9.508451,11.410142,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1334.0,586.0,748.0,0.0,0.0,117.199997,124.666664,105344.0,31872.0,0.277339,1721542144.0,0.277339,0.0,0.277339,0.277339,0.277339,62.0,64.0,0.170272,0.000982,0.16929,11.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.0,31528.201172,13528.569336,17999.630859,0.0,0.0,36.056953,14.422782,18.028477,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1334.0,586.0,748.0,0.0,0.0,117.199997,124.666664,105344.0,31872.0,0.525167,1721542144.0,0.525167,0.0,0.525167,0.525167,0.525167,62.0,64.0,0.170272,0.000982,0.16929,11.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.0,16649.941406,7144.394043,9505.547852,0.0,0.0,19.041563,7.616625,9.520782,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1610.0,732.0,878.0,0.0,0.0,122.0,125.428574,105344.0,31872.0,0.999556,1721542144.0,0.999556,0.0,0.999556,0.999556,0.999556,62.0,64.0,0.170272,0.000982,0.16929,13.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,-0.0,10908.84375,4882.16748,6026.675781,0.0,0.0,12.00533,5.002221,6.002665,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
