application,window,seed,partition,n,silhouette_n,ari,ami,mapped_balanced_accuracy,silhouette,occupied_clusters,recall_low,recall_medium,recall_high
SMTP,3,123,train,2027,1000,0.11687335966601142,0.14521007237873926,0.5709541130376518,0.3071405718296504,3,0.934375,0.08680142687277051,0.6916859122401847
SMTP,3,123,validation,1195,1000,0.11041849825537407,0.18214025298449812,0.4453268652846996,0.24937967130135288,3,0.6040609137055838,0.2445054945054945,0.4874141876430206
SMTP,5,0,train,2027,1000,0.19962259521848594,0.20020988740877146,0.6083480964731858,0.28144801498967503,3,0.878125,0.12128418549346016,0.825635103926097
SMTP,5,0,validation,1195,1000,0.11872526935004254,0.2250155507708691,0.5229431829578189,0.21854489153226542,3,0.43908629441624364,0.489010989010989,0.6407322654462243
SMTP,5,21,train,2027,1000,0.19397173913830604,0.1943901331707724,0.6070788211502675,0.29042194240225766,3,0.896875,0.09988109393579073,0.8244803695150116
SMTP,5,21,validation,1195,1000,0.08327341235999254,0.2075316116798707,0.4674309813206768,0.23089767805827116,3,0.4543147208121827,0.3324175824175824,0.6155606407322655
SMTP,5,42,train,2027,1000,0.1602324679545778,0.17220109615513754,0.5918867864835202,0.2986515306085912,3,0.921875,0.09512485136741974,0.7586605080831409
SMTP,5,42,validation,1195,1000,0.10708597791203377,0.2105763752883274,0.44786919125394425,0.2434758583195282,3,0.5558375634517766,0.2774725274725275,0.5102974828375286
SMTP,5,84,train,2027,1000,0.19786901929877643,0.19646921975132706,0.6060487767733159,0.2824866622733539,3,0.865625,0.11533888228299644,0.8371824480369515
SMTP,5,84,validation,1195,1000,0.10513700488988177,0.2297617537566228,0.5101903018245407,0.22267319293418544,3,0.4365482233502538,0.43956043956043955,0.6544622425629291
SMTP,5,123,train,2027,1000,0.18993434832885267,0.1951508143566203,0.6072403031830028,0.28546420077368045,3,0.909375,0.12366230677764566,0.7886836027713626
SMTP,5,123,validation,1195,1000,0.12410745463887672,0.22257535093104142,0.5239421491439752,0.2219728680240932,3,0.46954314720812185,0.489010989010989,0.6132723112128147
SMTP,10,0,train,2027,1000,0.13628035361061994,0.15774026953991088,0.5865551762125627,0.2925029421677068,3,0.93125,0.09631391200951249,0.7321016166281755
SMTP,10,0,validation,1195,1000,0.10966656685502603,0.2310200337798609,0.4289299679941922,0.24301507160943644,3,0.48984771573604063,0.31868131868131866,0.4782608695652174
SMTP,10,21,train,2027,1000,0.11955611615105059,0.1583745674031774,0.5841338124588658,0.29041522766689176,3,0.965625,0.093935790725327,0.6928406466512702
SMTP,10,21,validation,1195,1000,0.12182418265560319,0.22849566155077705,0.4239598580513215,0.24822696807228686,3,0.5431472081218274,0.2802197802197802,0.448512585812357
SMTP,10,42,train,2027,1000,0.21047429785907687,0.21269101913865074,0.6205292515554359,0.2942845913929389,3,0.890625,0.11414982164090369,0.8568129330254042
SMTP,10,42,validation,1195,1000,0.12168484337155232,0.26085893507393254,0.49777374951903636,0.2128075445979583,3,0.3553299492385787,0.510989010989011,0.6270022883295194
