pRetran,SrcRetra,PCRatio,SrcWin,SrcLoss,DstRate,SrcLoad,Load,DstLoad,TcpRtt,Sum,AckDat,dTtl,Min,pLoss,DstLoss,Loss,StdDev,Rate,SrcRate,IdleTime,Dur,SrcPkts,SrcGap,DstBytes,DstGap,sTtl,DstWin,TotPkts,DstPkts,Mean,SrcBytes,TotBytes,dMeanPktSz,DstRetra,SynAck,label
0.0,0.0,-0.0,64128.0,0.0,25.691422,25948.335938,61556.644531,35608.308594,0.07655,0.155694,0.07655,64.0,0.155694,0.0,0.0,0.0,0.0,57.805698,25.691422,1721542400.0,0.155694,5.0,0.0,866.0,0.0,62.0,31872.0,10.0,5.0,0.155694,631.0,1497.0,173.199997,0.0,0.0,HTTP
0.0,0.0,-0.0,63488.0,0.0,57.905556,45166.335938,471073.28125,425906.96875,0.075124,0.172695,0.074307,64.0,0.172695,0.0,0.0,0.0,0.0,115.811111,52.115002,1721542400.0,0.172695,10.0,0.0,10113.0,0.0,62.0,31872.0,21.0,11.0,0.172695,1083.0,11196.0,919.363647,0.0,0.000817,HTTP
0.0,0.0,-0.0,829696.0,0.0,439.982819,124619.3125,5420224.0,5295604.5,0.075124,0.988675,0.074307,64.0,0.988675,0.0,0.0,0.0,0.0,670.594482,229.60022,1721542400.0,0.988675,228.0,0.0,655958.0,0.0,62.0,31872.0,664.0,436.0,0.988675,15468.0,671426.0,1504.490845,0.0,0.000817,HTTP
0.0,0.0,-0.0,64128.0,0.0,58.020794,40103.972656,455997.03125,415893.0625,0.079956,0.172352,0.078504,64.0,0.172352,0.0,0.0,0.0,0.0,116.041588,52.218716,1721542400.0,0.172352,10.0,0.0,9856.0,0.0,62.0,31872.0,21.0,11.0,0.172352,960.0,10816.0,896.0,0.0,0.001452,HTTP
0.0,0.0,-0.0,64128.0,0.0,22.850441,21113.806641,151087.109375,129973.304688,0.10794,0.262577,0.107443,64.0,0.262577,0.0,0.0,0.0,0.0,49.509289,22.850441,1721542400.0,0.262577,7.0,0.0,4976.0,0.0,62.0,31872.0,14.0,7.0,0.262577,808.0,5784.0,710.857117,0.0,0.000497,HTTP
0.0,0.0,-0.0,62592.0,0.0,19.292295,15022.266602,109348.726562,94326.460938,0.140485,0.311005,0.13999,64.0,0.311005,0.0,0.0,0.0,0.0,38.584591,16.076912,1721542400.0,0.311005,6.0,0.0,4278.0,0.0,62.0,31872.0,13.0,7.0,0.311005,700.0,4978.0,611.142883,0.0,0.000495,HTTP
0.0,0.0,-0.0,64128.0,0.0,10.86992,13522.180664,32196.703125,18674.523438,0.167715,0.367988,0.166678,64.0,0.367988,0.0,0.0,0.0,0.0,27.174799,13.587399,1721542400.0,0.367988,6.0,0.0,1073.0,0.0,62.0,31872.0,11.0,5.0,0.367988,746.0,1819.0,214.600006,0.0,0.001037,HTTP
0.0,0.0,-0.0,64128.0,0.0,5.564007,4842.911621,19077.865234,14234.955078,0.167367,0.898633,0.166865,64.0,0.898633,15.384615,2.0,2.0,0.0,11.128014,4.451205,1721542400.0,0.898633,5.0,0.0,1918.0,0.0,62.0,31872.0,11.0,6.0,0.898633,679.0,2597.0,319.666656,0.0,0.000502,HTTP
0.0,0.0,-0.0,847872.0,0.0,611.385864,90259.859375,7495365.0,7405105.5,0.075124,0.994462,0.074307,64.0,0.994462,0.0,0.0,0.0,0.0,783.338135,170.946701,1721542400.0,0.994462,171.0,0.0,922026.0,0.0,62.0,31872.0,780.0,609.0,0.994462,11286.0,933312.0,1514.0,0.0,0.000817,HTTP
0.0,0.0,-0.0,64128.0,0.0,49.904625,24471.75,547132.125,522660.375,0.169339,0.541032,0.166343,64.0,0.541032,0.0,0.0,0.0,0.0,88.719337,36.966389,1721542400.0,0.541032,21.0,0.0,36656.0,0.0,62.0,31872.0,49.0,28.0,0.541032,1737.0,38393.0,1309.142822,0.0,0.002996,HTTP
0.0,0.0,-0.0,100480.0,0.0,62.417213,24467.546875,721626.1875,697158.625,0.20107,0.865146,0.197586,64.0,0.865146,0.0,0.0,0.0,0.0,104.028687,40.455601,1721542400.0,0.865146,36.0,0.0,76789.0,0.0,62.0,31872.0,91.0,55.0,0.865146,2721.0,79510.0,1396.163696,0.0,0.003484,HTTP
