TotBytes,SrcBytes,DstBytes,SrcGap,DstGap,sMeanPktSz,dMeanPktSz,SrcWin,DstWin,Dur,IdleTime,Mean,StdDev,Sum,Min,Max,sTtl,dTtl,TcpRtt,SynAck,AckDat,TotPkts,SrcPkts,DstPkts,SrcRetra,DstRetra,Loss,SrcLoss,DstLoss,PCRatio,Load,SrcLoad,DstLoad,pLoss,pRetran,Rate,SrcRate,DstRate,Flgs_ e *      ,Flgs_ e d      ,Flgs_ e s      ,Cause_Status,Dir_   ?>,State_A_PA,State_FPA_FPA,State_PA_A,State_PA_PA,State_SPA_SPA,State__PA,TcpOpt_Mws   T,TcpOpt_MwsS  T,label
0.5524468099226206,0.9343897004208963,0.5068643765600855,0.0,0.0,0.6275357525773195,0.35203186180422263,0.6581059390048154,0.0,0.9870653112598469,0.0,0.9870653112598469,0.0,0.9870653112598469,0.9870653112598469,0.9870653112598469,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.794344473007712,0.8266666666666668,0.775,0.0,0.0,0.0,0.0,0.0,0.0,0.4672200126451133,0.8483982501221649,0.4160154067420701,0.0,0.0,0.010311629871851281,0.664793066859286,0.7654833752196659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.32580332612186935,0.7500618965090369,0.27527338642576965,0.0,0.0,0.5730634484536082,0.23549974280230326,0.658908507223114,0.0,0.9834852926717954,0.0,0.9834852926717954,0.0,0.9834852926717954,0.9834852926717954,0.9834852926717954,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.665809768637532,0.7266666666666667,0.6291666666666667,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.2763358872880773,0.6827245179028243,0.22647215762271622,0.012771399999999999,0.0,0.008674543615387163,0.5858455257870135,0.6229214507228685,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.23119599697383963,0.538375835602872,0.19477297040294783,0.0,0.0,0.527471206185567,0.2308369520153551,0.658908507223114,0.0,0.9742391756205471,0.0,0.9742391756205471,0.0,0.9742391756205471,0.9742391756205471,0.9742391756205471,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.49614395886889456,0.5666666666666667,0.45416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.19757273474296094,0.4934119578865649,0.16134993079166945,0.0,0.0,0.006525389835308246,0.4599820875622811,0.4527599959083495,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.5231673811767517,0.6234216390195593,0.5114109116842981,0.0,0.0,0.5089953298969072,0.4718947159309021,0.658908507223114,0.0,0.9971768192321153,0.0,0.9971768192321153,0.0,0.9971768192321153,0.9971768192321153,0.9971768192321153,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.6195372750642673,0.68,0.5833333333333334,0.0,0.0,0.15789473684210525,0.0,0.15789473684210525,0.0,0.43728049196802865,0.5593401884413891,0.4147521906627245,0.040816333333333336,0.0,0.007960853956523753,0.5403515503923726,0.5693148261691677,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.3241575196103155,0.8014359990096559,0.2672649471056698,0.0,0.0,0.5959130927835051,0.21851842418426104,0.658908507223114,0.0,0.9969983867395585,0.0,0.9969983867395585,0.0,0.9969983867395585,0.9969983867395585,0.9969983867395585,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.6915167095115681,0.7466666666666667,0.6583333333333333,0.0,0.0,0.3157894736842105,0.3333333333333333,0.2631578947368421,0.0,0.2712838291117461,0.7198012068676524,0.2169692128524291,0.07246376666666668,0.0,0.008887355837928069,0.5939579686585146,0.6431541725341221,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.7692419999203642,0.6340678385739045,0.7855996671817426,0.0,0.0,0.5617459896907216,0.5900325959692898,0.658908507223114,0.0,0.9617705384150452,0.0,0.9617705384150452,0.0,0.9617705384150452,0.9617705384150452,0.9617705384150452,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.6812339331619537,0.6266666666666667,0.7166666666666667,0.0,0.0,0.21052631578947367,0.3333333333333333,0.15789473684210525,0.0,0.6672487870776923,0.5893509409011363,0.6614551249514538,0.0493827,0.0,0.00907588895000448,0.515868125157918,0.7261637162477115,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.2724473408279469,0.4199059173062639,0.2551705693569476,0.0,0.0,0.5298344329896907,0.3832968857965451,0.658908507223114,0.0,0.6111072159573591,0.0,0.6111072159573591,0.0,0.6111072159573591,0.6111072159573591,0.6111072159573591,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.3881748071979434,0.44,0.35833333333333334,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.3701545160361937,0.6114598003590144,0.33615396790430774,0.0217865,0.0,0.00813906049325326,0.5674442324558842,0.5680825533369309,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.09179353091859895,0.26206981926219364,0.07188280042790919,0.0,0.0,0.7525773195876289,0.21104519001919383,0.40048154093097915,0.0,0.9809608996464921,0.0,0.9809608996464921,0.0,0.9809608996464921,0.9809608996464921,0.9809608996464921,0.33333333333333215,0.0,0.9999999999999999,1.0,0.9825768450230166,0.18508997429305912,0.19333333333333336,0.18333333333333332,0.0,0.0,0.5789473684210527,0.6666666666666666,0.47368421052631576,0.0,0.07687237378737316,0.2330440661939264,0.058335160055053105,0.4365079333333333,0.0,0.002417661535097414,0.15227668299545757,0.17903041358133964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0
0.39742245464077625,0.41606833374597674,0.3955336978485677,0.0,0.0,0.5171565051546392,0.5494190297504798,0.40048154093097915,0.0,0.9959474953722405,0.0,0.9959474953722405,0.0,0.9959474953722405,0.9959474953722405,0.9959474953722405,0.33333333333333215,0.0,0.9999999999999999,1.0,0.9825768450230166,0.40874035989717217,0.4466666666666667,0.3875,0.0,0.0,0.42105263157894735,0.0,0.42105263157894735,0.0,0.3314382416108186,0.37181899001377416,0.3200041173651692,0.15873016666666664,0.0,0.005258664247421039,0.3535368583530062,0.37727786410942593,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0
0.07144658428785687,0.26454567962366926,0.048808391774634495,0.0,0.0,0.6676038762886598,0.12867719289827256,0.40048154093097915,0.0,0.8466026996849458,0.0,0.8466026996849458,0.0,0.8466026996849458,0.8466026996849458,0.8466026996849458,0.33333333333333215,0.0,0.9999999999999999,1.0,0.9825768450230166,0.2082262210796915,0.22,0.20416666666666666,0.0,0.0,0.47368421052631576,0.0,0.47368421052631576,0.0,0.06958089957836307,0.27379387729613325,0.04600076607460562,0.32967033333333334,0.0,0.0031515202246852553,0.20164965966528353,0.23156426617044173,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0
0.15957686845493277,0.46013864818024264,0.1239896588612861,0.0,0.0,0.5719341391752577,0.17601401247600768,0.40048154093097915,0.0,0.9958261066006785,0.0,0.9958261066006785,0.0,0.9958261066006785,0.9958261066006785,0.9958261066006785,0.33333333333333215,0.0,0.9999999999999999,1.0,0.9825768450230166,0.403598971722365,0.4466666666666667,0.37916666666666665,0.0,0.0,0.631578947368421,0.0,0.631578947368421,0.0,0.1332299048921229,0.4112857650527937,0.10030285857788487,0.23529413333333335,0.0,0.005193150959564361,0.3535799032497937,0.36912114654417855,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0
0.1893075667281632,0.3051497895518693,0.17587364792582907,0.0,0.0,0.5909853659793814,0.3112297130518234,0.40048154093097915,0.0,0.9949862203240543,0.0,0.9949862203240543,0.0,0.9949862203240543,0.9949862203240543,0.9949862203240543,0.33333333333333215,0.0,0.9999999999999999,1.0,0.9825768450230166,0.29562982005141386,0.2866666666666667,0.30416666666666664,0.0,0.0,0.42105263157894735,0.0,0.42105263157894735,0.0,0.15759813925684715,0.27067507396522533,0.14200332339874144,0.21505376666666667,0.0,0.003807110547223101,0.225195378226227,0.29554616490454144,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0
0.18583013684084787,0.4519683089873731,0.15435932485439202,0.0,0.0,0.5974472268041238,0.22405055470249519,0.40048154093097915,0.0,0.8894716727916152,0.0,0.8894716727916152,0.0,0.8894716727916152,0.8894716727916152,0.8894716727916152,0.33333333333333215,0.0,0.9999999999999999,1.0,0.9825768450230166,0.3881748071979434,0.42000000000000004,0.37083333333333335,0.0,0.0,0.3684210526315789,0.6666666666666666,0.2631578947368421,0.0,0.17357694140971605,0.45185009510263974,0.139766374594251,0.14675053333333335,0.0,0.0055919027943457005,0.3718663035106874,0.4040736423591183,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0
0.13949537448734456,0.24709086407526618,0.12708011410911685,0.0,0.0,0.5144330051546392,0.2379203838771593,0.40048154093097915,0.0,0.9695626573599051,0.0,0.9695626573599051,0.0,0.9695626573599051,0.9695626573599051,0.9695626573599051,0.33333333333333215,0.0,0.9999999999999999,1.0,0.9825768450230166,0.27763496143958866,0.26666666666666666,0.2875,0.0,0.0,0.894736842105263,0.0,0.894736842105263,0.0,0.11915905015433728,0.22453671733300187,0.10521668622026008,0.4497354333333333,0.0,0.0036691264759497653,0.21459321212381122,0.28644616263820805,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0
0.20228820195638614,0.26046051002723447,0.19576845358373945,0.0,0.0,0.5422680257731959,0.43603149520153545,0.40048154093097915,0.0,0.9914345735691802,0.0,0.9914345735691802,0.0,0.9914345735691802,0.9914345735691802,0.9914345735691802,0.33333333333333215,0.0,0.9999999999999999,1.0,0.9825768450230166,0.2493573264781491,0.26666666666666666,0.24166666666666667,0.0,0.0,0.7368421052631579,0.0,0.7368421052631579,0.0,0.16846692056791202,0.23142820380964416,0.15806322276161472,0.4166666666666667,0.0,0.0032227184641823938,0.2098590735682091,0.23481222815484326,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0
0.2339434320374819,0.28447635553354794,0.22832223939141805,0.0,0.0,0.5384254845360824,0.45377234165067176,0.40048154093097915,0.0,0.9982334783164013,0.0,0.9982334783164013,0.0,0.9982334783164013,0.9982334783164013,0.9982334783164013,0.33333333333333215,0.0,0.9999999999999999,1.0,0.9825768450230166,0.27763496143958866,0.29333333333333333,0.2708333333333333,0.0,0.0,0.42105263157894735,0.0,0.42105263157894735,0.0,0.19382761412339644,0.2516439391622886,0.18344004957114907,0.22792023333333333,0.0,0.0035637434386146106,0.2298071028560209,0.2618531379223113,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0
0.33278473116281543,0.40876454567962367,0.3240520622845596,0.0,0.0,0.5673539484536082,0.4550196084452975,0.5818619582664527,0.0,0.9824061628289177,0.0,0.9824061628289177,0.0,0.9824061628289177,0.9824061628289177,0.9824061628289177,0.33333333333333215,0.0,0.9999999999999999,1.0,0.9825768450230166,0.3881748071979434,0.4,0.3833333333333333,0.0,0.0,0.6842105263157894,0.0,0.6842105263157894,0.0,0.28130901756618587,0.36965794613052766,0.26575297967227174,0.26262626666666666,0.0,0.005062914783801018,0.32039676833636593,0.37832074497440576,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0
0.256188365209774,0.5893785590492696,0.21662902650659693,0.0,0.0,0.6059564793814433,0.2371580009596929,0.8033707865168539,0.0,0.9937446609027503,0.0,0.9937446609027503,0.0,0.9937446609027503,0.9937446609027503,0.9937446609027503,0.33333333333333215,0.0,0.9999999999999999,1.0,0.9825768450230166,0.5089974293059125,0.54,0.49166666666666664,0.0,0.0,0.631578947368421,0.0,0.631578947368421,0.0,0.21466981802101034,0.5292523972411857,0.17605445840663628,0.1895734666666667,0.0,0.006563041524927002,0.42947941757854374,0.48086252973031246,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0
0.42818841830030663,0.5238920524882397,0.4170331629620825,0.0,0.0,0.5453608402061856,0.45655357101727445,0.8033707865168539,0.0,0.9325045090711017,0.0,0.9325045090711017,0.0,0.9325045090711017,0.9325045090711017,0.9325045090711017,0.33333333333333215,0.0,0.9999999999999999,1.0,0.9825768450230166,0.5064267352185089,0.5333333333333333,0.49166666666666664,0.0,0.0,0.47368421052631576,0.3333333333333333,0.42105263157894735,0.0,0.38221499240768064,0.5012821143650735,0.3611841946156648,0.14492753333333336,0.0,0.006958730559902045,0.45196341535813117,0.5124421089640836,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0
0.4517738874215256,0.19720227779153257,0.4826459051467966,0.0,0.0,0.49765698969072164,0.9742082533589251,0.8033707865168539,0.0,0.9999916318094857,0.0,0.9999916318094857,0.0,0.9999916318094857,0.9999916318094857,0.9999916318094857,0.33333333333333215,0.0,0.9999999999999999,1.0,0.9825768450230166,0.2467866323907455,0.22,0.26666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,0.3732501937585501,0.17279889348925367,0.38698421298038854,0.545977,0.0,0.003162202480009667,0.1707186209503193,0.25730846573518323,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0
0.14199062952099067,0.3624659569200297,0.11602579341495305,0.0,0.0,0.5589919742268041,0.21110540499040306,0.8033707865168539,0.0,0.9343225401345584,0.0,0.9343225401345584,0.0,0.9343225401345584,0.9343225401345584,0.9343225401345584,0.33333333333333215,0.0,0.9999999999999999,1.0,0.9825768450230166,0.3187660668380462,0.36000000000000004,0.29583333333333334,0.0,0.0,0.3684210526315789,0.3333333333333333,0.3157894736842105,0.0,0.12600706452566626,0.34403193573259877,0.09972966342446965,0.17676766666666666,0.0,0.004371591467523069,0.30262594672769977,0.30599273670780164,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0
0.19427153152914006,0.1478088635800941,0.20031498870795197,0.0,0.0,0.5128865979381443,0.6161228406909789,0.8033707865168539,0.0,0.7364042992228884,0.0,0.7364042992228884,0.0,0.7364042992228884,0.7364042992228884,0.7364042992228884,0.33333333333333215,0.0,0.9999999999999999,1.0,0.9825768450230166,0.16709511568123392,0.16,0.175,0.0,0.0,0.42105263157894735,0.0,0.42105263157894735,0.0,0.2163015585373742,0.17382342824598634,0.21628740054024267,0.36036036666666665,0.0,0.002907446696121441,0.16662439519119696,0.22739323272854903,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
0.22090970627662823,0.3299083931666254,0.20827885415428504,0.0,0.0,0.6701030927835051,0.46389568426103645,0.3828250401284109,0.0,0.343562762779102,0.0,0.343562762779102,0.0,0.343562762779102,0.343562762779102,0.343562762779102,0.33333333333333215,0.0,0.1615041621226135,0.02227506224904103,0.17789127852299166,0.25192802056555264,0.2733333333333334,0.24166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5307475124124773,0.8464008810377244,0.4852789776580784,0.0,0.0,0.00939582111377069,0.6211279395143992,0.677608197511566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0
0.42767078560715666,0.8073780638771973,0.3824289789611316,0.0,0.0,0.6003313762886597,0.2889068368522073,0.40048154093097915,0.0,0.9994842394133304,0.0,0.9994842394133304,0.0,0.9994842394133304,0.9994842394133304,0.9994842394133304,0.33333333333333215,0.0,0.1615041621226135,0.02227506224904103,0.17789127852299166,0.7249357326478149,0.7466666666666667,0.7125,0.0,0.0,0.3157894736842105,0.0,0.3157894736842105,0.0,0.3570745814864744,0.7233262408845189,0.3098329194224149,0.06920416666666668,0.0,0.009293684644230209,0.5924808406204289,0.6946768729254628,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0
0.354060762114596,0.693612280267393,0.31368120765481994,0.0,0.0,0.5834634896907217,0.2814032907869482,0.40048154093097915,0.0,0.9922705257960807,0.0,0.9922705257960807,0.0,0.9922705257960807,0.9922705257960807,0.9922705257960807,0.33333333333333215,0.0,0.1615041621226135,0.02227506224904103,0.17789127852299166,0.6221079691516709,0.66,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.29749889883334457,0.6251694716844863,0.25570182003188835,0.0,0.0,0.008033411683934911,0.5268938594454505,0.5885939729007781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0
0.1658282786722058,0.37261698440207974,0.1414923332937121,0.0,0.0,0.517182144329897,0.21503895105566218,0.40048154093097915,0.0,0.9780024275753947,0.0,0.9780024275753947,0.0,0.9780024275753947,0.9780024275753947,0.9780024275753947,0.33333333333333215,0.0,0.1615041621226135,0.02227506224904103,0.17789127852299166,0.3701799485861182,0.4,0.3541666666666667,0.0,0.0,0.47368421052631576,0.3333333333333333,0.42105263157894735,0.0,0.1408438378838886,0.338501521657331,0.11645402735663514,0.19480519999999998,0.0,0.004849950409269737,0.3218394924606623,0.35079165474799906,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0
0.17470767025470182,0.30787323594949245,0.15920301913704982,0.0,0.0,0.5027289226804124,0.3069584827255278,0.40048154093097915,0.0,0.9838648951307365,0.0,0.9838648951307365,0.0,0.9838648951307365,0.9838648951307365,0.9838648951307365,0.33333333333333215,0.0,0.1615041621226135,0.02227506224904103,0.17789127852299166,0.30077120822622105,0.34,0.2791666666666667,0.0,0.0,0.631578947368421,0.0,0.631578947368421,0.0,0.14705519032347042,0.27720184349183596,0.12983805594187095,0.30769230000000003,0.0,0.003917104580266639,0.27112012262514984,0.2739797365295576,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0
0.4862960062646829,0.6029957910373855,0.47258706763342445,0.0,0.0,0.5518296237113401,0.45222150959692897,0.5096308186195827,0.0,0.9670547340003947,0.0,0.9670547340003947,0.0,0.9670547340003947,0.9670547340003947,0.9670547340003947,0.33333333333333215,0.0,0.1615041621226135,0.02227506224904103,0.17789127852299166,0.5784061696658097,0.6066666666666667,0.5625,0.0,0.0,0.3684210526315789,0.0,0.3684210526315789,0.0,0.41897880018003153,0.5571594626551994,0.39509617111830125,0.10014306666666667,0.0,0.007663836475308327,0.4964993617673947,0.5659312516959218,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0
