SrcPkts,DstLoad,Cause_Status,Load,AckDat,pLoss,DstBytes,SrcRate,TotBytes,IdleTime,Loss,SrcRetra,SrcGap,DstWin,dTtl,DstLoss,SrcLoss,State_SPA_SPA,DstRetra,Max,Rate,Dur,TcpRtt,Flgs_ e *      ,SynAck,sTtl,Min,SrcLoad,pRetran,TcpOpt_MwsS  T,dMeanPktSz,DstPkts,sMeanPktSz,StdDev,Sum,DstRate,PCRatio,TotPkts,SrcBytes,Mean,SrcWin,Flgs_ e d      ,DstGap,label
0.8345323741007195,0.2695722730446724,0.0,0.3070401177313255,0.5237155372964412,0.0090067373487254,0.5495860434523872,0.5953383542915222,0.5957529131236784,0.0,0.0294117647058823,0.0,0.0,0.0,0.0,0.0294117647058823,0.0,1.0,0.0,0.9971680942417916,0.0093961599977492,0.9971680942417916,0.4701114040779138,0.0,0.0220283092936135,0.3333333333333321,0.9971680942417916,0.6651765626048874,0.0,1.0,0.464936155005115,0.7966903073286051,0.4618843571428571,0.0,0.9971680942417916,0.5213387282558728,0.0,0.81169757489301,0.8837936425221469,0.9971680942417916,0.658908507223114,1.0,0.0,1.0
0.658273381294964,0.2399837280971432,1.0,0.2597934341894919,0.5237155372964412,0.0357971665325066,0.4910683524216197,0.4684027380624301,0.5058622396184821,0.0,0.088235294117647,0.0,0.0,0.0,0.0,0.088235294117647,0.0,0.0,0.0,0.9997143994192788,0.0070332889871866,0.9997143994192788,0.4701114040779138,0.0,0.0220283092936135,0.3333333333333321,0.9997143994192788,0.4491445720100309,0.0,1.0,0.5737724101519668,0.5768321513002364,0.2647515238095238,0.0,0.9997143994192788,0.3760792691938362,0.0,0.609129814550642,0.5981631057842626,0.9997143994192788,0.658908507223114,1.0,0.0,1.0
0.7482014388489209,0.3702476481722077,1.0,0.3903193372165564,0.5237155372964412,0.092831350693288,0.74496518171283,0.5408358045342154,0.7475142844288478,0.0,0.2941176470588235,0.0,0.0,0.0,0.0,0.2352941176470588,0.6666666666666666,0.0,0.0,0.9841066010167554,0.0090858223013762,0.9841066010167554,0.4701114040779138,1.0,0.0220283092936135,0.3333333333333321,0.9841066010167554,0.5821744167086875,0.0,1.0,0.6339845988740674,0.7919621749408984,0.4110275476190476,0.0,0.9841066010167554,0.5251137567925449,0.0,0.7746077032810271,0.7634184471078685,0.9841066010167554,0.658908507223114,0.0,0.0,1.0
0.2338129496402878,0.284574623914062,1.0,0.3083288660157339,0.5237155372964412,0.0336134579111647,0.1793011285927565,0.5444379364583437,0.1847032887929095,0.0,0.0294117647058823,0.0,0.0,0.0,0.0,0.0294117647058823,0.0,0.0,0.0,0.3054985878471286,0.0081390604932532,0.3054985878471286,0.4701114040779138,0.0,0.0220283092936135,0.3333333333333321,0.3054985878471286,0.5353839520963205,0.0,1.0,0.5943908543000956,0.2033096926713948,0.2950938095238095,0.0,0.3054985878471286,0.4304858178123791,0.0,0.2154065620542082,0.2184080250130276,0.3054985878471286,0.658908507223114,1.0,0.0,1.0
0.341726618705036,0.1598664194512123,0.0,0.1698754800946204,0.9825768450230166,0.4081632779008749,0.328095799880981,0.243238172588209,0.3317136815584649,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.5294117647058824,0.6666666666666666,1.0,0.0,0.9993925654315496,0.0038061195832857,0.9993925654315496,1.0,1.0,1.0,0.3333333333333321,0.9993925654315496,0.2655469745316741,0.0,1.0,0.6877796267391267,0.3215130023640662,0.4300595238095238,0.0,0.9993925654315496,0.2090002101724974,0.0,0.3295292439372325,0.3542860865033871,0.9993925654315496,0.4004815409309791,0.0,0.0,10.0
0.2553956834532374,0.042181371840125,1.0,0.0586048983966987,0.9825768450230166,0.4935065255658634,0.083574329473915,0.1886749782946296,0.1103702703918657,0.0,0.5588235294117647,0.0,0.0,0.0,0.0,0.5588235294117647,0.0,0.0,0.0,0.9629156579285044,0.003043955683488,0.9629156579285044,1.0,0.0,1.0,0.3333333333333321,0.9629156579285044,0.215589149894994,0.0,1.0,0.2226776773202723,0.2529550827423167,0.4933862261904763,0.0,0.9629156579285044,0.1703203942331043,0.0,0.253922967189729,0.2775534132360604,0.9629156579285044,0.3996789727126806,1.0,0.0,10.0
0.460431654676259,0.1447494604162825,1.0,0.1699117823739085,0.9825768450230166,0.2201835136041946,0.2587515529895702,0.3755386040855993,0.288963872767355,0.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.3529411764705882,0.6666666666666666,0.0,0.0,0.8721668234058743,0.0058906275394531,0.8721668234058743,1.0,1.0,1.0,0.3333333333333321,0.8721668234058743,0.410425858522207,0.0,1.0,0.4009153350580403,0.4349881796690307,0.4315245476190475,0.0,0.8721668234058743,0.3246389934594021,0.0,0.4450784593437946,0.4774622199062011,0.8721668234058743,0.4004815409309791,0.0,0.0,10.0
0.2517985611510792,0.1084624848544706,1.0,0.1151482155656049,0.9825768450230166,0.7669173261009674,0.2160195441779856,0.1848301146949388,0.2181760921401898,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9691024205082548,0.0032793980445977,0.9691024205082548,1.0,0.0,1.0,0.3333333333333321,0.9691024205082548,0.1790537360130867,0.0,1.0,0.500697560901859,0.2907801418439716,0.2769953452380952,0.0,0.9691024205082548,0.1947777333007553,0.0,0.275320970042796,0.2316310578426263,0.9691024205082548,0.4004815409309791,1.0,0.0,10.0
0.381294964028777,0.1964615644553809,1.0,0.2050217171944368,0.9825768450230166,0.3711340370544922,0.3970119958656546,0.2752937997486706,0.3942502361992171,0.0,0.6176470588235294,0.0,0.0,0.0,0.0,0.6176470588235294,0.0,0.0,0.0,0.9852664033750202,0.0044957810836688,0.9852664033750202,1.0,0.0,1.0,0.3333333333333321,0.9852664033750202,0.2868441316403721,0.0,1.0,0.6943901737339992,0.3853427895981087,0.3680462619047618,0.0,0.9852664033750202,0.2543960771266226,0.0,0.3837375178316691,0.3770192808754559,0.9852664033750202,0.5457463884430177,1.0,0.0,10.0
0.5683453237410072,0.2184107589796515,1.0,0.2386299800973303,0.9825768450230166,0.2389102511750914,0.4462065293423676,0.4051600056192153,0.4639312547802222,0.0,0.5588235294117647,0.0,0.0,0.0,0.0,0.5588235294117647,0.0,0.0,0.0,0.9978718456727528,0.0064192075060236,0.9978718456727528,1.0,0.0,1.0,0.3333333333333321,0.9978718456727528,0.4318955038524909,0.0,1.0,0.5506954481407421,0.5460992907801419,0.3980233333333333,0.0,0.9978718456727528,0.3566170545698408,0.0,0.5549215406562054,0.5745179781136007,0.9978718456727528,0.8033707865168539,1.0,0.0,10.0
