pRetran,Load,TcpOpt_MwsS  T,Sum,DstLoss,SynAck,SrcLoss,SrcBytes,SrcRate,SrcRetra,SrcPkts,DstGap,Dur,SrcLoad,AckDat,State_SPA_SPA,IdleTime,sTtl,dMeanPktSz,sMeanPktSz,TcpRtt,Rate,Cause_Status,Max,Mean,dTtl,DstBytes,DstRetra,DstLoad,Flgs_ e d      ,Flgs_ e *      ,PCRatio,Loss,TotPkts,DstRate,StdDev,TotBytes,DstWin,SrcWin,pLoss,SrcGap,Min,DstPkts,label
0.0,0.0,0.0,0.0003643820218489,0.0,0.0,0.0,0.0022205551387846,0.0,0.0,0.0294117647058823,0.0,0.0003643820218489,0.0,0.0,0.0,0.0,1.0,0.0,0.0511933586994119,0.0,0.056447824873028,0.0,0.0003643820218489,0.0003643820218489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147058823529411,0.0,0.0,0.0016833599865331,0.0,1.0,0.0,0.0,0.0003643820218489,0.0,1.0
0.0,0.0041607579622631,1.0,0.3148274016101804,0.1333333333333333,0.1809803474171883,0.0,0.0431807951987997,0.0212240281908228,0.0,0.3823529411764705,0.0,0.3148274016101804,0.0021869891996092,0.3630007161742295,0.0,0.0,1.0,0.0860566519607842,0.0765771753718436,0.3867788025553011,0.0019599853549525,0.0,0.3148274016101804,0.3148274016101804,0.0,0.5,0.0,0.0250523530172621,1.0,0.0,0.0,0.125,0.4411764705882353,0.0428317417091733,0.0,0.077462615380299,0.5790697674418605,1.5688981628202148e-05,0.16161616,0.0,0.3148274016101804,0.4722222222222222,1.0
0.0,0.0089849381650322,1.0,0.1280623986843779,0.0666666666666666,0.341772403051557,0.0,0.0439009752438109,0.0521769555463485,0.0,0.3823529411764705,0.0,0.1280623986843779,0.0054654750880479,0.2603212552972661,0.0,0.0,1.0,0.1040723823529412,0.0778543479764787,0.3060812671713677,0.0040153415943726,0.0,0.1280623986843779,0.1280623986843779,0.0,0.3727544910179641,0.0,0.0455259744780993,1.0,0.0,0.0,0.0625,0.3676470588235294,0.0743274302171774,0.0,0.0685969194512246,0.5790697674418605,1.5688981628202148e-05,0.09876544,0.0,0.1280623986843779,0.3333333333333333,1.0
0.0,0.0108928001557451,1.0,0.1018630677892932,0.1333333333333333,0.0197716292497098,0.0,0.0421005251312828,0.0601305298811609,0.0,0.3529411764705882,0.0,0.1018630677892932,0.0065456983052691,0.1230446558863598,0.0,0.0,1.0,0.0961538578431372,0.0808831988931165,0.1254744167612701,0.0048461699823099,0.0,0.1018630677892932,0.1018630677892932,0.0,0.3648952095808384,0.0,0.0561199638936801,1.0,0.0,0.0,0.125,0.3529411764705882,0.0934445347605937,0.0,0.0663243834694049,0.5790697674418605,1.5688981628202148e-05,0.1975308533333333,0.0,0.1018630677892932,0.3333333333333333,1.0
0.0,0.0215595241271206,0.0,0.0439167093952244,0.0,0.0147815993888949,0.0,0.0368792198049512,0.1141121289214221,0.0,0.2941176470588235,0.0,0.0439167093952244,0.0130590641925725,0.2676916573779407,0.0,0.0,1.0,0.1011586274509803,0.0850224849533033,0.2691543458254684,0.0093670829802571,0.0,0.0439167093952244,0.0439167093952244,0.0,0.3095059880239521,0.0,0.1098803438697532,0.0,0.0,0.0,0.0,0.2941176470588235,0.1806174291739745,0.0,0.0572903515416771,0.5790697674418605,1.5688981628202148e-05,0.0,0.0,0.0439167093952244,0.2777777777777777,1.0
0.0,0.0311287228446169,0.0,0.0305753033248464,0.0,0.049275304808484,0.0,0.0372393098274568,0.163904478100528,0.0,0.2941176470588235,0.0,0.0305753033248464,0.0189267740716825,0.1217213489922405,0.0,0.0,1.0,0.1011586274509803,0.0858526447595987,0.1281492876191499,0.0134543708837191,0.0,0.0305753033248464,0.0305753033248464,0.0,0.3095059880239521,0.0,0.1578261707965061,0.0,0.0,0.0,0.0,0.2941176470588235,0.2594291021717463,0.0,0.0576270235389838,0.5790697674418605,1.5688981628202148e-05,0.0,0.0,0.0305753033248464,0.2777777777777777,1.0
0.0,0.0170638883124606,0.0,0.0562696945796232,0.0,0.0344837848830864,0.0,0.0377794448612153,0.0890608924409341,0.0,0.2941176470588235,0.0,0.0562696945796232,0.0104407741539946,0.3700439935598167,0.0,0.0,1.0,0.1011586274509803,0.0870978913870633,0.3739687103253239,0.007310710449864,0.0,0.0562696945796232,0.0562696945796232,0.0,0.3095059880239521,0.0,0.0857581161741165,0.0,0.0,0.0,0.0,0.2941176470588235,0.1409661699798653,0.0,0.0581320315349437,0.5790697674418605,1.5688981628202148e-05,0.0,0.0,0.0562696945796232,0.2777777777777777,1.0
0.0,0.0478612648355692,0.0,0.0216637723501843,0.0,0.3516036547256475,0.0,0.0384996249062265,0.2313276107704927,0.0,0.2941176470588235,0.0,0.0216637723501843,0.0276211708889472,0.136293879133483,0.0,0.0,1.0,0.0901206519607842,0.0887582172258734,0.1836350567956632,0.0208878007223244,0.0,0.0216637723501843,0.0216637723501843,0.0,0.3589071856287426,0.0,0.2597357805162923,0.0,0.0,0.0,0.0,0.3235294117647059,0.439376271743949,0.0,0.0625087674999298,0.5790697674418605,1.5688981628202148e-05,0.0,0.0,0.0216637723501843,0.3333333333333333,1.0
0.0,0.0484158501196602,0.0,0.0216914937212463,0.0,0.0197319471036993,0.0,0.0393998499624906,0.2310319998900143,0.0,0.2941176470588235,0.0,0.0216914937212463,0.0282307377370317,0.0791762919406167,0.0,0.0,1.0,0.0901206519607842,0.0908336236596333,0.0816890244312037,0.0208611079090332,0.0,0.0216914937212463,0.0216914937212463,0.0,0.3589071856287426,0.0,0.2594038478888676,0.0,0.0,0.0,0.0,0.3235294117647059,0.4388147592652282,0.0,0.0633504474931964,0.5790697674418605,1.5688981628202148e-05,0.0,0.0,0.0216914937212463,0.3333333333333333,1.0
0.0,0.035689815928219,0.0,0.0298835011092313,0.0,0.1085207488020952,0.0,0.0404801200300075,0.1676988533913046,0.0,0.2941176470588235,0.0,0.0298835011092313,0.0210639103781863,0.2401943363003408,0.0,0.0,1.0,0.0901206519607842,0.0933241051539259,0.2544069538581419,0.0151424223768929,0.0,0.0298835011092313,0.0298835011092313,0.0,0.3589071856287426,0.0,0.1882930988902918,0.0,0.0,0.0,0.0,0.3235294117647059,0.318521853107529,0.0,0.0643604634851162,0.5790697674418605,1.5688981628202148e-05,0.0,0.0,0.0298835011092313,0.3333333333333333,1.0
