TotBytes,SrcBytes,DstBytes,SrcGap,DstGap,sMeanPktSz,dMeanPktSz,SrcWin,DstWin,Dur,IdleTime,Mean,StdDev,Sum,Min,Max,sTtl,dTtl,TcpRtt,SynAck,AckDat,TotPkts,SrcPkts,DstPkts,SrcRetra,DstRetra,Loss,SrcLoss,DstLoss,PCRatio,Load,SrcLoad,DstLoad,pLoss,pRetran,Rate,SrcRate,DstRate,Flgs_ e  S     ,Flgs_ e *      ,Flgs_ e d      ,Flgs_ e dS     ,Flgs_ e g      ,Flgs_ e i      ,Flgs_ e s      ,Proto_tcp,Cause_Status,Cause_Stop,Dir_   ?>,Dir_  <->,Dir_  <?>,State_A_A,State_A_FA,State_A_FPA,State_A_PA,State_A_SA,State_ECO,State_FA_A,State_FA_FA,State_FA_FPA,State_FA_FSA,State_FA_PA,State_FA_R,State_FPA_FPA,State_FPA_FSPA,State_FRA_A,State_FRA_FPA,State_FRA_PA,State_FRPA_FPA,State_FRPA_PA,State_FSA_FSA,State_FSPA_FSPA,State_FSPA_SPA,State_FSRPA_FSPA,State_FSRPA_SPA,State_PA_,State_PA_A,State_PA_FPA,State_PA_FSPA,State_PA_PA,State_PA_R,State_PA_SPA,State_RA_,State_RA_A,State_RA_FPA,State_RA_PA,State_R_,State_R_A,State_R_FA,State_R_FPA,State_R_PA,State_R_SA,State_SA_SA,State_SPA_FSPA,State_SPA_SPA,State_SRPA_FSPA,State_SRPA_SPA,State_SR_SA,State_S_SA,State__A,State__FA,State__FPA,State__PA,State__SA,TcpOpt_Mws   T,TcpOpt_MwsS  T,label
1821.0,720.0,1101.0,0.0,0.0,120.0,220.199997,64128.0,31872.0,0.140579,1721542656.0,0.140579,0.0,0.140579,0.140579,0.140579,62.0,64.0,0.062465,0.001953,0.060512,11.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.0,84280.015625,34144.503906,50135.511719,0.0,0.0,71.134377,35.567188,28.453753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1820.0,719.0,1101.0,0.0,0.0,119.833336,220.199997,64128.0,31872.0,0.139642,1721542656.0,0.139642,0.0,0.139642,0.139642,0.139642,62.0,64.0,0.061016,0.000504,0.060512,11.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.0,84845.53125,34373.613281,50471.921875,0.0,0.0,71.611694,35.805847,28.644676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1528.0,670.0,858.0,0.0,0.0,134.0,171.600006,64128.0,31872.0,0.247196,1721542656.0,0.247196,0.0,0.247196,0.247196,0.247196,62.0,64.0,0.107909,0.000496,0.107413,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.0,39579.929688,17346.558594,22233.369141,0.0,0.0,36.408356,16.181492,16.181492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3953.0,782.0,3171.0,0.0,0.0,130.333328,528.5,64128.0,31872.0,0.139894,1721542656.0,0.139894,0.0,0.139894,0.139894,0.139894,62.0,64.0,0.077502,0.0,0.077502,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.0,188428.390625,37285.375,151143.015625,0.0,0.0,78.630966,35.741348,35.741348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
20071.0,1140.0,18931.0,0.0,0.0,95.0,1113.588257,64128.0,31872.0,0.184835,1721542656.0,0.184835,0.0,0.184835,0.184835,0.184835,62.0,64.0,0.058679,0.000509,0.05817,29.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,-0.0,816425.4375,45229.527344,771195.9375,0.0,0.0,151.486465,59.512539,86.56369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
17415.0,1118.0,16297.0,0.0,0.0,93.166664,1086.466675,63488.0,31872.0,0.183828,1721542656.0,0.183828,0.0,0.183828,0.183828,0.183828,62.0,64.0,0.05817,0.0,0.05817,27.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,-0.0,706573.5625,44606.917969,661966.625,0.0,0.0,141.436569,59.838547,76.15815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2854.0,715.0,2139.0,0.0,0.0,119.166664,356.5,64128.0,31872.0,0.122809,1721542656.0,0.122809,0.0,0.122809,0.122809,0.122809,62.0,64.0,0.060046,0.000537,0.059509,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.0,154972.359375,38824.515625,116147.835938,0.0,0.0,89.569984,40.713627,40.713627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
10686.0,979.0,9707.0,0.0,0.0,97.900002,882.454529,61568.0,31872.0,0.141221,1721542656.0,0.141221,0.0,0.141221,0.141221,0.141221,62.0,64.0,0.045918,0.0,0.045918,21.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,-0.0,549889.875,49964.238281,499925.65625,0.0,0.0,141.621994,63.729897,70.810997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
91079.0,3173.0,87906.0,0.0,0.0,73.790695,1417.838745,116864.0,31872.0,0.386868,1721542656.0,0.386868,0.0,0.386868,0.386868,0.386868,62.0,64.0,0.045918,0.001007,0.044911,105.0,43.0,62.0,0.0,0.0,0.0,0.0,0.0,-0.0,1852600.875,64104.550781,1788496.375,0.0,0.0,268.825531,108.564163,157.676514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7258.0,931.0,6327.0,0.0,0.0,103.444443,703.0,64128.0,31872.0,0.265116,1721542656.0,0.265116,0.0,0.265116,0.265116,0.265116,62.0,64.0,0.045918,0.001007,0.044911,18.0,9.0,9.0,0.0,0.0,2.0,0.0,2.0,-0.0,194692.125,24985.289062,169706.84375,10.0,0.0,64.122871,30.17547,30.17547,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2173.0,729.0,1444.0,0.0,0.0,121.5,240.666672,64128.0,31872.0,0.276589,1721542656.0,0.276589,0.0,0.276589,0.276589,0.276589,62.0,64.0,0.045918,0.00153,0.044388,12.0,6.0,6.0,0.0,0.0,2.0,0.0,2.0,-0.0,52409.890625,17585.660156,34824.234375,14.285714,0.0,39.770199,18.077364,18.077364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1911.0,717.0,1194.0,0.0,0.0,119.5,238.800003,64128.0,31872.0,0.184989,1721542656.0,0.184989,0.0,0.184989,0.184989,0.184989,62.0,64.0,0.059599,0.000523,0.059076,11.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.0,67203.992188,25860.996094,41342.996094,0.0,0.0,54.057266,27.028633,21.622908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3661.0,713.0,2948.0,0.0,0.0,118.833336,491.333344,64128.0,31872.0,0.201291,1721542656.0,0.201291,0.0,0.201291,0.201291,0.201291,62.0,64.0,0.078751,0.001034,0.077717,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.0,121297.03125,23647.357422,97649.671875,0.0,0.0,54.647255,24.839661,24.839661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3938.0,716.0,3222.0,0.0,0.0,119.333336,537.0,63488.0,31872.0,0.201261,1721542656.0,0.201261,0.0,0.201261,0.201261,0.201261,62.0,64.0,0.077717,0.000496,0.077221,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.0,130457.46875,23730.380859,106727.085938,0.0,0.0,54.655399,24.843363,24.843363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2627.0,713.0,1914.0,0.0,0.0,118.833336,382.799988,64128.0,31872.0,0.217595,1721542656.0,0.217595,0.0,0.217595,0.217595,0.217595,62.0,64.0,0.091586,0.002,0.089586,11.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.0,78200.328125,21875.503906,56324.824219,0.0,0.0,45.95694,22.97847,18.382776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4898.0,782.0,4116.0,0.0,0.0,111.714287,588.0,62592.0,31872.0,0.246076,1721542656.0,0.246076,0.0,0.246076,0.246076,0.246076,62.0,64.0,0.106246,0.001987,0.104259,14.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,-0.0,136510.671875,21814.398438,114696.273438,0.0,0.0,52.829208,24.382711,24.382711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2466.0,716.0,1750.0,0.0,0.0,119.333336,350.0,64128.0,31872.0,0.245083,1721542656.0,0.245083,0.0,0.245083,0.245083,0.245083,62.0,64.0,0.105253,0.000994,0.104259,11.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.0,65186.078125,19487.275391,45698.804688,0.0,0.0,40.802502,20.401251,16.321001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1586.0,656.0,930.0,0.0,0.0,131.199997,186.0,64128.0,31872.0,0.203183,1721542656.0,0.203183,0.0,0.203183,0.203183,0.203183,62.0,64.0,0.0931,0.001525,0.091575,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.0,49964.8125,20671.021484,29293.789062,0.0,0.0,44.295044,19.686687,19.686687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3970.0,721.0,3249.0,0.0,0.0,120.166664,541.5,63488.0,31872.0,0.203183,1721542656.0,0.203183,0.0,0.203183,0.203183,0.203183,62.0,64.0,0.10634,0.001525,0.104815,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.0,130286.492188,23663.398438,106623.09375,0.0,0.0,54.13839,24.608358,24.608358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3639.0,722.0,2917.0,0.0,0.0,120.333336,486.166656,63488.0,31872.0,0.203336,1721542656.0,0.203336,0.0,0.203336,0.203336,0.203336,62.0,64.0,0.093142,0.000501,0.092641,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.0,119329.585938,23684.935547,95644.648438,0.0,0.0,54.097652,24.589842,24.589842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15754.0,919.0,14835.0,0.0,0.0,102.111115,1059.642822,59520.0,31872.0,0.201559,1721542656.0,0.201559,0.0,0.201559,0.201559,0.201559,62.0,64.0,0.092958,0.000502,0.092456,23.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,-0.0,579205.125,32427.228516,546777.875,0.0,0.0,109.149178,39.690609,64.497238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3976.0,717.0,3259.0,0.0,0.0,119.5,543.166687,63488.0,31872.0,0.200658,1721542656.0,0.200658,0.0,0.200658,0.200658,0.200658,62.0,64.0,0.093411,0.0,0.093411,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.0,132125.3125,23841.5625,108283.75,0.0,0.0,54.819645,24.91802,24.91802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2503.0,715.0,1788.0,0.0,0.0,119.166664,357.600006,64128.0,31872.0,0.201866,1721542656.0,0.201866,0.0,0.201866,0.201866,0.201866,62.0,64.0,0.093847,0.000496,0.093351,11.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.0,80330.515625,23619.628906,56710.886719,0.0,0.0,49.537811,24.768906,19.815125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1686.0,650.0,1036.0,0.0,0.0,130.0,207.199997,64128.0,31872.0,0.200277,1721542656.0,0.200277,0.0,0.200277,0.200277,0.200277,62.0,64.0,0.092529,0.0,0.092529,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.0,53885.367188,20771.232422,33114.136719,0.0,0.0,44.937759,19.972338,19.972338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1998.0,732.0,1266.0,0.0,0.0,122.0,253.199997,64128.0,31872.0,0.185766,1721542656.0,0.185766,0.0,0.185766,0.185766,0.185766,62.0,64.0,0.092484,0.000512,0.091972,11.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.0,69894.382812,26269.609375,43624.777344,0.0,0.0,53.831165,26.915583,21.532467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8520.0,923.0,7597.0,0.0,0.0,102.555557,844.111084,64128.0,31872.0,0.186277,1721542656.0,0.186277,0.0,0.186277,0.186277,0.186277,62.0,64.0,0.092484,0.000512,0.091972,18.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,-0.0,325279.0,35259.316406,290019.6875,0.0,0.0,91.26194,42.946793,42.946793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4954.0,780.0,4174.0,0.0,0.0,111.428574,596.285706,62592.0,31872.0,0.187049,1721542656.0,0.187049,0.0,0.187049,0.187049,0.187049,62.0,64.0,0.093482,0.000965,0.092517,14.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,-0.0,181642.234375,28612.822266,153029.421875,0.0,0.0,69.500504,32.077156,32.077156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3189.0,716.0,2473.0,0.0,0.0,119.333336,412.166656,63488.0,31872.0,0.201217,1721542656.0,0.201217,0.0,0.201217,0.201217,0.201217,62.0,64.0,0.093482,0.000965,0.092517,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.0,105676.960938,23735.570312,81941.390625,0.0,0.0,54.667351,24.848795,24.848795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3714.0,764.0,2950.0,0.0,0.0,127.333336,491.666656,64128.0,31872.0,0.184176,1721542656.0,0.184176,0.0,0.184176,0.184176,0.184176,62.0,64.0,0.092097,0.000499,0.091598,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.0,134480.0625,27669.185547,106810.875,0.0,0.0,59.725479,27.147945,27.147945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
