TotBytes,SrcBytes,DstBytes,SrcGap,DstGap,sMeanPktSz,dMeanPktSz,SrcWin,DstWin,Dur,IdleTime,Mean,StdDev,Sum,Min,Max,sTtl,dTtl,TcpRtt,SynAck,AckDat,TotPkts,SrcPkts,DstPkts,SrcRetra,DstRetra,Loss,SrcLoss,DstLoss,PCRatio,Load,SrcLoad,DstLoad,pLoss,pRetran,Rate,SrcRate,DstRate,Flgs_ e *      ,Flgs_ e d      ,Flgs_ e g      ,Flgs_ e s      ,Cause_Status,State_A_A,State_A_FA,State_A_FPA,State_A_PA,State_A_SA,State_FA_A,State_FA_FA,State_FA_FPA,State_FA_FSA,State_FA_PA,State_FA_R,State_FPA_FPA,State_FPA_FSPA,State_FRA_A,State_FRA_PA,State_FRPA_FPA,State_FRPA_PA,State_FRPA_SPA,State_FSPA_FSPA,State_FSPA_SPA,State_FSRPA_FSPA,State_FSRPA_SPA,State_PA_FPA,State_PA_FSPA,State_PA_PA,State_PA_R,State_PA_SPA,State_RA_,State_RA_PA,State_RPA_SPA,State_R_,State_R_A,State_R_SA,State_SA_SA,State_SPA_FSPA,State_SPA_SPA,State_SRPA_SPA,State_SR_SA,State_S_SA,State__A,State__FA,State__FPA,State__PA,State__SA,TcpOpt_MwsS  T,label
0.001979326580043355,0.02392508244664302,0.0015222019570177324,0.0,0.0,0.2738604102564103,0.24163364861294584,0.0024258549182252127,0.0,0.13903483420900525,0.0,0.13903483420900525,0.0,0.13903483420900525,0.13903483420900525,0.13903483420900525,1.0,0.0,0.08447907139860958,0.002543920342518845,0.08393098423358589,0.007988380537400145,0.012320328542094456,0.006276150627615062,0.0,0.0,0.0,0.0,0.0,0.0,0.0019408245196733565,0.01062949376195917,0.0014373569082442583,0.0,0.0,0.009850108947797451,0.004477321966044293,0.00594578749164397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0009066812134700316,0.020564992844253623,0.0005034708978564345,0.0,0.0,0.2824786260683761,0.0959048857331572,0.0024415055951169887,0.0,0.1246887481324888,0.0,0.1246887481324888,0.0,0.1246887481324888,0.1246887481324888,0.1246887481324888,1.0,0.0,0.08570033626042649,0.0025491226336078407,0.08515268505599576,0.006535947712418301,0.01026694045174538,0.005230125523012552,0.0,0.0,0.0,0.0,0.0,0.0,0.0009721490566826882,0.009781525509459335,0.0005088455923296035,0.0,0.0,0.008986430151968717,0.003993968762763872,0.005303904810008306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9646945273320515,0.9156555285918735,0.9631925325418345,0.0,0.0,0.1541341965811966,0.9971526334214003,0.2123796854213945,0.0,0.9899699398196389,0.0,0.9899699398196389,0.0,0.9899699398196389,0.9899699398196389,0.9899699398196389,1.0,0.0,0.08352736499728379,0.0,0.08365138415810765,0.9636891793754538,0.837782340862423,0.9623430962343096,0.0,0.0,0.07216494845360824,0.0,0.07216494845360824,0.0,0.15628332738905032,0.06837501489605043,0.15304473511612318,0.019473421177545962,0.0,0.1668863704912941,0.05118519607812375,0.15348167325095,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.5373585988816465,0.8275154004106776,0.529462062843709,0.0,0.0,0.14102564102564105,0.996599608322325,0.3791063463494796,0.0,0.6803370820224921,0.0,0.6803370820224921,0.0,0.6803370820224921,0.6803370820224921,0.6803370820224921,1.0,0.0,0.08352736499728379,0.0,0.08365138415810765,0.6594045025417574,0.8275154004106776,0.5292887029288702,0.0,0.0,0.0,0.0,0.0,0.0,0.12656579349407868,0.08991331687454852,0.12230704049181534,0.0,0.0,0.16616274461064026,0.07356544296226912,0.12272420441947411,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.014237547757205328,0.022773940638417024,0.01404586716967524,0.0,0.0,0.3128205,0.8361129458388376,0.0024415055951169887,0.0,0.8343520061120366,0.0,0.8343520061120366,0.0,0.8343520061120366,0.8343520061120366,0.8343520061120366,1.0,0.0,0.388371853145651,0.07900719476857608,0.3680308303846773,0.014524328249818447,0.01026694045174538,0.016736401673640166,0.0,0.0,0.010309278350515464,0.0,0.010309278350515464,0.0,0.00256206180250682,0.001619296905555366,0.0024853635481685674,0.16231883603478267,0.0,0.002984369864690079,0.0005968739231380152,0.0029723841058312724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.034607607007768354,0.030240806421504573,0.03464795178884735,0.0,0.0,0.14835165384615387,1.0,0.0023632522106581105,0.0,0.9996589979539878,0.0,0.9996589979539878,0.0,0.9996589979539878,0.9996589979539878,0.9996589979539878,1.0,0.0,0.388371853145651,0.07900719476857608,0.3680308303846773,0.03340595497458242,0.028747433264887066,0.034518828451882845,0.0,0.0,0.03608247422680412,0.0,0.03608247422680412,0.0,0.00539114796290549,0.002082639414999858,0.005292503105869683,0.24197530739753087,0.0,0.005728988084512968,0.0016190618878623609,0.0052925030928827575,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0787241437712089,0.06981519507186858,0.07874534497465308,0.0,0.0,0.14102564102564105,1.0,0.018186086548243212,0.0,0.9856269137614826,0.0,0.9856269137614826,0.0,0.9856269137614826,0.9856269137614826,0.9856269137614826,1.0,0.0,0.388371853145651,0.07900719476857608,0.3680308303846773,0.0784313725490196,0.06981519507186859,0.07845188284518828,0.0,0.0,0.0,0.0,0.0,0.0,0.012654469513417662,0.0050947577032574186,0.012413155635671726,0.0,0.0,0.013642161367146606,0.004168438084850351,0.012413156173782644,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.08275081502682975,0.018480492813141684,0.08399503463962996,0.0,0.0,0.14102564102564105,1.0,0.018186086548243212,0.0,0.8713372280233682,0.0,0.8713372280233682,0.0,0.8713372280233682,0.8713372280233682,0.8713372280233682,1.0,0.0,0.388371853145651,0.07900719476857608,0.3680308303846773,0.06390704429920116,0.018480492813141684,0.08368200836820083,0.0,0.0,0.0,0.0,0.0,0.0,0.015056250326243949,0.0013970947659709796,0.014990076723840258,0.0,0.0,0.0125738523768707,0.0011430774661700634,0.014990076510820847,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.00927290696416875,0.006160164271047227,0.009354433803285737,0.0,0.0,0.14102564102564105,0.8909511387054161,0.01724704593473668,0.0,0.2569255415532493,0.0,0.2569255415532493,0.0,0.2569255415532493,0.2569255415532493,0.2569255415532493,1.0,0.0,0.388371853145651,0.07900719476857608,0.3680308303846773,0.008714596949891068,0.006160164271047228,0.010460251046025104,0.0,0.0,0.0,0.0,0.0,0.0,0.00521651659058312,0.0011845267361589936,0.005160411419007743,0.0,0.0,0.005814948986040975,0.0009691581850901626,0.0057915961397872855,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.011073345952957326,0.018791612220770332,0.010908536120222747,0.0,0.0,0.43019941880341883,0.7992073976221928,0.002457156272008763,0.0,0.9303425820554924,0.0,0.9303425820554924,0.0,0.9303425820554924,0.9303425820554924,0.9303425820554924,1.0,0.0,0.3604670512917489,0.12714919650614132,0.3273386893505427,0.010893246187363835,0.006160164271047228,0.013598326359832635,0.0,0.0,0.0,0.0,0.0,0.0,0.0017516623238228082,0.0009987121711287092,0.0017043581244789651,0.0,0.0,0.0020073371790057452,0.0002676449987007665,0.00213256055846955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
