TotBytes,SrcBytes,DstBytes,SrcGap,DstGap,sMeanPktSz,dMeanPktSz,SrcWin,DstWin,Dur,IdleTime,Mean,StdDev,Sum,Min,Max,sTtl,dTtl,TcpRtt,SynAck,AckDat,TotPkts,SrcPkts,DstPkts,SrcRetra,DstRetra,Loss,SrcLoss,DstLoss,PCRatio,Load,SrcLoad,DstLoad,pLoss,pRetran,Rate,SrcRate,DstRate,Flgs_ e  D     ,Flgs_ e *      ,Flgs_ e d      ,Flgs_ e g      ,Flgs_ e i      ,Flgs_ e r      ,Flgs_ e s      ,Proto_tcp,Cause_Status,Dir_  <->,State_A_FPA,State_A_PA,State_ECO,State_FA_A,State_FA_FPA,State_FA_PA,State_FA_R,State_FPA_FPA,State_FRA_FPA,State_FRA_PA,State_FRPA_FPA,State_FRPA_PA,State_FSA_SA,State_FSPA_FSPA,State_FSRPA_FSPA,State_PA_A,State_PA_FPA,State_PA_PA,State_PA_SPA,State_RA_PA,State_RPA_PA,State_R_PA,State_SA_SA,State_SA_SPA,State_SPA_FSPA,State_SPA_SPA,State_S_RA,State_S_SA,State__PA,State__SA,TcpOpt_MwsS  T,label
0.0033279541872570746,0.0021036570153822876,0.04061287629524137,0.0,0.0,0.086327607001321,0.11071008940053934,0.0,0.007816423907584129,0.017532234144988307,0.0,0.017532234144988307,0.0,0.017532234144988307,0.017532234144988307,0.017532234144988307,0.0,0.0,0.09598342749995359,0.010394793667813372,0.09703168949859362,0.028901734104046242,0.023752969121140145,0.032679738562091505,0.0,0.0,0.0,0.0,0.0,0.0,0.006471271756938081,0.0038877211624983262,0.0651479351011674,0.0,0.0,0.018712739879478024,0.04381825662334836,0.05731727405015569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003591678858700088,0.0021616001313377294,0.047095221725678926,0.0,0.0,0.0887054180977543,0.09862990124345178,0.0,0.007816423907584129,0.018045053118990274,0.0,0.018045053118990274,0.0,0.018045053118990274,0.018045053118990274,0.018045053118990274,0.0,0.0,0.09615360813896641,0.0036709407437191914,0.0986524843120502,0.031791907514450865,0.023752969121140145,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.006813425237333163,0.0038799309512460183,0.07380670723682492,0.0,0.0,0.019999039478211078,0.042572988208223445,0.06682605522460563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0036576100265608416,0.0022292004332857447,0.047095221725678926,0.0,0.0,0.09147952443857332,0.09862990124345178,0.0,0.007816423907584129,0.020639021586341365,0.0,0.020639021586341365,0.0,0.020639021586341365,0.020639021586341365,0.020639021586341365,0.0,0.0,0.09610719523741747,0.0036783868709883987,0.0986028844707697,0.031791907514450865,0.023752969121140145,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.006062383482625869,0.0034989136804272703,0.0645304825900301,0.0,0.0,0.01748550439052351,0.03722229897211611,0.058427173519873726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0037329599326874166,0.0023064579212263335,0.047095221725678926,0.0,0.0,0.0946499359313078,0.09862990124345178,0.0,0.007816423907584129,0.01911426784347302,0.0,0.01911426784347302,0.0,0.01911426784347302,0.01911426784347302,0.01911426784347302,0.0,0.0,0.09575600428236372,0.008808768559472218,0.0971372891606747,0.031791907514450865,0.023752969121140145,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.006674628841793577,0.003908300278740886,0.06967810698124184,0.0,0.0,0.018880333288524596,0.04019154059725341,0.0630879417322912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0038177285770798143,0.0023933725951594963,0.047095221725678926,0.0,0.0,0.098216642668428,0.09862990124345178,0.0,0.007816423907584129,0.018540134644570876,0.0,0.018540134644570876,0.0,0.018540134644570876,0.018540134644570876,0.018540134644570876,0.0,0.0,0.09476431528593442,0.0036634946164499846,0.09721728890467551,0.031791907514450865,0.023752969121140145,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0070324587384560065,0.004182381201637338,0.07183583803498352,0.0,0.0,0.019465001998130144,0.04143615616678067,0.06504158940227449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003911915959738033,0.0024899444550852325,0.047095221725678926,0.0,0.0,0.10217965455746367,0.09862990124345178,0.0,0.007816423907584129,0.01758798041145546,0.0,0.01758798041145546,0.0,0.01758798041145546,0.01758798041145546,0.01758798041145546,0.0,0.0,0.09555333461226662,0.0036858329982576063,0.09802848630884382,0.031791907514450865,0.023752969121140145,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.007588747284814698,0.004586601606356034,0.07572478252198461,0.0,0.0,0.020518769597861194,0.04367936436249063,0.06856271599303505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004015522080662075,0.0025961735010035423,0.047095221725678926,0.0,0.0,0.1065389715984148,0.09862990124345178,0.0,0.007816423907584129,0.023794086894826268,0.0,0.023794086894826268,0.0,0.023794086894826268,0.023794086894826268,0.023794086894826268,0.0,0.0,0.0947844275432723,0.0,0.09802528631908379,0.031791907514450865,0.023752969121140145,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.005751205130742142,0.0035338935135344617,0.055973821182552196,0.0,0.0,0.015166949892707195,0.03228667104575012,0.05067980709580232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004128546939851937,0.002712059732914426,0.047095221725678926,0.0,0.0,0.11129458388375166,0.09862990124345178,0.0,0.007816423907584129,0.018587612326059644,0.0,0.018587612326059644,0.0,0.018587612326059644,0.018587612326059644,0.018587612326059644,0.0,0.0,0.0955734468696045,0.0036634946164499846,0.09805408622692408,0.031791907514450865,0.023752969121140145,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.007562118690862344,0.004726262692958071,0.07165234446058548,0.0,0.0,0.019415282936633003,0.04133031325423748,0.06487545169461607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0042509905373076225,0.002837603150817883,0.047095221725678926,0.0,0.0,0.11644650132100397,0.09862990124345178,0.0,0.007816423907584129,0.018684068037117946,0.0,0.018684068037117946,0.0,0.018684068037117946,0.018684068037117946,0.018684068037117946,0.0,0.0,0.09559046493350579,0.0,0.09885888365157233,0.031791907514450865,0.023752969121140145,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.007737325057380281,0.00491882478730226,0.07128243986074512,0.0,0.0,0.019315050725614808,0.041116947951848885,0.06454053601530466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004382852873029129,0.0029728037547139138,0.047095221725678926,0.0,0.0,0.121994714002642,0.09862990124345178,0.0,0.007816423907584129,0.019092696172178614,0.0,0.019092696172178614,0.0,0.019092696172178614,0.019092696172178614,0.019092696172178614,0.0,0.0,0.09601282233760125,0.0036709407437191914,0.09850688477796872,0.031791907514450865,0.023752969121140145,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.007799359899439924,0.005044067347020082,0.06975683665856924,0.0,0.0,0.01890166542516695,0.040236950488883684,0.06315921981814464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
