TotBytes,SrcBytes,DstBytes,SrcGap,DstGap,sMeanPktSz,dMeanPktSz,SrcWin,DstWin,Dur,IdleTime,Mean,StdDev,Sum,Min,Max,sTtl,dTtl,TcpRtt,SynAck,AckDat,TotPkts,SrcPkts,DstPkts,SrcRetra,DstRetra,Loss,SrcLoss,DstLoss,PCRatio,Load,SrcLoad,DstLoad,pLoss,pRetran,Rate,SrcRate,DstRate,Flgs_ e *      ,Flgs_ e d      ,Cause_Status,State_A_FA,State_A_PA,State_FA_A,State_FA_FA,State_FA_FPA,State_FA_R,State_FRA_PA,State_FSA_FSA,State_FSPA_FSPA,State_FSRPA_FSPA,State_FSRPA_SPA,State_PA_R,State_RA_PA,State_R_A,State_SA_SA,State_SPA_FSPA,State_SPA_SPA,State_SRPA_SPA,State_SR_SA,State_S_SA,State__A,State__FA,State__SA,TcpOpt_MwsS  T,label
0.08774793793682246,0.06707606704213884,0.08713669986603763,0.0,0.0,0.15760522321428572,0.9806500921595599,0.02091159529176058,0.0,0.03718444767383217,0.0,0.03718444767383217,0.0,0.03718444767383217,0.03718444767383217,0.03718444767383217,1.0,0.0,0.12546158448113434,0.14232948190383046,0.08796521389405774,0.0831565549427238,0.06327683615819209,0.08799497171590195,0.0,0.0,0.0,0.0,0.0,0.0,0.13780711790673286,0.10482810780234433,0.1379442670509373,0.0,0.0,0.13239162670135993,0.10255430818728144,0.14004943964567704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.07498389125579945,0.07840808848476623,0.07394473428022266,0.0,0.0,0.15172006473214286,0.969329372077029,0.019268094164788377,0.0,0.024080386124308698,0.0,0.024080386124308698,0.0,0.024080386124308698,0.024080386124308698,0.024080386124308698,1.0,0.0,0.15414205455808228,0.025839779839041115,0.14752967135283737,0.07976240984302078,0.0768361581920904,0.0754242614707731,0.0,0.0,0.0,0.0,0.0,0.0,0.18164625967634557,0.18983872985619282,0.18055770987267508,0.0,0.0,0.1960921491728753,0.19291407738932895,0.1853670369036183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9430743502326772,0.6992942932754291,0.9370106421041245,0.0,0.0,0.15183728124999998,0.9969700701513068,0.349549211119459,0.0,0.3156872520072907,0.0,0.3156872520072907,0.0,0.3156872520072907,0.3156872520072907,0.3156872520072907,1.0,0.0,0.08617618946108936,0.04150387830800685,0.07531572082414532,0.8896902842596521,0.6847457627118644,0.9371464487743558,0.0,0.0,0.16161616161616163,0.0,0.16161616161616163,0.0,0.17556571583925482,0.1308322677371059,0.17580724419353508,0.03305163433051634,0.0,0.1668426817016268,0.13287733061264742,0.1756852427639816,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0005686890422297874,0.014029313971636018,0.0002338101062546284,0.0,0.0,0.3691964151785714,0.04429161072902339,0.002332206361131981,0.0,0.008580236393805262,0.0,0.008580236393805262,0.0,0.008580236393805262,0.008580236393805262,0.008580236393805262,1.0,0.0,0.1322665603102673,0.005165875051372624,0.13109524721191895,0.003818413237165889,0.005649717514124294,0.00251414204902577,0.0,0.0,0.0,0.0,0.0,0.0,0.003269252530408782,0.07743166620241357,0.0014311521586427007,0.0,0.0,0.026345658362037606,0.03232312174142824,0.017341051437630928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0005933610180315135,0.015098052520865848,0.00023256200960202362,0.0,0.0,0.33110117857142857,0.04387895667125173,0.002332206361131981,0.0,0.014345786067470789,0.0,0.014345786067470789,0.0,0.014345786067470789,0.014345786067470789,0.014345786067470789,1.0,0.0,0.2779243998542184,0.07050665112915729,0.2596699617237138,0.004242681374628765,0.006779661016949153,0.00251414204902577,0.0,0.0,0.0,0.0,0.0,0.0,0.0020868249770828167,0.05190861504231773,0.0008525366267239326,0.0,0.0,0.017508197796782327,0.024165634505258778,0.010371708656515202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0005802026309372596,0.014266811427020425,0.00023963455730011737,0.0,0.0,0.375446421875,0.04621732943603851,0.002332206361131981,0.0,0.005705364046520122,0.0,0.005705364046520122,0.0,0.005705364046520122,0.005705364046520122,0.005705364046520122,1.0,0.0,0.08431678620300778,0.02583457754795212,0.07760210567780981,0.003818413237165889,0.005649717514124294,0.00251414204902577,0.0,0.0,0.0,0.0,0.0,0.0,0.005009840244115144,0.11838361441989095,0.002199835313430648,0.0,0.0,0.03962095626002911,0.04861040283164187,0.026079024874229695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0006114538002861126,0.015454298703942458,0.00024213075060532688,0.0,0.0,0.33891367857142857,0.04704263686382393,0.002332206361131981,0.0,0.013426629835952652,0.0,0.013426629835952652,0.0,0.013426629835952652,0.013426629835952652,0.013426629835952652,1.0,0.0,0.16321764782737258,0.08027135150320201,0.14220762853683766,0.004242681374628765,0.006779661016949153,0.00251414204902577,0.0,0.0,0.0,0.0,0.0,0.0,0.002294521689736148,0.0568076026645604,0.0009439561966269218,0.0,0.0,0.018706768877333697,0.02581995955040312,0.01108173254422999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0005810250301306505,0.014283775530976454,0.00024005058951765226,0.0,0.0,0.37589284375,0.046354884456671255,0.002332206361131981,0.0,0.008811575940140343,0.0,0.008811575940140343,0.0,0.008811575940140343,0.008811575940140343,0.008811575940140343,1.0,0.0,0.1659531160820503,0.08034418357844794,0.14492787557658907,0.003818413237165889,0.005649717514124294,0.00251414204902577,0.0,0.0,0.0,0.0,0.0,0.0,0.0032492854074109533,0.07676552463476809,0.001427159002931299,0.0,0.0,0.025653979457087715,0.03147451025980649,0.01688577934259359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.046514075978994276,0.03401302843183823,0.04622908398026343,0.0,0.0,0.17213256026785714,0.9517765178817057,0.004100926621587778,0.0,0.05979353695725944,0.0,0.05979353695725944,0.0,0.05979353695725944,0.05979353695725944,0.05979353695725944,1.0,0.0,0.21978504088074102,0.028425318510271923,0.21258558448123166,0.0432753500212134,0.02937853107344633,0.04776869893148963,0.0,0.0,0.0,0.0,0.0,0.0,0.0451594521052624,0.032360310655631504,0.04525333698586375,0.0,0.0,0.042846143157437615,0.028989340083609438,0.04727962637935798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0001422750604566207,0.0046142362760399,3.328257740279407e-05,0.0,0.0,0.15178571428571427,0.0068775790921595595,0.0023478587528174303,1.0,0.17660740388580418,0.0,0.17660740388580418,0.0,0.17660740388580418,0.17660740388580418,0.17660740388580418,1.0,0.0,0.39867421246982937,0.041576710383252787,0.3882584496382415,0.0021213406873143827,0.004519774011299435,0.0006285355122564425,0.0,0.0,0.0,0.0,0.0,0.0,3.751728443343066e-05,0.0011592607272211666,9.773382056745606e-06,0.0,0.0,0.0007110936655301565,0.0011777817837552796,0.0002106229575409254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0005941834172249043,0.015115016624821877,0.0002329780418195585,0.0,0.0,0.33147321428571425,0.04401650618982118,0.002332206361131981,0.0,0.00515495731672001,0.0,0.00515495731672001,0.0,0.00515495731672001,0.00515495731672001,0.00515495731672001,1.0,0.0,0.08425214718442063,0.04137382103078196,0.07342325528864231,0.004242681374628765,0.006779661016949153,0.00251414204902577,0.0,0.0,0.0,0.0,0.0,0.0,0.0058121389047834544,0.14465173845659318,0.0023725335439192443,0.0,0.0,0.04872375138436851,0.0672508062796788,0.028863542434682556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0005941834172249043,0.015115016624821877,0.0002329780418195585,0.0,0.0,0.33147321428571425,0.04401650618982118,0.002332206361131981,0.0,0.008795870992558356,0.0,0.008795870992558356,0.0,0.008795870992558356,0.008795870992558356,0.008795870992558356,1.0,0.0,0.16399194075215062,0.12997924285855492,0.1298225847993973,0.004242681374628765,0.006779661016949153,0.00251414204902577,0.0,0.0,0.0,0.0,0.0,0.0,0.0034062946439967863,0.08477540433450771,0.0013904602452692353,0.0,0.0,0.02855531483021782,0.039413384465267334,0.01691592889636156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
