TotBytes,SrcBytes,DstBytes,SrcGap,DstGap,sMeanPktSz,dMeanPktSz,SrcWin,DstWin,Dur,IdleTime,Mean,StdDev,Sum,Min,Max,sTtl,dTtl,TcpRtt,SynAck,AckDat,TotPkts,SrcPkts,DstPkts,SrcRetra,DstRetra,Loss,SrcLoss,DstLoss,PCRatio,Load,SrcLoad,DstLoad,pLoss,pRetran,Rate,SrcRate,DstRate,Flgs_ e *      ,Flgs_ e d      ,Flgs_ e g      ,Flgs_ e s      ,Cause_Status,State_FA_A,State_FPA_FPA,State_FPA_PA,State_FRPA_FPA,State_FSPA_FSPA,State_PA_PA,State_RA_PA,State_R_PA,State_SA_SPA,State_SPA_SPA,State_S_RA,State__PA,TcpOpt_MwsS  T,label
0.0016833599865331201,0.002220555138784696,0.0,0.0,0.0,0.05119335869941197,0.0,0.9999999999999999,0.0,0.000364382021848958,0.0,0.000364382021848958,0.0,0.000364382021848958,0.000364382021848958,0.000364382021848958,1.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05644782487302801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.07746261538029908,0.0431807951987997,0.5,0.0,0.0,0.07657717537184365,0.08605665196078427,1.5688981628202148e-05,0.5790697674418605,0.31482740161018047,0.0,0.31482740161018047,0.0,0.31482740161018047,0.31482740161018047,0.31482740161018047,1.0,0.0,0.3867788025553011,0.1809803474171883,0.3630007161742295,0.4411764705882353,0.38235294117647056,0.4722222222222222,0.0,0.0,0.125,0.0,0.13333333333333333,0.0,0.004160757962263188,0.002186989199609254,0.02505235301726215,0.16161616,0.0,0.001959985354952589,0.021224028190822853,0.04283174170917334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.06859691945122465,0.04390097524381095,0.3727544910179641,0.0,0.0,0.07785434797647874,0.1040723823529412,1.5688981628202148e-05,0.5790697674418605,0.12806239868437796,0.0,0.12806239868437796,0.0,0.12806239868437796,0.12806239868437796,0.12806239868437796,1.0,0.0,0.30608126717136774,0.34177240305155704,0.26032125529726613,0.3676470588235294,0.38235294117647056,0.3333333333333333,0.0,0.0,0.0625,0.0,0.06666666666666667,0.0,0.008984938165032295,0.005465475088047949,0.04552597447809933,0.09876544000000001,0.0,0.004015341594372604,0.052176955546348505,0.07432743021717741,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.06632438346940493,0.04210052513128282,0.3648952095808384,0.0,0.0,0.08088319889311657,0.09615385784313724,1.5688981628202148e-05,0.5790697674418605,0.10186306778929322,0.0,0.10186306778929322,0.0,0.10186306778929322,0.10186306778929322,0.10186306778929322,1.0,0.0,0.12547441676127014,0.019771629249709825,0.12304465588635982,0.3529411764705882,0.3529411764705882,0.3333333333333333,0.0,0.0,0.125,0.0,0.13333333333333333,0.0,0.010892800155745175,0.006545698305269158,0.05611996389368017,0.19753085333333334,0.0,0.0048461699823099565,0.06013052988116097,0.09344453476059375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.057290351541677186,0.036879219804951235,0.3095059880239521,0.0,0.0,0.08502248495330336,0.10115862745098037,1.5688981628202148e-05,0.5790697674418605,0.043916709395224414,0.0,0.043916709395224414,0.0,0.043916709395224414,0.043916709395224414,0.043916709395224414,1.0,0.0,0.2691543458254684,0.01478159938889495,0.2676916573779407,0.29411764705882354,0.29411764705882354,0.27777777777777773,0.0,0.0,0.0,0.0,0.0,0.0,0.021559524127120675,0.013059064192572514,0.10988034386975327,0.0,0.0,0.009367082980257112,0.11411212892142215,0.1806174291739745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.05762702353898381,0.037239309827456865,0.3095059880239521,0.0,0.0,0.08585264475959876,0.10115862745098037,1.5688981628202148e-05,0.5790697674418605,0.03057530332484649,0.0,0.03057530332484649,0.0,0.03057530332484649,0.03057530332484649,0.03057530332484649,1.0,0.0,0.12814928761914998,0.04927530480848404,0.12172134899224053,0.29411764705882354,0.29411764705882354,0.27777777777777773,0.0,0.0,0.0,0.0,0.0,0.0,0.03112872284461697,0.018926774071682504,0.15782617079650615,0.0,0.0,0.013454370883719181,0.16390447810052802,0.2594291021717463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.05813203153494374,0.0377794448612153,0.3095059880239521,0.0,0.0,0.08709789138706331,0.10115862745098037,1.5688981628202148e-05,0.5790697674418605,0.05626969457962321,0.0,0.05626969457962321,0.0,0.05626969457962321,0.05626969457962321,0.05626969457962321,1.0,0.0,0.37396871032532397,0.034483784883086475,0.3700439935598167,0.29411764705882354,0.29411764705882354,0.27777777777777773,0.0,0.0,0.0,0.0,0.0,0.0,0.0170638883124606,0.01044077415399462,0.08575811617411659,0.0,0.0,0.007310710449864084,0.08906089244093415,0.14096616997986533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.06250876749992987,0.038499624906226555,0.3589071856287426,0.0,0.0,0.0887582172258734,0.09012065196078428,1.5688981628202148e-05,0.5790697674418605,0.021663772350184303,0.0,0.021663772350184303,0.0,0.021663772350184303,0.021663772350184303,0.021663772350184303,1.0,0.0,0.18363505679566325,0.35160365472564753,0.136293879133483,0.3235294117647059,0.29411764705882354,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.04786126483556925,0.027621170888947232,0.2597357805162923,0.0,0.0,0.020887800722324452,0.2313276107704927,0.439376271743949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.06335044749319642,0.03939984996249062,0.3589071856287426,0.0,0.0,0.09083362365963335,0.09012065196078428,1.5688981628202148e-05,0.5790697674418605,0.021691493721246353,0.0,0.021691493721246353,0.0,0.021691493721246353,0.021691493721246353,0.021691493721246353,1.0,0.0,0.0816890244312037,0.019731947103699365,0.07917629194061676,0.3235294117647059,0.29411764705882354,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.04841585011966022,0.028230737737031702,0.25940384788886767,0.0,0.0,0.02086110790903328,0.23103199989001433,0.4388147592652282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.06436046348511629,0.0404801200300075,0.3589071856287426,0.0,0.0,0.09332410515392597,0.09012065196078428,1.5688981628202148e-05,0.5790697674418605,0.029883501109231308,0.0,0.029883501109231308,0.0,0.029883501109231308,0.029883501109231308,0.029883501109231308,1.0,0.0,0.2544069538581419,0.10852074880209522,0.24019433630034084,0.3235294117647059,0.29411764705882354,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.035689815928219,0.02106391037818634,0.18829309889029186,0.0,0.0,0.015142422376892974,0.16769885339130466,0.318521853107529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
