SrcLoss,SynAck,Loss,sMeanPktSz,Max,AckDat,PCRatio,SrcLoad,DstLoad,TotBytes,TcpOpt_MwsS  T,DstBytes,DstPkts,State_FA_FA,TcpRtt,SrcWin,IdleTime,dTtl,State__SA,DstRetra,StdDev,State_FPA_FPA,State_S_SA,sTtl,Flgs_ e s      ,SrcRate,Cause_Status,SrcPkts,DstLoss,State_A_PA,Rate,DstWin,TotPkts,State_PA_PA,pRetran,pLoss,SrcGap,Dur,DstGap,State__PA,Load,Min,SrcBytes,State_A_A,dMeanPktSz,State__A,Flgs_ e *      ,Sum,Mean,Flgs_ e d      ,Flgs_ e g      ,State_SPA_SPA,DstRate,SrcRetra,label
0.0,0.001097,0.0,107.444443,0.125346,0.060849,-0.0,54888.066406,582005.0,10997.0,0.0,10030.0,11.0,0.0,0.061946,64128.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,63.823334,0.0,9.0,0.0,0.0,151.580414,31872.0,20.0,0.0,0.0,0.0,0.0,0.125346,0.0,0.0,636893.0625,0.125346,967.0,0.0,911.818176,0.0,0.0,0.125346,0.125346,0.0,0.0,0.0,79.779167,0.0,HTTP
0.0,0.000496,0.0,123.0,0.140871,0.060246,-0.0,34925.570312,210291.6875,5058.0,0.0,4320.0,7.0,0.0,0.060742,64128.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,35.493465,0.0,6.0,0.0,0.0,85.184319,31872.0,13.0,0.0,0.0,0.0,0.0,0.140871,0.0,0.0,245217.25,0.140871,738.0,0.0,617.142883,0.0,0.0,0.140871,0.140871,0.0,0.0,0.0,42.592159,0.0,HTTP
0.0,0.000496,0.0,113.714287,0.124402,0.060246,-0.0,43922.121094,286297.65625,5884.0,0.0,5088.0,8.0,0.0,0.060742,64128.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,48.230736,0.0,7.0,0.0,0.0,112.538383,31872.0,15.0,0.0,0.0,0.0,0.0,0.124402,0.0,0.0,330219.78125,0.124402,796.0,0.0,636.0,0.0,0.0,0.124402,0.124402,0.0,0.0,0.0,56.269192,0.0,HTTP
0.0,0.000993,0.0,114.428574,0.140871,0.060265,-0.0,39014.417969,315465.90625,7149.0,0.0,6348.0,8.0,0.0,0.061258,61568.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,42.592159,0.0,7.0,0.0,0.0,99.381699,31872.0,15.0,0.0,0.0,0.0,0.0,0.140871,0.0,0.0,354480.34375,0.140871,801.0,0.0,793.5,0.0,0.0,0.140871,0.140871,0.0,0.0,0.0,49.690849,0.0,HTTP
0.0,0.000497,0.0,103.666664,0.140375,0.060265,-0.0,47301.867188,384911.84375,8531.0,0.0,7598.0,9.0,0.0,0.060762,60672.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,56.990204,0.0,9.0,0.0,0.0,121.104179,31872.0,18.0,0.0,0.0,0.0,0.0,0.140375,0.0,0.0,432213.71875,0.140375,933.0,0.0,844.222229,0.0,0.0,0.140375,0.140375,0.0,0.0,0.0,56.990204,0.0,HTTP
0.0,0.000497,0.0,115.428574,0.140863,0.060752,-0.0,39357.390625,339336.8125,7529.0,0.0,6721.0,9.0,0.0,0.061249,60672.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,42.594578,0.0,7.0,0.0,0.0,106.486443,31872.0,16.0,0.0,0.0,0.0,0.0,0.140863,0.0,0.0,378694.1875,0.140863,808.0,0.0,746.777771,0.0,0.0,0.140863,0.140863,0.0,0.0,0.0,56.79277,0.0,HTTP
0.0,0.001392,0.0,121.833336,0.154499,0.059857,-0.0,31585.966797,207224.65625,5399.0,0.0,4668.0,7.0,0.0,0.061249,63488.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,32.362671,0.0,6.0,0.0,0.0,77.67041,31872.0,13.0,0.0,0.0,0.0,0.0,0.154499,0.0,0.0,238810.609375,0.154499,731.0,0.0,666.857117,0.0,0.0,0.154499,0.154499,0.0,0.0,0.0,38.835205,0.0,HTTP
0.0,0.001472,0.0,114.571426,0.124237,0.059769,-0.0,44302.421875,452876.34375,8714.0,0.0,7912.0,9.0,0.0,0.061241,61568.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,48.294792,0.0,7.0,0.0,0.0,120.736977,31872.0,16.0,0.0,0.0,0.0,0.0,0.124237,0.0,0.0,497178.78125,0.124237,802.0,0.0,879.111084,0.0,0.0,0.124237,0.124237,0.0,0.0,0.0,64.393051,0.0,HTTP
0.0,0.000993,0.0,114.14286,0.123745,0.059085,-0.0,44284.617188,391126.90625,7605.0,0.0,6806.0,9.0,0.0,0.060078,61568.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,48.486805,0.0,7.0,0.0,0.0,121.217018,31872.0,16.0,0.0,0.0,0.0,0.0,0.123745,0.0,0.0,435411.53125,0.123745,799.0,0.0,756.222229,0.0,0.0,0.123745,0.123745,0.0,0.0,0.0,64.649078,0.0,HTTP
0.0,0.000997,0.0,122.833336,0.122241,0.058576,-0.0,40248.363281,258309.40625,5341.0,0.0,4604.0,7.0,0.0,0.059573,62592.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,40.902809,0.0,6.0,0.0,0.0,98.16674,31872.0,13.0,0.0,0.0,0.0,0.0,0.122241,0.0,0.0,298557.78125,0.122241,737.0,0.0,657.714294,0.0,0.0,0.122241,0.122241,0.0,0.0,0.0,49.08337,0.0,HTTP
