SrcLoss,SynAck,Loss,sMeanPktSz,Max,AckDat,PCRatio,SrcLoad,DstLoad,TotBytes,TcpOpt_MwsS  T,DstBytes,DstPkts,State_FA_FA,TcpRtt,SrcWin,IdleTime,dTtl,State__SA,DstRetra,StdDev,State_FPA_FPA,State_S_SA,sTtl,Flgs_ e s      ,SrcRate,Cause_Status,SrcPkts,DstLoss,State_A_PA,Rate,DstWin,TotPkts,State_PA_PA,pRetran,pLoss,SrcGap,Dur,DstGap,State__PA,Load,Min,SrcBytes,State_A_A,dMeanPktSz,State__A,Flgs_ e *      ,Sum,Mean,Flgs_ e d      ,Flgs_ e g      ,State_SPA_SPA,DstRate,SrcRetra,label
0.0,0.00149,0.0,108.375,0.154791,0.061673,-0.0,39227.085938,256862.484375,6546.0,0.0,5679.0,8.0,0.0,0.063163,61568.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,45.222267,0.0,8.0,0.0,0.0,96.904861,31872.0,16.0,0.0,0.0,0.0,0.0,0.154791,0.0,0.0,296089.5625,0.154791,867.0,0.0,709.875,0.0,0.0,0.154791,0.154791,0.0,0.0,0.0,45.222267,0.0,HTTP
0.0,0.000496,0.0,125.833336,0.154322,0.060928,-0.0,32658.986328,212283.40625,5532.0,0.0,4777.0,7.0,0.0,0.061424,62592.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,32.399788,0.0,6.0,0.0,0.0,77.759491,31872.0,13.0,0.0,0.0,0.0,0.0,0.154322,0.0,0.0,244942.390625,0.154322,755.0,0.0,682.428589,0.0,0.0,0.154322,0.154322,0.0,0.0,0.0,38.879745,0.0,HTTP
0.0,0.000496,0.0,114.714287,0.154378,0.076261,-0.0,35704.570312,167277.71875,4569.0,0.0,3766.0,7.0,0.0,0.076757,62592.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,38.865643,0.0,7.0,0.0,0.0,84.208893,31872.0,14.0,0.0,0.0,0.0,0.0,0.154378,0.0,0.0,202982.296875,0.154378,803.0,0.0,538.0,0.0,0.0,0.154378,0.154378,0.0,0.0,0.0,38.865643,0.0,HTTP
0.0,0.000636,0.0,108.375,0.155154,0.076178,-0.0,39135.308594,249558.5,6398.0,0.0,5531.0,8.0,0.0,0.076814,61568.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,45.116463,0.0,8.0,0.0,0.0,96.678139,31872.0,16.0,0.0,0.0,0.0,0.0,0.155154,0.0,0.0,288693.8125,0.155154,867.0,0.0,691.375,0.0,0.0,0.155154,0.155154,0.0,0.0,0.0,45.116463,0.0,HTTP
0.0,0.000992,0.0,108.625,0.157284,0.076251,-0.0,38707.050781,234531.15625,6138.0,0.0,5269.0,8.0,0.0,0.077243,64128.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,44.505478,0.0,8.0,0.0,0.0,95.368881,31872.0,16.0,0.0,0.0,0.0,0.0,0.157284,0.0,0.0,273238.21875,0.157284,869.0,0.0,658.625,0.0,0.0,0.157284,0.157284,0.0,0.0,0.0,44.505478,0.0,HTTP
0.0,0.000795,0.0,123.0,0.15521,0.062099,-0.0,31698.988281,318742.34375,7695.0,0.0,6957.0,9.0,0.0,0.062894,58368.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,32.21442,0.0,6.0,0.0,0.0,90.200371,31872.0,15.0,0.0,0.0,0.0,0.0,0.15521,0.0,0.0,350441.34375,0.15521,738.0,0.0,773.0,0.0,0.0,0.15521,0.15521,0.0,0.0,0.0,51.543068,0.0,HTTP
0.0,0.0,0.0,123.666664,0.153841,0.07603,-0.0,32189.078125,190170.359375,5008.0,0.0,4266.0,7.0,0.0,0.07603,62592.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,32.501087,0.0,6.0,0.0,0.0,78.002609,31872.0,13.0,0.0,0.0,0.0,0.0,0.153841,0.0,0.0,222359.4375,0.153841,742.0,0.0,609.428589,0.0,0.0,0.153841,0.153841,0.0,0.0,0.0,39.001305,0.0,HTTP
0.0,0.000879,0.0,115.14286,0.155281,0.075744,-0.0,35599.976562,344562.4375,8329.0,0.0,7523.0,9.0,0.0,0.076623,60672.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,38.639626,0.0,7.0,0.0,0.0,96.599068,31872.0,16.0,0.0,0.0,0.0,0.0,0.155281,0.0,0.0,380162.4375,0.155281,806.0,0.0,835.888916,0.0,0.0,0.155281,0.155281,0.0,0.0,0.0,51.519501,0.0,HTTP
0.0,0.001012,0.0,122.333336,0.155482,0.076767,-0.0,31489.177734,217954.5,5675.0,0.0,4941.0,7.0,0.0,0.077779,62592.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,32.158066,0.0,6.0,0.0,0.0,77.179352,31872.0,13.0,0.0,0.0,0.0,0.0,0.155482,0.0,0.0,249443.671875,0.155482,734.0,0.0,705.857117,0.0,0.0,0.155482,0.155482,0.0,0.0,0.0,38.589676,0.0,HTTP
0.0,0.00149,0.0,122.333336,0.154703,0.075625,-0.0,31647.736328,106785.257812,3212.0,0.0,2478.0,6.0,0.0,0.077115,63488.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,32.319992,0.0,6.0,0.0,0.0,71.103981,31872.0,12.0,0.0,0.0,0.0,0.0,0.154703,0.0,0.0,138432.984375,0.154703,734.0,0.0,413.0,0.0,0.0,0.154703,0.154703,0.0,0.0,0.0,32.319992,0.0,HTTP
0.0,0.002325,0.0,114.85714,0.154551,0.074425,-0.0,35716.367188,276051.28125,6898.0,0.0,6094.0,8.0,0.0,0.07675,64128.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,38.822136,0.0,7.0,0.0,0.0,90.584984,31872.0,15.0,0.0,0.0,0.0,0.0,0.154551,0.0,0.0,311767.625,0.154551,804.0,0.0,761.75,0.0,0.0,0.154551,0.154551,0.0,0.0,0.0,45.292492,0.0,HTTP
0.0,0.000574,0.0,122.833336,0.155249,0.075254,-0.0,31691.025391,182571.21875,4870.0,0.0,4133.0,7.0,0.0,0.075828,62592.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,32.206326,0.0,6.0,0.0,0.0,77.295181,31872.0,13.0,0.0,0.0,0.0,0.0,0.155249,0.0,0.0,214262.25,0.155249,737.0,0.0,590.428589,0.0,0.0,0.155249,0.155249,0.0,0.0,0.0,38.647591,0.0,HTTP
0.0,0.000574,0.0,113.85714,0.155249,0.075751,-0.0,35246.605469,291248.25,7256.0,0.0,6459.0,8.0,0.0,0.076325,64128.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,38.647591,0.0,7.0,0.0,0.0,90.177711,31872.0,15.0,0.0,0.0,0.0,0.0,0.155249,0.0,0.0,326494.84375,0.155249,797.0,0.0,807.375,0.0,0.0,0.155249,0.155249,0.0,0.0,0.0,45.088856,0.0,HTTP
0.0,0.000699,0.0,114.428574,0.15423,0.07517,-0.0,35635.089844,238137.84375,6047.0,0.0,5246.0,8.0,0.0,0.075869,64128.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,38.902939,0.0,7.0,0.0,0.0,90.773521,31872.0,15.0,0.0,0.0,0.0,0.0,0.15423,0.0,0.0,273772.9375,0.15423,801.0,0.0,655.75,0.0,0.0,0.15423,0.15423,0.0,0.0,0.0,45.386761,0.0,HTTP
0.0,0.001211,0.0,123.5,0.155432,0.07677,-0.0,31808.121094,74990.992188,2562.0,0.0,1821.0,5.0,0.0,0.077981,64128.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,32.168407,0.0,6.0,0.0,0.0,64.336815,31872.0,11.0,0.0,0.0,0.0,0.0,0.155432,0.0,0.0,106799.117188,0.155432,741.0,0.0,364.200012,0.0,0.0,0.155432,0.155432,0.0,0.0,0.0,25.734726,0.0,HTTP
0.0,0.001007,0.0,123.0,0.155294,0.077004,-0.0,31681.841797,161551.640625,4396.0,0.0,3658.0,7.0,0.0,0.078011,62592.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,32.196995,0.0,6.0,0.0,0.0,77.272789,31872.0,13.0,0.0,0.0,0.0,0.0,0.155294,0.0,0.0,193233.484375,0.155294,738.0,0.0,522.571411,0.0,0.0,0.155294,0.155294,0.0,0.0,0.0,38.636395,0.0,HTTP
0.0,0.001044,0.0,114.285713,0.155761,0.075879,-0.0,35233.464844,190753.78125,5133.0,0.0,4333.0,7.0,0.0,0.076923,62592.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,38.520554,0.0,7.0,0.0,0.0,83.461197,31872.0,14.0,0.0,0.0,0.0,0.0,0.155761,0.0,0.0,225987.25,0.155761,800.0,0.0,619.0,0.0,0.0,0.155761,0.155761,0.0,0.0,0.0,38.520554,0.0,HTTP
0.0,0.000857,0.0,115.0,0.154426,0.075524,-0.0,35745.277344,303731.25,7400.0,0.0,6595.0,9.0,0.0,0.076381,60672.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,38.853561,0.0,7.0,0.0,0.0,97.133904,31872.0,16.0,0.0,0.0,0.0,0.0,0.154426,0.0,0.0,339476.53125,0.154426,805.0,0.0,732.777771,0.0,0.0,0.154426,0.154426,0.0,0.0,0.0,51.804749,0.0,HTTP
0.0,0.001357,0.0,121.666664,0.154426,0.075024,-0.0,31549.09375,56156.347656,2085.0,0.0,1355.0,5.0,0.0,0.076381,64128.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,32.377968,0.0,6.0,0.0,0.0,64.755936,31872.0,11.0,0.0,0.0,0.0,0.0,0.154426,0.0,0.0,87705.445312,0.154426,730.0,0.0,271.0,0.0,0.0,0.154426,0.154426,0.0,0.0,0.0,25.902374,0.0,HTTP
0.0,0.0,0.0,123.666664,0.15493,0.07677,-0.0,31962.822266,75543.796875,2570.0,0.0,1828.0,5.0,0.0,0.07677,64128.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,32.27264,0.0,6.0,0.0,0.0,64.54528,31872.0,11.0,0.0,0.0,0.0,0.0,0.15493,0.0,0.0,107506.617188,0.15493,742.0,0.0,365.600006,0.0,0.0,0.15493,0.15493,0.0,0.0,0.0,25.818111,0.0,HTTP
0.0,0.000993,0.0,115.0,0.13811,0.075327,-0.0,39968.140625,217160.234375,5178.0,0.0,4373.0,7.0,0.0,0.07632,62592.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,43.443634,0.0,7.0,0.0,0.0,94.127869,31872.0,14.0,0.0,0.0,0.0,0.0,0.13811,0.0,0.0,257128.375,0.13811,805.0,0.0,624.714294,0.0,0.0,0.13811,0.13811,0.0,0.0,0.0,43.443634,0.0,HTTP
0.0,0.000525,0.0,122.833336,0.138267,0.061339,-0.0,35583.328125,200828.84375,4786.0,0.0,4049.0,7.0,0.0,0.061864,62592.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,36.161919,0.0,6.0,0.0,0.0,86.788605,31872.0,13.0,0.0,0.0,0.0,0.0,0.138267,0.0,0.0,236412.171875,0.138267,737.0,0.0,578.428589,0.0,0.0,0.138267,0.138267,0.0,0.0,0.0,43.394302,0.0,HTTP
0.0,0.0,0.0,132.199997,0.123131,0.059889,-0.0,34369.898438,44635.386719,1519.0,0.0,858.0,5.0,0.0,0.059889,64128.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,32.485725,0.0,5.0,0.0,0.0,73.092888,31872.0,10.0,0.0,0.0,0.0,0.0,0.123131,0.0,0.0,79005.289062,0.123131,661.0,0.0,171.600006,0.0,0.0,0.123131,0.123131,0.0,0.0,0.0,32.485725,0.0,HTTP
0.0,0.000497,0.0,130.333328,0.123889,0.061088,-0.0,42102.203125,144645.609375,3469.0,0.0,2687.0,6.0,0.0,0.061585,63488.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,40.358707,0.0,6.0,0.0,0.0,88.789162,31872.0,12.0,0.0,0.0,0.0,0.0,0.123889,0.0,0.0,186747.8125,0.123889,782.0,0.0,447.833344,0.0,0.0,0.123889,0.123889,0.0,0.0,0.0,40.358707,0.0,HTTP
0.0,0.000942,0.0,92.571426,0.184789,0.060876,-0.0,52124.3125,909837.6875,23479.0,0.0,22183.0,19.0,0.0,0.061818,66688.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,70.35051,0.0,14.0,0.0,0.0,173.170486,31872.0,33.0,0.0,0.0,0.0,0.0,0.184789,0.0,0.0,961962.0,0.184789,1296.0,0.0,1167.526367,0.0,0.0,0.184789,0.184789,0.0,0.0,0.0,97.408394,0.0,HTTP
0.0,0.000942,0.0,105.333336,0.139518,0.060876,-0.0,48337.851562,435212.6875,9381.0,0.0,8433.0,10.0,0.0,0.061818,64128.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,57.340275,0.0,9.0,0.0,0.0,129.015625,31872.0,19.0,0.0,0.0,0.0,0.0,0.139518,0.0,0.0,483550.53125,0.139518,948.0,0.0,843.299988,0.0,0.0,0.139518,0.139518,0.0,0.0,0.0,64.507812,0.0,HTTP
0.0,0.000496,0.0,100.0,0.155402,0.060876,-0.0,46331.449219,709231.5,15836.0,0.0,14836.0,14.0,0.0,0.061372,63488.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,57.91431,0.0,10.0,0.0,0.0,148.003235,31872.0,24.0,0.0,0.0,0.0,0.0,0.155402,0.0,0.0,755562.9375,0.155402,1000.0,0.0,1059.714233,0.0,0.0,0.155402,0.155402,0.0,0.0,0.0,83.654007,0.0,HTTP
0.0,0.000496,0.0,114.428574,0.16951,0.060876,-0.0,32422.865234,158008.375,4706.0,0.0,3905.0,7.0,0.0,0.061372,64128.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,35.396141,0.0,7.0,0.0,0.0,76.691635,31872.0,14.0,0.0,0.0,0.0,0.0,0.16951,0.0,0.0,190431.234375,0.16951,801.0,0.0,557.857117,0.0,0.0,0.16951,0.16951,0.0,0.0,0.0,35.396141,0.0,HTTP
0.0,0.000496,0.0,122.666664,0.154628,0.060876,-0.0,31766.564453,55462.144531,2075.0,0.0,1339.0,5.0,0.0,0.061372,64128.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,32.33567,0.0,6.0,0.0,0.0,64.671341,31872.0,11.0,0.0,0.0,0.0,0.0,0.154628,0.0,0.0,87228.710938,0.154628,736.0,0.0,267.799988,0.0,0.0,0.154628,0.154628,0.0,0.0,0.0,25.868538,0.0,HTTP
0.0,0.000995,0.0,97.090912,0.155402,0.060873,-0.0,49986.484375,510675.53125,11980.0,0.0,10912.0,11.0,0.0,0.061868,58752.0,1721542400.0,64.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,64.349236,0.0,11.0,0.0,0.0,135.133392,31872.0,22.0,0.0,0.0,0.0,0.0,0.155402,0.0,0.0,560662.0,0.155402,1068.0,0.0,992.0,0.0,0.0,0.155402,0.155402,0.0,0.0,0.0,64.349236,0.0,HTTP
