TcpRtt,SynAck,AckDat,100,010,001,110,101,011,111,label
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.043806,0.043806,0.0,0,0,0,0,0,0,0,0
0.043806,0.043806,0.0,0,0,0,0,0,0,0,0
0.043806,0.043806,0.0,0,0,0,0,0,0,0,0
0.043806,0.043806,0.0,0,0,0,0,0,0,0,0
0.043806,0.043806,0.0,0,0,0,0,0,0,0,0
0.043806,0.043806,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.016949,0.016949,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.020978,0.020978,0.0,0,0,0,0,0,0,0,0
0.007506,0.007506,0.0,0,0,0,0,0,0,0,0
0.007506,0.007506,0.0,0,0,0,0,0,0,0,0
0.008002,0.008002,0.0,0,0,0,0,0,0,0,0
0.123209,0.016949,0.10626,0,0,0,0,0,0,0,0
0.123209,0.016949,0.10626,0,0,0,0,0,0,0,0
0.123209,0.016949,0.10626,0,0,0,0,0,0,0,0
0.123209,0.016949,0.10626,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.01496,0.01496,0.0,0,0,0,0,0,0,0,0
0.325006,0.020978,0.304028,0,0,0,0,0,0,0,0
0.311534,0.007506,0.304028,0,0,0,0,0,0,0,0
0.345483,0.007506,0.337977,0,0,0,0,0,0,0,0
0.34598,0.008002,0.337978,0,0,0,0,0,0,0,0
0.311534,0.007506,0.304028,0,0,0,0,0,0,0,0
0.325006,0.020978,0.304028,0,0,0,0,0,0,0,0
0.123209,0.016949,0.10626,0,0,0,0,0,0,0,0
0.34598,0.008002,0.337978,0,0,0,0,0,0,0,0
0.345483,0.007506,0.337977,0,0,0,0,0,0,0,0
0.311534,0.007506,0.304028,0,0,0,0,0,0,0,0
0.325006,0.020978,0.304028,0,0,0,0,0,0,0,0
0.325006,0.020978,0.304028,0,0,0,0,0,0,0,0
0.311534,0.007506,0.304028,0,0,0,0,0,0,0,0
0.345483,0.007506,0.337977,0,0,0,0,0,0,0,0
0.34598,0.008002,0.337978,0,0,0,0,0,0,0,0
0.345483,0.007506,0.337977,0,0,0,0,0,0,0,0
0.325006,0.020978,0.304028,0,0,0,0,0,0,0,0
0.34598,0.008002,0.337978,0,0,0,0,0,0,0,0
0.345483,0.007506,0.337977,0,0,0,0,0,0,0,0
0.311534,0.007506,0.304028,0,0,0,0,0,0,0,0
0.540825,0.01496,0.525865,0,0,0,0,0,0,0,0
0.043806,0.043806,0.0,0,0,0,0,0,0,0,0
0.123209,0.016949,0.10626,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.079691,0.079691,0.0,0,0,0,0,0,0,0,0
0.079691,0.079691,0.0,0,0,0,0,0,0,0,0
0.080187,0.080187,0.0,0,0,0,0,0,0,0,0
0.345483,0.007506,0.337977,0,0,0,0,0,0,0,0
0.34598,0.008002,0.337978,0,0,0,0,0,0,0,0
0.325006,0.020978,0.304028,0,0,0,0,0,0,0,0
0.123209,0.016949,0.10626,0,0,0,0,0,0,0,0
0.123209,0.016949,0.10626,0,0,0,0,0,0,0,0
0.311534,0.007506,0.304028,0,0,0,0,0,0,0,0
0.754485,0.079691,0.674794,0,0,0,0,0,0,0,0
0.754485,0.080187,0.674298,0,0,0,0,0,0,0,0
0.123209,0.016949,0.10626,0,0,0,0,0,0,0,0
0.043806,0.043806,0.0,0,0,0,0,0,0,0,0
0.123209,0.016949,0.10626,0,0,0,0,0,0,0,0
0.043806,0.043806,0.0,0,0,0,0,0,0,0,0
0.311534,0.007506,0.304028,0,0,0,0,0,0,0,0
0.079691,0.079691,0.0,0,0,0,0,0,0,0,0
0.123209,0.016949,0.10626,0,0,0,0,0,0,0,0
0.079691,0.079691,0.0,0,0,0,0,0,0,0,0
0.60107,0.079691,0.521379,0,0,0,0,0,0,0,0
0.754485,0.080187,0.674298,0,0,0,0,0,0,0,0
0.754485,0.079691,0.674794,0,0,0,0,0,0,0,0
0.60107,0.079691,0.521379,0,0,0,0,0,0,0,0
0.754485,0.080187,0.674298,0,0,0,0,0,0,0,0
0.754485,0.079691,0.674794,0,0,0,0,0,0,0,0
0.60107,0.079691,0.521379,0,0,0,0,0,0,0,0
0.754485,0.079691,0.674794,0,0,0,0,0,0,0,0
0.60107,0.079691,0.521379,0,0,0,0,0,0,0,0
0.34598,0.008002,0.337978,0,0,0,0,0,0,0,0
0.60107,0.079691,0.521379,0,0,0,0,0,0,0,0
0.345483,0.007506,0.337977,0,0,0,0,0,0,0,0
0.311534,0.007506,0.304028,0,0,0,0,0,0,0,0
0.325006,0.020978,0.304028,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.34598,0.008002,0.337978,0,0,0,0,0,0,0,0
0.345483,0.007506,0.337977,0,0,0,0,0,0,0,0
0.311534,0.007506,0.304028,0,0,0,0,0,0,0,0
0.325006,0.020978,0.304028,0,0,0,0,0,0,0,0
0.026367,0.026367,0.0,0,0,0,0,0,0,0,0
0.026367,0.026367,0.0,0,0,0,0,0,0,0,0
0.754485,0.080187,0.674298,0,0,0,0,0,0,0,0
0.754485,0.079691,0.674794,0,0,0,0,0,0,0,0
0.60107,0.079691,0.521379,0,0,0,0,0,0,0,0
0.60107,0.079691,0.521379,0,0,0,0,0,0,0,0
0.754485,0.079691,0.674794,0,0,0,0,0,0,0,0
0.754485,0.080187,0.674298,0,0,0,0,0,0,0,0
0.540825,0.01496,0.525865,0,0,0,0,0,0,0,0
0.540825,0.01496,0.525865,0,0,0,0,0,0,0,0
0.366181,0.026367,0.339814,0,0,0,0,0,0,0,0
0.366181,0.026367,0.339814,0,0,0,0,0,0,0,0
0.540825,0.01496,0.525865,0,0,0,0,0,0,0,0
0.754485,0.080187,0.674298,0,0,0,0,0,0,0,0
0.754485,0.080187,0.674298,0,0,0,0,0,0,0,0
0.540825,0.01496,0.525865,0,0,0,0,0,0,0,0
0.60107,0.079691,0.521379,0,0,0,0,0,0,0,0
0.754485,0.079691,0.674794,0,0,0,0,0,0,0,0
0.366181,0.026367,0.339814,0,0,0,0,0,0,0,0
0.366181,0.026367,0.339814,0,0,0,0,0,0,0,0
0.540825,0.01496,0.525865,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.60107,0.079691,0.521379,0,0,0,0,0,0,0,0
0.754485,0.079691,0.674794,0,0,0,0,0,0,0,0
0.366181,0.026367,0.339814,0,0,0,0,0,0,0,0
0.366181,0.026367,0.339814,0,0,0,0,0,0,0,0
0.540825,0.01496,0.525865,0,0,0,0,0,0,0,0
0.008547,0.008547,0.0,0,0,0,0,0,0,0,0
0.009043,0.009043,0.0,0,0,0,0,0,0,0,0
0.008509,0.008509,0.0,0,0,0,0,0,0,0,0
0.008509,0.008509,0.0,0,0,0,0,0,0,0,0
0.366181,0.026367,0.339814,0,0,0,0,0,0,0,0
0.366181,0.026367,0.339814,0,0,0,0,0,0,0,0
0.199852,0.008547,0.191305,0,0,0,0,0,0,0,0
0.200349,0.009043,0.191306,0,0,0,0,0,0,0,0
0.199815,0.008509,0.191306,0,0,0,0,0,0,0,0
0.199815,0.008509,0.191306,0,0,0,0,0,0,0,0
0.366181,0.026367,0.339814,0,0,0,0,0,0,0,0
0.366181,0.026367,0.339814,0,0,0,0,0,0,0,0
0.199852,0.008547,0.191305,0,0,0,0,0,0,0,0
0.366181,0.026367,0.339814,0,0,0,0,0,0,0,0
0.199815,0.008509,0.191306,0,0,0,0,0,0,0,0
0.199815,0.008509,0.191306,0,0,0,0,0,0,0,0
0.200349,0.009043,0.191306,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.366181,0.026367,0.339814,0,0,0,0,0,0,0,0
0.199852,0.008547,0.191305,0,0,0,0,0,0,0,0
0.199815,0.008509,0.191306,0,0,0,0,0,0,0,0
0.200349,0.009043,0.191306,0,0,0,0,0,0,0,0
0.004502,0.004502,0.0,0,0,0,0,0,0,0,0
0.199852,0.008547,0.191305,0,0,0,0,0,0,0,0
0.200349,0.009043,0.191306,0,0,0,0,0,0,0,0
0.199815,0.008509,0.191306,0,0,0,0,0,0,0,0
0.199815,0.008509,0.191306,0,0,0,0,0,0,0,0
0.199815,0.008509,0.191306,0,0,0,0,0,0,0,0
0.199815,0.008509,0.191306,0,0,0,0,0,0,0,0
0.366181,0.026367,0.339814,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.10902,0.004502,0.104518,0,0,0,0,0,0,0,0
0.199852,0.008547,0.191305,0,0,0,0,0,0,0,0
0.10902,0.004502,0.104518,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.366181,0.026367,0.339814,0,0,0,0,0,0,0,0
0.008981,0.008981,0.0,0,0,0,0,0,0,0,0
0.199852,0.008547,0.191305,0,0,0,0,0,0,0,0
0.10902,0.004502,0.104518,0,0,0,0,0,0,0,0
0.007987,0.007987,0.0,0,0,0,0,0,0,0,0
0.10902,0.004502,0.104518,0,0,0,0,0,0,0,0
0.200349,0.009043,0.191306,0,0,0,0,0,0,0,0
0.199815,0.008509,0.191306,0,0,0,0,0,0,0,0
0.199815,0.008509,0.191306,0,0,0,0,0,0,0,0
0.200349,0.009043,0.191306,0,0,0,0,0,0,0,0
0.199815,0.008509,0.191306,0,0,0,0,0,0,0,0
0.130423,0.008981,0.121442,0,0,0,0,0,0,0,0
0.12943,0.007987,0.121443,0,0,0,0,0,0,0,0
0.10902,0.004502,0.104518,0,0,0,0,0,0,0,0
0.199815,0.008509,0.191306,0,0,0,0,0,0,0,0
0.10902,0.004502,0.104518,0,0,0,0,0,0,0,0
0.199815,0.008509,0.191306,0,0,0,0,0,0,0,0
0.130423,0.008981,0.121442,0,0,0,0,0,0,0,0
0.12943,0.007987,0.121443,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.199815,0.008509,0.191306,0,0,0,0,0,0,0,0
0.10902,0.004502,0.104518,0,0,0,0,0,0,0,0
0.130423,0.008981,0.121442,0,0,0,0,0,0,0,0
0.12943,0.007987,0.121443,0,0,0,0,0,0,0,0
0.023905,0.023905,0.0,0,0,0,0,0,0,0,0
0.023408,0.023408,0.0,0,0,0,0,0,0,0,0
0.010934,0.010934,0.0,0,0,0,0,0,0,0,0
0.010934,0.010934,0.0,0,0,0,0,0,0,0,0
0.12943,0.007987,0.121443,0,0,0,0,0,0,0,0
0.19077,0.023905,0.166865,0,0,0,0,0,0,0,0
0.190771,0.023408,0.167363,0,0,0,0,0,0,0,0
0.130423,0.008981,0.121442,0,0,0,0,0,0,0,0
0.168364,0.010934,0.15743,0,0,0,0,0,0,0,0
0.169377,0.010934,0.158443,0,0,0,0,0,0,0,0
0.12943,0.007987,0.121443,0,0,0,0,0,0,0,0
0.12943,0.007987,0.121443,0,0,0,0,0,0,0,0
0.130423,0.008981,0.121442,0,0,0,0,0,0,0,0
0.169377,0.010934,0.158443,0,0,0,0,0,0,0,0
0.168364,0.010934,0.15743,0,0,0,0,0,0,0,0
0.190771,0.023408,0.167363,0,0,0,0,0,0,0,0
0.19077,0.023905,0.166865,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.12943,0.007987,0.121443,0,0,0,0,0,0,0,0
0.130423,0.008981,0.121442,0,0,0,0,0,0,0,0
0.169377,0.010934,0.158443,0,0,0,0,0,0,0,0
0.168364,0.010934,0.15743,0,0,0,0,0,0,0,0
0.190771,0.023408,0.167363,0,0,0,0,0,0,0,0
0.19077,0.023905,0.166865,0,0,0,0,0,0,0,0
0.009437,0.009437,0.0,0,0,0,0,0,0,0,0
0.009437,0.009437,0.0,0,0,0,0,0,0,0,0
0.168364,0.010934,0.15743,0,0,0,0,0,0,0,0
0.169377,0.010934,0.158443,0,0,0,0,0,0,0,0
0.205667,0.009437,0.19623,0,0,0,0,0,0,0,0
0.205667,0.009437,0.19623,0,0,0,0,0,0,0,0
0.19077,0.023905,0.166865,0,0,0,0,0,0,0,0
0.190771,0.023408,0.167363,0,0,0,0,0,0,0,0
0.168364,0.010934,0.15743,0,0,0,0,0,0,0,0
0.169377,0.010934,0.158443,0,0,0,0,0,0,0,0
0.19077,0.023905,0.166865,0,0,0,0,0,0,0,0
0.190771,0.023408,0.167363,0,0,0,0,0,0,0,0
0.168364,0.010934,0.15743,0,0,0,0,0,0,0,0
0.169377,0.010934,0.158443,0,0,0,0,0,0,0,0
0.205667,0.009437,0.19623,0,0,0,0,0,0,0,0
0.205667,0.009437,0.19623,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.205667,0.009437,0.19623,0,0,0,0,0,0,0,0
0.205667,0.009437,0.19623,0,0,0,0,0,0,0,0
0.005486,0.005486,0.0,0,0,0,0,0,0,0,0
0.005982,0.005982,0.0,0,0,0,0,0,0,0,0
0.005471,0.005471,0.0,0,0,0,0,0,0,0,0
0.005471,0.005471,0.0,0,0,0,0,0,0,0,0
0.205667,0.009437,0.19623,0,0,0,0,0,0,0,0
0.205667,0.009437,0.19623,0,0,0,0,0,0,0,0
0.205667,0.009437,0.19623,0,0,0,0,0,0,0,0
0.205667,0.009437,0.19623,0,0,0,0,0,0,0,0
0.153497,0.005486,0.148011,0,0,0,0,0,0,0,0
0.153994,0.005982,0.148012,0,0,0,0,0,0,0,0
0.153483,0.005471,0.148012,0,0,0,0,0,0,0,0
0.153483,0.005471,0.148012,0,0,0,0,0,0,0,0
0.153483,0.005471,0.148012,0,0,0,0,0,0,0,0
0.153483,0.005471,0.148012,0,0,0,0,0,0,0,0
0.153483,0.005471,0.148012,0,0,0,0,0,0,0,0
0.153483,0.005471,0.148012,0,0,0,0,0,0,0,0
0.205667,0.009437,0.19623,0,0,0,0,0,0,0,0
0.205667,0.009437,0.19623,0,0,0,0,0,0,0,0
0.153994,0.005982,0.148012,0,0,0,0,0,0,0,0
0.153483,0.005471,0.148012,0,0,0,0,0,0,0,0
0.153994,0.005982,0.148012,0,0,0,0,0,0,0,0
0.153483,0.005471,0.148012,0,0,0,0,0,0,0,0
0.153483,0.005471,0.148012,0,0,0,0,0,0,0,0
0.153497,0.005486,0.148011,0,0,0,0,0,0,0,0
0.153483,0.005471,0.148012,0,0,0,0,0,0,0,0
0.205667,0.009437,0.19623,0,0,0,0,0,0,0,0
0.205667,0.009437,0.19623,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.153497,0.005486,0.148011,0,0,0,0,0,0,0,0
0.153483,0.005471,0.148012,0,0,0,0,0,0,0,0
0.153483,0.005471,0.148012,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.205667,0.009437,0.19623,0,0,0,0,0,0,0,0
0.205667,0.009437,0.19623,0,0,0,0,0,0,0,0
0.153994,0.005982,0.148012,0,0,0,0,0,0,0,0
0.049911,0.049911,0.0,0,0,0,0,0,0,0,0
0.049414,0.049414,0.0,0,0,0,0,0,0,0,0
0.153994,0.005982,0.148012,0,0,0,0,0,0,0,0
0.039822,0.039822,0.0,0,0,0,0,0,0,0,0
0.153483,0.005471,0.148012,0,0,0,0,0,0,0,0
0.039822,0.039822,0.0,0,0,0,0,0,0,0,0
0.153483,0.005471,0.148012,0,0,0,0,0,0,0,0
0.153483,0.005471,0.148012,0,0,0,0,0,0,0,0
0.160946,0.049911,0.111035,0,0,0,0,0,0,0,0
0.160449,0.049414,0.111035,0,0,0,0,0,0,0,0
0.153497,0.005486,0.148011,0,0,0,0,0,0,0,0
0.151346,0.039822,0.111524,0,0,0,0,0,0,0,0
0.151346,0.039822,0.111524,0,0,0,0,0,0,0,0
0.153497,0.005486,0.148011,0,0,0,0,0,0,0,0
0.153497,0.005486,0.148011,0,0,0,0,0,0,0,0
0.153994,0.005982,0.148012,0,0,0,0,0,0,0,0
0.160449,0.049414,0.111035,0,0,0,0,0,0,0,0
0.160946,0.049911,0.111035,0,0,0,0,0,0,0,0
0.151346,0.039822,0.111524,0,0,0,0,0,0,0,0
0.151346,0.039822,0.111524,0,0,0,0,0,0,0,0
0.153497,0.005486,0.148011,0,0,0,0,0,0,0,0
0.153994,0.005982,0.148012,0,0,0,0,0,0,0,0
0.160449,0.049414,0.111035,0,0,0,0,0,0,0,0
0.160946,0.049911,0.111035,0,0,0,0,0,0,0,0
0.151346,0.039822,0.111524,0,0,0,0,0,0,0,0
0.151346,0.039822,0.111524,0,0,0,0,0,0,0,0
0.151346,0.039822,0.111524,0,0,0,0,0,0,0,0
0.160449,0.049414,0.111035,0,0,0,0,0,0,0,0
0.160449,0.049414,0.111035,0,0,0,0,0,0,0,0
0.160946,0.049911,0.111035,0,0,0,0,0,0,0,0
