TcpRtt,SynAck,AckDat,100,010,001,110,101,011,111,label
0.000993,0.000993,0.0,0,0,0,0,0,0,0,0
0.214793,0.000993,0.2138,0,0,0,0,0,0,0,0
0.214793,0.000993,0.2138,0,0,0,0,0,0,0,0
0.214793,0.000993,0.2138,0,0,0,0,0,0,0,0
0.214793,0.000993,0.2138,0,0,0,0,0,0,0,0
0.214793,0.000993,0.2138,0,0,0,0,0,0,0,0
0.214793,0.000993,0.2138,0,0,0,0,0,0,0,0
0.000497,0.000497,0.0,0,0,0,0,0,0,0,0
0.000497,0.000497,0.0,0,0,0,0,0,0,0,0
0.000507,0.000507,0.0,0,0,0,0,0,0,0,0
0.000507,0.000507,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.001995,0.001995,0.0,0,0,0,0,0,0,0,0
0.001995,0.001995,0.0,0,0,0,0,0,0,0,0
0.216297,0.001995,0.214302,0,0,0,0,0,0,0,0
0.216297,0.001995,0.214302,0,0,0,0,0,0,0,0
0.216297,0.001995,0.214302,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.001322,0.001322,0.0,0,0,0,0,0,0,0,0
0.001322,0.001322,0.0,0,0,0,0,0,0,0,0
0.001322,0.001322,0.0,0,0,0,0,0,0,0,0
0.001826,0.001826,0.0,0,0,0,0,0,0,0,0
0.001006,0.001006,0.0,0,0,0,0,0,0,0,0
0.216297,0.001995,0.214302,0,0,0,0,0,0,0,0
0.216297,0.001995,0.214302,0,0,0,0,0,0,0,0
0.001995,0.001995,0.0,0,0,0,0,0,0,0,0
0.000507,0.000507,0.0,0,0,0,0,0,0,0,0
0.000507,0.000507,0.0,0,0,0,0,0,0,0,0
0.000497,0.000497,0.0,0,0,0,0,0,0,0,0
0.000497,0.000497,0.0,0,0,0,0,0,0,0,0
0.001995,0.001995,0.0,0,0,0,0,0,0,0,0
0.000507,0.000507,0.0,0,0,0,0,0,0,0,0
0.000507,0.000507,0.0,0,0,0,0,0,0,0,0
0.000497,0.000497,0.0,0,0,0,0,0,0,0,0
0.000497,0.000497,0.0,0,0,0,0,0,0,0,0
0.000507,0.000507,0.0,0,0,0,0,0,0,0,0
0.217667,0.001995,0.215672,0,0,0,0,0,0,0,0
0.216677,0.000507,0.21617,0,0,0,0,0,0,0,0
0.21584,0.000507,0.215333,0,0,0,0,0,0,0,0
0.21583,0.000497,0.215333,0,0,0,0,0,0,0,0
0.21583,0.000497,0.215333,0,0,0,0,0,0,0,0
0.217667,0.001995,0.215672,0,0,0,0,0,0,0,0
0.21584,0.000507,0.215333,0,0,0,0,0,0,0,0
0.216677,0.000507,0.21617,0,0,0,0,0,0,0,0
0.21583,0.000497,0.215333,0,0,0,0,0,0,0,0
0.21583,0.000497,0.215333,0,0,0,0,0,0,0,0
0.217667,0.001995,0.215672,0,0,0,0,0,0,0,0
0.216677,0.000507,0.21617,0,0,0,0,0,0,0,0
0.21583,0.000497,0.215333,0,0,0,0,0,0,0,0
0.21583,0.000497,0.215333,0,0,0,0,0,0,0,0
0.21584,0.000507,0.215333,0,0,0,0,0,0,0,0
0.217667,0.001995,0.215672,0,0,0,0,0,0,0,0
0.216677,0.000507,0.21617,0,0,0,0,0,0,0,0
0.21584,0.000507,0.215333,0,0,0,0,0,0,0,0
0.21583,0.000497,0.215333,0,0,0,0,0,0,0,0
0.21583,0.000497,0.215333,0,0,0,0,0,0,0,0
0.001006,0.001006,0.0,0,0,0,0,0,0,0,0
0.001826,0.001826,0.0,0,0,0,0,0,0,0,0
0.001322,0.001322,0.0,0,0,0,0,0,0,0,0
0.001322,0.001322,0.0,0,0,0,0,0,0,0,0
0.001322,0.001322,0.0,0,0,0,0,0,0,0,0
0.21584,0.000507,0.215333,0,0,0,0,0,0,0,0
0.21583,0.000497,0.215333,0,0,0,0,0,0,0,0
0.21583,0.000497,0.215333,0,0,0,0,0,0,0,0
0.216677,0.000507,0.21617,0,0,0,0,0,0,0,0
0.217667,0.001995,0.215672,0,0,0,0,0,0,0,0
0.000985,0.000985,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.00145,0.00145,0.0,0,0,0,0,0,0,0,0
0.001322,0.001322,0.0,0,0,0,0,0,0,0,0
0.001322,0.001322,0.0,0,0,0,0,0,0,0,0
0.001322,0.001322,0.0,0,0,0,0,0,0,0,0
0.001826,0.001826,0.0,0,0,0,0,0,0,0,0
0.001006,0.001006,0.0,0,0,0,0,0,0,0,0
0.217667,0.001995,0.215672,0,0,0,0,0,0,0,0
0.216677,0.000507,0.21617,0,0,0,0,0,0,0,0
0.21583,0.000497,0.215333,0,0,0,0,0,0,0,0
0.21583,0.000497,0.215333,0,0,0,0,0,0,0,0
0.21584,0.000507,0.215333,0,0,0,0,0,0,0,0
0.000985,0.000985,0.0,0,0,0,0,0,0,0,0
