TcpRtt,SynAck,AckDat,100,010,001,110,101,011,111,label
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.001002,0.001002,0.0,0,0,0,0,0,0,0,0
0.155723,0.001002,0.154721,0,0,0,0,0,0,0,0
0.155723,0.001002,0.154721,0,0,0,0,0,0,0,0
0.155723,0.001002,0.154721,0,0,0,0,0,0,0,0
0.155723,0.001002,0.154721,0,0,0,0,0,0,0,0
0.155723,0.001002,0.154721,0,0,0,0,0,0,0,0
0.000498,0.000498,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.000498,0.000498,0.0,0,0,0,0,0,0,0,0
0.000496,0.000496,0.0,0,0,0,0,0,0,0,0
0.155167,0.000498,0.154669,0,0,0,0,0,0,0,0
0.154669,0.0,0.154669,0,0,0,0,0,0,0,0
0.155167,0.000498,0.154669,0,0,0,0,0,0,0,0
0.154669,0.0,0.154669,0,0,0,0,0,0,0,0
0.155175,0.000496,0.154679,0,0,0,0,0,0,0,0
0.000498,0.000498,0.0,0,0,0,0,0,0,0,0
0.155167,0.000498,0.154669,0,0,0,0,0,0,0,0
0.154669,0.0,0.154669,0,0,0,0,0,0,0,0
0.155175,0.000496,0.154679,0,0,0,0,0,0,0,0
0.000498,0.000498,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.155167,0.000498,0.154669,0,0,0,0,0,0,0,0
0.154669,0.0,0.154669,0,0,0,0,0,0,0,0
0.155175,0.000496,0.154679,0,0,0,0,0,0,0,0
0.00056,0.00056,0.0,0,0,0,0,0,0,0,0
0.00056,0.00056,0.0,0,0,0,0,0,0,0,0
0.000498,0.000498,0.0,0,0,0,0,0,0,0,0
0.155175,0.000496,0.154679,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.000497,0.000497,0.0,0,0,0,0,0,0,0,0
0.169404,0.0,0.169404,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.169404,0.0,0.169404,0,0,0,0,0,0,0,0
0.169404,0.0,0.169404,0,0,0,0,0,0,0,0
0.16885,0.00056,0.16829,0,0,0,0,0,0,0,0
0.16885,0.00056,0.16829,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.16885,0.00056,0.16829,0,0,0,0,0,0,0,0
0.16885,0.00056,0.16829,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.169233,0.000497,0.168736,0,0,0,0,0,0,0,0
0.169233,0.000497,0.168736,0,0,0,0,0,0,0,0
0.169233,0.000497,0.168736,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.169404,0.0,0.169404,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.16885,0.00056,0.16829,0,0,0,0,0,0,0,0
0.16885,0.00056,0.16829,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.16885,0.00056,0.16829,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.169233,0.000497,0.168736,0,0,0,0,0,0,0,0
0.000522,0.000522,0.0,0,0,0,0,0,0,0,0
0.000522,0.000522,0.0,0,0,0,0,0,0,0,0
0.169304,0.0,0.169304,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.169304,0.0,0.169304,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.169304,0.0,0.169304,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.154573,0.0,0.154573,0,0,0,0,0,0,0,0
0.154573,0.0,0.154573,0,0,0,0,0,0,0,0
0.154573,0.0,0.154573,0,0,0,0,0,0,0,0
0.154573,0.0,0.154573,0,0,0,0,0,0,0,0
0.169591,0.000522,0.169069,0,0,0,0,0,0,0,0
0.169591,0.000522,0.169069,0,0,0,0,0,0,0,0
0.169591,0.000522,0.169069,0,0,0,0,0,0,0,0
0.169591,0.000522,0.169069,0,0,0,0,0,0,0,0
0.000993,0.000993,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.169304,0.0,0.169304,0,0,0,0,0,0,0,0
0.154573,0.0,0.154573,0,0,0,0,0,0,0,0
0.000496,0.000496,0.0,0,0,0,0,0,0,0,0
0.169591,0.000522,0.169069,0,0,0,0,0,0,0,0
0.169591,0.000522,0.169069,0,0,0,0,0,0,0,0
0.000497,0.000497,0.0,0,0,0,0,0,0,0,0
0.000496,0.000496,0.0,0,0,0,0,0,0,0,0
0.170488,0.000993,0.169495,0,0,0,0,0,0,0,0
0.170488,0.000993,0.169495,0,0,0,0,0,0,0,0
0.155446,0.000496,0.15495,0,0,0,0,0,0,0,0
0.155446,0.000496,0.15495,0,0,0,0,0,0,0,0
0.155446,0.000496,0.15495,0,0,0,0,0,0,0,0
0.155437,0.000497,0.15494,0,0,0,0,0,0,0,0
0.155437,0.000497,0.15494,0,0,0,0,0,0,0,0
0.000496,0.000496,0.0,0,0,0,0,0,0,0,0
0.155437,0.000497,0.15494,0,0,0,0,0,0,0,0
0.000496,0.000496,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.000496,0.000496,0.0,0,0,0,0,0,0,0,0
0.170488,0.000993,0.169495,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.155446,0.000496,0.15495,0,0,0,0,0,0,0,0
0.000499,0.000499,0.0,0,0,0,0,0,0,0,0
0.155437,0.000497,0.15494,0,0,0,0,0,0,0,0
0.000496,0.000496,0.0,0,0,0,0,0,0,0,0
0.000497,0.000497,0.0,0,0,0,0,0,0,0,0
0.000497,0.000497,0.0,0,0,0,0,0,0,0,0
0.169072,0.0,0.169072,0,0,0,0,0,0,0,0
0.169072,0.000496,0.168576,0,0,0,0,0,0,0,0
0.169072,0.0,0.169072,0,0,0,0,0,0,0,0
0.169072,0.000496,0.168576,0,0,0,0,0,0,0,0
0.170574,0.0,0.170574,0,0,0,0,0,0,0,0
0.170574,0.0,0.170574,0,0,0,0,0,0,0,0
0.170574,0.0,0.170574,0,0,0,0,0,0,0,0
0.169304,0.0,0.169304,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.154971,0.000499,0.154472,0,0,0,0,0,0,0,0
0.154971,0.000499,0.154472,0,0,0,0,0,0,0,0
0.154971,0.000499,0.154472,0,0,0,0,0,0,0,0
0.154818,0.000497,0.154321,0,0,0,0,0,0,0,0
0.000497,0.000497,0.0,0,0,0,0,0,0,0,0
0.000497,0.000497,0.0,0,0,0,0,0,0,0,0
0.154818,0.000497,0.154321,0,0,0,0,0,0,0,0
0.154818,0.000497,0.154321,0,0,0,0,0,0,0,0
0.169072,0.0,0.169072,0,0,0,0,0,0,0,0
0.169072,0.0,0.169072,0,0,0,0,0,0,0,0
0.169072,0.000496,0.168576,0,0,0,0,0,0,0,0
0.000496,0.000496,0.0,0,0,0,0,0,0,0,0
0.000496,0.000496,0.0,0,0,0,0,0,0,0,0
0.170574,0.0,0.170574,0,0,0,0,0,0,0,0
0.169304,0.0,0.169304,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.154971,0.000499,0.154472,0,0,0,0,0,0,0,0
0.000497,0.000497,0.0,0,0,0,0,0,0,0,0
0.154818,0.000497,0.154321,0,0,0,0,0,0,0,0
0.169611,0.000496,0.169115,0,0,0,0,0,0,0,0
0.169611,0.000496,0.169115,0,0,0,0,0,0,0,0
0.169611,0.000496,0.169115,0,0,0,0,0,0,0,0
0.169611,0.000496,0.169115,0,0,0,0,0,0,0,0
0.169611,0.000496,0.169115,0,0,0,0,0,0,0,0
0.169611,0.000496,0.169115,0,0,0,0,0,0,0,0
0.169611,0.000496,0.169115,0,0,0,0,0,0,0,0
0.169611,0.000496,0.169115,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.000497,0.000497,0.0,0,0,0,0,0,0,0,0
0.000497,0.000497,0.0,0,0,0,0,0,0,0,0
0.000497,0.000497,0.0,0,0,0,0,0,0,0,0
0.000497,0.000497,0.0,0,0,0,0,0,0,0,0
0.000497,0.000497,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.154456,0.0,0.154456,0,0,0,0,0,0,0,0
0.154456,0.0,0.154456,0,0,0,0,0,0,0,0
0.154456,0.0,0.154456,0,0,0,0,0,0,0,0
0.000497,0.000497,0.0,0,0,0,0,0,0,0,0
0.000497,0.000497,0.0,0,0,0,0,0,0,0,0
0.154456,0.0,0.154456,0,0,0,0,0,0,0,0
0.169222,0.000497,0.168725,0,0,0,0,0,0,0,0
0.169222,0.000497,0.168725,0,0,0,0,0,0,0,0
0.169222,0.000497,0.168725,0,0,0,0,0,0,0,0
0.169222,0.000497,0.168725,0,0,0,0,0,0,0,0
0.169222,0.000497,0.168725,0,0,0,0,0,0,0,0
0.169222,0.000497,0.168725,0,0,0,0,0,0,0,0
0.169222,0.000497,0.168725,0,0,0,0,0,0,0,0
0.169222,0.000497,0.168725,0,0,0,0,0,0,0,0
0.169304,0.0,0.169304,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.154315,0.0,0.154315,0,0,0,0,0,0,0,0
0.154812,0.0,0.154812,0,0,0,0,0,0,0,0
0.154315,0.0,0.154315,0,0,0,0,0,0,0,0
0.154812,0.0,0.154812,0,0,0,0,0,0,0,0
0.154315,0.0,0.154315,0,0,0,0,0,0,0,0
0.154812,0.0,0.154812,0,0,0,0,0,0,0,0
0.154315,0.0,0.154315,0,0,0,0,0,0,0,0
0.154812,0.0,0.154812,0,0,0,0,0,0,0,0
0.154315,0.0,0.154315,0,0,0,0,0,0,0,0
0.000497,0.000497,0.0,0,0,0,0,0,0,0,0
0.170116,0.000497,0.169619,0,0,0,0,0,0,0,0
0.170116,0.000497,0.169619,0,0,0,0,0,0,0,0
0.170116,0.000497,0.169619,0,0,0,0,0,0,0,0
0.000496,0.000496,0.0,0,0,0,0,0,0,0,0
0.000487,0.000487,0.0,0,0,0,0,0,0,0,0
0.000487,0.000487,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.000496,0.000496,0.0,0,0,0,0,0,0,0,0
0.000496,0.000496,0.0,0,0,0,0,0,0,0,0
0.000496,0.000496,0.0,0,0,0,0,0,0,0,0
0.000496,0.000496,0.0,0,0,0,0,0,0,0,0
0.000496,0.000496,0.0,0,0,0,0,0,0,0,0
0.155481,0.000487,0.154994,0,0,0,0,0,0,0,0
0.155481,0.000487,0.154994,0,0,0,0,0,0,0,0
0.169421,0.0,0.169421,0,0,0,0,0,0,0,0
0.169421,0.000496,0.168925,0,0,0,0,0,0,0,0
0.169421,0.000496,0.168925,0,0,0,0,0,0,0,0
0.155481,0.000487,0.154994,0,0,0,0,0,0,0,0
0.155481,0.000487,0.154994,0,0,0,0,0,0,0,0
0.169421,0.0,0.169421,0,0,0,0,0,0,0,0
0.169421,0.0,0.169421,0,0,0,0,0,0,0,0
0.155481,0.000487,0.154994,0,0,0,0,0,0,0,0
0.169421,0.000496,0.168925,0,0,0,0,0,0,0,0
0.169421,0.000496,0.168925,0,0,0,0,0,0,0,0
0.155481,0.000487,0.154994,0,0,0,0,0,0,0,0
0.169421,0.000496,0.168925,0,0,0,0,0,0,0,0
0.000496,0.000496,0.0,0,0,0,0,0,0,0,0
0.000496,0.000496,0.0,0,0,0,0,0,0,0,0
0.169421,0.0,0.169421,0,0,0,0,0,0,0,0
0.155481,0.000487,0.154994,0,0,0,0,0,0,0,0
0.169421,0.000496,0.168925,0,0,0,0,0,0,0,0
0.169421,0.000496,0.168925,0,0,0,0,0,0,0,0
0.169421,0.000496,0.168925,0,0,0,0,0,0,0,0
0.155481,0.000487,0.154994,0,0,0,0,0,0,0,0
0.169421,0.000496,0.168925,0,0,0,0,0,0,0,0
0.000496,0.000496,0.0,0,0,0,0,0,0,0,0
0.000496,0.000496,0.0,0,0,0,0,0,0,0,0
0.000496,0.000496,0.0,0,0,0,0,0,0,0,0
0.000496,0.000496,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.000496,0.000496,0.0,0,0,0,0,0,0,0,0
0.000496,0.000496,0.0,0,0,0,0,0,0,0,0
0.000496,0.000496,0.0,0,0,0,0,0,0,0,0
0.169599,0.0,0.169599,0,0,0,0,0,0,0,0
0.169599,0.0,0.169599,0,0,0,0,0,0,0,0
0.169599,0.0,0.169599,0,0,0,0,0,0,0,0
0.169599,0.0,0.169599,0,0,0,0,0,0,0,0
0.169599,0.0,0.169599,0,0,0,0,0,0,0,0
0.169599,0.0,0.169599,0,0,0,0,0,0,0,0
0.169599,0.0,0.169599,0,0,0,0,0,0,0,0
0.169599,0.0,0.169599,0,0,0,0,0,0,0,0
0.169599,0.0,0.169599,0,0,0,0,0,0,0,0
0.169599,0.0,0.169599,0,0,0,0,0,0,0,0
0.169599,0.0,0.169599,0,0,0,0,0,0,0,0
0.000497,0.000497,0.0,0,0,0,0,0,0,0,0
0.000497,0.000497,0.0,0,0,0,0,0,0,0,0
0.000503,0.000503,0.0,0,0,0,0,0,0,0,0
0.000503,0.000503,0.0,0,0,0,0,0,0,0,0
0.000503,0.000503,0.0,0,0,0,0,0,0,0,0
0.154947,0.000497,0.15445,0,0,0,0,0,0,0,0
0.154947,0.000497,0.15445,0,0,0,0,0,0,0,0
0.154947,0.000497,0.15445,0,0,0,0,0,0,0,0
0.154947,0.000497,0.15445,0,0,0,0,0,0,0,0
0.154434,0.000503,0.153931,0,0,0,0,0,0,0,0
0.15493,0.000503,0.154427,0,0,0,0,0,0,0,0
0.15493,0.000503,0.154427,0,0,0,0,0,0,0,0
0.154947,0.000497,0.15445,0,0,0,0,0,0,0,0
0.154947,0.000497,0.15445,0,0,0,0,0,0,0,0
0.154434,0.000503,0.153931,0,0,0,0,0,0,0,0
0.154434,0.000503,0.153931,0,0,0,0,0,0,0,0
0.154947,0.000497,0.15445,0,0,0,0,0,0,0,0
0.154947,0.000497,0.15445,0,0,0,0,0,0,0,0
0.154947,0.000497,0.15445,0,0,0,0,0,0,0,0
0.154947,0.000497,0.15445,0,0,0,0,0,0,0,0
0.154947,0.000497,0.15445,0,0,0,0,0,0,0,0
0.154434,0.000503,0.153931,0,0,0,0,0,0,0,0
0.154947,0.000497,0.15445,0,0,0,0,0,0,0,0
0.154947,0.000497,0.15445,0,0,0,0,0,0,0,0
0.154434,0.000503,0.153931,0,0,0,0,0,0,0,0
0.154434,0.000503,0.153931,0,0,0,0,0,0,0,0
0.15493,0.000503,0.154427,0,0,0,0,0,0,0,0
0.15493,0.000503,0.154427,0,0,0,0,0,0,0,0
0.154434,0.000503,0.153931,0,0,0,0,0,0,0,0
0.000496,0.000496,0.0,0,0,0,0,0,0,0,0
0.15493,0.000503,0.154427,0,0,0,0,0,0,0,0
0.15493,0.000503,0.154427,0,0,0,0,0,0,0,0
0.15493,0.000503,0.154427,0,0,0,0,0,0,0,0
