TcpRtt,SynAck,AckDat,100,010,001,110,101,011,111,label
0.123902,0.001495,0.122407,0,0,0,0,0,0,0,0
0.12347,0.001058,0.122412,0,0,0,0,0,0,0,0
0.123891,0.001479,0.122412,0,0,0,0,0,0,0,0
0.136856,0.001564,0.135292,0,0,0,0,0,0,0,0
0.123396,0.000989,0.122407,0,0,0,0,0,0,0,0
0.123891,0.001479,0.122412,0,0,0,0,0,0,0,0
0.123396,0.000989,0.122407,0,0,0,0,0,0,0,0
0.123902,0.001495,0.122407,0,0,0,0,0,0,0,0
0.123396,0.000989,0.122407,0,0,0,0,0,0,0,0
0.123891,0.001479,0.122412,0,0,0,0,0,0,0,0
0.000504,0.000504,0.0,0,0,0,0,0,0,0,0
0.000504,0.000504,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.001,0.001,0.0,0,0,0,0,0,0,0,0
0.154127,0.000504,0.153623,0,0,0,0,0,0,0,0
0.154631,0.000504,0.154127,0,0,0,0,0,0,0,0
0.167461,0.001,0.166461,0,0,0,0,0,0,0,0
0.154631,0.000504,0.154127,0,0,0,0,0,0,0,0
0.154127,0.000504,0.153623,0,0,0,0,0,0,0,0
0.167461,0.001,0.166461,0,0,0,0,0,0,0,0
0.154127,0.000504,0.153623,0,0,0,0,0,0,0,0
0.154631,0.000504,0.154127,0,0,0,0,0,0,0,0
0.154631,0.000504,0.154127,0,0,0,0,0,0,0,0
0.167461,0.001,0.166461,0,0,0,0,0,0,0,0
0.167461,0.001,0.166461,0,0,0,0,0,0,0,0
0.000836,0.000836,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0009,0.0009,0.0,0,0,0,0,0,0,0,0
0.12347,0.001058,0.122412,0,0,0,0,0,0,0,0
0.136856,0.001564,0.135292,0,0,0,0,0,0,0,0
0.12347,0.001058,0.122412,0,0,0,0,0,0,0,0
0.136856,0.001564,0.135292,0,0,0,0,0,0,0,0
0.154127,0.000504,0.153623,0,0,0,0,0,0,0,0
0.154631,0.000504,0.154127,0,0,0,0,0,0,0,0
0.000497,0.000497,0.0,0,0,0,0,0,0,0,0
0.167461,0.001,0.166461,0,0,0,0,0,0,0,0
0.154127,0.000504,0.153623,0,0,0,0,0,0,0,0
0.000508,0.000508,0.0,0,0,0,0,0,0,0,0
0.154631,0.000504,0.154127,0,0,0,0,0,0,0,0
0.167461,0.001,0.166461,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.170542,0.000836,0.169706,0,0,0,0,0,0,0,0
0.170579,0.0,0.170579,0,0,0,0,0,0,0,0
0.170579,0.0009,0.169679,0,0,0,0,0,0,0,0
0.170542,0.000836,0.169706,0,0,0,0,0,0,0,0
0.170542,0.000836,0.169706,0,0,0,0,0,0,0,0
0.170542,0.000836,0.169706,0,0,0,0,0,0,0,0
0.170579,0.0,0.170579,0,0,0,0,0,0,0,0
0.170579,0.0009,0.169679,0,0,0,0,0,0,0,0
0.170579,0.0009,0.169679,0,0,0,0,0,0,0,0
0.168721,0.000497,0.168224,0,0,0,0,0,0,0,0
0.168224,0.000508,0.167716,0,0,0,0,0,0,0,0
0.168224,0.000508,0.167716,0,0,0,0,0,0,0,0
0.168721,0.000497,0.168224,0,0,0,0,0,0,0,0
0.168224,0.000508,0.167716,0,0,0,0,0,0,0,0
0.168993,0.0,0.168993,0,0,0,0,0,0,0,0
0.168993,0.0,0.168993,0,0,0,0,0,0,0,0
0.170542,0.000836,0.169706,0,0,0,0,0,0,0,0
0.170579,0.0,0.170579,0,0,0,0,0,0,0,0
0.000504,0.000504,0.0,0,0,0,0,0,0,0,0
0.170579,0.0009,0.169679,0,0,0,0,0,0,0,0
0.00088,0.00088,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.168721,0.000497,0.168224,0,0,0,0,0,0,0,0
0.168224,0.000508,0.167716,0,0,0,0,0,0,0,0
0.168721,0.000497,0.168224,0,0,0,0,0,0,0,0
0.168224,0.000508,0.167716,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
