TcpRtt,SynAck,AckDat,100,010,001,110,101,011,111,label
0.000741,0.000741,0.0,0,0,0,0,0,0,0,0
0.215546,0.000741,0.214805,0,0,0,0,0,0,0,0
0.215546,0.000741,0.214805,0,0,0,0,0,0,0,0
0.215546,0.000741,0.214805,0,0,0,0,0,0,0,0
0.215546,0.000741,0.214805,0,0,0,0,0,0,0,0
0.215546,0.000741,0.214805,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.000771,0.000771,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.001763,0.001763,0.0,0,0,0,0,0,0,0,0
0.001267,0.001267,0.0,0,0,0,0,0,0,0,0
0.001267,0.001267,0.0,0,0,0,0,0,0,0,0
0.001276,0.001276,0.0,0,0,0,0,0,0,0,0
0.001276,0.001276,0.0,0,0,0,0,0,0,0,0
0.184895,0.001267,0.183628,0,0,0,0,0,0,0,0
0.185396,0.001267,0.184129,0,0,0,0,0,0,0,0
0.1849,0.000771,0.184129,0,0,0,0,0,0,0,0
0.1849,0.001276,0.183624,0,0,0,0,0,0,0,0
0.185396,0.001276,0.18412,0,0,0,0,0,0,0,0
0.1849,0.000771,0.184129,0,0,0,0,0,0,0,0
0.1849,0.001276,0.183624,0,0,0,0,0,0,0,0
0.184895,0.001267,0.183628,0,0,0,0,0,0,0,0
0.184895,0.001267,0.183628,0,0,0,0,0,0,0,0
0.185396,0.001267,0.184129,0,0,0,0,0,0,0,0
0.1849,0.000771,0.184129,0,0,0,0,0,0,0,0
0.1849,0.001276,0.183624,0,0,0,0,0,0,0,0
0.1849,0.001276,0.183624,0,0,0,0,0,0,0,0
0.185396,0.001276,0.18412,0,0,0,0,0,0,0,0
0.1849,0.000771,0.184129,0,0,0,0,0,0,0,0
0.184895,0.001267,0.183628,0,0,0,0,0,0,0,0
0.185396,0.001267,0.184129,0,0,0,0,0,0,0,0
0.000513,0.000513,0.0,0,0,0,0,0,0,0,0
0.184895,0.001267,0.183628,0,0,0,0,0,0,0,0
0.185396,0.001267,0.184129,0,0,0,0,0,0,0,0
0.1849,0.000771,0.184129,0,0,0,0,0,0,0,0
0.000495,0.000495,0.0,0,0,0,0,0,0,0,0
0.000495,0.000495,0.0,0,0,0,0,0,0,0,0
0.1849,0.000771,0.184129,0,0,0,0,0,0,0,0
0.1849,0.001276,0.183624,0,0,0,0,0,0,0,0
0.185396,0.001276,0.18412,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.000997,0.000997,0.0,0,0,0,0,0,0,0,0
0.000997,0.000997,0.0,0,0,0,0,0,0,0,0
0.1849,0.001276,0.183624,0,0,0,0,0,0,0,0
0.185396,0.001276,0.18412,0,0,0,0,0,0,0,0
0.1849,0.000771,0.184129,0,0,0,0,0,0,0,0
0.001489,0.001489,0.0,0,0,0,0,0,0,0,0
0.059892,0.000513,0.059379,0,0,0,0,0,0,0,0
0.059379,0.000495,0.058884,0,0,0,0,0,0,0,0
0.059379,0.000495,0.058884,0,0,0,0,0,0,0,0
0.059379,0.000495,0.058884,0,0,0,0,0,0,0,0
0.059379,0.000495,0.058884,0,0,0,0,0,0,0,0
0.059892,0.000513,0.059379,0,0,0,0,0,0,0,0
0.059892,0.000513,0.059379,0,0,0,0,0,0,0,0
0.059379,0.000495,0.058884,0,0,0,0,0,0,0,0
0.059379,0.000495,0.058884,0,0,0,0,0,0,0,0
0.059379,0.000495,0.058884,0,0,0,0,0,0,0,0
0.059912,0.001489,0.058423,0,0,0,0,0,0,0,0
0.059417,0.000997,0.05842,0,0,0,0,0,0,0,0
0.059913,0.000997,0.058916,0,0,0,0,0,0,0,0
0.059912,0.001489,0.058423,0,0,0,0,0,0,0,0
0.059417,0.000997,0.05842,0,0,0,0,0,0,0,0
0.059417,0.000997,0.05842,0,0,0,0,0,0,0,0
0.059913,0.000997,0.058916,0,0,0,0,0,0,0,0
0.059892,0.000513,0.059379,0,0,0,0,0,0,0,0
0.059379,0.000495,0.058884,0,0,0,0,0,0,0,0
0.059379,0.000495,0.058884,0,0,0,0,0,0,0,0
0.059379,0.000495,0.058884,0,0,0,0,0,0,0,0
0.059892,0.000513,0.059379,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.000513,0.000513,0.0,0,0,0,0,0,0,0,0
0.059379,0.000495,0.058884,0,0,0,0,0,0,0,0
0.059912,0.001489,0.058423,0,0,0,0,0,0,0,0
0.059417,0.000997,0.05842,0,0,0,0,0,0,0,0
0.059913,0.000997,0.058916,0,0,0,0,0,0,0,0
0.000934,0.000934,0.0,0,0,0,0,0,0,0,0
0.000934,0.000934,0.0,0,0,0,0,0,0,0,0
0.000934,0.000934,0.0,0,0,0,0,0,0,0,0
0.059913,0.000997,0.058916,0,0,0,0,0,0,0,0
0.000654,0.000654,0.0,0,0,0,0,0,0,0,0
0.059913,0.000997,0.058916,0,0,0,0,0,0,0,0
0.059733,0.0,0.059733,0,0,0,0,0,0,0,0
0.060227,0.000513,0.059714,0,0,0,0,0,0,0,0
0.059733,0.0,0.059733,0,0,0,0,0,0,0,0
0.059733,0.0,0.059733,0,0,0,0,0,0,0,0
0.060227,0.000513,0.059714,0,0,0,0,0,0,0,0
0.060174,0.000934,0.05924,0,0,0,0,0,0,0,0
0.060668,0.000934,0.059734,0,0,0,0,0,0,0,0
0.060668,0.000934,0.059734,0,0,0,0,0,0,0,0
0.060174,0.000934,0.05924,0,0,0,0,0,0,0,0
0.060174,0.000934,0.05924,0,0,0,0,0,0,0,0
0.060668,0.000934,0.059734,0,0,0,0,0,0,0,0
0.060668,0.000934,0.059734,0,0,0,0,0,0,0,0
0.0612,0.000654,0.060546,0,0,0,0,0,0,0,0
0.0612,0.000654,0.060546,0,0,0,0,0,0,0,0
0.0612,0.000654,0.060546,0,0,0,0,0,0,0,0
0.059733,0.0,0.059733,0,0,0,0,0,0,0,0
0.060227,0.000513,0.059714,0,0,0,0,0,0,0,0
0.000504,0.000504,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.059733,0.0,0.059733,0,0,0,0,0,0,0,0
0.060227,0.000513,0.059714,0,0,0,0,0,0,0,0
0.001006,0.001006,0.0,0,0,0,0,0,0,0,0
0.060174,0.000934,0.05924,0,0,0,0,0,0,0,0
0.060668,0.000934,0.059734,0,0,0,0,0,0,0,0
0.060668,0.000934,0.059734,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.060174,0.000934,0.05924,0,0,0,0,0,0,0,0
0.060668,0.000934,0.059734,0,0,0,0,0,0,0,0
0.060668,0.000934,0.059734,0,0,0,0,0,0,0,0
0.0612,0.000654,0.060546,0,0,0,0,0,0,0,0
0.060668,0.000934,0.059734,0,0,0,0,0,0,0,0
0.000486,0.000486,0.0,0,0,0,0,0,0,0,0
0.000486,0.000486,0.0,0,0,0,0,0,0,0,0
0.060626,0.000504,0.060122,0,0,0,0,0,0,0,0
0.060626,0.001006,0.05962,0,0,0,0,0,0,0,0
0.060626,0.001006,0.05962,0,0,0,0,0,0,0,0
0.060626,0.000504,0.060122,0,0,0,0,0,0,0,0
0.060626,0.000504,0.060122,0,0,0,0,0,0,0,0
0.060626,0.001006,0.05962,0,0,0,0,0,0,0,0
0.059978,0.0,0.059978,0,0,0,0,0,0,0,0
0.059978,0.0,0.059978,0,0,0,0,0,0,0,0
0.059978,0.0,0.059978,0,0,0,0,0,0,0,0
0.059978,0.0,0.059978,0,0,0,0,0,0,0,0
0.059978,0.0,0.059978,0,0,0,0,0,0,0,0
0.060608,0.000486,0.060122,0,0,0,0,0,0,0,0
0.060608,0.000486,0.060122,0,0,0,0,0,0,0,0
0.060608,0.000486,0.060122,0,0,0,0,0,0,0,0
0.060608,0.000486,0.060122,0,0,0,0,0,0,0,0
0.060608,0.000486,0.060122,0,0,0,0,0,0,0,0
0.060626,0.000504,0.060122,0,0,0,0,0,0,0,0
0.060626,0.001006,0.05962,0,0,0,0,0,0,0,0
0.0005,0.0005,0.0,0,0,0,0,0,0,0,0
0.000496,0.000496,0.0,0,0,0,0,0,0,0,0
0.060626,0.001006,0.05962,0,0,0,0,0,0,0,0
0.059978,0.0,0.059978,0,0,0,0,0,0,0,0
0.059978,0.0,0.059978,0,0,0,0,0,0,0,0
0.059978,0.0,0.059978,0,0,0,0,0,0,0,0
0.059978,0.0,0.059978,0,0,0,0,0,0,0,0
0.000499,0.000499,0.0,0,0,0,0,0,0,0,0
0.000499,0.000499,0.0,0,0,0,0,0,0,0,0
0.060608,0.000486,0.060122,0,0,0,0,0,0,0,0
0.060608,0.000486,0.060122,0,0,0,0,0,0,0,0
0.000935,0.000935,0.0,0,0,0,0,0,0,0,0
0.000935,0.000935,0.0,0,0,0,0,0,0,0,0
0.06009,0.0005,0.05959,0,0,0,0,0,0,0,0
0.060085,0.000496,0.059589,0,0,0,0,0,0,0,0
0.06009,0.0005,0.05959,0,0,0,0,0,0,0,0
0.060085,0.000496,0.059589,0,0,0,0,0,0,0,0
0.060085,0.000496,0.059589,0,0,0,0,0,0,0,0
0.06009,0.0005,0.05959,0,0,0,0,0,0,0,0
0.060156,0.000499,0.059657,0,0,0,0,0,0,0,0
0.060657,0.000499,0.060158,0,0,0,0,0,0,0,0
0.060156,0.000499,0.059657,0,0,0,0,0,0,0,0
0.060657,0.000499,0.060158,0,0,0,0,0,0,0,0
0.061168,0.000935,0.060233,0,0,0,0,0,0,0,0
0.06166,0.000935,0.060725,0,0,0,0,0,0,0,0
0.061168,0.000935,0.060233,0,0,0,0,0,0,0,0
0.061168,0.000935,0.060233,0,0,0,0,0,0,0,0
0.061168,0.000935,0.060233,0,0,0,0,0,0,0,0
0.06166,0.000935,0.060725,0,0,0,0,0,0,0,0
0.060085,0.000496,0.059589,0,0,0,0,0,0,0,0
0.06009,0.0005,0.05959,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.000502,0.000502,0.0,0,0,0,0,0,0,0,0
