TcpRtt,SynAck,AckDat,100,010,001,110,101,011,111,label
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.001677,0.001677,0.0,0,0,0,0,0,0,0,0
0.061747,0.001677,0.06007,0,0,0,0,0,0,0,0
0.061747,0.001677,0.06007,0,0,0,0,0,0,0,0
0.061747,0.001677,0.06007,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.000995,0.000995,0.0,0,0,0,0,0,0,0,0
0.000995,0.000995,0.0,0,0,0,0,0,0,0,0
0.000995,0.000995,0.0,0,0,0,0,0,0,0,0
0.000995,0.000995,0.0,0,0,0,0,0,0,0,0
0.000995,0.000995,0.0,0,0,0,0,0,0,0,0
0.001491,0.001491,0.0,0,0,0,0,0,0,0,0
0.061449,0.001491,0.059958,0,0,0,0,0,0,0,0
0.060953,0.000995,0.059958,0,0,0,0,0,0,0,0
0.061449,0.000995,0.060454,0,0,0,0,0,0,0,0
0.061449,0.000995,0.060454,0,0,0,0,0,0,0,0
0.061449,0.000995,0.060454,0,0,0,0,0,0,0,0
0.061449,0.000995,0.060454,0,0,0,0,0,0,0,0
0.060953,0.000995,0.059958,0,0,0,0,0,0,0,0
0.061449,0.001491,0.059958,0,0,0,0,0,0,0,0
0.061449,0.000995,0.060454,0,0,0,0,0,0,0,0
0.061449,0.000995,0.060454,0,0,0,0,0,0,0,0
0.061449,0.000995,0.060454,0,0,0,0,0,0,0,0
0.061449,0.000995,0.060454,0,0,0,0,0,0,0,0
0.060953,0.000995,0.059958,0,0,0,0,0,0,0,0
0.061449,0.001491,0.059958,0,0,0,0,0,0,0,0
0.061449,0.000995,0.060454,0,0,0,0,0,0,0,0
0.060953,0.000995,0.059958,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.000658,0.000658,0.0,0,0,0,0,0,0,0,0
0.061449,0.000995,0.060454,0,0,0,0,0,0,0,0
0.061449,0.000995,0.060454,0,0,0,0,0,0,0,0
0.061449,0.000995,0.060454,0,0,0,0,0,0,0,0
0.061449,0.000995,0.060454,0,0,0,0,0,0,0,0
0.061449,0.000995,0.060454,0,0,0,0,0,0,0,0
0.061449,0.000995,0.060454,0,0,0,0,0,0,0,0
0.000994,0.000994,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.061449,0.000995,0.060454,0,0,0,0,0,0,0,0
0.061449,0.000995,0.060454,0,0,0,0,0,0,0,0
0.061449,0.000995,0.060454,0,0,0,0,0,0,0,0
0.00149,0.00149,0.0,0,0,0,0,0,0,0,0
0.00149,0.00149,0.0,0,0,0,0,0,0,0,0
0.061449,0.000995,0.060454,0,0,0,0,0,0,0,0
0.000496,0.000496,0.0,0,0,0,0,0,0,0,0
0.061382,0.0,0.061382,0,0,0,0,0,0,0,0
0.075703,0.000658,0.075045,0,0,0,0,0,0,0,0
0.061382,0.0,0.061382,0,0,0,0,0,0,0,0
0.061382,0.0,0.061382,0,0,0,0,0,0,0,0
0.075703,0.000658,0.075045,0,0,0,0,0,0,0,0
0.061382,0.0,0.061382,0,0,0,0,0,0,0,0
0.075703,0.000658,0.075045,0,0,0,0,0,0,0,0
0.062461,0.000994,0.061467,0,0,0,0,0,0,0,0
0.062461,0.00149,0.060971,0,0,0,0,0,0,0,0
0.063163,0.00149,0.061673,0,0,0,0,0,0,0,0
0.062461,0.000994,0.061467,0,0,0,0,0,0,0,0
0.062461,0.000994,0.061467,0,0,0,0,0,0,0,0
0.063163,0.00149,0.061673,0,0,0,0,0,0,0,0
0.062461,0.00149,0.060971,0,0,0,0,0,0,0,0
0.061424,0.000496,0.060928,0,0,0,0,0,0,0,0
0.063163,0.00149,0.061673,0,0,0,0,0,0,0,0
0.062461,0.00149,0.060971,0,0,0,0,0,0,0,0
0.063163,0.00149,0.061673,0,0,0,0,0,0,0,0
0.061424,0.000496,0.060928,0,0,0,0,0,0,0,0
0.062461,0.00149,0.060971,0,0,0,0,0,0,0,0
0.061424,0.000496,0.060928,0,0,0,0,0,0,0,0
0.061382,0.0,0.061382,0,0,0,0,0,0,0,0
0.075703,0.000658,0.075045,0,0,0,0,0,0,0,0
0.000496,0.000496,0.0,0,0,0,0,0,0,0,0
0.075703,0.000658,0.075045,0,0,0,0,0,0,0,0
0.000636,0.000636,0.0,0,0,0,0,0,0,0,0
0.075703,0.000658,0.075045,0,0,0,0,0,0,0,0
0.062461,0.000994,0.061467,0,0,0,0,0,0,0,0
0.062461,0.000994,0.061467,0,0,0,0,0,0,0,0
0.000992,0.000992,0.0,0,0,0,0,0,0,0,0
0.063163,0.00149,0.061673,0,0,0,0,0,0,0,0
0.063163,0.00149,0.061673,0,0,0,0,0,0,0,0
0.062461,0.00149,0.060971,0,0,0,0,0,0,0,0
0.061424,0.000496,0.060928,0,0,0,0,0,0,0,0
0.000795,0.000795,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.063163,0.00149,0.061673,0,0,0,0,0,0,0,0
