TotBytes,SrcBytes,DstBytes,SrcGap,DstGap,sMeanPktSz,dMeanPktSz,SrcWin,DstWin,Dur,IdleTime,Mean,StdDev,Sum,Min,Max,sTtl,dTtl,TcpRtt,SynAck,AckDat,TotPkts,SrcPkts,DstPkts,SrcRetra,DstRetra,Loss,SrcLoss,DstLoss,PCRatio,Load,SrcLoad,DstLoad,pLoss,pRetran,Rate,SrcRate,DstRate,Flgs_ e *      ,Flgs_ e d      ,Flgs_ e i      ,Flgs_ e s      ,Cause_Status,Dir_   ?>,State_A_A,State_A_FA,State_A_PA,State_FA_FA,State_FPA_FA,State_FPA_FPA,State_PA_A,State_PA_PA,State_SPA_SPA,State__A,State__PA,TcpOpt_Mws   T,TcpOpt_MwsS  T,label
0.1318436556976577,0.5816993464052288,0.08794134671039938,0.0,0.0,0.6372314792465306,0.13089426684280053,0.40144230769230765,0.0,0.9960059699438688,0.0,0.9960059699438688,0.0,0.9960059699438688,0.9960059699438688,0.9960059699438688,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.3114754098360656,0.3333333333333333,0.3066666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.04716229209508065,0.2539435540034688,0.03100581107848006,0.0,0.0,0.003792565339850983,0.11728518601525724,0.1360072242482843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.479954016381664,0.5563725490196079,0.46424850472699203,0.0,0.0,0.37506884247947136,0.40751279062087187,0.40144230769230765,0.0,0.977704515780109,0.0,0.977704515780109,0.0,0.977704515780109,0.977704515780109,0.977704515780109,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.5245901639344263,0.5416666666666666,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.1781428075812758,0.25385258160507806,0.16985554304306147,0.0,0.0,0.0065070447157291825,0.19913438336700315,0.23931901737859873,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.522919959764334,0.5130718954248367,0.5144896777927841,0.0,0.0,0.3747016467894359,0.39139878401585204,0.6594551282051282,0.0,0.9534189169296152,0.0,0.9534189169296152,0.0,0.9534189169296152,0.9534189169296152,0.9534189169296152,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.5573770491803279,0.5,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.1996127317503785,0.2392547628786729,0.19370572502140695,0.0,0.0,0.007089842336229107,0.18787020010176486,0.28416471522520853,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.2076088518465297,0.7107843137254902,0.15712907582481186,0.0,0.0,0.444936903057302,0.1344782073976222,0.6594551282051282,0.0,0.9980442873509514,0.0,0.9980442873509514,0.0,0.9980442873509514,0.9980442873509514,0.9980442873509514,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.5491803278688525,0.5833333333333333,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.07563360757717814,0.31853711172349647,0.05635648992982403,0.0,0.0,0.006673235058578817,0.21068214238267172,0.24061130026063615,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.07835177468027016,0.39215686274509803,0.048388963920509356,0.0,0.0,0.42959425567181836,0.07529722589167767,0.6594551282051282,0.0,0.8437930024769427,0.0,0.8437930024769427,0.0,0.8437930024769427,0.8437930024769427,0.8437930024769427,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.30327868852459017,0.3333333333333333,0.29333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03321192309209607,0.20208053916147198,0.020095869467434503,0.0,0.0,0.004358903313969636,0.13844239779475173,0.15324439443784846,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.07386118695214831,0.34272875816993464,0.04823461315840247,0.0,0.0,0.40047732002950565,0.09173638375165125,0.6594551282051282,0.0,0.8570059635435001,0.0,0.8570059635435001,0.0,0.8570059635435001,0.8570059635435001,0.8570059635435001,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.26229508196721313,0.3125,0.24000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.03063371736060167,0.1732100261995038,0.019521563495767724,0.0,0.0,0.00371174021597875,0.12722077230724518,0.1221423591654248,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.14682425635867224,0.44607843137254904,0.11684352691491413,0.0,0.0,0.39093076192149834,0.14285714729194188,0.6594551282051282,0.0,0.9729772434892251,0.0,0.9729772434892251,0.0,0.9729772434892251,0.9729772434892251,0.9729772434892251,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.38524590163934425,0.41666666666666663,0.37333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0543562833309115,0.2020241548061572,0.04251368106272401,0.0,0.0,0.004801828233229549,0.15207739581599028,0.17086859991799974,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.08018393447334388,0.34272875816993464,0.055026046691105536,0.0,0.0,0.40047732002950565,0.10465286856010568,0.6594551282051282,0.0,0.8070744874904795,0.0,0.8070744874904795,0.0,0.8070744874904795,0.8070744874904795,0.8070744874904795,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.26229508196721313,0.3125,0.24000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.035277631474902045,0.18392605215789476,0.023642996943686306,0.0,0.0,0.003941375095298012,0.13509154711422444,0.129698967694498,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0945897399051588,0.32312091503267976,0.0723519197376037,0.0,0.0,0.3775656192337711,0.13036223447820344,0.6594551282051282,0.0,0.6570516461748197,0.0,0.6570516461748197,0.0,0.6570516461748197,0.6570516461748197,0.6570516461748197,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.27049180327868855,0.3125,0.25333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.05115286802897413,0.21294569973624483,0.03830136329795254,0.0,0.0,0.0049925892626483375,0.16593663010617404,0.16868412249599218,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.4198879149303061,0.7410130718954249,0.3822882500482346,0.0,0.0,0.4058770728066034,0.25661149009247025,0.6594551282051282,0.0,0.8683552172605142,0.0,0.8683552172605142,0.0,0.8683552172605142,0.8683552172605142,0.8683552172605142,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.6721311475409837,0.6666666666666666,0.68,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.17652915724773066,0.38345622753630576,0.1584544720744449,0.029761900000000004,0.0,0.009387021616440968,0.27802131798128016,0.3545469535193766,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
