TotPkts,SrcPkts,DstPkts,SrcRetra,DstRetra,Loss,SrcLoss,DstLoss,label
0.0016129032258064516,0.0024390243902439024,0.0038314176245210726,0.0,0.0,0.0,0.0,0.0,0.0
0.0016129032258064516,0.0024390243902439024,0.0038314176245210726,0.0,0.0,0.0,0.0,0.0,0.0
0.0016129032258064516,0.0024390243902439024,0.0038314176245210726,0.0,0.0,0.0,0.0,0.0,0.0
0.0016129032258064516,0.0024390243902439024,0.0038314176245210726,0.0,0.0,0.0,0.0,0.0,0.0
0.0016129032258064516,0.0024390243902439024,0.0038314176245210726,0.0,0.0,0.0,0.0,0.0,0.0
0.0016129032258064516,0.0024390243902439024,0.0038314176245210726,0.0,0.0,0.0,0.0,0.0,0.0
0.03870967741935484,0.024390243902439025,0.05747126436781609,0.0,0.0,0.0,0.0,0.0,0.0
0.035483870967741936,0.024390243902439025,0.04980842911877394,0.0,0.0,0.0,0.0,0.0,0.0
0.035483870967741936,0.024390243902439025,0.04980842911877394,0.0,0.0,0.0,0.0,0.0,0.0
0.035483870967741936,0.024390243902439025,0.04980842911877394,0.0,0.0,0.0,0.0,0.0,0.0
0.03225806451612904,0.024390243902439025,0.042145593869731796,0.0,0.0,0.0,0.0,0.0,0.0
0.035483870967741936,0.024390243902439025,0.04980842911877394,0.0,0.0,0.0,0.0,0.0,0.0
0.035483870967741936,0.024390243902439025,0.04980842911877394,0.0,0.0,0.0,0.0,0.0,0.0
0.035483870967741936,0.024390243902439025,0.04980842911877394,0.0,0.0,0.0,0.0,0.0,0.0
0.035483870967741936,0.024390243902439025,0.04980842911877394,0.0,0.0,0.0,0.0,0.0,0.0
0.035483870967741936,0.024390243902439025,0.04980842911877394,0.0,0.0,0.0,0.0,0.0,0.0
0.035483870967741936,0.024390243902439025,0.04980842911877394,0.0,0.0,0.0,0.0,0.0,0.0
0.035483870967741936,0.024390243902439025,0.04980842911877394,0.0,0.0,0.0,0.0,0.0,0.0
0.035483870967741936,0.024390243902439025,0.04980842911877394,0.0,0.0,0.0,0.0,0.0,0.0
0.035483870967741936,0.024390243902439025,0.04980842911877394,0.0,0.0,0.0,0.0,0.0,0.0
0.035483870967741936,0.024390243902439025,0.04980842911877394,0.0,0.0,0.0,0.0,0.0,0.0
0.03709677419354839,0.026829268292682926,0.04980842911877394,0.0,0.0,0.0,0.0,0.0,0.0
0.035483870967741936,0.024390243902439025,0.04980842911877394,0.0,0.0,0.0,0.0,0.0,0.0
0.035483870967741936,0.026829268292682926,0.04597701149425287,0.0,0.0,0.0,0.0,0.0,0.0
0.035483870967741936,0.026829268292682926,0.04597701149425287,0.0,0.0,0.0,0.0,0.0,0.0
0.035483870967741936,0.026829268292682926,0.04597701149425287,0.0,0.0,0.0,0.0,0.0,0.0
0.035483870967741936,0.026829268292682926,0.04597701149425287,0.0,0.0,0.0,0.0,0.0,0.0
0.035483870967741936,0.026829268292682926,0.04597701149425287,0.0,0.0,0.0,0.0,0.0,0.0
0.035483870967741936,0.026829268292682926,0.04597701149425287,0.0,0.0,0.0,0.0,0.0,0.0
0.035483870967741936,0.026829268292682926,0.04597701149425287,0.0,0.0,0.0,0.0,0.0,0.0
0.035483870967741936,0.026829268292682926,0.04597701149425287,0.0,0.0,0.0,0.0,0.0,0.0
0.03709677419354839,0.029268292682926828,0.04597701149425287,0.0,0.0,0.0,0.0,0.0,0.0
0.035483870967741936,0.026829268292682926,0.04597701149425287,0.0,0.0,0.0,0.0,0.0,0.0
0.035483870967741936,0.026829268292682926,0.04597701149425287,0.0,0.0,0.0,0.0,0.0,0.0
0.040322580645161296,0.029268292682926828,0.053639846743295014,0.0,0.0,0.0,0.0,0.0,0.0
0.040322580645161296,0.029268292682926828,0.053639846743295014,0.0,0.0,0.0,0.0,0.0,0.0
0.03709677419354839,0.026829268292682926,0.04980842911877394,0.0,0.0,0.0,0.0,0.0,0.0
0.0016129032258064516,0.0024390243902439024,0.0038314176245210726,0.0,0.0,0.0,0.0,0.0,0.0
0.040322580645161296,0.029268292682926828,0.053639846743295014,0.0,0.0,0.0,0.0,0.0,0.0
0.03709677419354839,0.029268292682926828,0.04597701149425287,0.0,0.0,0.0,0.0,0.0,0.0
0.040322580645161296,0.029268292682926828,0.053639846743295014,0.0,0.0,0.0,0.0,0.0,0.0
0.040322580645161296,0.029268292682926828,0.053639846743295014,0.0,0.0,0.0,0.0,0.0,0.0
0.040322580645161296,0.03170731707317073,0.04980842911877394,0.0,0.0,0.0,0.0,0.0,0.0
0.040322580645161296,0.03170731707317073,0.04980842911877394,0.0,0.0,0.0,0.0,0.0,0.0
0.040322580645161296,0.03170731707317073,0.04980842911877394,0.0,0.0,0.0,0.0,0.0,0.0
0.040322580645161296,0.03170731707317073,0.04980842911877394,0.0,0.0,0.0,0.0,0.0,0.0
0.040322580645161296,0.03170731707317073,0.04980842911877394,0.0,0.0,0.0,0.0,0.0,0.0
0.040322580645161296,0.03170731707317073,0.04980842911877394,0.0,0.0,0.0,0.0,0.0,0.0
0.04516129032258065,0.03414634146341464,0.05747126436781609,0.0,0.0,0.0,0.0,0.0,0.0
0.04516129032258065,0.03414634146341464,0.05747126436781609,0.0,0.0,0.0,0.0,0.0,0.0
0.04516129032258065,0.03414634146341464,0.05747126436781609,0.0,0.0,0.0,0.0,0.0,0.0
0.041935483870967745,0.03414634146341464,0.04980842911877394,0.0,0.0,0.0,0.0,0.0,0.0
0.04516129032258065,0.03414634146341464,0.05747126436781609,0.0,0.0,0.0,0.0,0.0,0.0
0.04516129032258065,0.03414634146341464,0.05747126436781609,0.0,0.0,0.0,0.0,0.0,0.0
0.04516129032258065,0.036585365853658534,0.053639846743295014,0.0,0.0,0.0,0.0,0.0,0.0
0.04516129032258065,0.036585365853658534,0.053639846743295014,0.0,0.0,0.0,0.0,0.0,0.0
0.04516129032258065,0.036585365853658534,0.053639846743295014,0.0,0.0,0.0,0.0,0.0,0.0
0.04516129032258065,0.036585365853658534,0.053639846743295014,0.0,0.0,0.0,0.0,0.0,0.0
0.035483870967741936,0.024390243902439025,0.04980842911877394,0.0,0.0,0.0,0.0,0.0,0.0
0.035483870967741936,0.024390243902439025,0.04980842911877394,0.0,0.0,0.0,0.0,0.0,0.0
0.035483870967741936,0.024390243902439025,0.04980842911877394,0.0,0.0,0.0,0.0,0.0,0.0
0.035483870967741936,0.026829268292682926,0.04597701149425287,0.0,0.0,0.0,0.0,0.0,0.0
0.035483870967741936,0.026829268292682926,0.04597701149425287,0.0,0.0,0.0,0.0,0.0,0.0
0.03225806451612904,0.024390243902439025,0.042145593869731796,0.0,0.0,0.0,0.0,0.0,0.0
0.0016129032258064516,0.0024390243902439024,0.0038314176245210726,0.0,0.0,0.0,0.0,0.0,0.0
0.035483870967741936,0.026829268292682926,0.04597701149425287,0.0,0.0,0.0,0.0,0.0,0.0
0.03709677419354839,0.029268292682926828,0.04597701149425287,0.0,0.0,0.0,0.0,0.0,0.0
0.040322580645161296,0.029268292682926828,0.053639846743295014,0.0,0.0,0.0,0.0,0.0,0.0
0.03709677419354839,0.029268292682926828,0.04597701149425287,0.0,0.0,0.0,0.0,0.0,0.0
0.040322580645161296,0.029268292682926828,0.053639846743295014,0.0,0.0,0.0,0.0,0.0,0.0
0.040322580645161296,0.03170731707317073,0.04980842911877394,0.0,0.0,0.0,0.0,0.0,0.0
0.040322580645161296,0.03170731707317073,0.04980842911877394,0.0,0.0,0.0,0.0,0.0,0.0
0.040322580645161296,0.03170731707317073,0.04980842911877394,0.0,0.0,0.0,0.0,0.0,0.0
