StdDev,SynAck,DstBytes,SrcBytes,State_A_A,State_PA_PA,DstGap,DstWin,pLoss,SrcRate,Flgs_ e s      ,Mean,sTtl,SrcWin,SrcRetra,Rate,State_FPA_FPA,State__SA,IdleTime,Flgs_ e *      ,State_A_PA,AckDat,DstLoss,State_FA_FA,DstPkts,Min,State_S_SA,TcpOpt_MwsS  T,Load,SrcLoad,Dur,Flgs_ e d      ,DstRetra,SrcPkts,PCRatio,dMeanPktSz,DstRate,Loss,SrcGap,pRetran,State__PA,TotBytes,TotPkts,Flgs_ e g      ,DstLoad,State_SPA_SPA,State__A,TcpRtt,Cause_Status,SrcLoss,Sum,sMeanPktSz,Max,dTtl,label
0.0,0.0,98.0,98.0,0.0,0.0,2298433.4833031325,434180.50583333336,0.0,0.0,0.0,0.00547,62.0,507918.4607708,0.0,182.815353,0.0,0.0,1721542400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00547,0.0,0.0,0.0,0.0,0.00547,0.0,0.0,1.0,-0.0,98.0,0.0,0.0,2531250.642868237,0.0,0.0,196.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00547,98.0,0.00547,64.0,HTTP
0.0,0.0,98.0,98.0,0.0,0.0,2298433.4833031325,434180.50583333336,0.0,0.0,0.0,0.021879,62.0,507918.4607708,0.0,45.705925,0.0,0.0,1721542400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.021879,0.0,0.0,0.0,0.0,0.021879,0.0,0.0,1.0,-0.0,98.0,0.0,0.0,2531250.642868237,0.0,0.0,196.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021879,98.0,0.021879,64.0,HTTP
0.0,0.0,98.0,98.0,0.0,0.0,2298433.4833031325,434180.50583333336,0.0,0.0,0.0,0.033832,62.0,507918.4607708,0.0,29.557816,0.0,0.0,1721542400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.033832,0.0,0.0,0.0,0.0,0.033832,0.0,0.0,1.0,-0.0,98.0,0.0,0.0,2531250.642868237,0.0,0.0,196.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033832,98.0,0.033832,64.0,HTTP
0.0,0.000497,10030.0,967.0,0.0,0.0,0.0,31872.0,0.0,23.511847,0.0,0.340254,62.0,63488.0,0.0,55.840633,0.0,0.0,1721542400.0,0.0,0.0,0.154124,0.0,0.0,11.0,0.340254,0.0,0.0,234624.71875,20220.1875,0.340254,0.0,0.0,9.0,-0.0,911.818176,29.389809,0.0,0.0,0.0,0.0,10997.0,20.0,0.0,214404.53125,0.0,0.0,0.154621,0.0,0.0,0.340254,107.444443,0.340254,64.0,HTTP
0.0,0.000497,4320.0,804.0,0.0,0.0,0.0,31872.0,0.0,17.627357,0.0,0.34038,62.0,62592.0,0.0,38.192608,0.0,0.0,1721542400.0,0.0,0.0,0.153865,0.0,0.0,7.0,0.34038,0.0,0.0,103249.304688,16217.167969,0.34038,0.0,0.0,7.0,-0.0,617.142883,17.627357,0.0,0.0,0.0,0.0,5124.0,14.0,0.0,87032.140625,0.0,0.0,0.154362,0.0,0.0,0.34038,114.85714,0.34038,64.0,HTTP
0.0,0.000497,5088.0,796.0,0.0,0.0,0.0,31872.0,0.0,6.817779,0.0,0.880052,62.0,61568.0,0.0,15.908152,0.0,0.0,1721542400.0,0.0,0.0,0.154362,0.0,0.0,8.0,0.880052,0.0,0.0,46679.0625,6208.724121,0.880052,0.0,0.0,7.0,-0.0,636.0,7.954076,0.0,0.0,0.0,0.0,5884.0,15.0,0.0,40470.335938,0.0,0.0,0.154859,0.0,0.0,0.880052,113.714287,0.880052,64.0,HTTP
0.0,0.0,7695.0,867.0,0.0,0.0,0.0,31872.0,10.526316,8.100801,0.0,0.864112,62.0,63488.0,0.0,18.516117,0.0,0.0,1721542400.0,0.0,0.0,0.169327,2.0,0.0,9.0,0.864112,0.0,0.0,70351.992188,7026.866699,0.864112,1.0,0.0,8.0,-0.0,855.0,9.258059,2.0,0.0,0.0,0.0,8562.0,17.0,0.0,63325.125,0.0,0.0,0.169327,0.0,0.0,0.864112,108.375,0.864112,64.0,HTTP
0.0,0.000497,7598.0,867.0,0.0,0.0,0.0,31872.0,0.0,19.674528,0.0,0.35579,62.0,60672.0,0.0,44.970348,0.0,0.0,1721542400.0,0.0,0.0,0.16883,0.0,0.0,9.0,0.35579,0.0,0.0,168931.125,17066.248047,0.35579,0.0,0.0,8.0,-0.0,844.222229,22.485174,0.0,0.0,0.0,0.0,8465.0,17.0,0.0,151864.875,0.0,0.0,0.169327,0.0,0.0,0.35579,108.375,0.35579,64.0,HTTP
0.0,0.000497,6721.0,940.0,0.0,0.0,0.0,31872.0,0.0,22.516754,0.0,0.355291,62.0,62592.0,0.0,47.848103,0.0,0.0,1721542400.0,0.0,0.0,0.16883,0.0,0.0,9.0,0.355291,0.0,0.0,153361.59375,18824.005859,0.355291,0.0,0.0,9.0,-0.0,746.777771,22.516754,0.0,0.0,0.0,0.0,7661.0,18.0,0.0,134537.59375,0.0,0.0,0.169327,0.0,0.0,0.355291,104.444443,0.355291,64.0,HTTP
0.0,0.000497,4668.0,731.0,0.0,0.0,0.0,31872.0,0.0,14.053234,0.0,0.35579,62.0,63488.0,0.0,33.72776,0.0,0.0,1721542400.0,0.0,0.0,0.16883,0.0,0.0,7.0,0.35579,0.0,0.0,103701.625,13715.956055,0.35579,0.0,0.0,6.0,-0.0,666.857117,16.86388,0.0,0.0,0.0,0.0,5399.0,13.0,0.0,89985.671875,0.0,0.0,0.169327,0.0,0.0,0.35579,121.833336,0.35579,64.0,HTTP
0.0,0.0,7912.0,802.0,0.0,0.0,0.0,31872.0,0.0,11.466772,0.0,0.523251,62.0,59648.0,0.0,28.666931,0.0,0.0,1721542400.0,0.0,0.0,0.0,0.0,0.0,9.0,0.523251,0.0,0.0,118046.601562,10518.852539,0.523251,0.0,0.0,7.0,-0.0,879.111084,15.28903,0.0,0.0,0.0,0.0,8714.0,16.0,0.0,107527.742188,0.0,0.0,0.0,0.0,0.0,0.523251,114.571426,0.523251,64.0,HTTP
0.0,0.000499,4538.0,737.0,0.0,0.0,0.0,31872.0,0.0,11.193496,0.0,0.446688,62.0,61568.0,0.0,24.62569,0.0,0.0,1721542400.0,0.0,0.0,0.153674,0.0,0.0,6.0,0.446688,0.0,0.0,78748.476562,11014.399414,0.446688,0.0,0.0,6.0,-0.0,756.333313,11.193496,0.0,0.0,0.0,0.0,5275.0,12.0,0.0,67734.078125,0.0,0.0,0.154173,0.0,0.0,0.446688,122.833336,0.446688,64.0,HTTP
0.0,0.0,5623.0,736.0,0.0,0.0,0.0,31872.0,0.0,10.153749,0.0,0.492429,62.0,61056.0,0.0,24.368996,0.0,0.0,1721542400.0,0.0,0.0,0.154171,0.0,0.0,7.0,0.492429,0.0,0.0,88280.75,9975.041992,0.492429,0.0,0.0,6.0,-0.0,803.285706,12.184498,0.0,0.0,0.0,0.0,6359.0,13.0,0.0,78305.703125,0.0,0.0,0.154171,0.0,0.0,0.492429,122.666664,0.492429,64.0,HTTP
0.0,0.000496,6806.0,865.0,0.0,0.0,0.0,31872.0,0.0,15.670578,0.0,0.446697,62.0,60672.0,0.0,35.818462,0.0,0.0,1721542400.0,0.0,0.0,0.168888,0.0,0.0,9.0,0.446697,0.0,0.0,121908.140625,13557.288086,0.446697,0.0,0.0,8.0,-0.0,756.222229,17.909231,0.0,0.0,0.0,0.0,7671.0,17.0,0.0,108350.851562,0.0,0.0,0.169384,0.0,0.0,0.446697,108.125,0.446697,64.0,HTTP
0.0,0.000497,5679.0,735.0,0.0,0.0,0.0,31872.0,0.0,14.695595,0.0,0.340238,62.0,64128.0,0.0,38.208546,0.0,0.0,1721542400.0,0.0,0.0,0.0,0.0,0.0,8.0,0.340238,0.0,0.0,131272.8125,14413.439453,0.340238,0.0,0.0,6.0,-0.0,709.875,20.573833,0.0,0.0,0.0,0.0,6414.0,14.0,0.0,116859.375,0.0,0.0,0.000497,0.0,0.0,0.340238,122.5,0.340238,64.0,HTTP
0.0,0.000499,6957.0,804.0,0.0,0.0,0.0,31872.0,0.0,17.660513,0.0,0.339741,62.0,60672.0,0.0,44.151279,0.0,0.0,1721542400.0,0.0,0.0,0.154016,0.0,0.0,9.0,0.339741,0.0,0.0,161864.484375,16247.671875,0.339741,0.0,0.0,7.0,-0.0,773.0,23.54735,0.0,0.0,0.0,0.0,7761.0,16.0,0.0,145616.8125,0.0,0.0,0.154515,0.0,0.0,0.339741,114.85714,0.339741,64.0,HTTP
0.0,0.0,0.0,78.0,0.0,0.0,0.0,434180.50583333336,0.0,0.0,0.0,0.0,62.0,64128.0,0.0,0.0,0.0,0.0,1721542400.0,0.0,0.0,0.169327,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1.0,0.0,0.0,0.0,0.0,0.169327,1.0,0.0,0.0,78.0,0.0,64.0,HTTP
0.0,0.000496,4266.0,808.0,0.0,0.0,0.0,31872.0,0.0,18.492891,0.0,0.324449,62.0,62592.0,0.0,40.067928,0.0,0.0,1721542400.0,0.0,0.0,0.154164,0.0,0.0,7.0,0.324449,0.0,0.0,107258.765625,17087.431641,0.324449,0.0,0.0,7.0,-0.0,609.428589,18.492891,0.0,0.0,0.0,0.0,5074.0,14.0,0.0,90171.335938,0.0,0.0,0.15466,0.0,0.0,0.324449,115.428574,0.324449,64.0,HTTP
0.0,0.000497,4941.0,800.0,0.0,0.0,0.0,31872.0,0.0,18.527782,0.0,0.323838,62.0,62592.0,0.0,40.143528,0.0,0.0,1721542400.0,0.0,0.0,0.153656,0.0,0.0,7.0,0.323838,0.0,0.0,121591.664062,16946.746094,0.323838,0.0,0.0,7.0,-0.0,705.857117,18.527782,0.0,0.0,0.0,0.0,5741.0,14.0,0.0,104644.914062,0.0,0.0,0.154153,0.0,0.0,0.323838,114.285713,0.323838,64.0,HTTP
0.0,0.000497,2478.0,734.0,0.0,0.0,0.0,31872.0,0.0,14.738524,0.0,0.339247,62.0,64128.0,0.0,32.424755,0.0,0.0,1721542400.0,0.0,0.0,0.153656,0.0,0.0,6.0,0.339247,0.0,0.0,63128.046875,14431.962891,0.339247,0.0,0.0,6.0,-0.0,413.0,14.738524,0.0,0.0,0.0,0.0,3212.0,12.0,0.0,48696.085938,0.0,0.0,0.154153,0.0,0.0,0.339247,122.333336,0.339247,64.0,HTTP
0.0,0.0,6094.0,870.0,0.0,0.0,0.0,31872.0,0.0,21.619551,0.0,0.323781,62.0,63360.0,0.0,46.32761,0.0,0.0,1721542400.0,0.0,0.0,0.154727,0.0,0.0,8.0,0.323781,0.0,0.0,150595.609375,18827.541016,0.323781,0.0,0.0,8.0,-0.0,761.75,21.619551,0.0,0.0,0.0,0.0,6964.0,16.0,0.0,131768.078125,0.0,0.0,0.154727,0.0,0.0,0.323781,108.75,0.323781,64.0,HTTP
0.0,0.0,6459.0,797.0,0.0,0.0,0.0,31872.0,0.0,16.920902,0.0,0.354591,62.0,64128.0,0.0,39.482105,0.0,0.0,1721542400.0,0.0,0.0,0.154741,0.0,0.0,8.0,0.354591,0.0,0.0,142947.78125,15431.863281,0.354591,0.0,0.0,7.0,-0.0,807.375,19.741053,0.0,0.0,0.0,0.0,7256.0,15.0,0.0,127515.921875,0.0,0.0,0.154741,0.0,0.0,0.354591,113.85714,0.354591,64.0,HTTP
0.0,0.000499,66.0,66.0,0.0,0.0,0.0,31872.0,0.0,0.0,0.0,0.001002,62.0,61568.0,0.0,998.004028,0.0,0.0,1721542400.0,0.0,0.0,0.153674,0.0,0.0,1.0,0.001002,0.0,0.0,0.0,0.0,0.001002,0.0,0.0,1.0,-0.0,66.0,0.0,0.0,0.0,0.0,0.0,132.0,2.0,0.0,0.0,0.0,0.0,0.154173,1.0,0.0,0.001002,66.0,0.001002,64.0,HTTP
0.0,0.0,66.0,66.0,0.0,0.0,0.0,31872.0,0.0,0.0,0.0,0.001002,62.0,61056.0,0.0,998.004028,0.0,0.0,1721542400.0,0.0,0.0,0.154171,0.0,0.0,1.0,0.001002,0.0,0.0,0.0,0.0,0.001002,0.0,0.0,1.0,-0.0,66.0,0.0,0.0,0.0,0.0,0.0,132.0,2.0,0.0,0.0,0.0,0.0,0.154171,1.0,0.0,0.001002,66.0,0.001002,64.0,HTTP
0.0,0.000496,4133.0,671.0,0.0,0.0,0.0,31872.0,0.0,12.358113,0.0,0.323674,62.0,63488.0,0.0,33.984814,0.0,0.0,1721542400.0,0.0,0.0,0.0,0.0,0.0,7.0,0.323674,0.0,0.0,100842.210938,13272.614258,0.323674,0.0,0.0,5.0,-0.0,590.428589,18.53717,0.0,0.0,0.0,0.0,4804.0,12.0,0.0,87569.59375,0.0,0.0,0.000496,0.0,0.0,0.323674,134.199997,0.323674,64.0,HTTP
