StdDev,SynAck,DstBytes,SrcBytes,State_A_A,State_PA_PA,DstGap,DstWin,pLoss,SrcRate,Flgs_ e s      ,Mean,sTtl,SrcWin,SrcRetra,Rate,State_FPA_FPA,State__SA,IdleTime,Flgs_ e *      ,State_A_PA,AckDat,DstLoss,State_FA_FA,DstPkts,Min,State_S_SA,TcpOpt_MwsS  T,Load,SrcLoad,Dur,Flgs_ e d      ,DstRetra,SrcPkts,PCRatio,dMeanPktSz,DstRate,Loss,SrcGap,pRetran,State__PA,TotBytes,TotPkts,Flgs_ e g      ,DstLoad,State_SPA_SPA,State__A,TcpRtt,Cause_Status,SrcLoss,Sum,sMeanPktSz,Max,dTtl,label
0.0,0.000496,10030.0,901.0,0.0,0.0,0.0,31872.0,0.0,56.670067,0.0,0.123522,62.0,61440.0,0.0,145.723038,0.0,0.0,1721542400.0,0.0,0.0,0.059081,0.0,0.0,11.0,0.123522,0.0,0.0,641699.4375,51100.210938,0.123522,0.0,0.0,8.0,-0.0,911.818176,80.957237,0.0,0.0,0.0,0.0,10931.0,19.0,0.0,590599.25,0.0,0.0,0.059577,0.0,0.0,0.123522,112.625,0.123522,64.0,HTTP
0.0,0.000874,4320.0,738.0,0.0,0.0,0.0,31872.0,0.0,32.377129,0.0,0.15443,62.0,62592.0,0.0,77.705109,0.0,0.0,1721542400.0,0.0,0.0,0.046222,0.0,0.0,7.0,0.15443,0.0,0.0,223687.109375,31859.09375,0.15443,0.0,0.0,6.0,-0.0,617.142883,38.852554,0.0,0.0,0.0,0.0,5058.0,13.0,0.0,191828.015625,0.0,0.0,0.047096,0.0,0.0,0.15443,123.0,0.15443,64.0,HTTP
0.0,0.000874,5088.0,796.0,0.0,0.0,0.0,31872.0,0.0,38.609291,0.0,0.155403,62.0,64128.0,0.0,90.088348,0.0,0.0,1721542400.0,0.0,0.0,0.046721,0.0,0.0,8.0,0.155403,0.0,0.0,264344.96875,35160.195312,0.155403,0.0,0.0,7.0,-0.0,636.0,45.044174,0.0,0.0,0.0,0.0,5884.0,15.0,0.0,229184.765625,0.0,0.0,0.047595,0.0,0.0,0.155403,113.714287,0.155403,64.0,HTTP
0.0,0.001381,6348.0,867.0,0.0,0.0,0.0,31872.0,0.0,55.992386,0.0,0.125017,62.0,61568.0,0.0,119.983681,0.0,0.0,1721542400.0,0.0,0.0,0.059295,0.0,0.0,8.0,0.125017,0.0,0.0,404041.03125,48569.394531,0.125017,0.0,0.0,8.0,-0.0,793.5,55.992386,0.0,0.0,0.0,0.0,7215.0,16.0,0.0,355471.65625,0.0,0.0,0.060676,0.0,0.0,0.125017,108.375,0.125017,64.0,HTTP
0.0,0.001829,7598.0,867.0,0.0,0.0,0.0,31872.0,0.0,46.040817,0.0,0.152039,62.0,64128.0,0.0,105.236153,0.0,0.0,1721542400.0,0.0,0.0,0.057981,0.0,0.0,9.0,0.152039,0.0,0.0,395319.625,39937.121094,0.152039,0.0,0.0,8.0,-0.0,844.222229,52.618076,0.0,0.0,0.0,0.0,8465.0,17.0,0.0,355382.5,0.0,0.0,0.05981,0.0,0.0,0.152039,108.375,0.152039,64.0,HTTP
0.0,0.0005,6721.0,874.0,0.0,0.0,0.0,31872.0,0.0,41.956615,0.0,0.166839,62.0,62592.0,0.0,95.900833,0.0,0.0,1721542400.0,0.0,0.0,0.057481,0.0,0.0,9.0,0.166839,0.0,0.0,323185.8125,36682.070312,0.166839,0.0,0.0,8.0,-0.0,746.777771,47.950417,0.0,0.0,0.0,0.0,7595.0,17.0,0.0,286503.75,0.0,0.0,0.057981,0.0,0.0,0.166839,109.25,0.166839,64.0,HTTP
0.0,0.000498,4668.0,731.0,0.0,0.0,0.0,31872.0,0.0,33.28651,0.0,0.150211,62.0,62592.0,0.0,79.887619,0.0,0.0,1721542400.0,0.0,0.0,0.057481,0.0,0.0,7.0,0.150211,0.0,0.0,245627.8125,32487.632812,0.150211,0.0,0.0,6.0,-0.0,666.857117,39.94381,0.0,0.0,0.0,0.0,5399.0,13.0,0.0,213140.171875,0.0,0.0,0.057979,0.0,0.0,0.150211,121.833336,0.150211,64.0,HTTP
0.0,0.001477,7912.0,802.0,0.0,0.0,0.0,31872.0,0.0,38.933735,0.0,0.154108,62.0,60672.0,0.0,97.334335,0.0,0.0,1721542400.0,0.0,0.0,0.073706,0.0,0.0,9.0,0.154108,0.0,0.0,400809.8125,35715.210938,0.154108,0.0,0.0,7.0,-0.0,879.111084,51.911644,0.0,0.0,0.0,0.0,8714.0,16.0,0.0,365094.59375,0.0,0.0,0.075183,0.0,0.0,0.154108,114.571426,0.154108,64.0,HTTP
0.0,0.000973,6806.0,931.0,0.0,0.0,0.0,31872.0,0.0,51.734062,0.0,0.154637,62.0,60672.0,0.0,109.934883,0.0,0.0,1721542400.0,0.0,0.0,0.074289,0.0,0.0,9.0,0.154637,0.0,0.0,355826.875,42835.804688,0.154637,0.0,0.0,9.0,-0.0,756.222229,51.734062,0.0,0.0,0.0,0.0,7737.0,18.0,0.0,312991.09375,0.0,0.0,0.075262,0.0,0.0,0.154637,103.444443,0.154637,64.0,HTTP
0.0,0.000973,4604.0,803.0,0.0,0.0,0.0,31872.0,0.0,32.554733,0.0,0.184305,62.0,63488.0,0.0,70.535255,0.0,0.0,1721542400.0,0.0,0.0,0.074289,0.0,0.0,7.0,0.184305,0.0,0.0,201231.65625,29906.947266,0.184305,0.0,0.0,7.0,-0.0,657.714294,32.554733,0.0,0.0,0.0,0.0,5407.0,14.0,0.0,171324.703125,0.0,0.0,0.075262,0.0,0.0,0.184305,114.714287,0.184305,64.0,HTTP
