StdDev,SynAck,DstBytes,SrcBytes,State_A_A,State_PA_PA,DstGap,DstWin,pLoss,SrcRate,Flgs_ e s      ,Mean,sTtl,SrcWin,SrcRetra,Rate,State_FPA_FPA,State__SA,IdleTime,Flgs_ e *      ,State_A_PA,AckDat,DstLoss,State_FA_FA,DstPkts,Min,State_S_SA,TcpOpt_MwsS  T,Load,SrcLoad,Dur,Flgs_ e d      ,DstRetra,SrcPkts,PCRatio,dMeanPktSz,DstRate,Loss,SrcGap,pRetran,State__PA,TotBytes,TotPkts,Flgs_ e g      ,DstLoad,State_SPA_SPA,State__A,TcpRtt,Cause_Status,SrcLoss,Sum,sMeanPktSz,Max,dTtl,label
0.0,0.036115,66.0,66.0,0.0,0.0,0.0,31872.0,0.0,0.0,0.0,0.012824,62.0,62080.0,0.0,77.97879,0.0,0.0,1721542400.0,0.0,0.0,0.08734,0.0,0.0,1.0,0.012824,0.0,0.0,0.0,0.0,0.012824,0.0,0.0,1.0,-0.0,66.0,0.0,0.0,0.0,0.0,0.0,132.0,2.0,0.0,0.0,0.0,0.0,0.123455,1.0,0.0,0.012824,66.0,0.012824,64.0,HTTP
0.0,0.035594,66.0,66.0,0.0,0.0,0.0,31872.0,0.0,0.0,0.0,0.012824,62.0,60672.0,0.0,77.97879,0.0,0.0,1721542400.0,0.0,0.0,0.087919,0.0,0.0,1.0,0.012824,0.0,0.0,0.0,0.0,0.012824,0.0,0.0,1.0,-0.0,66.0,0.0,0.0,0.0,0.0,0.0,132.0,2.0,0.0,0.0,0.0,0.0,0.123513,1.0,0.0,0.012824,66.0,0.012824,64.0,HTTP
0.0,0.013316,74.0,140.0,0.0,0.0,0.0,4077568.0,0.0,5.694761,0.0,0.1756,62.0,64256.0,0.0,11.389522,0.0,0.0,1721542400.0,0.0,0.0,0.162284,0.0,0.0,1.0,0.1756,0.0,0.0,3189.065918,3189.065918,0.1756,0.0,0.0,2.0,-0.0,74.0,0.0,0.0,0.0,0.0,0.0,214.0,3.0,0.0,0.0,0.0,0.0,0.1756,0.0,0.0,0.1756,70.0,0.1756,64.0,HTTP
0.0,0.0127,74.0,140.0,0.0,0.0,0.0,4077568.0,0.0,5.714808,0.0,0.174984,62.0,64256.0,0.0,11.429617,0.0,0.0,1721542400.0,0.0,0.0,0.162284,0.0,0.0,1.0,0.174984,0.0,0.0,3200.292725,3200.292725,0.174984,0.0,0.0,2.0,-0.0,74.0,0.0,0.0,0.0,0.0,0.0,214.0,3.0,0.0,0.0,0.0,0.0,0.174984,0.0,0.0,0.174984,70.0,0.174984,64.0,HTTP
0.0,0.0127,74.0,140.0,0.0,0.0,0.0,4077568.0,0.0,5.714808,0.0,0.174984,62.0,64256.0,0.0,11.429617,0.0,0.0,1721542400.0,0.0,0.0,0.162284,0.0,0.0,1.0,0.174984,0.0,0.0,3200.292725,3200.292725,0.174984,0.0,0.0,2.0,-0.0,74.0,0.0,0.0,0.0,0.0,0.0,214.0,3.0,0.0,0.0,0.0,0.0,0.174984,0.0,0.0,0.174984,70.0,0.174984,64.0,HTTP
0.0,0.013197,74.0,140.0,0.0,0.0,0.0,4077568.0,0.0,5.714808,0.0,0.174984,62.0,64256.0,0.0,11.429617,0.0,0.0,1721542400.0,0.0,0.0,0.161787,0.0,0.0,1.0,0.174984,0.0,0.0,3200.292725,3200.292725,0.174984,0.0,0.0,2.0,-0.0,74.0,0.0,0.0,0.0,0.0,0.0,214.0,3.0,0.0,0.0,0.0,0.0,0.174984,0.0,0.0,0.174984,70.0,0.174984,64.0,HTTP
0.0,0.013197,74.0,140.0,0.0,0.0,0.0,4077568.0,0.0,5.714808,0.0,0.174984,62.0,64256.0,0.0,11.429617,0.0,0.0,1721542400.0,0.0,0.0,0.161787,0.0,0.0,1.0,0.174984,0.0,0.0,3200.292725,3200.292725,0.174984,0.0,0.0,2.0,-0.0,74.0,0.0,0.0,0.0,0.0,0.0,214.0,3.0,0.0,0.0,0.0,0.0,0.174984,0.0,0.0,0.174984,70.0,0.174984,64.0,HTTP
0.0,0.013197,74.0,140.0,0.0,0.0,0.0,4077568.0,0.0,5.679269,0.0,0.176079,62.0,64256.0,0.0,11.358538,0.0,0.0,1721542400.0,0.0,0.0,0.162882,0.0,0.0,1.0,0.176079,0.0,0.0,3180.390625,3180.390625,0.176079,0.0,0.0,2.0,-0.0,74.0,0.0,0.0,0.0,0.0,0.0,214.0,3.0,0.0,0.0,0.0,0.0,0.176079,0.0,0.0,0.176079,70.0,0.176079,64.0,HTTP
0.0,0.020201,66.0,198.0,0.0,0.0,0.0,31872.0,0.0,6.589221,0.0,0.303526,62.0,63488.0,0.0,9.883832,0.0,0.0,1721542400.0,0.0,0.0,0.133394,0.0,0.0,1.0,0.303526,0.0,0.0,3479.108643,3479.108643,0.303526,0.0,0.0,3.0,-0.0,66.0,0.0,0.0,0.0,0.0,0.0,264.0,4.0,0.0,0.0,0.0,0.0,0.153595,1.0,0.0,0.303526,66.0,0.303526,64.0,HTTP
0.0,0.013197,6455.0,665.0,0.0,0.0,0.0,31872.0,0.0,20.819996,0.0,0.192123,62.0,60672.0,0.0,57.25499,0.0,0.0,1721542400.0,0.0,0.0,0.161787,0.0,0.0,7.0,0.192123,0.0,0.0,252546.546875,22152.476562,0.192123,0.0,0.0,5.0,-0.0,922.142883,31.229994,0.0,0.0,0.0,0.0,7120.0,12.0,0.0,230394.078125,0.0,0.0,0.174984,1.0,0.0,0.192123,133.0,0.192123,64.0,HTTP
0.0,0.0127,4193.0,594.0,0.0,0.0,0.0,31872.0,0.0,16.849768,0.0,0.178044,62.0,61824.0,0.0,44.932713,0.0,0.0,1721542400.0,0.0,0.0,0.162284,0.0,0.0,5.0,0.178044,0.0,0.0,170789.234375,20039.990234,0.178044,0.0,0.0,4.0,-0.0,838.599976,22.466356,0.0,0.0,0.0,0.0,4787.0,9.0,0.0,150749.25,0.0,0.0,0.174984,1.0,0.0,0.178044,148.5,0.178044,64.0,HTTP
0.0,0.0127,3518.0,598.0,0.0,0.0,0.0,31872.0,0.0,24.343733,0.0,0.123235,62.0,62592.0,0.0,64.916618,0.0,0.0,1721542400.0,0.0,0.0,0.162284,0.0,0.0,5.0,0.123235,0.0,0.0,211887.859375,29147.5625,0.123235,0.0,0.0,4.0,-0.0,703.599976,32.458309,0.0,0.0,0.0,0.0,4116.0,9.0,0.0,182740.296875,0.0,0.0,0.174984,1.0,0.0,0.123235,149.5,0.123235,64.0,HTTP
0.0,0.013197,1688.0,536.0,0.0,0.0,0.0,31872.0,0.0,11.274974,0.0,0.177384,62.0,63488.0,0.0,28.187435,0.0,0.0,1721542400.0,0.0,0.0,0.162882,0.0,0.0,3.0,0.177384,0.0,0.0,66928.242188,16145.762695,0.177384,0.0,0.0,3.0,-0.0,562.666687,11.274974,0.0,0.0,0.0,0.0,2224.0,6.0,0.0,50782.480469,0.0,0.0,0.176079,1.0,0.0,0.177384,178.666672,0.177384,64.0,HTTP
0.0,0.013197,1215.0,524.0,0.0,0.0,0.0,31872.0,0.0,11.306782,0.0,0.176885,62.0,64000.0,0.0,28.266954,0.0,0.0,1721542400.0,0.0,0.0,0.161787,0.0,0.0,3.0,0.176885,0.0,0.0,52463.464844,15829.494141,0.176885,0.0,0.0,3.0,-0.0,405.0,11.306782,0.0,0.0,0.0,0.0,1739.0,6.0,0.0,36633.972656,0.0,0.0,0.174984,1.0,0.0,0.176885,174.666672,0.176885,64.0,HTTP
0.0,0.013316,4233.0,599.0,0.0,0.0,0.0,31872.0,0.0,7.470175,0.0,0.401597,61.0,61824.0,0.0,19.920467,0.0,0.0,1721542400.0,0.0,0.0,0.162284,0.0,0.0,5.0,0.401597,0.0,0.0,76434.835938,8964.210938,0.401597,0.0,0.0,4.0,-0.0,846.599976,9.960234,0.0,0.0,0.0,0.0,4832.0,9.0,0.0,67470.625,0.0,0.0,0.1756,1.0,0.0,0.401597,149.75,0.401597,64.0,HTTP
0.0,0.013197,66.0,66.0,0.0,0.0,0.0,31872.0,0.0,0.0,0.0,0.022396,61.0,60672.0,0.0,44.650829,0.0,0.0,1721542400.0,0.0,0.0,0.161787,0.0,0.0,1.0,0.022396,0.0,0.0,0.0,0.0,0.022396,0.0,0.0,1.0,-0.0,66.0,0.0,0.0,0.0,0.0,0.0,132.0,2.0,0.0,0.0,0.0,0.0,0.174984,1.0,0.0,0.022396,66.0,0.022396,64.0,HTTP
0.0,0.0127,132.0,132.0,0.0,0.0,0.0,31872.0,0.0,1.137684,0.0,0.878979,61.0,62592.0,0.0,3.413051,0.0,0.0,1721542400.0,0.0,0.0,0.162284,0.0,0.0,2.0,0.878979,0.0,0.0,1201.393799,600.696899,0.878979,0.0,0.0,2.0,-0.0,66.0,1.137684,0.0,0.0,0.0,0.0,264.0,4.0,0.0,600.696899,0.0,0.0,0.174984,1.0,0.0,0.878979,66.0,0.878979,64.0,HTTP
0.0,0.0127,66.0,66.0,0.0,0.0,0.0,31872.0,0.0,0.0,0.0,0.039274,61.0,61824.0,0.0,25.462137,0.0,0.0,1721542400.0,0.0,0.0,0.162284,0.0,0.0,1.0,0.039274,0.0,0.0,0.0,0.0,0.039274,0.0,0.0,1.0,-0.0,66.0,0.0,0.0,0.0,0.0,0.0,132.0,2.0,0.0,0.0,0.0,0.0,0.174984,1.0,0.0,0.039274,66.0,0.039274,64.0,HTTP
