TotBytes,SrcBytes,DstBytes,SrcGap,DstGap,sMeanPktSz,dMeanPktSz,SrcWin,DstWin,Dur,IdleTime,Mean,StdDev,Sum,Min,Max,sTtl,dTtl,TcpRtt,SynAck,AckDat,TotPkts,SrcPkts,DstPkts,SrcRetra,DstRetra,Loss,SrcLoss,DstLoss,PCRatio,Load,SrcLoad,DstLoad,pLoss,pRetran,Rate,SrcRate,DstRate,Flgs_ e *      ,Flgs_ e d      ,Flgs_ e s      ,Cause_Status,Dir_  <?>,State_A_PA,State_FPA_FA,State_FPA_FPA,State_FRPA_FPA,State_PA_A,State_PA_PA,State_RPA_PA,State_SPA_SPA,State__PA,TcpOpt_Mws   T,TcpOpt_MwsS  T,label
0.18997830228345108,0.1895488818809246,0.2082297364495276,0.0,0.0,0.9588672232496698,0.053356271366144015,0.8223655516051863,0.06682510337822084,0.8777063865809973,0.0,0.8777063865809973,0.0,0.8777063865809973,0.8777063865809973,0.8777063865809973,1.0,0.0,0.5738665927843063,0.02158289002279883,0.6103614431700289,0.19603033006244427,0.1896940418679549,0.2108695652173913,0.0,0.0,0.09482758620689655,0.043859649122807015,0.375,0.0,0.2056648590032156,0.20516727059816114,0.22559313972885423,0.055493280554932814,0.0,0.017412070053816207,0.20532424227567997,0.2285591114450434,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
0.59732005516134,0.5974239302620361,0.5936811820700433,0.0,0.0,0.9775189861294584,0.0501887859806634,0.8223655516051863,0.3280896675515894,0.9980869310376506,0.0,0.9980869310376506,0.0,0.9980869310376506,0.9980869310376506,0.9980869310376506,1.0,0.0,0.5738665927843063,0.02158289002279883,0.6103614431700289,0.5929973238180197,0.5864734299516908,0.6079710144927537,0.0,0.0,0.6120689655172413,0.5438596491228069,0.5625,0.0,0.5692263386952214,0.5693109781771817,0.5658381368293427,0.11694730616947306,0.0,0.04628393399829684,0.5588756606366879,0.5794932963470916,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
0.14951872249935547,0.14744656353343275,0.23362577253676212,0.0,0.0,0.9076989603698811,0.058417916117868895,0.8223655516051863,0.404250229464548,0.9985906649754648,0.0,0.9985906649754648,0.0,0.9985906649754648,0.9985906649754648,0.9985906649754648,1.0,0.0,0.5738665927843063,0.02158289002279883,0.6103614431700289,0.17930419268510261,0.15587761674718198,0.23260869565217393,0.0,0.0,0.1724137931034483,0.12280701754385964,0.375,0.0,0.14222779887951237,0.14022414899947847,0.2224730110544683,0.1089588610895886,0.0,0.013999914874849582,0.14824218167435818,0.2216013384039477,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
0.08801460702736091,0.08743846787161681,0.11227534275768986,0.0,0.0,0.9439435224570673,0.06671141116104429,0.8223655516051863,0.4035845872628324,0.9980300309693705,0.0,0.9980300309693705,0.0,0.9980300309693705,0.9980300309693705,0.9980300309693705,1.0,0.0,0.5738665927843063,0.02158289002279883,0.6103614431700289,0.0947814451382694,0.08888888888888889,0.10869565217391304,0.0,0.0,0.1724137931034483,0.11403508771929824,0.4375,0.0,0.08365240595110722,0.08307233328949375,0.10688427814040277,0.20134228701342288,0.0,0.007412812176657297,0.0844503149316387,0.1036101810607238,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
0.16028106675248857,0.16013937306946618,0.16704553527029908,0.0,0.0,0.9717827298546896,0.0770755964113567,0.8223655516051863,0.404250229464548,0.9969860630499424,0.0,0.9969860630499424,0.0,0.9969860630499424,0.9969860630499424,0.9969860630499424,1.0,0.0,0.5738665927843063,0.02158289002279883,0.6103614431700289,0.15744870651204285,0.15813204508856682,0.1565217391304348,0.0,0.0,1.0,1.0,0.125,0.0,0.1527081305299596,0.15254483602973154,0.15924857446343482,0.6334951563349516,0.0,0.012315366047978072,0.1506326584361256,0.14935490712439103,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
0.5579064298950931,0.5599972334649654,0.4747282801733324,0.0,0.0,0.9512810449141347,0.07061553753191341,0.8223655516051863,0.404250229464548,0.9937954592212178,0.0,0.9937954592212178,0.0,0.9937954592212178,0.9937954592212178,0.9937954592212178,1.0,0.0,0.5738665927843063,0.02158289002279883,0.6103614431700289,0.5307760927743087,0.5648953301127214,0.4543478260869565,0.0,0.0,0.05172413793103448,0.0,0.375,0.0,0.5339508042832073,0.535938489171853,0.45434471202812143,0.011306520113065202,0.0,0.041608245936423136,0.5406261979415936,0.43493599119725784,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
0.06452475252664198,0.0630029585077381,0.1266960289834482,0.0,0.0,0.7988139346103038,0.10619366973994865,0.8223655516051863,0.404250229464548,0.9420462637888499,0.0,0.9420462637888499,0.0,0.9420462637888499,0.9420462637888499,0.9420462637888499,1.0,0.0,0.5738665927843063,0.02158289002279883,0.6103614431700289,0.08563782337198929,0.07568438003220612,0.10869565217391304,0.0,0.0,0.21551724137931033,0.13157894736842105,0.625,0.0,0.06494129837252403,0.06337398787456394,0.12771132417351128,0.2737226277372263,0.0,0.007097501404696795,0.07612999165240554,0.10976750929076647,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
0.028815657653635925,0.02737140599832678,0.08792711515237622,0.0,0.0,0.6131941321003963,0.15546191238168677,0.8223655516051863,0.404250229464548,0.9955440946529136,0.0,0.9955440946529136,0.0,0.9955440946529136,0.9955440946529136,0.9955440946529136,1.0,0.0,0.5738665927843063,0.02158289002279883,0.6103614431700289,0.04973238180196254,0.0428341384863124,0.06594202898550725,0.0,0.0,0.10344827586206896,0.03508771929824561,0.5,0.0,0.027373583351101242,0.025967726508228425,0.08367737749260172,0.22784809727848102,0.0,0.0039075496060447445,0.040637369381956195,0.06301380996860284,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
0.04732792793728079,0.046574439965081364,0.07874547133622221,0.0,0.0,0.8260206175693527,0.08243555247655399,0.8223655516051863,0.404250229464548,0.5586096703316045,0.0,0.5586096703316045,0.0,0.5586096703316045,0.5586096703316045,0.5586096703316045,1.0,0.0,0.5738665927843063,0.02158289002279883,0.6103614431700289,0.05954504906333631,0.05410628019323672,0.07246376811594203,0.0,0.0,0.06034482758620689,0.008771929824561403,0.375,0.0,0.08020962472289302,0.07887171813770232,0.13379199219958163,0.11413044114130443,0.0,0.008331886420775548,0.09162630573909718,0.12340886414453338,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
0.005993691397564803,0.005343757495470021,0.033316757831924414,0.0,0.0,0.45491602311756935,0.24102484745282338,0.8223655516051863,0.404250229464548,0.9953311943974333,0.0,0.9953311943974333,0.0,0.9953311943974333,0.9953311943974333,0.9953311943974333,1.0,0.0,0.5738665927843063,0.02158289002279883,0.6103614431700289,0.013826940231935772,0.011272141706924315,0.020289855072463767,0.0,0.0,0.06896551724137931,0.017543859649122806,0.375,0.0,0.005604879503489102,0.004963379520215619,0.03129660165860234,0.5,0.0,0.0010992334442380162,0.010469441761562,0.019393000843895992,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
0.00048491108954028174,0.00030680164165479586,0.008915251829224978,0.0,0.0,0.15235579392338178,0.31885884329351344,0.8223655516051863,0.404250229464548,0.07858606096993984,0.0,0.07858606096993984,0.0,0.07858606096993984,0.07858606096993984,0.07858606096993984,1.0,0.0,0.5738665927843063,0.02158289002279883,0.6103614431700289,0.0024531668153434435,0.0019323671497584543,0.004347826086956521,0.0,0.0,0.02586206896551724,0.0,0.1875,0.0,0.0054266112675866104,0.003097815813222006,0.09869356138545812,0.8437500084375001,0.0,0.0026518728823609235,0.019500093950434262,0.052633299840144726,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
0.0012522904587146438,0.0007231119617615203,0.02374440576827449,0.0,0.0,0.12673867569352706,0.3165280135799122,0.8223655516051863,0.404250229464548,0.8476996172395408,0.0,0.8476996172395408,0.0,0.8476996172395408,0.8476996172395408,0.8476996172395408,1.0,0.0,0.5738665927843063,0.02158289002279883,0.6103614431700289,0.0073595004460303304,0.005475040257648954,0.012318840579710146,0.0,0.0,0.05172413793103448,0.0,0.375,0.0,0.0013739856653992764,0.0007642459238579574,0.025793717753561145,0.6585365765853658,0.0,0.0006965525327946299,0.005784820073976818,0.013824900422651155,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
