TotBytes,SrcBytes,DstBytes,SrcGap,DstGap,sMeanPktSz,dMeanPktSz,SrcWin,DstWin,Dur,IdleTime,Mean,StdDev,Sum,Min,Max,sTtl,dTtl,TcpRtt,SynAck,AckDat,TotPkts,SrcPkts,DstPkts,SrcRetra,DstRetra,Loss,SrcLoss,DstLoss,PCRatio,Load,SrcLoad,DstLoad,pLoss,pRetran,Rate,SrcRate,DstRate,Flgs_ e *      ,Flgs_ e d      ,Flgs_ e g      ,Flgs_ e s      ,Cause_Status,Dir_  <?>,State_A_A,State_A_PA,State_FA_FA,State_FPA_FPA,State_FRPA_FPA,State_PA_A,State_PA_PA,State_RPA_PA,State_SPA_SPA,State__PA,TcpOpt_Mws   T,TcpOpt_MwsS  T,label
3454196.0,3388694.0,65502.0,0.0,0.0,1510.786499,78.07151,64128.0,509312.0,4.974001,1721542656.0,4.974001,0.0,4.974001,4.974001,4.974001,62.0,64.0,0.061124,0.0,0.061124,3082.0,2243.0,839.0,0.0,0.0,0.0,0.0,0.0,-0.0,5553047.5,5447822.0,105225.554688,0.0,0.0,619.420898,450.743774,168.476044,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
417490.0,407966.0,9524.0,0.0,0.0,1382.935547,89.84906,64128.0,509312.0,4.982489,1721542656.0,4.982489,0.0,4.982489,4.982489,4.982489,62.0,64.0,0.061124,0.0,0.061124,401.0,295.0,106.0,0.0,0.0,0.0,0.0,0.0,-0.0,667969.75,652820.6875,15149.054688,0.0,0.0,80.281158,59.006653,21.073805,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
244894.0,238776.0,6118.0,0.0,0.0,1356.681763,91.313431,64128.0,509312.0,4.993902,1721542656.0,4.993902,0.0,4.993902,4.993902,4.993902,62.0,64.0,0.061124,0.0,0.061124,243.0,176.0,67.0,0.0,0.0,0.0,0.0,0.0,-0.0,389990.8125,380335.84375,9654.974609,0.0,0.0,48.459099,35.042736,13.216118,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2769740.0,2721984.0,47756.0,0.0,0.0,1498.889893,80.942375,64128.0,509312.0,4.988632,1721542656.0,4.988632,0.0,4.988632,4.988632,4.988632,62.0,64.0,0.061124,0.0,0.061124,2406.0,1816.0,590.0,0.0,0.0,0.0,0.0,0.0,-0.0,4439152.0,4362696.5,76455.429688,0.0,0.0,482.096069,363.827179,118.068436,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
711388.0,693490.0,17898.0,0.0,0.0,1429.876343,89.939697,64128.0,1117440.0,4.037815,1721542656.0,4.037815,0.0,4.037815,4.037815,4.037815,62.0,64.0,0.061124,0.0,0.061124,684.0,485.0,199.0,0.0,0.0,7.0,7.0,0.0,-0.0,1406443.75,1371159.375,35284.429688,1.013025,0.0,169.150879,119.866806,49.036419,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
276410.0,267624.0,8786.0,0.0,0.0,1365.428589,83.676193,64128.0,1438336.0,4.95188,1721542656.0,4.95188,0.0,4.95188,4.95188,4.95188,62.0,64.0,0.061124,0.0,0.061124,301.0,196.0,105.0,0.0,0.0,0.0,0.0,0.0,-0.0,444214.3125,430154.21875,14060.114258,0.0,0.0,60.58305,39.378983,21.002125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
25326.0,23862.0,1464.0,0.0,0.0,883.777771,122.0,64128.0,1438336.0,3.92229,1721542656.0,3.92229,0.0,3.92229,3.92229,3.92229,62.0,64.0,0.061124,0.0,0.061124,39.0,27.0,12.0,0.0,0.0,0.0,0.0,0.0,-0.0,49605.714844,46868.539062,2737.176514,0.0,0.0,9.688217,6.62878,2.804484,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
102804.0,96920.0,5884.0,0.0,0.0,969.200012,108.962959,64128.0,1438336.0,4.849214,1721542656.0,4.849214,0.0,4.849214,4.849214,4.849214,62.0,64.0,0.061124,0.0,0.061124,154.0,100.0,54.0,0.0,0.0,0.0,0.0,0.0,-0.0,167824.3125,158295.34375,9528.966797,0.0,0.0,31.551504,20.41568,10.929606,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
380854.0,370436.0,10418.0,0.0,0.0,1313.602783,97.364487,64128.0,1438336.0,4.596663,1721542656.0,4.596663,0.0,4.596663,4.596663,4.596663,62.0,64.0,0.061124,0.0,0.061124,389.0,282.0,107.0,0.0,0.0,1.0,1.0,0.0,-0.0,660381.6875,642419.0625,17962.595703,0.25641,0.0,84.409058,61.131302,23.060207,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5566.0,3166.0,2400.0,0.0,0.0,166.631577,150.0,64128.0,1438336.0,4.919719,1721542656.0,4.919719,0.0,4.919719,4.919719,4.919719,62.0,64.0,0.061124,0.0,0.061124,35.0,19.0,16.0,0.0,0.0,4.0,0.0,4.0,-0.0,8537.072266,4878.327148,3658.745361,10.25641,0.0,6.910964,3.658745,3.048954,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
169566.0,164336.0,5230.0,0.0,0.0,1325.290283,95.090912,64128.0,1438336.0,4.814318,1721542656.0,4.814318,0.0,4.814318,4.814318,4.814318,62.0,64.0,0.061124,0.0,0.061124,179.0,124.0,55.0,0.0,0.0,1.0,0.0,1.0,-0.0,279409.90625,270877.0,8532.879883,0.555556,0.0,36.973045,25.54879,11.216541,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
59892.0,56016.0,3876.0,0.0,0.0,875.25,114.0,64128.0,1438336.0,4.307757,1721542656.0,4.307757,0.0,4.307757,4.307757,4.307757,62.0,64.0,0.061124,0.0,0.061124,98.0,64.0,34.0,0.0,0.0,0.0,0.0,0.0,-0.0,109389.648438,102403.179688,6986.466797,0.0,0.0,22.517519,14.624781,7.660599,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
19670.0,15872.0,3798.0,0.0,0.0,396.799988,140.666672,64128.0,1438336.0,4.698871,1721542656.0,4.698871,0.0,4.698871,4.698871,4.698871,62.0,64.0,0.061124,0.0,0.061124,67.0,40.0,27.0,0.0,0.0,0.0,0.0,0.0,-0.0,32576.333984,26348.457031,6227.878906,0.0,0.0,14.045927,8.299866,5.533244,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
108158.0,103634.0,4524.0,0.0,0.0,1164.427002,98.347824,64128.0,1438336.0,3.629594,1721542656.0,3.629594,0.0,3.629594,3.629594,3.629594,62.0,64.0,0.061124,0.0,0.061124,135.0,89.0,46.0,0.0,0.0,0.0,0.0,0.0,-0.0,235609.8125,225854.453125,9755.360352,0.0,0.0,36.918728,24.245136,12.398081,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
747324.0,728902.0,18422.0,0.0,0.0,1415.34375,84.118721,64128.0,1438336.0,4.983571,1721542656.0,4.983571,0.0,4.983571,4.983571,4.983571,62.0,64.0,0.061124,0.0,0.061124,734.0,515.0,219.0,0.0,0.0,0.0,0.0,0.0,-0.0,1197253.875,1167816.375,29437.525391,0.0,0.0,147.083282,103.138893,43.743732,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
491952.0,478942.0,13010.0,0.0,0.0,1412.808228,80.807457,64128.0,1438336.0,4.992494,1721542656.0,4.992494,0.0,4.992494,4.992494,4.992494,62.0,64.0,0.061124,0.0,0.061124,500.0,339.0,161.0,0.0,0.0,0.0,0.0,0.0,-0.0,785915.8125,765196.6875,20719.103516,0.0,0.0,99.950043,67.70163,32.048111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1418724.0,1385390.0,33334.0,0.0,0.0,1475.388672,80.711861,64128.0,1439872.0,3.669969,1721542656.0,3.669969,0.0,3.669969,3.669969,3.669969,62.0,64.0,0.061124,0.0,0.061124,1352.0,939.0,413.0,0.0,0.0,4.0,4.0,0.0,-0.0,3089222.75,3016733.75,72488.890625,0.294985,0.0,368.122986,255.587982,112.262527,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
42790.0,40016.0,2774.0,0.0,0.0,1000.400024,102.740738,64128.0,1439872.0,3.548171,1721542656.0,3.548171,0.0,3.548171,3.548171,3.548171,62.0,64.0,0.061124,0.0,0.061124,67.0,40.0,27.0,0.0,0.0,0.0,0.0,0.0,-0.0,93993.210938,87968.703125,6024.512207,0.0,0.0,18.601133,10.991578,7.327719,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1128664.0,1100712.0,27952.0,0.0,0.0,1471.540161,77.644447,64128.0,1439872.0,4.982701,1721542656.0,4.982701,0.0,4.982701,4.982701,4.982701,62.0,64.0,0.061124,0.0,0.061124,1108.0,748.0,360.0,0.0,0.0,0.0,0.0,0.0,-0.0,1809646.625,1764891.875,44754.84375,0.0,0.0,222.168671,149.918701,72.049278,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
25964.0,22568.0,3396.0,0.0,0.0,512.909119,130.615387,64128.0,1439872.0,4.521703,1721542656.0,4.521703,0.0,4.521703,4.521703,4.521703,62.0,64.0,0.061124,0.0,0.061124,70.0,44.0,26.0,0.0,0.0,0.0,0.0,0.0,-0.0,44800.820312,39022.46875,5778.354004,0.0,0.0,15.259738,9.509692,5.528891,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
725224.0,707366.0,17858.0,0.0,0.0,1464.525879,79.368889,64128.0,1439872.0,4.982189,1721542656.0,4.982189,0.0,4.982189,4.982189,4.982189,62.0,64.0,0.061124,0.0,0.061124,708.0,483.0,225.0,0.0,0.0,0.0,0.0,0.0,-0.0,1162029.0,1133480.875,28548.09375,0.0,0.0,141.905487,96.744621,44.960155,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1621946.0,1585278.0,36668.0,0.0,0.0,1480.184814,78.017021,64128.0,1439872.0,3.8091,1721542656.0,3.8091,0.0,3.8091,3.8091,3.8091,62.0,64.0,0.061124,0.0,0.061124,1541.0,1071.0,470.0,0.0,0.0,0.0,0.0,0.0,-0.0,3403193.5,3326346.0,76847.554688,0.0,0.0,404.294983,280.90625,123.126198,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
21296.0,18698.0,2598.0,0.0,0.0,505.351349,136.736847,64128.0,1439872.0,4.536324,1721542656.0,4.536324,0.0,4.536324,4.536324,4.536324,62.0,64.0,0.061124,0.0,0.061124,56.0,37.0,19.0,0.0,0.0,0.0,0.0,0.0,-0.0,36425.96875,32084.126953,4341.841309,0.0,0.0,12.124354,7.935941,3.967971,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
13066.0,11426.0,1640.0,0.0,0.0,544.095215,136.666672,64128.0,1439872.0,1.975071,1721542656.0,1.975071,0.0,1.975071,1.975071,1.975071,62.0,64.0,0.061124,0.0,0.061124,33.0,21.0,12.0,0.0,0.0,0.0,0.0,0.0,-0.0,50169.335938,44077.402344,6091.933105,0.0,0.0,16.20195,10.126219,5.56942,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14428.0,7748.0,6680.0,0.0,0.0,276.714294,238.571426,64128.0,31872.0,4.834328,1721542656.0,4.834328,0.0,4.834328,4.834328,4.834328,62.0,64.0,0.169845,0.000994,0.168851,56.0,28.0,28.0,0.0,0.0,1.0,0.0,1.0,-0.0,23025.330078,12364.90332,10660.426758,1.754386,0.0,11.376968,5.585057,5.585057,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0
2250.0,890.0,1360.0,0.0,0.0,127.14286,136.0,64128.0,31872.0,4.76303,1721542656.0,4.76303,0.0,4.76303,4.76303,4.76303,62.0,64.0,0.169845,0.000994,0.168851,17.0,7.0,10.0,0.0,0.0,5.0,0.0,5.0,-0.0,3337.371338,1281.537109,2055.834229,22.727273,0.0,3.359206,1.259702,1.889553,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
6422.0,4852.0,1570.0,0.0,0.0,485.200012,120.769234,64128.0,31872.0,3.736348,1721542656.0,3.736348,0.0,3.736348,3.736348,3.736348,62.0,64.0,0.169845,0.000994,0.168851,23.0,10.0,13.0,0.0,0.0,3.0,0.0,3.0,-0.0,12454.943359,9350.306641,3104.635986,11.538462,0.0,5.888103,2.408769,3.211692,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
85550.0,81822.0,3728.0,0.0,0.0,1487.672729,74.559998,64128.0,130048.0,4.814647,1721542656.0,4.814647,0.0,4.814647,4.814647,4.814647,62.0,64.0,0.169845,0.000994,0.168851,105.0,55.0,50.0,0.0,0.0,2.0,1.0,1.0,-0.0,139555.8125,133484.34375,6071.473145,1.869159,0.0,21.600752,11.215775,10.177278,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
66324.0,63654.0,2670.0,0.0,0.0,1480.325562,76.285713,64128.0,131584.0,4.948765,1721542656.0,4.948765,0.0,4.948765,4.948765,4.948765,62.0,64.0,0.169845,0.000994,0.168851,78.0,43.0,35.0,0.0,0.0,8.0,8.0,0.0,-0.0,104701.679688,100508.3125,4193.369629,9.302326,0.0,15.559438,8.486966,6.870401,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
226656.0,221110.0,5546.0,0.0,0.0,1504.149658,75.972603,64128.0,131584.0,4.997291,1721542656.0,4.997291,0.0,4.997291,4.997291,4.997291,62.0,64.0,0.169845,0.000994,0.168851,220.0,147.0,73.0,0.0,0.0,7.0,7.0,0.0,-0.0,360318.40625,351560.0625,8758.344727,3.0837,0.0,43.823742,29.215828,14.407805,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
594554.0,578010.0,16544.0,0.0,0.0,1441.421387,79.53846,64128.0,152960.0,4.800019,1721542656.0,4.800019,0.0,4.800019,4.800019,4.800019,62.0,64.0,0.169845,0.000994,0.168851,609.0,401.0,208.0,0.0,0.0,0.0,0.0,0.0,-0.0,988386.125,960944.5625,27441.558594,0.0,0.0,126.666168,83.333008,43.124832,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
63228.0,59762.0,3466.0,0.0,0.0,1219.63269,88.871796,64128.0,152960.0,4.942966,1721542656.0,4.942966,0.0,4.942966,4.942966,4.942966,62.0,64.0,0.169845,0.000994,0.168851,88.0,49.0,39.0,0.0,0.0,5.0,0.0,5.0,-0.0,100216.757812,94749.59375,5467.163086,5.376344,0.0,17.600769,9.710769,7.687692,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
54158.0,51496.0,2662.0,0.0,0.0,990.307678,98.59259,64128.0,153600.0,3.374373,1721542656.0,3.374373,0.0,3.374373,3.374373,3.374373,62.0,64.0,0.169845,0.000994,0.168851,79.0,52.0,27.0,0.0,0.0,0.0,0.0,0.0,-0.0,125818.929688,119740.171875,6078.758789,0.0,0.0,23.115406,15.113919,7.705135,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
30890.0,28680.0,2210.0,0.0,0.0,956.0,116.315788,64128.0,153600.0,3.986976,1721542656.0,3.986976,0.0,3.986976,3.986976,3.986976,62.0,64.0,0.169845,0.000994,0.168851,49.0,30.0,19.0,0.0,0.0,4.0,0.0,4.0,-0.0,59830.808594,55629.128906,4201.680664,7.54717,0.0,12.0392,7.273683,4.5147,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
2012.0,970.0,1042.0,0.0,0.0,194.0,115.777779,64128.0,153600.0,4.528937,1721542656.0,4.528937,0.0,4.528937,4.528937,4.528937,62.0,64.0,0.169845,0.000994,0.168851,14.0,5.0,9.0,0.0,0.0,4.0,0.0,4.0,-0.0,3008.211426,1370.741089,1637.470337,22.222222,0.0,2.870431,0.883209,1.766419,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
146.0,0.0,146.0,0.0,0.0,0.0,146.0,64070.78952380952,614217.3212583413,0.0,1721542656.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.169845,0.000994,0.168851,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0
22822.0,20218.0,2604.0,0.0,0.0,879.043457,118.36364,64128.0,153600.0,4.755138,1721542656.0,4.755138,0.0,4.755138,4.755138,4.755138,62.0,64.0,0.169845,0.000994,0.168851,45.0,23.0,22.0,0.0,0.0,4.0,0.0,4.0,-0.0,36718.179688,32535.753906,4182.42334,8.163265,0.0,9.253149,4.626575,4.416276,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
103484.0,100096.0,3388.0,0.0,0.0,1352.648682,80.666664,64128.0,154496.0,4.999786,1721542656.0,4.999786,0.0,4.999786,4.999786,4.999786,62.0,64.0,0.169845,0.000994,0.168851,116.0,74.0,42.0,0.0,0.0,3.0,2.0,1.0,-0.0,163290.203125,157997.171875,5293.026855,2.521008,0.0,23.000984,14.600625,8.200351,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
601750.0,587762.0,13988.0,0.0,0.0,1495.577637,76.85714,64128.0,154496.0,4.996962,1721542656.0,4.996962,0.0,4.996962,4.996962,4.996962,62.0,64.0,0.169845,0.000994,0.168851,575.0,393.0,182.0,0.0,0.0,3.0,3.0,0.0,-0.0,960870.1875,938597.5,22272.732422,0.519031,0.0,114.869797,78.447662,36.222008,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
150380.0,146990.0,3390.0,8687.0,0.0,1484.747437,75.333336,64128.0,154496.0,1.942703,1721542656.0,1.942703,0.0,1.942703,1.942703,1.942703,62.0,64.0,0.169845,0.000994,0.168851,144.0,99.0,45.0,0.0,0.0,0.0,0.0,0.0,-0.0,612841.0,599189.875,13651.083008,0.0,0.0,73.60878,50.445179,22.648855,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
128496.0,124214.0,4282.0,0.0,0.0,1496.554199,80.79245,64128.0,154496.0,3.573613,1721542656.0,3.573613,0.0,3.573613,3.573613,3.573613,62.0,64.0,0.169845,0.000994,0.168851,136.0,83.0,53.0,0.0,0.0,15.0,15.0,0.0,-0.0,284127.0,274720.28125,9406.726562,9.933775,0.0,37.776894,22.945967,14.551101,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
