TotBytes,SrcBytes,DstBytes,SrcGap,DstGap,sMeanPktSz,dMeanPktSz,SrcWin,DstWin,Dur,IdleTime,Mean,StdDev,Sum,Min,Max,sTtl,dTtl,TcpRtt,SynAck,AckDat,TotPkts,SrcPkts,DstPkts,SrcRetra,DstRetra,Loss,SrcLoss,DstLoss,PCRatio,Load,SrcLoad,DstLoad,pLoss,pRetran,Rate,SrcRate,DstRate,Flgs_ e *      ,Flgs_ e d      ,Flgs_ e g      ,Flgs_ e s      ,Cause_Status,State_A_A,State_A_FA,State_A_PA,State_FA_A,State_FA_FPA,State_FA_PA,State_FPA_FPA,State_FPA_FSPA,State_FPA_PA,State_FRPA_FPA,State_FSPA_FSPA,State_PA_A,State_PA_FPA,State_PA_PA,State_PA_SPA,State_RA_PA,State_R_,State_R_PA,State_SA_SPA,State_SPA_FSPA,State_SPA_SPA,State_S_RA,State_S_SA,State__FA,State__PA,State__SA,TcpOpt_MwsS  T,label
2368.0,1349.0,1019.0,0.0,0.0,134.899994,78.384613,64256.0,31872.0,0.873176,1721542656.0,0.873176,0.0,0.873176,0.873176,0.873176,62.0,64.0,0.189364,0.010939,0.178425,23.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,-0.0,19753.177734,11131.776367,8621.400391,0.0,0.0,25.195379,10.3072,13.742934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2278.0,1391.0,887.0,0.0,0.0,139.100006,80.63636,64256.0,31872.0,0.527078,1721542656.0,0.527078,0.0,0.527078,0.527078,0.527078,62.0,64.0,0.060919,0.001,0.059919,21.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,-0.0,31251.542969,19002.880859,12248.662109,0.0,0.0,37.945049,17.075272,18.972525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2602.0,1517.0,1085.0,0.0,0.0,137.909088,77.5,64256.0,31872.0,1.129602,1721542656.0,1.129602,0.0,1.129602,1.129602,1.129602,62.0,64.0,0.060844,0.002022,0.058822,25.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,-0.0,16912.152344,9773.354492,7138.797852,0.0,0.0,21.246422,8.852675,11.508479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2512.0,1493.0,1019.0,0.0,0.0,149.300003,78.384613,64256.0,31872.0,0.839606,1721542656.0,0.839606,0.0,0.839606,0.839606,0.839606,62.0,64.0,0.109079,0.000993,0.108086,23.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,-0.0,21772.117188,12806.006836,8966.110352,0.0,0.0,26.202766,10.719314,14.292418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2572.0,1553.0,1019.0,0.0,0.0,155.300003,78.384613,64256.0,31872.0,0.801495,1721542656.0,0.801495,0.0,0.801495,0.801495,0.801495,62.0,64.0,0.107858,0.020458,0.0874,23.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,-0.0,23346.371094,13953.922852,9392.447266,0.0,0.0,27.448704,11.229015,14.972021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2638.0,1619.0,1019.0,0.0,0.0,161.899994,78.384613,64256.0,31872.0,0.932048,1721542656.0,0.932048,0.0,0.932048,0.932048,0.932048,62.0,64.0,0.095944,0.005514,0.09043,23.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,-0.0,20591.212891,12514.376953,8076.836914,0.0,0.0,23.603933,9.656155,12.874873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2710.0,1691.0,1019.0,0.0,0.0,169.100006,78.384613,64256.0,31872.0,1.264466,1721542656.0,1.264466,0.0,1.264466,1.264466,1.264466,62.0,64.0,0.107671,0.003481,0.10419,23.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,-0.0,15582.862305,9629.361328,5953.500977,0.0,0.0,17.398649,7.117629,9.490171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2788.0,1769.0,1019.0,0.0,0.0,176.899994,78.384613,64256.0,31872.0,0.740374,1721542656.0,0.740374,0.0,0.740374,0.740374,0.740374,62.0,64.0,0.046574,0.003499,0.043075,23.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,-0.0,27380.755859,17212.921875,10167.833984,0.0,0.0,29.71471,12.156018,16.208023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2872.0,1853.0,1019.0,0.0,0.0,185.300003,78.384613,64256.0,31872.0,0.627161,1721542656.0,0.627161,0.0,0.627161,0.627161,0.627161,62.0,64.0,0.063274,0.0015,0.061774,23.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,-0.0,33280.128906,21276.832031,12003.296875,0.0,0.0,35.078709,14.350382,19.133842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2962.0,1943.0,1019.0,0.0,0.0,194.300003,78.384613,64256.0,31872.0,0.58204,1721542656.0,0.58204,0.0,0.58204,0.58204,0.58204,62.0,64.0,0.056939,0.012407,0.044532,23.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,-0.0,36973.402344,24039.583984,12933.818359,0.0,0.0,37.798088,15.462854,20.61714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3058.0,2039.0,1019.0,0.0,0.0,203.899994,78.384613,64256.0,31872.0,0.639252,1721542656.0,0.639252,0.0,0.639252,0.639252,0.639252,62.0,64.0,0.045908,0.00349,0.042418,23.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,-0.0,34753.117188,22976.853516,11776.263672,0.0,0.0,34.415222,14.078955,18.77194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3160.0,2141.0,1019.0,0.0,0.0,214.100006,78.384613,64256.0,31872.0,0.653944,1721542656.0,0.653944,0.0,0.653944,0.653944,0.653944,62.0,64.0,0.06226,0.004477,0.057783,23.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,-0.0,35085.570312,23573.882812,11511.688477,0.0,0.0,33.642025,13.762646,18.350195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3268.0,2315.0,953.0,0.0,0.0,210.454544,79.416664,64256.0,31872.0,0.623629,1721542656.0,0.623629,0.0,0.623629,0.623629,0.623629,62.0,64.0,0.091729,0.002495,0.089234,23.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,-0.0,38215.03125,27003.236328,11211.794922,0.0,0.0,35.277386,16.035175,17.638693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3382.0,2429.0,953.0,0.0,0.0,220.818176,79.416664,64256.0,31872.0,0.654942,1721542656.0,0.654942,0.0,0.654942,0.654942,0.654942,62.0,64.0,0.076191,0.019239,0.056952,23.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,-0.0,37658.296875,26982.542969,10675.754883,0.0,0.0,33.590763,15.268528,16.795382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3502.0,2549.0,953.0,0.0,0.0,231.72728,79.416664,64256.0,31872.0,0.63617,1721542656.0,0.63617,0.0,0.63617,0.63617,0.63617,62.0,64.0,0.061939,0.001987,0.059952,23.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,-0.0,40140.210938,29149.439453,10990.772461,0.0,0.0,34.581951,15.719069,17.290976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3628.0,2675.0,953.0,0.0,0.0,243.181824,79.416664,64256.0,31872.0,0.638192,1721542656.0,0.638192,0.0,0.638192,0.638192,0.638192,62.0,64.0,0.04609,0.002505,0.043585,23.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,-0.0,41442.074219,30486.123047,10955.950195,0.0,0.0,34.472385,15.669266,17.236193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3760.0,2807.0,953.0,0.0,0.0,255.181824,79.416664,64256.0,31872.0,0.79023,1721542656.0,0.79023,0.0,0.79023,0.79023,0.79023,62.0,64.0,0.047236,0.002269,0.044967,23.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,-0.0,34683.574219,25835.517578,8848.057617,0.0,0.0,27.839996,12.654544,13.919998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3898.0,2945.0,953.0,0.0,0.0,267.727264,79.416664,64256.0,31872.0,0.498932,1721542656.0,0.498932,0.0,0.498932,0.498932,0.498932,62.0,64.0,0.062396,0.002012,0.060384,23.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,-0.0,56953.652344,42939.71875,14013.933594,0.0,0.0,44.094185,20.04281,22.047092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
622.0,218.0,404.0,0.0,0.0,72.666664,101.0,64256.0,31872.0,1.330459,1721542656.0,1.330459,0.0,1.330459,1.330459,1.330459,62.0,64.0,0.152339,0.001547,0.150792,7.0,3.0,4.0,0.0,0.0,2.0,0.0,2.0,-0.0,2699.820068,877.892517,1821.927612,22.222222,0.0,4.509722,1.503241,2.254861,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3718.0,2949.0,769.0,0.0,0.0,327.666656,76.900002,64256.0,31872.0,0.561436,1721542656.0,0.561436,0.0,0.561436,0.561436,0.561436,62.0,64.0,0.152339,0.001547,0.150792,19.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,-0.0,47236.011719,37361.335938,9874.678711,0.0,0.0,32.060646,14.249175,16.030323,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
4192.0,3239.0,953.0,0.0,0.0,294.454559,79.416664,64256.0,31872.0,0.775567,1721542656.0,0.775567,0.0,0.775567,0.775567,0.775567,62.0,64.0,0.093869,0.002555,0.091314,23.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,-0.0,39393.113281,30377.775391,9015.339844,0.0,0.0,28.366344,12.893792,14.183172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4348.0,3395.0,953.0,0.0,0.0,308.636353,79.416664,64256.0,31872.0,0.728516,1721542656.0,0.728516,0.0,0.728516,0.728516,0.728516,62.0,64.0,0.062033,0.001489,0.060544,23.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,-0.0,43496.644531,33899.050781,9597.592773,0.0,0.0,30.198376,13.726535,15.099188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4510.0,3557.0,953.0,0.0,0.0,323.363647,79.416664,64256.0,31872.0,0.544422,1721542656.0,0.544422,0.0,0.544422,0.544422,0.544422,62.0,64.0,0.062456,0.001489,0.060967,23.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,-0.0,60364.941406,47521.960938,12842.979492,0.0,0.0,40.409832,18.368105,20.204916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4678.0,3725.0,953.0,0.0,0.0,338.636353,79.416664,64256.0,31872.0,0.595333,1721542656.0,0.595333,0.0,0.595333,0.595333,0.595333,62.0,64.0,0.045825,0.001496,0.044329,23.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,-0.0,57258.710938,45514.023438,11744.6875,0.0,0.0,36.954109,16.797323,18.477055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5050.0,3965.0,1085.0,0.0,0.0,330.416656,77.5,64256.0,31872.0,0.640419,1721542656.0,0.640419,0.0,0.640419,0.640419,0.640419,62.0,64.0,0.061858,0.001497,0.060361,26.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,-0.0,57999.527344,45407.773438,12591.755859,0.0,0.0,39.036942,17.176254,20.29921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5230.0,4145.0,1085.0,0.0,0.0,345.416656,77.5,64256.0,31872.0,0.696121,1721542656.0,0.696121,0.0,0.696121,0.696121,0.696121,62.0,64.0,0.029959,0.000993,0.028966,26.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,-0.0,55254.761719,43670.570312,11584.193359,0.0,0.0,35.9133,15.801851,18.674915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5284.0,4331.0,953.0,0.0,0.0,360.916656,79.416664,64256.0,31872.0,0.605768,1721542656.0,0.605768,0.0,0.605768,0.605768,0.605768,62.0,64.0,0.062324,0.002104,0.06022,24.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,-0.0,63984.890625,52442.515625,11542.37207,0.0,0.0,37.96833,18.158766,18.158766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2928.0,2153.0,775.0,0.0,0.0,239.222229,86.111115,64256.0,31872.0,2.871244,1721542656.0,2.871244,0.0,2.871244,2.871244,2.871244,62.0,64.0,0.059041,0.002012,0.057029,18.0,9.0,9.0,0.0,0.0,1.0,0.0,1.0,-0.0,7252.605469,5332.880371,1919.725464,5.263158,0.0,5.920779,2.786249,2.786249,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2993.0,2514.0,479.0,0.0,0.0,502.799988,68.428574,64256.0,31872.0,1.951296,1721542656.0,1.951296,0.0,1.951296,1.951296,1.951296,62.0,64.0,0.059041,0.002012,0.057029,12.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,-0.0,9933.911133,8248.876953,1685.033936,0.0,0.0,5.637279,2.04992,3.074879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5806.0,4721.0,1085.0,0.0,0.0,393.416656,77.5,64256.0,31872.0,0.525729,1721542656.0,0.525729,0.0,0.525729,0.525729,0.525729,62.0,64.0,0.045891,0.000993,0.044898,26.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,-0.0,81197.726562,65859.023438,15338.701172,0.0,0.0,47.553017,20.923326,24.72757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5878.0,4925.0,953.0,0.0,0.0,410.416656,79.416664,64256.0,31872.0,0.556053,1721542656.0,0.556053,0.0,0.556053,0.556053,0.556053,62.0,64.0,0.060921,0.0,0.060921,24.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,-0.0,77532.179688,64957.839844,12574.341797,0.0,0.0,41.362965,19.782288,19.782288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
