TotBytes,SrcBytes,DstBytes,SrcGap,DstGap,sMeanPktSz,dMeanPktSz,SrcWin,DstWin,Dur,IdleTime,Mean,StdDev,Sum,Min,Max,sTtl,dTtl,TcpRtt,SynAck,AckDat,TotPkts,SrcPkts,DstPkts,SrcRetra,DstRetra,Loss,SrcLoss,DstLoss,PCRatio,Load,SrcLoad,DstLoad,pLoss,pRetran,Rate,SrcRate,DstRate,Flgs_ e *      ,Flgs_ e d      ,Cause_Status,State_A_FA,State_A_FPA,State_A_PA,State_A_SA,State_FA_A,State_FA_FA,State_FA_FPA,State_FA_FSA,State_FA_PA,State_FA_R,State_FPA_FPA,State_FPA_FSPA,State_FRA_A,State_FRA_FPA,State_FRA_PA,State_FRPA_SPA,State_FSPA_FSPA,State_FSRPA_FSPA,State_FSRPA_SPA,State_PA_FPA,State_PA_PA,State_PA_R,State_PA_SPA,State_RA_A,State_R_,State_R_A,State_R_SA,State_SA_SA,State_SPA_FSPA,State_SPA_SPA,State_SRPA_SPA,State_SR_SA,State_S_SA,State__A,State__FA,State__FPA,State__PA,State__SA,TcpOpt_MwsS  T,label
501278.0,9228.0,492050.0,0.0,0.0,66.869568,1514.0,2604544.0,31872.0,4.745072,1721542784.0,4.745072,0.0,4.745072,4.745072,4.745072,62.0,64.0,0.185332,0.019423,0.165909,463.0,138.0,325.0,0.0,0.0,5.0,0.0,5.0,-0.0,842470.6875,15446.762695,827023.9375,1.068376,0.0,97.364174,28.872061,68.281364,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
102440.0,1002.0,101438.0,0.0,0.0,66.800003,1514.0,2604544.0,31872.0,3.963319,1721542784.0,3.963319,0.0,3.963319,3.963319,3.963319,62.0,64.0,0.185332,0.019423,0.165909,82.0,15.0,67.0,0.0,0.0,1.0,0.0,1.0,-0.0,203586.9375,1889.325562,201697.609375,1.204819,0.0,20.437416,3.532393,16.65271,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1646.0,66.0,1580.0,0.0,0.0,66.0,790.0,2605440.0,31872.0,3.835158,1721542784.0,3.835158,0.0,3.835158,3.835158,3.835158,62.0,64.0,0.185332,0.019423,0.165909,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,-0.0,1647.911255,0.0,1647.911255,25.0,0.0,0.521491,0.0,0.260745,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
403834.0,3732.0,400102.0,0.0,0.0,71.769234,1504.142822,2603520.0,31872.0,1.309193,1721542784.0,1.309193,0.0,1.309193,1.309193,1.309193,62.0,64.0,0.185332,0.019423,0.165909,318.0,52.0,266.0,0.0,0.0,49.0,0.0,49.0,-0.0,2458057.75,22371.033203,2435686.75,13.351499,0.0,242.133896,38.955296,202.414764,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
202.0,128.0,74.0,0.0,0.0,64.0,74.0,8222720.0,4077568.0,0.128981,1721542784.0,0.128981,0.0,0.128981,0.128981,0.128981,62.0,64.0,0.007512,0.007512,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,3969.577148,3969.577148,0.0,0.0,0.0,15.506161,7.75308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1156972.0,14182.0,1142790.0,0.0,0.0,69.519608,1505.652222,777344.0,31872.0,3.686476,1721542784.0,3.686476,0.0,3.686476,3.686476,3.686476,62.0,64.0,0.124276,0.014078,0.110198,963.0,204.0,759.0,0.0,0.0,24.0,0.0,24.0,-0.0,2507322.5,30626.539062,2476696.0,2.431611,0.0,260.953827,55.066139,205.616425,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
317244.0,6283.0,310961.0,0.0,0.0,64.773193,1495.004761,330624.0,31872.0,1.099303,1721542784.0,1.099303,0.0,1.099303,1.099303,1.099303,62.0,64.0,0.038404,0.010539,0.027865,305.0,97.0,208.0,0.0,0.0,0.0,0.0,0.0,-0.0,2297346.5,45257.769531,2252088.75,0.0,0.0,276.538849,87.328064,188.301132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
354788.0,5328.0,349460.0,0.0,0.0,72.986298,1487.063843,400384.0,31872.0,3.518741,1721542784.0,3.518741,0.0,3.518741,3.518741,3.518741,62.0,64.0,0.135346,0.024998,0.110348,308.0,73.0,235.0,0.0,0.0,12.0,0.0,12.0,-0.0,803080.4375,11949.728516,791130.6875,3.75,0.0,87.247116,20.461864,66.50106,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
214.0,140.0,74.0,0.0,0.0,70.0,74.0,64256.0,4077568.0,0.499739,1721542784.0,0.499739,0.0,0.499739,0.499739,0.499739,62.0,64.0,0.499739,0.093122,0.406617,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,1120.584961,1120.584961,0.0,0.0,0.0,4.002089,2.001045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
198.0,132.0,66.0,0.0,0.0,66.0,66.0,64256.0,4077568.0,0.106922,1721542784.0,0.106922,0.0,0.106922,0.106922,0.106922,62.0,64.0,0.499739,0.093122,0.406617,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,4938.179199,4938.179199,0.0,0.0,0.0,18.705225,9.352612,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
