application,window,partition,ari_mean,ari_std,ami_mean,ami_std,mapped_balanced_accuracy_mean,mapped_balanced_accuracy_std,silhouette_mean,silhouette_std,recall_low_mean,recall_low_std,recall_medium_mean,recall_medium_std,recall_high_mean,recall_high_std
Video,3,validation,0.30238713580237625,0.016218800149771385,0.23688817778842203,0.004024522518441703,0.5298604633869777,0.009773215025120342,0.33258312680029445,0.025387606186387916,0.8665862484921592,0.049957383972782585,0.5525879917184265,0.04096162236340227,0.17040714995034756,0.04316393120966243
Video,5,train,0.38319896111787227,0.007134068186035694,0.3019954229589489,0.005523147093478219,0.5933133353152157,0.008700321754577479,0.3699821176451867,0.02473398009541163,0.9367485018364585,0.03157060251910974,0.5609299321924442,0.06505290802518476,0.28226157191674434,0.07558242157287551
Video,5,validation,0.30441853891047665,0.029160687646057427,0.2613700248526828,0.006028876672515659,0.5260442611360915,0.012560405015130748,0.3018699501602872,0.038951996931831594,0.8136308805790108,0.06727471176592974,0.537888198757764,0.060021771615901796,0.2266137040714995,0.09154486810870646
Video,10,train,0.4076005882888821,0.008361675406110472,0.32542500158381205,0.0018846882808172566,0.6061942048504807,0.002762278038640527,0.39039933175792607,0.017741727618901693,0.9694954571815195,0.010032099351637685,0.5853406522441073,0.042514370106224296,0.2637465051258155,0.054210494447075035
Video,10,validation,0.37676331130859114,0.030796774554544895,0.3034154531779093,0.01436562426591612,0.5448351063633534,0.009990762855076708,0.3275354821792435,0.02989676775326478,0.8882991556091676,0.045404588448191945,0.5616977225672878,0.04103481018426446,0.18450844091360477,0.056957205967247
Video,20,train,0.43025990401899145,0.024563391803257204,0.34695490378198895,0.01154252121702064,0.6020721598243483,0.007943109946790055,0.3805032513650818,0.04310688538500917,0.9621496230427219,0.024173746313866807,0.5004197610590895,0.11383056533488885,0.3436470953712333,0.11777538946446446
Video,20,validation,0.3719136276759878,0.06747093187012855,0.33422239723074715,0.019911546319302902,0.5570615218280544,0.018535662349172255,0.3023082079530318,0.06605731150999238,0.8433051869722558,0.11955068440749061,0.4993788819875776,0.042358396588605116,0.32850049652432967,0.16185230924384036
Video,50,train,0.4364300701967444,0.02036281367645494,0.3604761369928527,0.014391832520823777,0.6291749933078306,0.0137827093074362,0.4343939430580385,0.028667339150568946,0.9857722791416974,0.006795659606959184,0.5585405230868583,0.07007279213397509,0.3432121776949363,0.04175884573926869
Video,50,validation,0.49830808156084244,0.02102892566202191,0.4152572138969132,0.017944922475600172,0.5534477458494159,0.024122639036513148,0.3832152128664176,0.04234344824345294,0.9797346200241256,0.029441455028569808,0.3749482401656315,0.07378418400087569,0.30566037735849055,0.09662572677567983
Video,100,train,0.4432701897829605,0.027148448522693595,0.3716143148729087,0.03768478797021489,0.6171098666597878,0.015129468738371645,0.47730611975215187,0.04880831139968708,0.9785037695727817,0.004409026361975241,0.3051340006457862,0.17313094436744375,0.5676918297607954,0.12737909019301832
Video,100,validation,0.5518069525711797,0.03686970813755666,0.4871542382370599,0.04110815767020012,0.62134816536521,0.020194476209226254,0.4483361204361406,0.060929807017586234,0.9949336550060315,0.011328691803979619,0.17060041407867493,0.11050063983044618,0.6985104270109235,0.15240078068938476
