application,window,seed,cluster,training_mapped_level,TcpRtt_mean,TcpRtt_max,TcpRtt_median,TcpRtt_min,TcpRtt_std,SynAck_mean,SynAck_max,SynAck_median,SynAck_min,SynAck_std,AckDat_mean,AckDat_max,AckDat_median,AckDat_min,AckDat_std
HTTP,20,84,1,High,0.11967619491710486,0.19812678479579443,0.11799107492923555,0.051780825879498484,0.04204436569281101,0.01321885883137889,0.02400071322280636,0.012661181682167425,0.00537981488071168,0.005300315770836159,0.10645733608572595,0.18184549268095412,0.10501524472300851,0.04087157355438637,0.04066427482303109
HTTP,20,84,2,Medium,0.23018568312605076,0.4126779902521014,0.22676212756302483,0.06850405949579841,0.10836504923564097,0.023468511344537833,0.04241894218487391,0.022144753781512594,0.00961783798319327,0.01009121612222226,0.20671717178151264,0.3841436820168066,0.20422985932773086,0.05120767831932688,0.10503272437164898
HTTP,20,123,0,Low,0.05163868911838786,0.08650181964735518,0.050181636838790795,0.023393556171284573,0.017723095643971305,0.006847954414357688,0.013196193450881615,0.006486383312342582,0.0025359342569269564,0.002932666787824104,0.04479073470403041,0.07727260944584426,0.04340109540302281,0.018288247984886315,0.016578072584651674
HTTP,20,123,1,High,0.1826008244908897,0.3436932159699888,0.18085359405144696,0.03640785476956054,0.09474713825769696,0.02032078094855306,0.03760615273311901,0.019215809753483384,0.007639147909967842,0.009096526038280213,0.16228004354233677,0.31838207663451257,0.16146090621650583,0.021371251339764412,0.09212850574616935
HTTP,20,123,2,Medium,0.13112506414717617,0.20044966799771813,0.12888930576155155,0.07295335567598393,0.03678621737202827,0.013312671206503137,0.02374990045636054,0.01271769880205363,0.0058254697661152335,0.005095106821432031,0.11781239294067322,0.18456815402167714,0.11576362877923561,0.06189965288077523,0.03536811477293413
HTTP,50,0,0,Medium,0.1143438074625476,0.22757898232064783,0.11049911821903792,0.03183289066716289,0.04731229248884357,0.012588299136503209,0.028065317111752166,0.011778087326695828,0.0033684671070996455,0.005776066151089978,0.10175550832604448,0.2105879049036941,0.0980867787754722,0.022377449986042346,0.04544400541083822
HTTP,50,0,1,Low,0.04553983055850304,0.09068029879921811,0.04334936445825162,0.015590704063110817,0.01750262664024949,0.006281682658475284,0.015127506911477304,0.00579083457833009,0.0014829722144652207,0.0030817891891864054,0.039258147900027955,0.08090752729684453,0.03722439678162531,0.011332026808154034,0.01604855009753025
HTTP,50,0,2,High,0.19528064941405227,0.4362991735628992,0.1851758458761455,0.03277965648430993,0.11106557045316129,0.020325730063871138,0.0465619291863372,0.018220937933907246,0.005121284365454032,0.010731516670339086,0.17495491935018065,0.4081256148292165,0.16685054054429305,0.019635157178561614,0.1067949645487164
HTTP,50,21,0,Medium,0.11462584073942195,0.22826560012568115,0.11065726110180134,0.0313887735651445,0.04812591886359454,0.012680259319229168,0.028155718160871437,0.0118498823837453,0.003388323418516958,0.005844482526738678,0.10194558142019258,0.21113778456221216,0.09819821805613745,0.021949228843736637,0.04630045318334498
HTTP,50,21,1,Low,0.045335314646439716,0.08987021810494836,0.043217014714415775,0.015583262289646037,0.017292079500394134,0.006246966094669652,0.01506379922075774,0.005758738249191748,0.0014862629528309558,0.003060749975404483,0.03908834855177008,0.08013700953328341,0.03713583946779417,0.01133965539252248,0.015848700267003937
HTTP,50,21,2,High,0.19745479954806072,0.43856005463743714,0.18644670084317075,0.03281693827993256,0.11255547152039894,0.020464485922428333,0.04694544215851608,0.01845483338954468,0.005203350758853284,0.010709716374778484,0.17699031362563244,0.4109517342327168,0.16801205919055634,0.019464826644182264,0.10838148729626465
HTTP,50,42,0,Medium,0.1150688370586136,0.23129591354322865,0.1108235002141784,0.03144551981152273,0.04878094158019684,0.012664841275076734,0.02800403591061617,0.01187080759620189,0.0033841359320339716,0.00580582742773224,0.10240399578353701,0.21423757042907124,0.09836308524309269,0.022099521239380058,0.04694167125500549
HTTP,50,42,1,Low,0.04546169269667372,0.09064134732026925,0.04328468410797975,0.015633569153442026,0.01748700304336378,0.006264889642514252,0.015118481560964596,0.005765702349353349,0.001482930592421069,0.003077381573895482,0.03919680305415916,0.08094217473315692,0.03718726091376311,0.011392246964477205,0.016034921836935438
HTTP,50,42,2,High,0.2014993963354338,0.4460225079980607,0.19068404714008738,0.03382369680077551,0.11400893718383366,0.020631067707222506,0.047295136209403864,0.018547392753271955,0.005190046776539007,0.01078309742883089,0.18086832862821145,0.41810199709161666,0.17185335748909344,0.020403701163354385,0.10980350116992643
HTTP,50,84,0,Medium,0.11391838862068965,0.22432198341060608,0.11025346004781203,0.03246593552593448,0.04655661849231495,0.01258167553897422,0.027757397928136838,0.011784255541871904,0.0033414957258765445,0.005742657136112583,0.10133671308171549,0.2074073060707044,0.09780837920168053,0.023090939727614942,0.044738558109190515
