TcpRtt,class,label
0.000514,HTTP,5
0.16753,HTTP,5
0.16753,HTTP,5
0.16753,HTTP,5
0.16753,HTTP,5
0.16753,HTTP,5
0.16753,HTTP,5
0.000993,HTTP,5
0.153027,HTTP,5
0.153027,HTTP,5
0.153027,HTTP,5
0.153027,HTTP,5
0.153027,HTTP,5
0.000497,HTTP,5
0.169422,HTTP,5
0.169422,HTTP,5
0.169422,HTTP,5
0.169422,HTTP,5
0.0006,HTTP,5
0.0006,HTTP,5
0.000503,HTTP,5
0.0,HTTP,5
0.000503,HTTP,5
0.001006,HTTP,5
0.169422,HTTP,5
0.0005,HTTP,5
0.169422,HTTP,5
0.16997,HTTP,5
0.170468,HTTP,5
0.169868,HTTP,5
0.169868,HTTP,5
0.169861,HTTP,5
0.16997,HTTP,5
0.170468,HTTP,5
0.169868,HTTP,5
0.16997,HTTP,5
0.16997,HTTP,5
0.170468,HTTP,5
0.169861,HTTP,5
0.169868,HTTP,5
0.169311,HTTP,5
0.169311,HTTP,5
0.169311,HTTP,5
0.169311,HTTP,5
0.16997,HTTP,5
0.170468,HTTP,5
0.170468,HTTP,5
0.169861,HTTP,5
0.169861,HTTP,5
0.169868,HTTP,5
0.0,HTTP,5
0.000502,HTTP,5
0.169868,HTTP,5
0.0,HTTP,5
0.169861,HTTP,5
0.000993,HTTP,5
0.001006,HTTP,5
0.001001,HTTP,5
0.169311,HTTP,5
0.00051,HTTP,5
0.169311,HTTP,5
0.167835,HTTP,5
0.167331,HTTP,5
0.167331,HTTP,5
0.166829,HTTP,5
0.167331,HTTP,5
0.167835,HTTP,5
0.167331,HTTP,5
0.166829,HTTP,5
0.167835,HTTP,5
0.167331,HTTP,5
0.166829,HTTP,5
0.167331,HTTP,5
0.167331,HTTP,5
0.167245,HTTP,5
0.167245,HTTP,5
0.167245,HTTP,5
0.167245,HTTP,5
0.167835,HTTP,5
0.167331,HTTP,5
0.166829,HTTP,5
0.166829,HTTP,5
0.167331,HTTP,5
0.000993,HTTP,5
0.166829,HTTP,5
0.000492,HTTP,5
0.167245,HTTP,5
0.000994,HTTP,5
0.169868,HTTP,5
0.169868,HTTP,5
0.169868,HTTP,5
0.170468,HTTP,5
0.16997,HTTP,5
0.170468,HTTP,5
0.168266,HTTP,5
0.167765,HTTP,5
0.167765,HTTP,5
0.168266,HTTP,5
0.167765,HTTP,5
0.167961,HTTP,5
0.167961,HTTP,5
0.167961,HTTP,5
0.169868,HTTP,5
0.0,HTTP,5
0.00099,HTTP,5
0.000496,HTTP,5
0.168266,HTTP,5
0.167765,HTTP,5
0.000496,HTTP,5
0.168266,HTTP,5
0.000497,HTTP,5
0.167765,HTTP,5
0.167961,HTTP,5
0.000497,HTTP,5
0.169804,HTTP,5
0.169804,HTTP,5
0.172021,HTTP,5
0.00099,HTTP,5
0.172021,HTTP,5
0.00099,HTTP,5
0.167331,HTTP,5
0.168764,HTTP,5
0.168764,HTTP,5
0.167835,HTTP,5
0.167331,HTTP,5
0.168764,HTTP,5
0.167331,HTTP,5
0.168764,HTTP,5
0.168764,HTTP,5
0.169805,HTTP,5
0.169805,HTTP,5
0.169805,HTTP,5
0.169805,HTTP,5
0.169804,HTTP,5
0.169804,HTTP,5
0.172021,HTTP,5
0.00099,HTTP,5
0.172021,HTTP,5
0.000497,HTTP,5
0.000497,HTTP,5
0.000497,HTTP,5
0.167331,HTTP,5
0.168764,HTTP,5
0.168764,HTTP,5
0.168764,HTTP,5
0.168764,HTTP,5
0.169805,HTTP,5
0.170635,HTTP,5
0.170635,HTTP,5
0.171339,HTTP,5
0.170635,HTTP,5
0.170635,HTTP,5
0.170635,HTTP,5
0.170635,HTTP,5
0.171339,HTTP,5
0.170635,HTTP,5
0.170635,HTTP,5
0.171339,HTTP,5
0.170635,HTTP,5
0.170635,HTTP,5
0.0,HTTP,5
0.000502,HTTP,5
0.001497,HTTP,5
0.169516,HTTP,5
0.168521,HTTP,5
0.168521,HTTP,5
0.169516,HTTP,5
0.169516,HTTP,5
0.169516,HTTP,5
0.168521,HTTP,5
0.169516,HTTP,5
0.168521,HTTP,5
0.168521,HTTP,5
0.169516,HTTP,5
0.168521,HTTP,5
0.171339,HTTP,5
0.171339,HTTP,5
0.170635,HTTP,5
0.171339,HTTP,5
0.170635,HTTP,5
0.171339,HTTP,5
0.000497,HTTP,5
0.169116,HTTP,5
0.169116,HTTP,5
0.169116,HTTP,5
0.169116,HTTP,5
0.169116,HTTP,5
0.0,HTTP,5
0.0,HTTP,5
0.001886,HTTP,5
0.001886,HTTP,5
0.154844,HTTP,5
0.167831,HTTP,5
0.167831,HTTP,5
0.154844,HTTP,5
0.167831,HTTP,5
