TcpRtt,class,label
0.274044,HTTP,10
0.216892,HTTP,10
0.274044,HTTP,10
0.274044,HTTP,10
0.216892,HTTP,10
0.216892,HTTP,10
0.274044,HTTP,10
0.274044,HTTP,10
0.274044,HTTP,10
0.274044,HTTP,10
0.274044,HTTP,10
0.274044,HTTP,10
0.216892,HTTP,10
0.274044,HTTP,10
0.216892,HTTP,10
0.216892,HTTP,10
0.216892,HTTP,10
0.216892,HTTP,10
0.274044,HTTP,10
0.274044,HTTP,10
0.310593,HTTP,10
0.311542,HTTP,10
0.310593,HTTP,10
0.311542,HTTP,10
0.310593,HTTP,10
0.311542,HTTP,10
0.310593,HTTP,10
0.000996,HTTP,10
0.000495,HTTP,10
0.000495,HTTP,10
0.000492,HTTP,10
0.000487,HTTP,10
0.0,HTTP,10
0.001094,HTTP,10
0.000635,HTTP,10
0.000996,HTTP,10
0.137785,HTTP,10
0.137785,HTTP,10
0.137785,HTTP,10
0.137785,HTTP,10
0.152758,HTTP,10
0.152758,HTTP,10
0.152758,HTTP,10
0.137725,HTTP,10
0.137725,HTTP,10
0.137725,HTTP,10
0.138591,HTTP,10
0.138591,HTTP,10
0.138591,HTTP,10
0.140121,HTTP,10
0.140121,HTTP,10
0.140121,HTTP,10
0.140121,HTTP,10
0.139219,HTTP,10
0.216892,HTTP,10
0.216892,HTTP,10
0.139219,HTTP,10
0.139219,HTTP,10
0.139219,HTTP,10
0.137785,HTTP,10
0.152758,HTTP,10
0.152758,HTTP,10
0.152758,HTTP,10
0.137725,HTTP,10
0.137725,HTTP,10
0.137725,HTTP,10
0.137725,HTTP,10
0.138591,HTTP,10
0.138591,HTTP,10
0.138591,HTTP,10
0.138591,HTTP,10
0.138591,HTTP,10
0.140121,HTTP,10
0.140121,HTTP,10
0.140121,HTTP,10
0.139219,HTTP,10
0.139219,HTTP,10
0.139219,HTTP,10
0.139219,HTTP,10
0.139219,HTTP,10
0.137725,HTTP,10
0.137725,HTTP,10
0.137725,HTTP,10
0.137725,HTTP,10
0.137725,HTTP,10
0.137725,HTTP,10
0.137725,HTTP,10
0.138591,HTTP,10
0.138591,HTTP,10
0.138591,HTTP,10
0.138591,HTTP,10
0.138591,HTTP,10
0.138591,HTTP,10
0.138591,HTTP,10
0.139219,HTTP,10
0.139219,HTTP,10
0.139219,HTTP,10
0.139219,HTTP,10
0.139219,HTTP,10
0.139219,HTTP,10
0.000497,HTTP,10
0.137725,HTTP,10
0.137725,HTTP,10
0.138591,HTTP,10
0.138591,HTTP,10
0.138591,HTTP,10
0.138591,HTTP,10
0.138591,HTTP,10
0.138591,HTTP,10
0.139219,HTTP,10
0.139219,HTTP,10
0.139219,HTTP,10
0.200564,HTTP,10
0.200564,HTTP,10
0.200564,HTTP,10
0.200564,HTTP,10
0.200564,HTTP,10
0.138591,HTTP,10
0.138591,HTTP,10
0.138591,HTTP,10
0.139219,HTTP,10
0.139219,HTTP,10
0.139219,HTTP,10
0.139219,HTTP,10
0.200564,HTTP,10
0.200564,HTTP,10
0.200564,HTTP,10
0.200564,HTTP,10
0.200564,HTTP,10
0.137725,HTTP,10
0.139219,HTTP,10
0.139219,HTTP,10
0.200564,HTTP,10
0.200564,HTTP,10
0.200564,HTTP,10
0.200564,HTTP,10
0.200564,HTTP,10
0.200564,HTTP,10
0.137725,HTTP,10
0.137725,HTTP,10
0.200564,HTTP,10
0.200564,HTTP,10
0.200564,HTTP,10
0.200564,HTTP,10
0.200564,HTTP,10
0.137725,HTTP,10
0.137725,HTTP,10
0.200564,HTTP,10
0.200564,HTTP,10
0.200564,HTTP,10
0.200564,HTTP,10
0.200564,HTTP,10
0.200564,HTTP,10
0.137725,HTTP,10
0.200564,HTTP,10
0.200564,HTTP,10
0.200564,HTTP,10
0.200564,HTTP,10
0.200564,HTTP,10
0.200564,HTTP,10
0.137725,HTTP,10
0.137725,HTTP,10
0.200564,HTTP,10
0.200564,HTTP,10
0.200564,HTTP,10
0.200564,HTTP,10
0.200564,HTTP,10
0.200564,HTTP,10
0.137725,HTTP,10
0.000993,HTTP,10
0.12313,HTTP,10
0.12313,HTTP,10
0.12313,HTTP,10
0.12313,HTTP,10
0.12313,HTTP,10
0.000497,HTTP,10
0.0,HTTP,10
0.0,HTTP,10
0.0,HTTP,10
0.0,HTTP,10
0.0,HTTP,10
0.001004,HTTP,10
0.001004,HTTP,10
0.122632,HTTP,10
0.122135,HTTP,10
0.122632,HTTP,10
0.122135,HTTP,10
0.122632,HTTP,10
0.122632,HTTP,10
0.122135,HTTP,10
0.137851,HTTP,10
0.137851,HTTP,10
0.137851,HTTP,10
0.138353,HTTP,10
0.137851,HTTP,10
0.137851,HTTP,10
0.137851,HTTP,10
0.138353,HTTP,10
0.137851,HTTP,10
0.137851,HTTP,10
0.138353,HTTP,10
0.122135,HTTP,10
0.122632,HTTP,10
0.122632,HTTP,10
0.122135,HTTP,10
0.137851,HTTP,10
0.137851,HTTP,10
0.138353,HTTP,10
0.137851,HTTP,10
0.122632,HTTP,10
0.137851,HTTP,10
0.122632,HTTP,10
0.122135,HTTP,10
0.137851,HTTP,10
0.137851,HTTP,10
0.138353,HTTP,10
0.122135,HTTP,10
0.137851,HTTP,10
0.137851,HTTP,10
0.0,HTTP,10
0.0,HTTP,10
0.0,HTTP,10
0.0,HTTP,10
0.137851,HTTP,10
0.138353,HTTP,10
0.122135,HTTP,10
0.137851,HTTP,10
0.137851,HTTP,10
0.001571,HTTP,10
0.001571,HTTP,10
0.001571,HTTP,10
0.002081,HTTP,10
0.0,HTTP,10
0.000653,HTTP,10
0.001403,HTTP,10
0.122135,HTTP,10
0.122632,HTTP,10
0.293232,HTTP,10
0.293232,HTTP,10
0.293232,HTTP,10
0.293735,HTTP,10
0.293232,HTTP,10
0.293232,HTTP,10
0.293232,HTTP,10
0.293232,HTTP,10
0.293232,HTTP,10
0.293232,HTTP,10
0.293735,HTTP,10
0.292519,HTTP,10
0.291116,HTTP,10
0.292519,HTTP,10
0.291116,HTTP,10
0.292519,HTTP,10
0.292519,HTTP,10
0.291116,HTTP,10
0.292519,HTTP,10
0.291116,HTTP,10
0.293232,HTTP,10
0.293232,HTTP,10
0.293232,HTTP,10
0.292519,HTTP,10
0.292519,HTTP,10
0.293735,HTTP,10
0.293232,HTTP,10
0.291116,HTTP,10
0.293232,HTTP,10
0.292519,HTTP,10
0.293232,HTTP,10
0.293735,HTTP,10
0.291116,HTTP,10
0.293232,HTTP,10
0.292519,HTTP,10
0.293735,HTTP,10
0.293232,HTTP,10
0.293735,HTTP,10
0.293232,HTTP,10
0.293232,HTTP,10
0.291116,HTTP,10
0.293735,HTTP,10
0.293232,HTTP,10
0.293232,HTTP,10
0.292519,HTTP,10
0.291116,HTTP,10
0.292519,HTTP,10
0.293232,HTTP,10
0.291116,HTTP,10
0.292519,HTTP,10
0.293232,HTTP,10
0.293735,HTTP,10
0.291116,HTTP,10
0.293232,HTTP,10
0.292519,HTTP,10
0.000496,HTTP,10
0.000746,HTTP,10
0.168462,HTTP,10
0.168462,HTTP,10
0.168462,HTTP,10
0.170343,HTTP,10
0.170343,HTTP,10
0.170343,HTTP,10
0.170343,HTTP,10
0.168462,HTTP,10
0.170343,HTTP,10
0.170343,HTTP,10
0.000497,HTTP,10
0.000497,HTTP,10
0.000495,HTTP,10
0.000495,HTTP,10
0.16738,HTTP,10
0.16738,HTTP,10
0.166883,HTTP,10
0.166883,HTTP,10
0.16738,HTTP,10
0.166883,HTTP,10
0.16738,HTTP,10
0.166883,HTTP,10
0.166883,HTTP,10
0.16738,HTTP,10
0.16738,HTTP,10
0.16738,HTTP,10
0.166883,HTTP,10
0.166883,HTTP,10
0.16738,HTTP,10
0.16738,HTTP,10
0.16738,HTTP,10
0.16738,HTTP,10
0.166883,HTTP,10
0.166883,HTTP,10
0.166883,HTTP,10
0.166883,HTTP,10
0.166883,HTTP,10
0.000486,HTTP,10
0.16738,HTTP,10
0.16738,HTTP,10
0.166284,HTTP,10
0.166284,HTTP,10
0.000499,HTTP,10
0.166284,HTTP,10
0.155434,HTTP,10
0.155434,HTTP,10
0.155434,HTTP,10
0.155434,HTTP,10
0.0,HTTP,10
0.001011,HTTP,10
0.155434,HTTP,10
0.155434,HTTP,10
0.155434,HTTP,10
0.169108,HTTP,10
0.0,HTTP,10
0.169108,HTTP,10
0.0015,HTTP,10
0.169108,HTTP,10
0.0,HTTP,10
0.0,HTTP,10
0.015888,HTTP,10
0.002996,HTTP,10
0.169108,HTTP,10
0.0,HTTP,10
0.001491,HTTP,10
0.293232,HTTP,10
0.291116,HTTP,10
0.293735,HTTP,10
0.293232,HTTP,10
0.169108,HTTP,10
0.291116,HTTP,10
0.293232,HTTP,10
0.0015,HTTP,10
0.0015,HTTP,10
0.0015,HTTP,10
0.000995,HTTP,10
0.292519,HTTP,10
0.002996,HTTP,10
0.015888,HTTP,10
0.001491,HTTP,10
0.0015,HTTP,10
0.0015,HTTP,10
0.0015,HTTP,10
0.30834,HTTP,10
0.001491,HTTP,10
0.30834,HTTP,10
0.30834,HTTP,10
0.30834,HTTP,10
0.292519,HTTP,10
0.323553,HTTP,10
0.347177,HTTP,10
0.294242,HTTP,10
0.294242,HTTP,10
0.0015,HTTP,10
0.0015,HTTP,10
0.0015,HTTP,10
0.000983,HTTP,10
0.000983,HTTP,10
0.294242,HTTP,10
0.294242,HTTP,10
0.0015,HTTP,10
0.30834,HTTP,10
0.32202,HTTP,10
0.32248,HTTP,10
0.32248,HTTP,10
0.32202,HTTP,10
0.32248,HTTP,10
0.32248,HTTP,10
0.294242,HTTP,10
0.294242,HTTP,10
0.30834,HTTP,10
0.30834,HTTP,10
0.30834,HTTP,10
0.32202,HTTP,10
0.30834,HTTP,10
0.30834,HTTP,10
0.30834,HTTP,10
0.30834,HTTP,10
0.32248,HTTP,10
0.30834,HTTP,10
0.32248,HTTP,10
0.32248,HTTP,10
0.30834,HTTP,10
0.30834,HTTP,10
0.32248,HTTP,10
0.32248,HTTP,10
0.32248,HTTP,10
0.323553,HTTP,10
0.347177,HTTP,10
0.323553,HTTP,10
0.347177,HTTP,10
0.323553,HTTP,10
0.347177,HTTP,10
0.323553,HTTP,10
0.323553,HTTP,10
0.0,HTTP,10
0.000496,HTTP,10
0.000496,HTTP,10
0.347177,HTTP,10
0.000496,HTTP,10
0.000496,HTTP,10
0.0,HTTP,10
0.0,HTTP,10
0.000496,HTTP,10
0.000496,HTTP,10
0.176546,HTTP,10
0.176547,HTTP,10
0.176547,HTTP,10
0.176546,HTTP,10
0.176547,HTTP,10
0.176546,HTTP,10
0.176547,HTTP,10
0.176546,HTTP,10
0.176547,HTTP,10
0.176547,HTTP,10
0.176546,HTTP,10
0.347177,HTTP,10
0.347177,HTTP,10
0.347177,HTTP,10
0.347177,HTTP,10
0.347177,HTTP,10
0.347177,HTTP,10
0.347177,HTTP,10
0.347177,HTTP,10
0.176547,HTTP,10
0.176547,HTTP,10
0.176547,HTTP,10
0.293232,HTTP,10
0.293735,HTTP,10
0.176547,HTTP,10
0.176547,HTTP,10
0.176547,HTTP,10
0.176547,HTTP,10
0.176547,HTTP,10
0.176547,HTTP,10
0.176547,HTTP,10
0.176547,HTTP,10
0.176547,HTTP,10
0.0,HTTP,10
0.001496,HTTP,10
0.176547,HTTP,10
0.171927,HTTP,10
0.171927,HTTP,10
0.171927,HTTP,10
0.176547,HTTP,10
0.176547,HTTP,10
0.171927,HTTP,10
0.171927,HTTP,10
0.176547,HTTP,10
0.000992,HTTP,10
0.171927,HTTP,10
0.291957,HTTP,10
0.291957,HTTP,10
0.291957,HTTP,10
0.171927,HTTP,10
0.171927,HTTP,10
0.291957,HTTP,10
0.291957,HTTP,10
0.171927,HTTP,10
0.171927,HTTP,10
0.291957,HTTP,10
0.291957,HTTP,10
0.291957,HTTP,10
0.171927,HTTP,10
0.171927,HTTP,10
0.291957,HTTP,10
0.291957,HTTP,10
0.0,HTTP,10
0.001201,HTTP,10
0.291957,HTTP,10
0.291957,HTTP,10
0.32405,HTTP,10
0.171927,HTTP,10
0.171927,HTTP,10
0.000604,HTTP,10
0.061035,HTTP,10
0.176547,HTTP,10
0.061035,HTTP,10
0.061035,HTTP,10
0.061035,HTTP,10
0.061035,HTTP,10
0.000937,HTTP,10
0.000937,HTTP,10
0.000474,HTTP,10
0.0,HTTP,10
0.001003,HTTP,10
0.000628,HTTP,10
0.060887,HTTP,10
0.061391,HTTP,10
0.060928,HTTP,10
0.060928,HTTP,10
0.060887,HTTP,10
0.060887,HTTP,10
0.060887,HTTP,10
0.060928,HTTP,10
0.061391,HTTP,10
0.060928,HTTP,10
0.060928,HTTP,10
0.060928,HTTP,10
0.060928,HTTP,10
0.060928,HTTP,10
0.060928,HTTP,10
0.061391,HTTP,10
0.061391,HTTP,10
0.061391,HTTP,10
0.060928,HTTP,10
0.061044,HTTP,10
0.061044,HTTP,10
0.061044,HTTP,10
0.061044,HTTP,10
0.061044,HTTP,10
0.060887,HTTP,10
0.060887,HTTP,10
0.060887,HTTP,10
0.060928,HTTP,10
0.061391,HTTP,10
0.060928,HTTP,10
0.061391,HTTP,10
0.061391,HTTP,10
0.060928,HTTP,10
0.061044,HTTP,10
0.061391,HTTP,10
0.061391,HTTP,10
0.061044,HTTP,10
0.060928,HTTP,10
0.061044,HTTP,10
0.061391,HTTP,10
0.061391,HTTP,10
0.061044,HTTP,10
0.061044,HTTP,10
0.061044,HTTP,10
0.060887,HTTP,10
0.060887,HTTP,10
0.060887,HTTP,10
0.060928,HTTP,10
0.061391,HTTP,10
0.061391,HTTP,10
0.060928,HTTP,10
0.061391,HTTP,10
0.061391,HTTP,10
0.061044,HTTP,10
0.061391,HTTP,10
0.061044,HTTP,10
0.061044,HTTP,10
0.061391,HTTP,10
0.061044,HTTP,10
0.061044,HTTP,10
0.061391,HTTP,10
0.061044,HTTP,10
0.061391,HTTP,10
0.061391,HTTP,10
0.061044,HTTP,10
0.061044,HTTP,10
0.061044,HTTP,10
0.061044,HTTP,10
0.061044,HTTP,10
0.061391,HTTP,10
0.061391,HTTP,10
0.0,HTTP,10
0.0,HTTP,10
0.0,HTTP,10
0.0,HTTP,10
0.061391,HTTP,10
0.001006,HTTP,10
0.001006,HTTP,10
0.001006,HTTP,10
0.001001,HTTP,10
0.061391,HTTP,10
0.061391,HTTP,10
0.061044,HTTP,10
0.061044,HTTP,10
0.061391,HTTP,10
0.061391,HTTP,10
0.061044,HTTP,10
0.061391,HTTP,10
0.061044,HTTP,10
0.061044,HTTP,10
0.075575,HTTP,10
0.075575,HTTP,10
0.076066,HTTP,10
0.075557,HTTP,10
0.075575,HTTP,10
0.075575,HTTP,10
0.061044,HTTP,10
0.075557,HTTP,10
0.076066,HTTP,10
0.075575,HTTP,10
0.075575,HTTP,10
0.075575,HTTP,10
0.076066,HTTP,10
0.076066,HTTP,10
0.075575,HTTP,10
0.076066,HTTP,10
0.075557,HTTP,10
0.075575,HTTP,10
0.075575,HTTP,10
0.075557,HTTP,10
0.075557,HTTP,10
0.075575,HTTP,10
0.075575,HTTP,10
0.076066,HTTP,10
0.075575,HTTP,10
0.076066,HTTP,10
0.076066,HTTP,10
0.075557,HTTP,10
0.075575,HTTP,10
0.075575,HTTP,10
0.075575,HTTP,10
0.075575,HTTP,10
0.075575,HTTP,10
0.075557,HTTP,10
0.075575,HTTP,10
0.075575,HTTP,10
0.075575,HTTP,10
0.076066,HTTP,10
0.075575,HTTP,10
0.076066,HTTP,10
0.075557,HTTP,10
0.075575,HTTP,10
0.075575,HTTP,10
0.075557,HTTP,10
0.075575,HTTP,10
0.075575,HTTP,10
0.075575,HTTP,10
0.075575,HTTP,10
0.075575,HTTP,10
0.075575,HTTP,10
0.075575,HTTP,10
0.075575,HTTP,10
0.075575,HTTP,10
0.075575,HTTP,10
0.075575,HTTP,10
0.075575,HTTP,10
0.075575,HTTP,10
0.0,HTTP,10
0.32405,HTTP,10
0.002256,HTTP,10
0.32405,HTTP,10
0.153743,HTTP,10
0.153743,HTTP,10
0.153743,HTTP,10
0.32405,HTTP,10
0.32405,HTTP,10
0.32405,HTTP,10
0.32405,HTTP,10
0.153743,HTTP,10
0.153743,HTTP,10
0.32405,HTTP,10
0.000421,HTTP,10
0.0,HTTP,10
0.001005,HTTP,10
0.153743,HTTP,10
0.153743,HTTP,10
0.169603,HTTP,10
0.169603,HTTP,10
0.169603,HTTP,10
0.153743,HTTP,10
0.000494,HTTP,10
0.169603,HTTP,10
0.169603,HTTP,10
0.169603,HTTP,10
0.170823,HTTP,10
0.170823,HTTP,10
0.170823,HTTP,10
0.169603,HTTP,10
0.169603,HTTP,10
0.169603,HTTP,10
0.169603,HTTP,10
0.169603,HTTP,10
0.169603,HTTP,10
0.170823,HTTP,10
0.170823,HTTP,10
