SynAck,TcpRtt,AckDat,class,label
0.0,0.0,0.0,HTTP,4
0.001097,0.001097,0.0,HTTP,4
0.001097,0.061946,0.060849,HTTP,4
0.001097,0.061946,0.060849,HTTP,4
0.001097,0.061946,0.060849,HTTP,4
0.001097,0.061946,0.060849,HTTP,4
0.001097,0.061946,0.060849,HTTP,4
0.001097,0.061946,0.060849,HTTP,4
0.001097,0.061946,0.060849,HTTP,4
0.000496,0.000496,0.0,HTTP,4
0.000496,0.000496,0.0,HTTP,4
0.000993,0.000993,0.0,HTTP,4
0.000497,0.000497,0.0,HTTP,4
0.000497,0.000497,0.0,HTTP,4
0.0,0.0,0.0,HTTP,4
0.001392,0.001392,0.0,HTTP,4
0.000496,0.060742,0.060246,HTTP,4
0.000496,0.060742,0.060246,HTTP,4
0.000993,0.061258,0.060265,HTTP,4
0.000497,0.060762,0.060265,HTTP,4
0.000497,0.061249,0.060752,HTTP,4
0.000496,0.060742,0.060246,HTTP,4
0.001392,0.061249,0.059857,HTTP,4
0.000496,0.060742,0.060246,HTTP,4
0.000993,0.061258,0.060265,HTTP,4
0.000497,0.060762,0.060265,HTTP,4
0.000497,0.061249,0.060752,HTTP,4
0.001392,0.061249,0.059857,HTTP,4
0.000496,0.060742,0.060246,HTTP,4
0.000496,0.060742,0.060246,HTTP,4
0.000497,0.060762,0.060265,HTTP,4
0.000497,0.060762,0.060265,HTTP,4
0.000496,0.060742,0.060246,HTTP,4
0.000496,0.060742,0.060246,HTTP,4
0.000993,0.061258,0.060265,HTTP,4
0.000993,0.061258,0.060265,HTTP,4
0.000497,0.061249,0.060752,HTTP,4
0.000497,0.061249,0.060752,HTTP,4
0.001392,0.061249,0.059857,HTTP,4
0.001392,0.061249,0.059857,HTTP,4
0.000496,0.060742,0.060246,HTTP,4
0.000497,0.060762,0.060265,HTTP,4
0.0,0.0,0.0,HTTP,4
0.000496,0.060742,0.060246,HTTP,4
0.001472,0.001472,0.0,HTTP,4
0.000496,0.060742,0.060246,HTTP,4
0.000993,0.061258,0.060265,HTTP,4
0.000497,0.061249,0.060752,HTTP,4
0.000497,0.060762,0.060265,HTTP,4
0.000496,0.060742,0.060246,HTTP,4
0.000993,0.061258,0.060265,HTTP,4
0.000993,0.000993,0.0,HTTP,4
0.000497,0.060762,0.060265,HTTP,4
0.000997,0.000997,0.0,HTTP,4
0.000496,0.060742,0.060246,HTTP,4
0.000497,0.061249,0.060752,HTTP,4
0.000999,0.000999,0.0,HTTP,4
0.000502,0.000502,0.0,HTTP,4
0.001392,0.061249,0.059857,HTTP,4
0.000746,0.000746,0.0,HTTP,4
0.001472,0.061241,0.059769,HTTP,4
0.001472,0.061241,0.059769,HTTP,4
0.001472,0.061241,0.059769,HTTP,4
0.001472,0.061241,0.059769,HTTP,4
0.000993,0.060078,0.059085,HTTP,4
0.000997,0.059573,0.058576,HTTP,4
0.000993,0.060078,0.059085,HTTP,4
0.000997,0.059573,0.058576,HTTP,4
0.000993,0.060078,0.059085,HTTP,4
0.000993,0.060078,0.059085,HTTP,4
0.000999,0.06211,0.061111,HTTP,4
0.000502,0.061613,0.061111,HTTP,4
0.000746,0.060465,0.059719,HTTP,4
0.000502,0.061613,0.061111,HTTP,4
0.000746,0.060465,0.059719,HTTP,4
0.000999,0.06211,0.061111,HTTP,4
0.000999,0.06211,0.061111,HTTP,4
0.000502,0.061613,0.061111,HTTP,4
0.000502,0.061613,0.061111,HTTP,4
0.000746,0.060465,0.059719,HTTP,4
0.000746,0.060465,0.059719,HTTP,4
0.001472,0.061241,0.059769,HTTP,4
0.000994,0.000994,0.0,HTTP,4
0.001472,0.061241,0.059769,HTTP,4
0.000993,0.060078,0.059085,HTTP,4
0.000997,0.059573,0.058576,HTTP,4
0.0,0.0,0.0,HTTP,4
0.0,0.0,0.0,HTTP,4
0.000993,0.060078,0.059085,HTTP,4
0.00149,0.00149,0.0,HTTP,4
0.00149,0.00149,0.0,HTTP,4
0.000999,0.06211,0.061111,HTTP,4
0.000502,0.061613,0.061111,HTTP,4
0.000502,0.061613,0.061111,HTTP,4
0.000746,0.060465,0.059719,HTTP,4
0.000999,0.06211,0.061111,HTTP,4
0.0,0.0,0.0,HTTP,4
0.0,0.0,0.0,HTTP,4
0.000502,0.061613,0.061111,HTTP,4
0.000999,0.06211,0.061111,HTTP,4
0.000746,0.060465,0.059719,HTTP,4
0.0,0.0,0.0,HTTP,4
0.001005,0.001005,0.0,HTTP,4
0.000994,0.061173,0.060179,HTTP,4
0.000994,0.061173,0.060179,HTTP,4
0.000994,0.061173,0.060179,HTTP,4
0.00149,0.060479,0.058989,HTTP,4
0.00149,0.060479,0.058989,HTTP,4
0.00149,0.060479,0.058989,HTTP,4
0.00149,0.060479,0.058989,HTTP,4
0.0,0.059425,0.059425,HTTP,4
0.0,0.059425,0.059425,HTTP,4
0.0,0.059425,0.059425,HTTP,4
0.0,0.059425,0.059425,HTTP,4
0.0,0.059425,0.059425,HTTP,4
0.0,0.059425,0.059425,HTTP,4
0.0,0.059425,0.059425,HTTP,4
0.0,0.059425,0.059425,HTTP,4
0.001005,0.061431,0.060426,HTTP,4
0.001005,0.061431,0.060426,HTTP,4
0.001005,0.061431,0.060426,HTTP,4
0.001005,0.061431,0.060426,HTTP,4
0.001005,0.061431,0.060426,HTTP,4
0.000994,0.061173,0.060179,HTTP,4
0.0,0.0,0.0,HTTP,4
0.001005,0.001005,0.0,HTTP,4
0.00149,0.060479,0.058989,HTTP,4
0.00149,0.060479,0.058989,HTTP,4
0.00149,0.060479,0.058989,HTTP,4
0.000992,0.000992,0.0,HTTP,4
0.000987,0.000987,0.0,HTTP,4
0.00149,0.060479,0.058989,HTTP,4
0.0,0.059425,0.059425,HTTP,4
0.0,0.059425,0.059425,HTTP,4
0.0,0.059425,0.059425,HTTP,4
0.000998,0.000998,0.0,HTTP,4
0.000488,0.000488,0.0,HTTP,4
0.0,0.059425,0.059425,HTTP,4
0.001005,0.061431,0.060426,HTTP,4
0.000509,0.000509,0.0,HTTP,4
0.001005,0.061431,0.060426,HTTP,4
0.001005,0.060743,0.059738,HTTP,4
0.001005,0.060743,0.059738,HTTP,4
0.001005,0.060743,0.059738,HTTP,4
0.001005,0.060743,0.059738,HTTP,4
0.000992,0.059743,0.058751,HTTP,4
0.000987,0.05924,0.058253,HTTP,4
0.000992,0.059743,0.058751,HTTP,4
0.000987,0.05924,0.058253,HTTP,4
0.000987,0.05924,0.058253,HTTP,4
0.000998,0.060327,0.059329,HTTP,4
