SynAck,TcpRtt,AckDat,class,label
0.001991,0.338312,0.336321,HTTP,12
0.001987,0.338825,0.336838,HTTP,12
0.001987,0.338825,0.336838,HTTP,12
0.001502,0.338029,0.336527,HTTP,12
0.001491,0.338325,0.336834,HTTP,12
0.001491,0.338325,0.336834,HTTP,12
0.001491,0.338325,0.336834,HTTP,12
0.001491,0.338325,0.336834,HTTP,12
0.001491,0.338325,0.336834,HTTP,12
0.001491,0.338325,0.336834,HTTP,12
0.001987,0.338825,0.336838,HTTP,12
0.001987,0.338825,0.336838,HTTP,12
0.001987,0.338825,0.336838,HTTP,12
0.001491,0.338325,0.336834,HTTP,12
0.001491,0.338325,0.336834,HTTP,12
0.001491,0.338325,0.336834,HTTP,12
0.001491,0.338325,0.336834,HTTP,12
0.001491,0.338325,0.336834,HTTP,12
0.001491,0.338325,0.336834,HTTP,12
0.001491,0.338325,0.336834,HTTP,12
0.001491,0.338325,0.336834,HTTP,12
0.001491,0.338325,0.336834,HTTP,12
0.001987,0.338825,0.336838,HTTP,12
0.001987,0.338825,0.336838,HTTP,12
0.001987,0.338825,0.336838,HTTP,12
0.001491,0.338325,0.336834,HTTP,12
0.001491,0.338325,0.336834,HTTP,12
0.001491,0.338325,0.336834,HTTP,12
0.001491,0.338325,0.336834,HTTP,12
0.001491,0.338325,0.336834,HTTP,12
0.001491,0.338325,0.336834,HTTP,12
0.001491,0.338325,0.336834,HTTP,12
0.000993,0.325595,0.324602,HTTP,12
0.000993,0.325595,0.324602,HTTP,12
0.000993,0.325595,0.324602,HTTP,12
0.000993,0.325595,0.324602,HTTP,12
0.000993,0.325595,0.324602,HTTP,12
0.000993,0.325595,0.324602,HTTP,12
0.000993,0.325595,0.324602,HTTP,12
0.000993,0.325595,0.324602,HTTP,12
0.000993,0.325595,0.324602,HTTP,12
0.001494,0.338312,0.336818,HTTP,12
0.001494,0.338312,0.336818,HTTP,12
0.001494,0.338312,0.336818,HTTP,12
0.001494,0.338312,0.336818,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.001987,0.338825,0.336838,HTTP,12
0.001987,0.338825,0.336838,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.001987,0.338825,0.336838,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000993,0.338325,0.337332,HTTP,12
0.000497,0.000497,0.0,HTTP,12
0.000993,0.000993,0.0,HTTP,12
0.000993,0.000993,0.0,HTTP,12
0.000496,0.000496,0.0,HTTP,12
0.000994,0.000994,0.0,HTTP,12
0.0,0.0,0.0,HTTP,12
0.0,0.0,0.0,HTTP,12
0.00148,0.00148,0.0,HTTP,12
0.00149,0.00149,0.0,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000993,0.183325,0.182332,HTTP,12
0.000993,0.183829,0.182836,HTTP,12
0.000496,0.000496,0.0,HTTP,12
0.000993,0.183325,0.182332,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000993,0.183325,0.182332,HTTP,12
0.000993,0.183829,0.182836,HTTP,12
0.000994,0.18337,0.182376,HTTP,12
0.000994,0.18337,0.182376,HTTP,12
0.000994,0.18337,0.182376,HTTP,12
0.000994,0.18337,0.182376,HTTP,12
0.00148,0.185521,0.184041,HTTP,12
0.00149,0.185522,0.184032,HTTP,12
0.00148,0.185521,0.184041,HTTP,12
0.00149,0.185522,0.184032,HTTP,12
0.00149,0.185522,0.184032,HTTP,12
0.00149,0.185522,0.184032,HTTP,12
0.00148,0.185521,0.184041,HTTP,12
0.00148,0.185521,0.184041,HTTP,12
0.00148,0.185521,0.184041,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.00149,0.185522,0.184032,HTTP,12
0.00148,0.185521,0.184041,HTTP,12
0.00148,0.185521,0.184041,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000993,0.183829,0.182836,HTTP,12
0.000993,0.183325,0.182332,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000994,0.18337,0.182376,HTTP,12
0.00148,0.185521,0.184041,HTTP,12
0.00148,0.185521,0.184041,HTTP,12
0.00148,0.185521,0.184041,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000994,0.18337,0.182376,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000994,0.18337,0.182376,HTTP,12
0.000994,0.18337,0.182376,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.00149,0.185522,0.184032,HTTP,12
0.000994,0.18337,0.182376,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.00148,0.185521,0.184041,HTTP,12
0.000994,0.18337,0.182376,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000994,0.18337,0.182376,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.00148,0.185521,0.184041,HTTP,12
0.000993,0.183829,0.182836,HTTP,12
0.000993,0.183325,0.182332,HTTP,12
0.000994,0.18337,0.182376,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000994,0.18337,0.182376,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.00148,0.185521,0.184041,HTTP,12
0.00148,0.185521,0.184041,HTTP,12
0.000994,0.18337,0.182376,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000994,0.18337,0.182376,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000994,0.18337,0.182376,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.00149,0.185522,0.184032,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.00148,0.185521,0.184041,HTTP,12
0.00148,0.185521,0.184041,HTTP,12
0.000994,0.18337,0.182376,HTTP,12
0.000994,0.18337,0.182376,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000994,0.18337,0.182376,HTTP,12
0.000994,0.18337,0.182376,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.000497,0.183325,0.182828,HTTP,12
0.0005,0.0005,0.0,HTTP,12
0.00148,0.185521,0.184041,HTTP,12
0.00148,0.185521,0.184041,HTTP,12
0.00148,0.185521,0.184041,HTTP,12
0.000994,0.18337,0.182376,HTTP,12
0.000994,0.18337,0.182376,HTTP,12
0.000994,0.18337,0.182376,HTTP,12
0.000994,0.18337,0.182376,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.00148,0.185521,0.184041,HTTP,12
0.00148,0.185521,0.184041,HTTP,12
0.00148,0.185521,0.184041,HTTP,12
0.000994,0.18337,0.182376,HTTP,12
0.000994,0.18337,0.182376,HTTP,12
0.000994,0.18337,0.182376,HTTP,12
0.000994,0.18337,0.182376,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.00148,0.185521,0.184041,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.00148,0.185521,0.184041,HTTP,12
0.00148,0.185521,0.184041,HTTP,12
0.000994,0.18337,0.182376,HTTP,12
0.000994,0.18337,0.182376,HTTP,12
0.00148,0.185521,0.184041,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.00148,0.185521,0.184041,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.00148,0.185521,0.184041,HTTP,12
0.00148,0.185521,0.184041,HTTP,12
0.000994,0.18337,0.182376,HTTP,12
0.00148,0.185521,0.184041,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.00148,0.185521,0.184041,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.00148,0.185521,0.184041,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.00149,0.185522,0.184032,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.000993,0.183829,0.182836,HTTP,12
0.000993,0.183325,0.182332,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.000993,0.183829,0.182836,HTTP,12
0.000993,0.183325,0.182332,HTTP,12
0.000993,0.183829,0.182836,HTTP,12
0.000993,0.183325,0.182332,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.000993,0.183325,0.182332,HTTP,12
0.000993,0.183829,0.182836,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.000993,0.183829,0.182836,HTTP,12
0.000993,0.183325,0.182332,HTTP,12
0.00149,0.185522,0.184032,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.000993,0.183325,0.182332,HTTP,12
0.000993,0.183829,0.182836,HTTP,12
0.00149,0.185522,0.184032,HTTP,12
0.00149,0.185522,0.184032,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.000993,0.183829,0.182836,HTTP,12
0.000993,0.183325,0.182332,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.000993,0.183829,0.182836,HTTP,12
0.000993,0.183325,0.182332,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.000993,0.183325,0.182332,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.000993,0.183325,0.182332,HTTP,12
0.000993,0.183829,0.182836,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.000993,0.183325,0.182332,HTTP,12
0.000993,0.183829,0.182836,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.0005,0.184493,0.183993,HTTP,12
0.00149,0.185522,0.184032,HTTP,12
0.00149,0.185522,0.184032,HTTP,12
0.00149,0.185522,0.184032,HTTP,12
0.00149,0.185522,0.184032,HTTP,12
0.0,0.0,0.0,HTTP,12
0.0,0.0,0.0,HTTP,12
0.0,0.0,0.0,HTTP,12
0.0,0.159102,0.159102,HTTP,12
0.0,0.159102,0.159102,HTTP,12
0.0,0.159102,0.159102,HTTP,12
0.0,0.159102,0.159102,HTTP,12
0.0,0.159102,0.159102,HTTP,12
0.0,0.159102,0.159102,HTTP,12
0.0,0.159102,0.159102,HTTP,12
0.0,0.159102,0.159102,HTTP,12
0.0,0.0,0.0,HTTP,12
0.0,0.167712,0.167712,HTTP,12
0.0,0.167712,0.167712,HTTP,12
0.0,0.167712,0.167712,HTTP,12
0.0,0.167712,0.167712,HTTP,12
0.0,0.0,0.0,HTTP,12
0.001025,0.001025,0.0,HTTP,12
0.000496,0.000496,0.0,HTTP,12
0.000993,0.000993,0.0,HTTP,12
0.000993,0.000993,0.0,HTTP,12
0.0,0.167712,0.167712,HTTP,12
0.001025,0.17086,0.169835,HTTP,12
0.001025,0.17086,0.169835,HTTP,12
0.000496,0.168606,0.16811,HTTP,12
0.000993,0.168606,0.167613,HTTP,12
0.000993,0.168606,0.167613,HTTP,12
0.000496,0.168606,0.16811,HTTP,12
0.000993,0.168606,0.167613,HTTP,12
0.000993,0.168606,0.167613,HTTP,12
0.001025,0.17086,0.169835,HTTP,12
0.000496,0.168606,0.16811,HTTP,12
0.0,0.0,0.0,HTTP,12
0.0,0.16763,0.16763,HTTP,12
0.0,0.16763,0.16763,HTTP,12
0.000993,0.168606,0.167613,HTTP,12
0.000993,0.168606,0.167613,HTTP,12
0.0,0.16763,0.16763,HTTP,12
