SynAck,TcpRtt,AckDat,class,label
0.000498,0.155131,0.154633,HTTP,13
0.000496,0.154387,0.153891,HTTP,13
0.000498,0.000498,0.0,HTTP,13
0.000498,0.000498,0.0,HTTP,13
0.000496,0.154387,0.153891,HTTP,13
0.00092,0.170167,0.169247,HTTP,13
0.00092,0.155761,0.154841,HTTP,13
0.00092,0.155761,0.154841,HTTP,13
0.00092,0.170167,0.169247,HTTP,13
0.000495,0.000495,0.0,HTTP,13
0.000497,0.169258,0.168761,HTTP,13
0.000497,0.181583,0.181086,HTTP,13
0.000497,0.000497,0.0,HTTP,13
0.000497,0.169258,0.168761,HTTP,13
0.000497,0.169258,0.168761,HTTP,13
0.000497,0.000497,0.0,HTTP,13
0.000497,0.169258,0.168761,HTTP,13
0.000498,0.15485,0.154352,HTTP,13
0.000498,0.15485,0.154352,HTTP,13
0.000496,0.154387,0.153891,HTTP,13
0.000496,0.154387,0.153891,HTTP,13
0.000497,0.181583,0.181086,HTTP,13
0.000498,0.15485,0.154352,HTTP,13
0.000498,0.15485,0.154352,HTTP,13
0.000497,0.181583,0.181086,HTTP,13
0.000498,0.15485,0.154352,HTTP,13
0.000496,0.154387,0.153891,HTTP,13
0.000497,0.181583,0.181086,HTTP,13
0.000498,0.15485,0.154352,HTTP,13
0.000498,0.15485,0.154352,HTTP,13
0.000498,0.15485,0.154352,HTTP,13
0.000498,0.15485,0.154352,HTTP,13
0.000495,0.169097,0.168602,HTTP,13
0.000495,0.169097,0.168602,HTTP,13
0.000497,0.169258,0.168761,HTTP,13
0.000497,0.169258,0.168761,HTTP,13
