TotBytes,SrcBytes,DstBytes,SrcGap,DstGap,sMeanPktSz,dMeanPktSz,SrcWin,DstWin,Dur,IdleTime,Mean,StdDev,Sum,Min,Max,sTtl,dTtl,TcpRtt,SynAck,AckDat,TotPkts,SrcPkts,DstPkts,SrcRetra,DstRetra,Loss,SrcLoss,DstLoss,PCRatio,Load,SrcLoad,DstLoad,pLoss,pRetran,Rate,SrcRate,DstRate,Flgs_ e  D     ,Flgs_ e *      ,Flgs_ e d      ,Flgs_ e g      ,Flgs_ e i      ,Flgs_ e r      ,Flgs_ e s      ,Proto_tcp,Cause_Status,Dir_  <->,State_A_A,State_A_FA,State_A_FPA,State_A_PA,State_A_SPA,State_ECO,State_FA_A,State_FA_FA,State_FA_FPA,State_FA_PA,State_FA_R,State_FPA_FPA,State_FPA_FSPA,State_FRA_FPA,State_FRPA_FPA,State_FRPA_PA,State_FSPA_FSPA,State_FSRPA_FSPA,State_PA_A,State_PA_FA,State_PA_FPA,State_PA_PA,State_PA_SPA,State_RA_PA,State_RPA_PA,State_R_,State_R_PA,State_SA_SA,State_SA_SPA,State_SPA_FSPA,State_SPA_SPA,State_S_RA,State_S_SA,State__A,State__FA,State__FPA,State__PA,State__SA,TcpOpt_MwsS  T,label
0.018061433361379362,0.016753608166116474,0.056358027713852024,0.0,0.0,0.4044214848084544,0.3114177429728346,0.0,0.007816423907584129,0.10822947032616469,0.0,0.10822947032616469,0.0,0.10822947032616469,0.10822947032616469,0.10822947032616469,0.0,0.0,0.07127629290872749,0.0037230636346036426,0.07291336667722664,0.044797687861271675,0.040380047505938245,0.048859934853420196,0.0,0.0,0.0,0.0,0.0,0.0,0.031733134954029296,0.02973062461300953,0.013990206866197183,0.0,0.0,0.014322069123646215,0.07233596434178728,0.012936062789099829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.03245281360274265,0.03129733027093235,0.06282132889389413,0.0,0.0,0.5837936902245707,0.30629298229609536,0.0,0.007816423907584129,0.09953807921356461,0.0,0.09953807921356461,0.0,0.09953807921356461,0.09953807921356461,0.09953807921356461,0.0,0.0,0.09412845853471376,0.008697076650434109,0.0954780944700977,0.05491329479768786,0.052256532066508314,0.055374592833876225,0.0,0.0,0.0,0.0,0.0,0.0,0.06274317004000984,0.06124800596954448,0.01709381017517606,0.0,0.0,0.019089032414430978,0.10323093704322436,0.016074974980573475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047079654908264365,0.04597625297964426,0.0725162806639573,0.0,0.0,0.6738299795244386,0.3005276168959647,0.0,0.007816423907584129,0.08574765864463901,0.0,0.08574765864463901,0.0,0.08574765864463901,0.08574765864463901,0.08574765864463901,0.0,0.0,0.07704541657126236,0.007453573396476492,0.07807815014991953,0.06791907514450866,0.0665083135391924,0.06514657980456026,0.0,0.0,0.0,0.0,0.0,0.0,0.10666092923407569,0.10550595004421942,0.023111759669014086,0.0,0.0,0.02740723017184104,0.15407113884992152,0.022159037851701306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06171591465635242,0.06066483287434874,0.08221123243402047,0.0,0.0,0.7322053091149273,0.2962662409805091,0.0,0.014220241084881971,0.09321379462075795,0.0,0.09321379462075795,0.0,0.09321379462075795,0.09321379462075795,0.09321379462075795,0.0,0.0,0.09918746480354966,0.010126733086121909,0.10040287871078814,0.08092485549132948,0.08076009501187649,0.0749185667752443,0.0,0.0,0.0,0.0,0.0,0.0,0.12942171654677664,0.12890078439305475,0.024267585001760565,0.0,0.0,0.030039825332429344,0.1732261976753223,0.023602719939765916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07636159284700682,0.0753630699550458,0.09190618420408363,0.0,0.0,0.773167074636724,0.2929882660630259,0.0,0.007816423907584129,0.1281541669375122,0.0,0.1281541669375122,0.0,0.1281541669375122,0.1281541669375122,0.1281541669375122,0.0,0.0,0.09535066494216952,0.014929485174760606,0.09540289471073693,0.09393063583815028,0.09501187648456058,0.08469055374592835,0.0,0.0,0.0,0.0,0.0,0.0,0.11698380406341122,0.11700192754994454,0.019838354836267606,0.0,0.0,0.02536122279703459,0.14890582304960645,0.019508633690026655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09091308661199783,0.09007096422173543,0.09836948538412574,0.0,0.0,0.8035293639365918,0.29119318890892504,0.0,0.019180060271220493,0.11110279962598317,0.0,0.11110279962598317,0.0,0.11110279962598317,0.11110279962598317,0.11110279962598317,0.0,0.0,0.11892687183231947,0.007535480796437774,0.12137401160316287,0.10549132947976878,0.10926365795724466,0.09120521172638436,0.0,0.0,0.0,0.0,0.0,0.0,0.1611672833176888,0.16183628408274395,0.024569139937499998,0.0,0.0,0.03285393725409017,0.1981834208110049,0.02430291348247772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1055776016877849,0.10478851567441763,0.1080644371541889,0.0,0.0,0.8269612199471599,0.28893486904873866,0.0,0.011363636363636364,0.12850338265221933,0.0,0.12850338265221933,0.0,0.12850338265221933,0.12850338265221933,0.12850338265221933,0.0,0.0,0.09335955146571943,0.007453573396476492,0.0949500961596923,0.11849710982658959,0.12351543942992875,0.10097719869706841,0.0,0.0,0.0,0.0,0.0,0.0,0.1622206129617442,0.16320113590073831,0.023412504814260562,0.0,0.0,0.031907213196340004,0.19419382797138401,0.023346740424151163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12056234381082744,0.1195157243130924,0.12745434069431522,0.0,0.0,0.8456133863936592,0.28551684542654654,0.0,0.026274485183324967,0.15182903230645378,0.0,0.15182903230645378,0.0,0.15182903230645378,0.15182903230645378,0.15182903230645378,0.0,0.0,0.11818426540753622,0.0037900787800265083,0.12141081148540327,0.13583815028901733,0.13776722090261284,0.1205211726384365,0.0,0.0,0.0,0.0,0.0,0.0,0.15710398561458017,0.15786132170542755,0.023498576419014084,0.0,0.0,0.030957267638393324,0.18369606947660336,0.023711949946428945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13493488716705804,0.13425259013775975,0.12745434069431522,0.0,0.0,0.8608301684280053,0.28551684542654654,0.0,0.017767453540934206,0.139386672400258,0.0,0.139386672400258,0.0,0.139386672400258,0.139386672400258,0.139386672400258,0.0,0.0,0.0815753157624402,0.007453573396476492,0.08276293515860751,0.1445086705202312,0.15201900237529692,0.1205211726384365,0.0,0.0,0.0,0.0,0.0,0.0,0.1918265005517629,0.19347314305384627,0.025596179371478872,0.0,0.0,0.035873052938256225,0.22115619464242725,0.02582859757554445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14952405470231442,0.14899911314841968,0.13391764187435734,0.0,0.0,0.8734950039630119,0.28461122446293563,0.0,0.03340030135610247,0.14024431099399473,0.0,0.14024431099399473,0.0,0.14024431099399473,0.14024431099399473,0.14024431099399473,0.0,0.0,0.09564616041536453,0.06968830511251098,0.08394213138517957,0.1560693641618497,0.166270783847981,0.1270358306188925,0.0,0.0,0.0,0.0,0.0,0.0,0.21154529939368763,0.21370211568645503,0.02676536366637324,0.0,0.0,0.03850597234886431,0.24073745090046586,0.027096793652904412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16432984641659654,0.16375529334507216,0.14684424423444156,0.0,0.0,0.8842122774108323,0.2830527098145952,0.0,0.031265695630336515,0.12868679090559076,0.0,0.12868679090559076,0.0,0.12868679090559076,0.12868679090559076,0.12868679090559076,0.0,0.0,0.07118501420234787,0.0037305097618728503,0.07281736698442566,0.1705202312138728,0.1805225653206651,0.14006514657980457,0.0,0.0,0.0,0.0,0.0,0.0,0.253661234853173,0.2562531194010504,0.03206969355193662,0.0,0.0,0.045849814296838674,0.28517213621180215,0.03263885299097003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17976667378282327,0.17852113072771725,0.1791607501346521,0.0,0.0,0.8934094768824307,0.2801856196473771,0.0,0.04460698141637368,0.1316179228065263,0.0,0.1316179228065263,0.0,0.1316179228065263,0.1316179228065263,0.1316179228065263,0.0,0.0,0.12196536978705762,0.045294792178587916,0.11640282751095198,0.1936416184971098,0.19477434679334918,0.1726384364820847,0.0,0.0,0.0,0.0,0.0,0.0,0.27158143668023427,0.27340429582641973,0.03841851892605634,0.0,0.0,0.050907214355340076,0.30112707035611186,0.03951007691011469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19376247943640038,0.19329662529635488,0.16623414777456788,0.0,0.0,0.9013975838837517,0.2811920238926629,0.0,0.03195630336514315,0.12966303483656766,0.0,0.12966303483656766,0.0,0.12966303483656766,0.12966303483656766,0.12966303483656766,0.0,0.0,0.09514025978848094,0.0035145720710658386,0.09763808755811983,0.19653179190751444,0.20902612826603326,0.15960912052117265,0.0,0.0,0.0,0.0,0.0,0.0,0.2973689117660095,0.30074913349543186,0.03612994126848591,0.0,0.0,0.05244599094920545,0.3283090640039884,0.03702070075826275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20787130640077356,0.2080817770509851,0.15653919600450472,0.0,0.0,0.9084080805812417,0.28206169518007373,0.0,0.04105976896032145,0.13770539674285343,0.0,0.13770539674285343,0.0,0.13770539674285343,0.13770539674285343,0.13770539674285343,0.0,0.0,0.094088234020038,0.006507915233287168,0.0959068930979421,0.20086705202312136,0.22327790973871736,0.1498371335504886,0.0,0.0,0.0,0.0,0.0,0.0,0.3005952366262771,0.30506782654246845,0.0319946220290493,0.0,0.0,0.05047233882881266,0.33045460734108073,0.03267992999347572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22312918335823986,0.2228765859916079,0.18239240072467316,0.0,0.0,0.9146168956406869,0.2799573241872725,0.0,0.04476393771973883,0.17030926391687629,0.0,0.17030926391687629,0.0,0.17030926391687629,0.17030926391687629,0.17030926391687629,0.0,0.0,0.12354495553644032,0.010446916558697821,0.12552439832192538,0.22109826589595374,0.23752969121140144,0.1758957654723127,0.0,0.0,0.0,0.0,0.0,0.0,0.2610639098297309,0.26437523663315804,0.030244601397887323,0.0,0.0,0.044920305990138666,0.28443086733701023,0.031121259898396852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24109015333224496,0.23778728116414158,0.28903687019536795,0.0,0.0,0.911968034346103,0.27536761222486067,0.0,0.05540557508789554,0.1790868589086509,0.0,0.1790868589086509,0.0,0.1790868589086509,0.1790868589086509,0.1790868589086509,0.0,0.0,0.07158725934910547,0.005093151052137783,0.07294056659018691,0.27890173410404623,0.25415676959619954,0.28338762214983715,0.0,0.0,0.0,0.0,0.0,0.0,0.2684602670988505,0.26841463969102547,0.045900005501760564,0.0,0.0,0.05388689378710052,0.2896155954465558,0.04802355492943685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2528443696550338,0.2526014044767495,0.20501395485482055,0.0,0.0,0.9173437239101718,0.27856876895865507,0.0,0.05823078854846811,0.13150451770329666,0.0,0.13150451770329666,0.0,0.13150451770329666,0.13150451770329666,0.13150451770329666,0.0,0.0,0.047426249899438715,0.0034847875619890096,0.048299045443054585,0.25,0.2684085510688836,0.1986970684039088,0.0,0.0,0.0,0.0,0.0,0.0,0.3835633933077907,0.38850281783970514,0.04411764483362676,0.0,0.0,0.06578017076259042,0.4167323111374784,0.045627863783299694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
