TotBytes,SrcBytes,DstBytes,SrcGap,DstGap,sMeanPktSz,dMeanPktSz,SrcWin,DstWin,Dur,IdleTime,Mean,StdDev,Sum,Min,Max,sTtl,dTtl,TcpRtt,SynAck,AckDat,TotPkts,SrcPkts,DstPkts,SrcRetra,DstRetra,Loss,SrcLoss,DstLoss,PCRatio,Load,SrcLoad,DstLoad,pLoss,pRetran,Rate,SrcRate,DstRate,Flgs_ e  D     ,Flgs_ e *      ,Flgs_ e d      ,Flgs_ e g      ,Flgs_ e i      ,Flgs_ e r      ,Flgs_ e s      ,Proto_tcp,Cause_Status,Dir_  <->,State_A_PA,State_ECO,State_FA_A,State_FA_FA,State_FA_FPA,State_FA_PA,State_FA_R,State_FPA_FPA,State_FRA_FPA,State_FRA_PA,State_FRPA_FPA,State_FRPA_PA,State_FSA_SA,State_FSPA_FSPA,State_FSRPA_FSPA,State_PA_A,State_PA_FPA,State_PA_PA,State_RA_PA,State_RPA_PA,State_R_,State_R_PA,State_SA_SA,State_SA_SPA,State_SPA_FSPA,State_SPA_SPA,State_S_RA,State_S_SA,TcpOpt_MwsS  T,label
0.0033592445153269456,0.0020169176411882588,0.04343142535376781,0.0,0.0,0.052534244520547946,0.3272579625143984,0.0,0.007816423907584129,0.008766458166850734,0.0,0.008766458166850734,0.0,0.008766458166850734,0.008766458166850734,0.008766458166850734,0.0,0.0,0.09598342749995359,0.010394793667813372,0.09703168949859362,0.028901734104046242,0.02142857142857143,0.035830618892508145,0.0,0.0,0.0,0.0,0.0,0.0,0.006471271756938081,0.0038877211624983262,0.09109714798165519,0.0,0.0,0.018712739879478024,0.04381825662334836,0.07509718409431036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003622960907184388,0.00207486579368848,0.04989472653380992,0.0,0.0,0.05500000205479452,0.31811937868797185,0.0,0.007816423907584129,0.00902287763088354,0.0,0.00902287763088354,0.0,0.00902287763088354,0.00902287763088354,0.00902287763088354,0.0,0.0,0.09615360813896641,0.0036709407437191914,0.0986524843120502,0.031791907514450865,0.02142857142857143,0.042345276872964174,0.0,0.0,0.0,0.0,0.0,0.0,0.006813425237333163,0.0038799309512460183,0.10320481410118029,0.0,0.0,0.019999039478211078,0.042572988208223445,0.08755560439087436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0036888900051487484,0.002142471971605405,0.04989472653380992,0.0,0.0,0.05787671232876712,0.31811937868797185,0.0,0.007816423907584129,0.010319912330917112,0.0,0.010319912330917112,0.0,0.010319912330917112,0.010319912330917112,0.010319912330917112,0.0,0.0,0.09610719523741747,0.0036783868709883987,0.0986028844707697,0.031791907514450865,0.02142857142857143,0.042345276872964174,0.0,0.0,0.0,0.0,0.0,0.0,0.006062383482625869,0.0034989136804272703,0.09023375664482505,0.0,0.0,0.01748550439052351,0.03722229897211611,0.0765513761539442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0037642375456794466,0.0022197361749390332,0.04989472653380992,0.0,0.0,0.06116438561643836,0.31811937868797185,0.0,0.007816423907584129,0.009557505794986529,0.0,0.009557505794986529,0.0,0.009557505794986529,0.009557505794986529,0.009557505794986529,0.0,0.0,0.09575600428236372,0.008808768559472218,0.0971372891606747,0.031791907514450865,0.02142857142857143,0.042345276872964174,0.0,0.0,0.0,0.0,0.0,0.0,0.006674628841793577,0.003908300278740886,0.0974317422784755,0.0,0.0,0.018880333288524596,0.04019154059725341,0.08265792211707822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003849003528776482,0.0023066584036893654,0.04989472653380992,0.0,0.0,0.06486301164383561,0.31811937868797185,0.0,0.007816423907584129,0.009270428025618806,0.0,0.009270428025618806,0.0,0.009270428025618806,0.009270428025618806,0.009270428025618806,0.0,0.0,0.09476431528593442,0.0036634946164499846,0.09721728890467551,0.031791907514450865,0.02142857142857143,0.042345276872964174,0.0,0.0,0.0,0.0,0.0,0.0,0.0070324587384560065,0.004182381201637338,0.10044892378702334,0.0,0.0,0.019465001998130144,0.04143615616678067,0.0852175944176097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0039431879544398534,0.002403238657856401,0.04989472653380992,0.0,0.0,0.06897260068493151,0.31811937868797185,0.0,0.007816423907584129,0.008794332384643,0.0,0.008794332384643,0.0,0.008794332384643,0.008794332384643,0.008794332384643,0.0,0.0,0.09555333461226662,0.0036858329982576063,0.09802848630884382,0.031791907514450865,0.02142857142857143,0.042345276872964174,0.0,0.0,0.0,0.0,0.0,0.0,0.007588747284814698,0.004586601606356034,0.10588688204118192,0.0,0.0,0.020518769597861194,0.04367936436249063,0.08983098010609046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004046790822669563,0.00250947693744014,0.04989472653380992,0.0,0.0,0.07349315273972604,0.31811937868797185,0.0,0.007816423907584129,0.011897506367808373,0.0,0.011897506367808373,0.0,0.011897506367808373,0.011897506367808373,0.011897506367808373,0.0,0.0,0.0947844275432723,0.0,0.09802528631908379,0.031791907514450865,0.02142857142857143,0.042345276872964174,0.0,0.0,0.0,0.0,0.0,0.0,0.005751205130742142,0.0035338935135344617,0.07826887319525024,0.0,0.0,0.015166949892707195,0.03228667104575012,0.06640076427932053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00415981213346561,0.0026253732424405827,0.04989472653380992,0.0,0.0,0.07842465753424657,0.31811937868797185,0.0,0.007816423907584129,0.009294167790054325,0.0,0.009294167790054325,0.0,0.009294167790054325,0.009294167790054325,0.009294167790054325,0.0,0.0,0.0955734468696045,0.0036634946164499846,0.09805408622692408,0.031791907514450865,0.02142857142857143,0.042345276872964174,0.0,0.0,0.0,0.0,0.0,0.0,0.007562118690862344,0.004726262692958071,0.10019234249592543,0.0,0.0,0.019415282936633003,0.04133031325423748,0.08499992052742936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004282251886827994,0.002750927572857729,0.04989472653380992,0.0,0.0,0.08376712534246576,0.31811937868797185,0.0,0.007816423907584129,0.009342397522155418,0.0,0.009342397522155418,0.0,0.009342397522155418,0.009342397522155418,0.009342397522155418,0.0,0.0,0.09559046493350579,0.0,0.09885888365157233,0.031791907514450865,0.02142857142857143,0.042345276872964174,0.0,0.0,0.0,0.0,0.0,0.0,0.007737325057380281,0.00491882478730226,0.09967510040654186,0.0,0.0,0.019315050725614808,0.041116947951848885,0.08456111346896193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004414110082756715,0.0028861399286915787,0.04989472653380992,0.0,0.0,0.08952054589041096,0.31811937868797185,0.0,0.007816423907584129,0.009546719539656627,0.0,0.009546719539656627,0.0,0.009546719539656627,0.009546719539656627,0.009546719539656627,0.0,0.0,0.09601282233760125,0.0036709407437191914,0.09850688477796872,0.031791907514450865,0.02142857142857143,0.042345276872964174,0.0,0.0,0.0,0.0,0.0,0.0,0.007799359899439924,0.005044067347020082,0.09754183094137639,0.0,0.0,0.01890166542516695,0.040236950488883684,0.08275131077911652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
