AckDat,dTtl,Mean,StdDev,Dur,sTtl,TcpRtt,Max,Sum,Min,SynAck,IdleTime,label
0.2366966098580041,1.0,0.4485164485164485,0.0,0.4485164485164485,0.3333333333333321,0.1391689889250789,0.4485164485164485,0.4485164485164485,0.4485164485164485,0.0006982282721276,0.0,HTTP
0.0,1.0,0.0004970004970004,0.0,0.0004970004970004,0.3333333333333321,0.0003220169535122,0.0004970004970004,0.0004970004970004,0.0004970004970004,0.000349465711226,0.0,HTTP
0.0,1.0,0.0004970004970004,0.0,0.0004970004970004,0.3333333333333321,0.0003220169535122,0.0004970004970004,0.0004970004970004,0.0004970004970004,0.000349465711226,0.0,HTTP
0.0,1.0,0.0005070005070005,0.0,0.0005070005070005,0.3333333333333321,0.0003284961678686,0.0005070005070005,0.0005070005070005,0.0005070005070005,0.0003564972144699,0.0,HTTP
0.0,1.0,0.0005070005070005,0.0,0.0005070005070005,0.3333333333333321,0.0003284961678686,0.0005070005070005,0.0005070005070005,0.0005070005070005,0.0003564972144699,0.0,HTTP
0.0,1.0,0.0019950019950019,0.0,0.0019950019950019,0.3333333333333321,0.0012926032640986,0.0019950019950019,0.0019950019950019,0.0019950019950019,0.0014027848971748,0.0,HTTP
0.2372523708409261,1.0,0.4476154476154476,0.0,0.4476154476154476,0.3333333333333321,0.140143462764279,0.4476154476154476,0.4476154476154476,0.4476154476154476,0.0014027848971748,0.0,HTTP
0.0,1.0,0.0013220013220013,0.0,0.0013220013220013,0.3333333333333321,0.0008565521379139,0.0013220013220013,0.0013220013220013,0.0013220013220013,0.0009295647288546,0.0,HTTP
0.0,1.0,0.0013220013220013,0.0,0.0013220013220013,0.3333333333333321,0.0008565521379139,0.0013220013220013,0.0013220013220013,0.0013220013220013,0.0009295647288546,0.0,HTTP
0.0,1.0,0.0013220013220013,0.0,0.0013220013220013,0.3333333333333321,0.0008565521379139,0.0013220013220013,0.0013220013220013,0.0013220013220013,0.0009295647288546,0.0,HTTP
0.0,1.0,0.0018260018260018,0.0,0.0018260018260018,0.3333333333333321,0.0011831045414757,0.0018260018260018,0.0018260018260018,0.0018260018260018,0.0012839524923514,0.0,HTTP
0.0,1.0,0.001006001006001,0.0,0.001006001006001,0.3333333333333321,0.0006518089642522,0.001006001006001,0.001006001006001,0.001006001006001,0.0007073692263447,0.0,HTTP
0.238769089061251,1.0,0.9465869465869466,0.0,0.9465869465869466,0.3333333333333321,0.1410311151311037,0.9465869465869466,0.9465869465869466,0.9465869465869466,0.0014027848971748,0.0,HTTP
0.2393204216698071,1.0,0.9465869465869466,0.0,0.9465869465869466,0.3333333333333321,0.1403896729098216,0.9465869465869466,0.9465869465869466,0.9465869465869466,0.0003564972144699,0.0,HTTP
0.23839378433374,1.0,0.9455899455899456,0.0,0.9455899455899456,0.3333333333333321,0.1398473626681923,0.9455899455899456,0.9455899455899456,0.9455899455899456,0.0003564972144699,0.0,HTTP
0.23839378433374,1.0,0.9454309454309454,0.0,0.9454309454309454,0.3333333333333321,0.1398408834538359,0.9454309454309454,0.9454309454309454,0.9454309454309454,0.000349465711226,0.0,HTTP
0.23839378433374,1.0,0.9454309454309454,0.0,0.9454309454309454,0.3333333333333321,0.1398408834538359,0.9454309454309454,0.9454309454309454,0.9454309454309454,0.000349465711226,0.0,HTTP
0.0,1.0,0.0004980004980004,0.0,0.0004980004980004,0.3333333333333321,0.0006518089642522,0.0004980004980004,0.0004980004980004,0.0004980004980004,0.0007073692263447,0.0,HTTP
0.0,1.0,0.0009920009920009,0.0,0.0009920009920009,0.3333333333333321,0.0011831045414757,0.0009920009920009,0.0009920009920009,0.0009920009920009,0.0012839524923514,0.0,HTTP
0.0,1.0,0.0004940004940004,0.0,0.0004940004940004,0.3333333333333321,0.0008565521379139,0.0004940004940004,0.0004940004940004,0.0004940004940004,0.0009295647288546,0.0,HTTP
0.0,1.0,0.0009910009910009,0.0,0.0009910009910009,0.3333333333333321,0.0008565521379139,0.0009910009910009,0.0009910009910009,0.0009910009910009,0.0009295647288546,0.0,HTTP
0.0,1.0,0.0004970004970004,0.0,0.0004970004970004,0.3333333333333321,0.0008565521379139,0.0004970004970004,0.0004970004970004,0.0004970004970004,0.0009295647288546,0.0,HTTP
0.0,1.0,0.0009850009850009,0.0,0.0009850009850009,0.3333333333333321,0.0006382026141038,0.0009850009850009,0.0009850009850009,0.0009850009850009,0.0006926030695324,0.0,HTTP
0.0,1.0,0.0014500014500014,0.0,0.0014500014500014,0.3333333333333321,0.0009394860816756,0.0014500014500014,0.0014500014500014,0.0014500014500014,0.0010195679703776,0.0,HTTP
0.0,1.0,0.0,0.0,0.0,0.3333333333333321,0.0008565521379139,0.0,0.0,0.0,0.0009295647288546,0.0,HTTP
0.0,1.0,0.0,0.0,0.0,0.3333333333333321,0.0008565521379139,0.0,0.0,0.0,0.0009295647288546,0.0,HTTP
0.0,1.0,0.0,0.0,0.0,0.3333333333333321,0.0008565521379139,0.0,0.0,0.0,0.0009295647288546,0.0,HTTP
0.0,1.0,0.0,0.0,0.0,0.3333333333333321,0.0011831045414757,0.0,0.0,0.0,0.0012839524923514,0.0,HTTP
0.0,1.0,0.0,0.0,0.0,0.3333333333333321,0.0006518089642522,0.0,0.0,0.0,0.0007073692263447,0.0,HTTP
0.238769089061251,1.0,0.0,0.0,0.0,0.3333333333333321,0.1410311151311037,0.0,0.0,0.0,0.0014027848971748,0.0,HTTP
0.2393204216698071,1.0,0.0,0.0,0.0,0.3333333333333321,0.1403896729098216,0.0,0.0,0.0,0.0003564972144699,0.0,HTTP
0.23839378433374,1.0,0.0,0.0,0.0,0.3333333333333321,0.1398408834538359,0.0,0.0,0.0,0.000349465711226,0.0,HTTP
0.23839378433374,1.0,0.0,0.0,0.0,0.3333333333333321,0.1398408834538359,0.0,0.0,0.0,0.000349465711226,0.0,HTTP
0.23839378433374,1.0,0.0,0.0,0.0,0.3333333333333321,0.1398473626681923,0.0,0.0,0.0,0.0003564972144699,0.0,HTTP
0.0,1.0,0.0005000005000005,0.0,0.0005000005000005,0.3333333333333321,0.0006382026141038,0.0005000005000005,0.0005000005000005,0.0005000005000005,0.0006926030695324,0.0,HTTP
0.0,1.0,0.0,0.0,0.0,0.3333333333333321,0.0009394860816756,0.0,0.0,0.0,0.0010195679703776,0.0,HTTP
