AckDat,dTtl,Mean,StdDev,Dur,sTtl,TcpRtt,Max,Sum,Min,SynAck,IdleTime,label
0.2378092389174396,1.0,0.449001449001449,0.0,0.449001449001449,0.3333333333333321,0.1396568737661146,0.449001449001449,0.449001449001449,0.449001449001449,0.0005210343903792,0.0,HTTP
0.0,1.0,0.0017630017630017,0.0,0.0017630017630017,0.3333333333333321,0.0011422854910304,0.0017630017630017,0.0017630017630017,0.0017630017630017,0.0012396540219143,0.0,HTTP
0.2032933820159289,1.0,0.2478842478842478,0.0,0.2478842478842478,0.3333333333333321,0.119797433842362,0.2478842478842478,0.2478842478842478,0.2478842478842478,0.0008908914610127,0.0,HTTP
0.2038480359052593,1.0,0.2483972483972484,0.0,0.2483972483972484,0.3333333333333321,0.1201220424816168,0.2483972483972484,0.2483972483972484,0.2483972483972484,0.0008908914610127,0.0,HTTP
0.2038480359052593,1.0,0.2642832642832642,0.0,0.2642832642832642,0.3333333333333321,0.1198006734495402,0.2642832642832642,0.2642832642832642,0.2642832642832642,0.0005421289001111,0.0,HTTP
0.2032889536415629,1.0,0.2637822637822638,0.0,0.2637822637822638,0.3333333333333321,0.1198006734495402,0.2637822637822638,0.2637822637822638,0.2637822637822638,0.0008972198139323,0.0,HTTP
0.203838072062936,1.0,0.2642832642832642,0.0,0.2642832642832642,0.3333333333333321,0.1201220424816168,0.2642832642832642,0.2642832642832642,0.2642832642832642,0.0008972198139323,0.0,HTTP
0.0657381103683743,1.0,0.1241821241821241,0.0,0.1241821241821241,0.3333333333333321,0.038805310623255,0.1241821241821241,0.1241821241821241,0.1241821241821241,0.0003607161164163,0.0,HTTP
0.0651900990405927,1.0,0.1236691236691236,0.0,0.1236691236691236,0.3333333333333321,0.0384729269267725,0.1236691236691236,0.1236691236691236,0.1236691236691236,0.0003480594105772,0.0,HTTP
0.0651900990405927,1.0,0.1377021377021376,0.0,0.1377021377021376,0.3333333333333321,0.0384729269267725,0.1377021377021376,0.1377021377021376,0.1377021377021376,0.0003480594105772,0.0,HTTP
0.0646797288949213,1.0,0.1237981237981238,0.0,0.1237981237981238,0.3333333333333321,0.0388182690519678,0.1237981237981238,0.1237981237981238,0.1237981237981238,0.0010469908330292,0.0,HTTP
0.0646764076141468,1.0,0.1228101228101228,0.0,0.1228101228101228,0.3333333333333321,0.0384975479413268,0.1228101228101228,0.1228101228101228,0.1228101228101228,0.0007010408734252,0.0,HTTP
0.06522552603552,1.0,0.1378851378851379,0.0,0.1378851378851379,0.3333333333333321,0.0388189169734034,0.1378851378851379,0.1378851378851379,0.1378851378851379,0.0007010408734252,0.0,HTTP
0.0661300214997575,1.0,0.1231041231041231,0.0,0.1231041231041231,0.3333333333333321,0.0387022911149885,0.1231041231041231,0.1231041231041231,0.1231041231041231,0.0,0.0,HTTP
0.0661089867215194,1.0,0.1231041231041231,0.0,0.1231041231041231,0.3333333333333321,0.0390223643041939,0.1231041231041231,0.1231041231041231,0.1231041231041231,0.0003607161164163,0.0,HTTP
0.0655842243591588,1.0,0.1238901238901239,0.0,0.1238901238901239,0.3333333333333321,0.0389880244681051,0.1238901238901239,0.1238901238901239,0.1238901238901239,0.0006567424029881,0.0,HTTP
0.066131128593349,1.0,0.1393271393271393,0.0,0.1393271393271393,0.3333333333333321,0.0393080976573104,0.1393271393271393,0.1393271393271393,0.1393271393271393,0.0006567424029881,0.0,HTTP
0.066131128593349,1.0,0.1238901238901239,0.0,0.1238901238901239,0.3333333333333321,0.0393080976573104,0.1238901238901239,0.1238901238901239,0.1238901238901239,0.0006567424029881,0.0,HTTP
0.0670300885896292,1.0,0.1244201244201244,0.0,0.1244201244201244,0.3333333333333321,0.0396527918610701,0.1244201244201244,0.1244201244201244,0.1244201244201244,0.0004598603121565,0.0,HTTP
0.0665606809068425,1.0,0.1241821241821241,0.0,0.1241821241821241,0.3333333333333321,0.0392808849570136,0.1241821241821241,0.1241821241821241,0.1241821241821241,0.0003543877634967,0.0,HTTP
0.0660049199239205,1.0,0.1251781251781251,0.0,0.1251781251781251,0.3333333333333321,0.0392808849570136,0.1251781251781251,0.1251781251781251,0.1251781251781251,0.0007073692263447,0.0,HTTP
0.0664012594296696,1.0,0.1239131239131239,0.0,0.1239131239131239,0.3333333333333321,0.0388610318667199,0.1239131239131239,0.1239131239131239,0.1239131239131239,0.0,0.0,HTTP
0.0664012594296696,1.0,0.1239131239131239,0.0,0.1239131239131239,0.3333333333333321,0.0388610318667199,0.1239131239131239,0.1239131239131239,0.1239131239131239,0.0,0.0,HTTP
0.0665606809068425,1.0,0.1233811233811233,0.0,0.1233811233811233,0.3333333333333321,0.0392692223711721,0.1233811233811233,0.1233811233811233,0.1233811233811233,0.0003417310576576,0.0,HTTP
0.0665606809068425,1.0,0.1233811233811233,0.0,0.1233811233811233,0.3333333333333321,0.0392692223711721,0.1233811233811233,0.1233811233811233,0.1233811233811233,0.0003417310576576,0.0,HTTP
0.0659717071161761,1.0,0.1244231244231244,0.0,0.1244231244231244,0.3333333333333321,0.0389335990675114,0.1244231244231244,0.1244231244231244,0.1244231244231244,0.0003515751621992,0.0,HTTP
0.0659706000225847,1.0,0.1239231239231239,0.0,0.1239231239231239,0.3333333333333321,0.0389303594603332,0.1239231239231239,0.1239231239231239,0.1239231239231239,0.0003487625609016,0.0,HTTP
0.0660458823868052,1.0,0.1228211228211228,0.0,0.1228211228211228,0.3333333333333321,0.0389763618822636,0.1228211228211228,0.1228211228211228,0.1228211228211228,0.0003508720118748,0.0,HTTP
0.0666005362761357,1.0,0.1228211228211228,0.0,0.1228211228211228,0.3333333333333321,0.0393009705215184,0.1228211228211228,0.1228211228211228,0.1228211228211228,0.0003508720118748,0.0,HTTP
0.0666835682954965,1.0,0.1237521237521237,0.0,0.1237521237521237,0.3333333333333321,0.0396320583751296,0.1237521237521237,0.1237521237521237,0.1237521237521237,0.0006574455533125,0.0,HTTP
0.0672282583425037,1.0,0.1237521237521237,0.0,0.1237521237521237,0.3333333333333321,0.0399508357214637,0.1237521237521237,0.1237521237521237,0.1237521237521237,0.0006574455533125,0.0,HTTP
0.0652897374638257,1.0,0.1377531377531377,0.0,0.1377531377531377,0.3333333333333321,0.0391338067911237,0.1377531377531377,0.1377531377531377,0.1377531377531377,0.0010019892122677,0.0,HTTP
0.0658355346044243,1.0,0.1373361373361373,0.0,0.1373361373361373,0.3333333333333321,0.0388552005737992,0.1373361373361373,0.1373361373361373,0.1373361373361373,0.0003529814628479,0.0,HTTP
0.0688158305526832,1.0,0.1257431257431257,0.0,0.1257431257431257,0.3333333333333321,0.0414164340088778,0.1257431257431257,0.1257431257431257,0.1257431257431257,0.0012396540219143,0.0,HTTP
0.0527297606685073,1.0,0.1257031257031257,0.0,0.1257031257031257,0.3333333333333321,0.0399495398785924,0.1257031257031257,0.1257031257031257,0.1257031257031257,0.0098644959009851,0.0,HTTP
0.0,1.0,0.0009930009930009,0.0,0.0009930009930009,0.3333333333333321,0.0006433859855889,0.0009930009930009,0.0009930009930009,0.0009930009930009,0.0006982282721276,0.0,HTTP
0.3037599112553777,1.0,0.6174506174506175,0.0,0.6174506174506175,0.3333333333333321,0.1784226611817957,0.6174506174506175,0.6174506174506175,0.6174506174506175,0.0007038534747228,0.0,HTTP
0.3593647939809535,1.0,0.3251583251583251,0.0,0.3251583251583251,0.3333333333333321,0.2109599798366849,0.3251583251583251,0.3251583251583251,0.3251583251583251,0.0006982282721276,0.0,HTTP
0.3725668850593291,1.0,0.6915426915426915,0.0,0.6915426915426915,0.3333333333333321,0.2190162349674128,0.6915426915426915,0.6915426915426915,0.6915426915426915,0.0010561317872463,0.0,HTTP
0.3725668850593291,1.0,0.3484813484813485,0.0,0.3484813484813485,0.3333333333333321,0.2190162349674128,0.3484813484813485,0.3484813484813485,0.3484813484813485,0.0010561317872463,0.0,HTTP
0.3728890492944492,1.0,0.3519773519773519,0.0,0.3519773519773519,0.3333333333333321,0.2191995967336985,0.3519773519773519,0.3519773519773519,0.3519773519773519,0.0010505065846512,0.0,HTTP
0.3728890492944492,1.0,0.347977347977348,0.0,0.347977347977348,0.3333333333333321,0.2191995967336985,0.347977347977348,0.347977347977348,0.347977347977348,0.0010505065846512,0.0,HTTP
0.3723388237794847,1.0,0.3504883504883505,0.0,0.3504883504883505,0.3333333333333321,0.2191995967336985,0.3504883504883505,0.3504883504883505,0.3504883504883505,0.0013999722958772,0.0,HTTP
0.373458095400469,1.0,0.3383253383253383,0.0,0.3383253383253383,0.3333333333333321,0.2192080197123617,0.3383253383253383,0.3383253383253383,0.3383253383253383,0.0006982282721276,0.0,HTTP
0.373458095400469,1.0,0.3383253383253383,0.0,0.3383253383253383,0.3333333333333321,0.2192080197123617,0.3383253383253383,0.3383253383253383,0.3383253383253383,0.0006982282721276,0.0,HTTP
0.3729067627919129,1.0,0.3383253383253383,0.0,0.3383253383253383,0.3333333333333321,0.2192080197123617,0.3383253383253383,0.3383253383253383,0.3383253383253383,0.001048397133678,0.0,HTTP
0.3729111911662788,1.0,0.3388253388253388,0.0,0.3388253388253388,0.3333333333333321,0.219531980430181,0.3388253388253388,0.3388253388253388,0.3388253388253388,0.0013971596945796,0.0,HTTP
0.3729111911662788,1.0,0.3388253388253388,0.0,0.3388253388253388,0.3333333333333321,0.219531980430181,0.3388253388253388,0.3388253388253388,0.3388253388253388,0.0013971596945796,0.0,HTTP
0.3728890492944492,1.0,0.351999351999352,0.0,0.351999351999352,0.3333333333333321,0.2191995967336985,0.351999351999352,0.351999351999352,0.351999351999352,0.0010505065846512,0.0,HTTP
0.3723388237794847,1.0,0.352006352006352,0.0,0.352006352006352,0.3333333333333321,0.2191995967336985,0.352006352006352,0.352006352006352,0.352006352006352,0.0013999722958772,0.0,HTTP
0.3728890492944492,1.0,0.352006352006352,0.0,0.352006352006352,0.3333333333333321,0.2191995967336985,0.352006352006352,0.352006352006352,0.352006352006352,0.0010505065846512,0.0,HTTP
0.3725668850593291,1.0,0.3515093515093515,0.0,0.3515093515093515,0.3333333333333321,0.2190162349674128,0.3515093515093515,0.3515093515093515,0.3515093515093515,0.0010561317872463,0.0,HTTP
0.3725668850593291,1.0,0.0,0.0,0.0,0.3333333333333321,0.2190162349674128,0.0,0.0,0.0,0.0010561317872463,0.0,HTTP
0.3725668850593291,1.0,0.0,0.0,0.0,0.3333333333333321,0.2190162349674128,0.0,0.0,0.0,0.0010561317872463,0.0,HTTP
0.3725668850593291,1.0,0.0,0.0,0.0,0.3333333333333321,0.2190162349674128,0.0,0.0,0.0,0.0010561317872463,0.0,HTTP
0.3728890492944492,1.0,0.0,0.0,0.0,0.3333333333333321,0.2191995967336985,0.0,0.0,0.0,0.0010505065846512,0.0,HTTP
0.3723388237794847,1.0,0.0,0.0,0.0,0.3333333333333321,0.2191995967336985,0.0,0.0,0.0,0.0013999722958772,0.0,HTTP
0.3728890492944492,1.0,0.0,0.0,0.0,0.3333333333333321,0.2191995967336985,0.0,0.0,0.0,0.0010505065846512,0.0,HTTP
0.3725668850593291,1.0,0.1757961757961758,0.0,0.1757961757961758,0.3333333333333321,0.2190162349674128,0.1757961757961758,0.1757961757961758,0.1757961757961758,0.0010561317872463,0.0,HTTP
0.3728890492944492,1.0,0.0,0.0,0.0,0.3333333333333321,0.2191995967336985,0.0,0.0,0.0,0.0010505065846512,0.0,HTTP
0.3723388237794847,1.0,0.3397473397473398,0.0,0.3397473397473398,0.3333333333333321,0.2191995967336985,0.3397473397473398,0.3397473397473398,0.3397473397473398,0.0013999722958772,0.0,HTTP
0.3728890492944492,1.0,0.0303930303930303,0.0,0.0303930303930303,0.3333333333333321,0.2191995967336985,0.0303930303930303,0.0303930303930303,0.0303930303930303,0.0010505065846512,0.0,HTTP
0.3725668850593291,1.0,0.3403293403293403,0.0,0.3403293403293403,0.3333333333333321,0.2190162349674128,0.3403293403293403,0.3403293403293403,0.3403293403293403,0.0010561317872463,0.0,HTTP
0.373458095400469,1.0,0.1856851856851857,0.0,0.1856851856851857,0.3333333333333321,0.2192080197123617,0.1856851856851857,0.1856851856851857,0.1856851856851857,0.0006982282721276,0.0,HTTP
0.3729067627919129,1.0,0.5245605245605246,0.0,0.5245605245605246,0.3333333333333321,0.2192080197123617,0.5245605245605246,0.5245605245605246,0.5245605245605246,0.001048397133678,0.0,HTTP
0.3729111911662788,1.0,0.356974356974357,0.0,0.356974356974357,0.3333333333333321,0.219531980430181,0.356974356974357,0.356974356974357,0.356974356974357,0.0013971596945796,0.0,HTTP
0.3729067627919129,1.0,0.3087283087283087,0.0,0.3087283087283087,0.3333333333333321,0.2192080197123617,0.3087283087283087,0.3087283087283087,0.3087283087283087,0.001048397133678,0.0,HTTP
