TotBytes,SrcBytes,DstBytes,SrcGap,DstGap,sMeanPktSz,dMeanPktSz,SrcWin,DstWin,Dur,IdleTime,Mean,StdDev,Sum,Min,Max,sTtl,dTtl,TcpRtt,SynAck,AckDat,TotPkts,SrcPkts,DstPkts,SrcRetra,DstRetra,Loss,SrcLoss,DstLoss,PCRatio,Load,SrcLoad,DstLoad,pLoss,pRetran,Rate,SrcRate,DstRate,Flgs_ e *      ,Flgs_ e d      ,Flgs_ e dS     ,Flgs_ e g      ,Cause_Status,Dir_  <?>,State_A_FA,State_A_FPA,State_A_PA,State_A_R,State_A_SA,State_FA_A,State_FA_FA,State_FA_FPA,State_FA_FSA,State_FA_PA,State_FA_R,State_FPA_FPA,State_FPA_FSPA,State_FRA_A,State_FRA_FPA,State_FRA_PA,State_FRPA_FPA,State_FRPA_SPA,State_FSPA_FSPA,State_FSRPA_FSPA,State_FSRPA_SPA,State_PA_FPA,State_PA_PA,State_PA_R,State_PA_SPA,State_RA_A,State_R_A,State_R_SA,State_SA_SA,State_SPA_FSPA,State_SPA_SPA,State_SRPA_SPA,State_SR_SA,State_S_SA,State__A,State__FA,State__FPA,State__PA,State__SA,TcpOpt_Mws   T,TcpOpt_MwsS  T,label
0.21940765728398912,0.1647004229952346,0.21868870165862503,0.0,0.0,0.14318965310492507,1.0,0.31672899788883413,0.007816423907584129,0.9490531213673519,0.0,0.9490531213673519,0.0,0.9490531213673519,0.9490531213673519,0.9490531213673519,0.33333333333333215,1.0,0.24950692857902534,0.08378049622140168,0.22365762153898833,0.20661896243291591,0.17016029593094945,0.21759570181329752,0.0,0.0,0.025252525252525256,0.0,0.025252525252525256,0.0,0.03484790222806832,0.014539850429356696,0.034208963874807916,0.02136752,0.0,0.024194997805465385,0.014349414649389838,0.03420896211342297,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.044814648306088244,0.017883595994931195,0.045064462574813696,0.0,0.0,0.1430406916488223,1.0,0.31672899788883413,0.007816423907584129,0.7926961420025936,0.0,0.7926961420025936,0.0,0.7926961420025936,0.7926961420025936,0.7926961420025936,0.33333333333333215,1.0,0.24950692857902534,0.08378049622140168,0.22365762153898833,0.036225402504472266,0.018495684340320593,0.044325050369375424,0.0,0.0,0.005050505050505051,0.0,0.005050505050505051,0.0,0.008421156721742745,0.001778399243016291,0.008343006677173106,0.02409638,0.0,0.005078697994905016,0.0017555993616667034,0.008343007405004677,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0006916516334579036,0.0011779614128397794,0.000678296081128834,0.0,0.0,0.14132762312633834,0.5041095890410959,0.31683796756473814,0.007816423907584129,0.7670628961661635,0.0,0.7670628961661635,0.0,0.7670628961661635,0.7670628961661635,0.7670628961661635,0.33333333333333215,1.0,0.24950692857902534,0.08378049622140168,0.22365762153898833,0.000894454382826476,0.0012330456226880395,0.000671591672263264,0.0,0.0,0.005050505050505051,0.0,0.005050505050505051,0.0,6.816409300267004e-05,0.0,6.816409300267004e-05,0.5,0.0,0.00012959051653403797,0.0,0.00013063324022444063,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.17675113717596888,0.06660836352603117,0.17781847356712174,0.0,0.0,0.153681443254818,0.993248508219178,0.3166044611163724,0.007816423907584129,0.2618492834507648,0.0,0.2618492834507648,0.0,0.2618492834507648,0.2618492834507648,0.2618492834507648,0.33333333333333215,1.0,0.24950692857902534,0.08378049622140168,0.22365762153898833,0.1417710196779964,0.06411837237977805,0.17797179314976494,0.0,0.0,0.2474747474747475,0.0,0.2474747474747475,0.0,0.10167493945354106,0.02105758230021106,0.10074958687770545,0.26702998,0.0,0.060170274564736545,0.019360782560473164,0.10140979305676219,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5.953457098118664e-05,0.0022845312249013903,8.889856895528627e-06,0.0,0.0,0.13704496788008566,0.0136986301369863,1.0,1.0,0.02579725252790314,0.0,0.02579725252790314,0.0,0.02579725252790314,0.02579725252790314,0.02579725252790314,0.33333333333333215,1.0,0.01011318092658385,0.032402774422857925,0.0,0.000894454382826476,0.002466091245376079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016419732863439039,0.003736514837403109,0.0,0.0,0.0,0.0038532810987149434,0.003853280849257397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.5064404586438287,0.2531189205589962,0.5079379754684399,0.0,0.0,0.1488642569593148,0.9942823438356163,0.09450869452747235,0.007816423907584129,0.7373252828715411,0.0,0.7373252828715411,0.0,0.7373252828715411,0.7373252828715411,0.7373252828715411,0.33333333333333215,1.0,0.1673090618786122,0.06072500776424306,0.14855506680381075,0.4302325581395349,0.25154130702836003,0.5090664875755541,0.0,0.0,0.12121212121212122,0.0,0.12121212121212122,0.0,0.10371272333939315,0.028828389865435837,0.10244589080334965,0.048632220000000004,0.0,0.06484702752773103,0.027367871716949377,0.10301382515912358,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.1388460011372854,0.11213835692230809,0.1381959368909059,0.0,0.0,0.1387006274089936,0.986989562328767,0.040179527541051835,0.007816423907584129,0.21986957067848367,0.0,0.21986957067848367,0.0,0.21986957067848367,0.21986957067848367,0.21986957067848367,0.33333333333333215,1.0,0.0517021565900594,0.04545964318989613,0.037564084071291554,0.13595706618962433,0.11960542540073983,0.13901947615849564,0.0,0.0,0.0,0.0,0.0,0.0,0.09502728985570191,0.04260058969896907,0.09315525125487835,0.0,0.0,0.06871990558540479,0.043402048813365054,0.09433886368325416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.15528104476168006,0.09509361223652037,0.15530846692195371,0.0,0.0,0.15628757601713064,0.9815505773972601,0.04866359516500575,0.007816423907584129,0.7037769140980952,0.0,0.7037769140980952,0.0,0.7037769140980952,0.7037769140980952,0.7037769140980952,0.33333333333333215,1.0,0.1822122717903911,0.10782808240449979,0.14875727791490687,0.13729874776386405,0.09001233045622688,0.15715245130960376,0.0,0.0,0.06060606060606061,0.0,0.06060606060606061,0.0,0.03321856651217237,0.011248134558984274,0.03272427783741078,0.075,0.0,0.021680908833604278,0.010169546643567376,0.03331702984202933,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6.478762136187958e-05,0.0024987060272358957,8.889856895528627e-06,0.0,0.0,0.1498929336188437,0.0136986301369863,0.007784399604449806,1.0,0.09995187803662389,0.0,0.09995187803662389,0.0,0.09995187803662389,0.09995187803662389,0.09995187803662389,0.33333333333333215,1.0,0.6727836692052832,0.40167880189102445,0.5481498357371741,0.000894454382826476,0.002466091245376079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63518027850337e-05,0.0010547930364464312,0.0,0.0,0.0,0.0009945191397841792,0.000994519388037047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5.778355418762232e-05,0.002355922825679559,5.333914137317175e-06,0.0,0.0,0.14132762312633834,0.008219178082191782,0.007784399604449806,1.0,0.02138527251911878,0.0,0.02138527251911878,0.0,0.02138527251911878,0.02138527251911878,0.02138527251911878,0.33333333333333215,1.0,0.6727836692052832,0.40167880189102445,0.5481498357371741,0.000894454382826476,0.002466091245376079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002042625203045213,0.00464824820349326,0.0,0.0,0.0,0.0046482485213271175,0.004648248271672023,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
