TotBytes,SrcBytes,DstBytes,SrcGap,DstGap,sMeanPktSz,dMeanPktSz,SrcWin,DstWin,Dur,IdleTime,Mean,StdDev,Sum,Min,Max,sTtl,dTtl,TcpRtt,SynAck,AckDat,TotPkts,SrcPkts,DstPkts,SrcRetra,DstRetra,Loss,SrcLoss,DstLoss,PCRatio,Load,SrcLoad,DstLoad,pLoss,pRetran,Rate,SrcRate,DstRate,Flgs_ e  S     ,Flgs_ e *      ,Flgs_ e d      ,Flgs_ e dS     ,Flgs_ e g      ,Flgs_ e i      ,Flgs_ e r      ,Flgs_ e s      ,Proto_tcp,Cause_Status,Cause_Stop,Dir_   ?>,Dir_  <->,Dir_  <?>,State_A_A,State_A_FA,State_A_FPA,State_A_PA,State_A_R,State_A_SA,State_ECO,State_FA_A,State_FA_FA,State_FA_FPA,State_FA_FSA,State_FA_PA,State_FA_R,State_FA_SA,State_FPA_A,State_FPA_FPA,State_FPA_FSPA,State_FRA_A,State_FRA_FPA,State_FRA_PA,State_FRPA_FPA,State_FRPA_FSPA,State_FRPA_PA,State_FRPA_SPA,State_FSA_FSA,State_FSA_SA,State_FSPA_FSPA,State_FSRPA_FSPA,State_FSRPA_SPA,State_PA_,State_PA_A,State_PA_FPA,State_PA_FSPA,State_PA_PA,State_PA_R,State_PA_SA,State_PA_SPA,State_RA_,State_RA_A,State_RA_FPA,State_RA_PA,State_RPA_FPA,State_RPA_FSPA,State_R_,State_R_A,State_R_FA,State_R_FPA,State_R_PA,State_R_SA,State_SA_SA,State_SPA_FSPA,State_SPA_SA,State_SPA_SPA,State_SRPA_FSPA,State_SR_SA,State_S_,State_S_SA,State__A,State__FA,State__FPA,State__PA,State__SA,TcpOpt_   S  T,TcpOpt_Mws   T,TcpOpt_MwsS  T,label
53886.0,2487.0,51399.0,0.0,0.0,85.758621,1389.162109,113408.0,31872.0,0.663243,1721542400.0,0.663243,0.0,0.663243,0.663243,0.663243,62.0,64.0,0.154806,0.001085,0.153721,66.0,29.0,37.0,0.0,0.0,0.0,0.0,0.0,-0.0,632190.625,28972.789062,603217.8125,0.0,0.0,98.003296,42.216805,54.278748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
220314.0,6384.0,213930.0,0.0,0.0,72.545456,1475.379272,365824.0,31872.0,0.972857,1721542400.0,0.972857,0.0,0.972857,0.972857,0.972857,62.0,64.0,0.168941,0.002412,0.166529,233.0,88.0,145.0,0.0,0.0,0.0,0.0,0.0,-0.0,1798965.375,51904.855469,1747060.5,0.0,0.0,238.47287,89.427322,148.017639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
36965.0,1967.0,34998.0,0.0,0.0,93.666664,1296.222168,67584.0,31872.0,0.541406,1721542400.0,0.541406,0.0,0.541406,0.541406,0.541406,62.0,64.0,0.169214,0.0,0.169214,48.0,21.0,27.0,0.0,0.0,0.0,0.0,0.0,-0.0,525683.125,27690.865234,497992.28125,0.0,0.0,86.811012,36.940857,48.023113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
17526.0,1314.0,16212.0,0.0,0.0,119.454544,1080.800049,62592.0,31872.0,0.571055,1721542400.0,0.571055,0.0,0.571055,0.571055,0.571055,62.0,64.0,0.184714,0.000531,0.184183,26.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,-0.0,228727.53125,16740.945312,211986.59375,0.0,0.0,43.778622,17.511448,24.516027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
9282.0,198.0,9084.0,0.0,0.0,66.0,1514.0,333696.0,31872.0,0.559344,1721542400.0,0.559344,0.0,0.559344,0.559344,0.559344,62.0,64.0,0.27648,0.000915,0.275565,9.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.0,110157.617188,1887.925903,108269.6875,0.0,0.0,14.302468,3.575617,8.939043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
6518.0,1116.0,5402.0,0.0,0.0,139.5,771.714294,63488.0,31872.0,0.999696,1721542400.0,0.999696,0.0,0.999696,0.999696,0.999696,62.0,64.0,0.215608,0.013769,0.201839,15.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,-0.0,44877.640625,7818.376465,37059.265625,0.0,0.0,14.004257,7.002129,6.001824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
45271.0,2442.0,42829.0,0.0,0.0,66.0,1427.633301,553728.0,31872.0,0.216295,1721542400.0,0.216295,0.0,0.216295,0.216295,0.216295,62.0,64.0,0.107015,0.001007,0.106008,67.0,37.0,30.0,0.0,0.0,0.0,0.0,0.0,-0.0,1619196.0,87879.976562,1531316.0,0.0,0.0,305.138824,166.439346,134.076141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
1121.0,78.0,1043.0,0.0,0.0,78.0,1043.0,116224.0,31872.0,0.163357,1721542400.0,0.163357,0.0,0.163357,0.163357,0.163357,62.0,64.0,0.154806,0.001085,0.153721,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,33.333333,0.0,6.121562,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
157026.0,4744.0,152282.0,0.0,0.0,75.30159,1450.30481,246656.0,31872.0,0.86313,1721542400.0,0.86313,0.0,0.86313,0.86313,0.86313,62.0,64.0,0.170342,0.000497,0.169845,168.0,63.0,105.0,0.0,0.0,0.0,0.0,0.0,-0.0,1441275.375,43275.058594,1398000.375,0.0,0.0,193.481873,71.831589,120.491699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
7090.0,913.0,6177.0,0.0,0.0,182.600006,772.125,64128.0,31872.0,0.337792,1721542400.0,0.337792,0.0,0.337792,0.337792,0.337792,62.0,64.0,0.000496,0.000496,0.0,13.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,-0.0,145320.1875,17312.427734,128007.765625,0.0,0.0,35.524818,11.841606,20.722811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
24861.0,1582.0,23279.0,0.0,0.0,105.466667,1163.949951,63488.0,31872.0,0.538639,1721542400.0,0.538639,0.0,0.538639,0.538639,0.538639,62.0,64.0,0.168022,0.0,0.168022,35.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,-0.0,350409.09375,21936.769531,328472.3125,0.0,0.0,63.122051,25.991434,35.27409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
1753.0,854.0,899.0,0.0,0.0,213.5,179.800003,64128.0,31872.0,0.353401,1721542400.0,0.353401,0.0,0.353401,0.353401,0.353401,62.0,64.0,0.000503,0.000503,0.0,9.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.0,30809.193359,14510.428711,16298.765625,0.0,0.0,22.637175,8.48894,11.318587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
31516.0,1988.0,29528.0,0.0,0.0,99.400002,1283.82605,64128.0,31872.0,0.93885,1721542400.0,0.93885,0.0,0.93885,0.93885,0.93885,62.0,64.0,0.168916,0.000502,0.168414,43.0,20.0,23.0,0.0,0.0,2.0,0.0,2.0,-0.0,256773.71875,16096.288086,240677.421875,4.444444,0.0,44.73558,20.237524,23.432924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
51474.0,1512.0,49962.0,0.0,0.0,68.727272,1514.0,334720.0,31872.0,0.863429,1721542400.0,0.863429,0.0,0.863429,0.863429,0.863429,62.0,64.0,0.27648,0.000915,0.275565,55.0,22.0,33.0,0.0,0.0,2.0,0.0,2.0,-0.0,462268.46875,13379.211914,448889.25,3.508772,0.0,62.541332,24.321629,37.061531,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
32292.0,2038.0,30254.0,0.0,0.0,92.63636,1260.583374,66688.0,31872.0,0.293548,1721542400.0,0.293548,0.0,0.293548,0.293548,0.293548,62.0,64.0,0.063459,0.001007,0.062452,46.0,22.0,24.0,0.0,0.0,0.0,0.0,0.0,-0.0,843201.125,53033.917969,790167.25,0.0,0.0,153.296906,71.538559,78.351753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
66.0,0.0,66.0,0.0,0.0,0.0,66.0,507918.4607708,434180.50583333336,0.0,1721542400.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,0.215608,0.013769,0.201839,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
57814.0,2350.0,55464.0,0.0,0.0,90.384613,1352.780518,69888.0,31872.0,0.693102,1721542400.0,0.693102,0.0,0.693102,0.693102,0.693102,62.0,64.0,0.075722,0.000502,0.07522,67.0,26.0,41.0,0.0,0.0,6.0,0.0,6.0,-0.0,650663.25,26085.626953,624577.625,8.219178,0.0,95.224083,36.069729,57.711563,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
2205.0,985.0,1220.0,0.0,0.0,164.166672,244.0,64128.0,31872.0,0.215404,1721542400.0,0.215404,0.0,0.215404,0.215404,0.215404,62.0,64.0,0.076409,0.001032,0.075377,11.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.0,66739.703125,30491.541016,36248.164062,0.0,0.0,46.424393,23.212196,18.569757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
132.0,66.0,66.0,0.0,0.0,66.0,66.0,116224.0,31872.0,0.000899,1721542400.0,0.000899,0.0,0.000899,0.000899,0.000899,62.0,64.0,0.154806,0.001085,0.153721,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1112.347046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
136572.0,4235.0,132337.0,0.0,0.0,86.428574,1454.252808,72960.0,31872.0,0.987679,1721542400.0,0.987679,0.0,0.987679,0.987679,0.987679,62.0,64.0,0.168788,0.0005,0.168288,140.0,49.0,91.0,0.0,0.0,22.0,0.0,22.0,-0.0,1093731.875,33606.058594,1060125.75,13.580247,0.0,140.733978,48.598785,91.122726,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
97417.0,3155.0,94262.0,0.0,0.0,92.794121,1450.18457,110464.0,31872.0,0.986902,1721542400.0,0.986902,0.0,0.986902,0.986902,0.986902,62.0,64.0,0.169569,0.000496,0.169073,99.0,34.0,65.0,0.0,0.0,9.0,0.0,9.0,-0.0,777179.5,24829.212891,752350.3125,8.333333,0.0,99.300636,33.437969,64.849396,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
52173.0,2329.0,49844.0,0.0,0.0,97.041664,1347.135132,64128.0,31872.0,0.829638,1721542400.0,0.829638,0.0,0.829638,0.829638,0.829638,62.0,64.0,0.169406,0.000931,0.168475,61.0,24.0,37.0,0.0,0.0,16.0,0.0,16.0,-0.0,489167.5625,21522.640625,467644.9375,20.779221,0.0,72.320702,27.722935,43.392418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
5788.0,1050.0,4738.0,0.0,0.0,150.0,676.857117,64128.0,31872.0,0.72218,1721542400.0,0.72218,0.0,0.72218,0.72218,0.72218,62.0,64.0,0.154767,0.00098,0.153787,14.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,-0.0,54966.90625,9969.813477,44997.089844,0.0,0.0,18.001053,8.308178,8.308178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
23676.0,966.0,22710.0,0.0,0.0,74.307693,1514.0,335744.0,31872.0,0.906671,1721542400.0,0.906671,0.0,0.906671,0.906671,0.906671,62.0,64.0,0.27648,0.000915,0.275565,28.0,13.0,15.0,0.0,0.0,3.0,0.0,3.0,-0.0,194893.1875,7870.550781,187022.640625,9.677419,0.0,29.77927,13.235231,15.441103,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
1712.0,132.0,1580.0,0.0,0.0,66.0,790.0,55808.0,31872.0,0.163403,1721542400.0,0.163403,0.0,0.163403,0.163403,0.163403,62.0,64.0,0.168916,0.000502,0.168414,4.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,-0.0,41908.652344,3231.274658,38677.378906,20.0,0.0,18.359516,6.119839,6.119839,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
18511.0,804.0,17707.0,0.0,0.0,80.400002,1475.583374,158848.0,31872.0,0.657559,1721542400.0,0.657559,0.0,0.657559,0.657559,0.657559,62.0,64.0,0.169569,0.000496,0.169073,22.0,10.0,12.0,0.0,0.0,7.0,0.0,7.0,-0.0,206290.234375,8808.334961,197481.90625,24.137931,0.0,31.936298,13.686985,16.728537,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
