TotBytes,SrcBytes,DstBytes,SrcGap,DstGap,sMeanPktSz,dMeanPktSz,SrcWin,DstWin,Dur,IdleTime,Mean,StdDev,Sum,Min,Max,sTtl,dTtl,TcpRtt,SynAck,AckDat,TotPkts,SrcPkts,DstPkts,SrcRetra,DstRetra,Loss,SrcLoss,DstLoss,PCRatio,Load,SrcLoad,DstLoad,pLoss,pRetran,Rate,SrcRate,DstRate,Flgs_ e *      ,Flgs_ e d      ,Cause_Status,Dir_   ?>,State_A_PA,State_FPA_FPA,State_PA_A,State_PA_PA,State_SPA_SPA,TcpOpt_Mws   T,TcpOpt_MwsS  T,label
0.0917442749808791,0.1862949452840021,0.07658979150788763,0.0,0.0,0.48007773809523824,0.3119323373894651,0.40048154093097915,0.0,0.696646016513567,0.0,0.696646016513567,0.0,0.696646016513567,0.696646016513567,0.696646016513567,0.33333333333333215,0.0,0.4287690332555667,0.024249085892460574,0.477085705093303,0.16833095577746077,0.17266187050359713,0.16548463356973994,0.0,0.0,0.1764705882352941,0.0,0.1764705882352941,0.0,0.06703133827956553,0.1995741461150568,0.05316485473851913,0.24685714849959195,0.0,0.0027891791516011536,0.17630855940055565,0.1532448999749724,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0
0.25915328204436044,0.3423006774361646,0.24582650365931324,0.0,0.0,0.4123606904761906,0.5078519759007334,0.40048154093097915,0.0,0.9891265612240078,0.0,0.9891265612240078,0.0,0.9891265612240078,0.9891265612240078,0.9891265612240078,0.33333333333333215,0.0,0.4287690332555667,0.024249085892460574,0.477085705093303,0.32952924393723254,0.33453237410071945,0.326241134751773,0.0,0.0,0.6176470588235294,0.0,0.6176470588235294,0.0,0.13412663006177258,0.25924577936674315,0.12103680432462853,0.4268774669000564,0.0,0.003845622784787433,0.240588697240213,0.21429787532686279,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0
0.15967067080577674,0.17027097446586764,0.1579716651180272,0.0,0.0,0.26325244047619034,0.5426110729818321,0.40048154093097915,0.0,0.9437889190374688,0.0,0.9437889190374688,0.0,0.9437889190374688,0.9437889190374688,0.9437889190374688,0.33333333333333215,0.0,0.4287690332555667,0.024249085892460574,0.477085705093303,0.19258202567760344,0.18705035971223022,0.19621749408983452,0.0,0.0,0.47058823529411764,0.0,0.47058823529411764,0.0,0.08622786366595254,0.13501977003785426,0.0811233116059134,0.5413534066595064,0.0,0.002355403707034848,0.14098488262211623,0.13442749902897336,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0
0.12393035497368064,0.13131839499739448,0.12274620757336897,0.0,0.0,0.3938223571428573,0.6602672340628412,0.40048154093097915,0.0,0.9899129628230244,0.0,0.9899129628230244,0.0,0.9899129628230244,0.9899129628230244,0.9899129628230244,0.33333333333333215,0.0,0.4287690332555667,0.024249085892460574,0.477085705093303,0.12696148359486448,0.12949640287769784,0.12529550827423167,0.0,0.0,0.3235294117647059,0.0,0.3235294117647059,0.0,0.0633953107560974,0.09888318378854645,0.05968260935963249,0.560113161374015,0.0,0.0014804694943691874,0.0930571217796024,0.08127474446960407,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0
0.3089755702523957,0.30230588848358514,0.3100445799358968,0.0,0.0,0.39795921428571435,0.6959979378415694,0.40048154093097915,0.0,0.8939133676238474,0.0,0.8939133676238474,0.0,0.8939133676238474,0.8939133676238474,0.8939133676238474,0.33333333333333215,0.0,0.4287690332555667,0.024249085892460574,0.477085705093303,0.2995720399429387,0.2985611510791367,0.30023640661938533,0.0,0.0,0.47058823529411764,0.3333333333333333,0.4411764705882353,0.0,0.17680802894534178,0.25326047310502536,0.16880966404595146,0.3624921339998202,0.0,0.0038683912433474647,0.23758932594749413,0.2180842294133068,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0
0.11868448283619021,0.11177696717040124,0.11979161229028115,0.0,0.0,0.337662380952381,0.7114964250568375,0.40048154093097915,0.0,0.9967270433449881,0.0,0.9967270433449881,0.0,0.9967270433449881,0.9967270433449881,0.9967270433449881,0.33333333333333215,0.0,0.4287690332555667,0.024249085892460574,0.477085705093303,0.11412268188302425,0.11510791366906475,0.11347517730496454,0.0,0.0,0.14705882352941177,0.0,0.14705882352941177,0.0,0.0601801469663308,0.08359520530379669,0.05773048648633095,0.29900330397721836,0.0,0.0013216613484128498,0.08215200591399376,0.07295761348015208,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0
0.3486120484095919,0.4271756122980719,0.33601996178862636,0.0,0.0,0.39135651190476184,0.5537408006025676,0.6492776886035313,0.0,0.9724803940434679,0.0,0.9724803940434679,0.0,0.9724803940434679,0.9724803940434679,0.9724803940434679,0.33333333333333215,0.0,0.4287690332555667,0.024249085892460574,0.477085705093303,0.41512125534950073,0.4244604316546763,0.408983451536643,0.0,0.0,0.4117647058823529,0.0,0.4117647058823529,0.0,0.1837545180145792,0.32932731528161296,0.16852485511488458,0.23529410252100805,0.0,0.004927409604370907,0.31048835740051417,0.273650811392092,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0
0.4953435011472533,0.3936946326211568,0.5116356764770367,0.0,0.0,0.33084888095238096,0.8287731716552754,0.6492776886035313,0.0,0.666423238393918,0.0,0.666423238393918,0.0,0.666423238393918,0.666423238393918,0.666423238393918,0.33333333333333215,0.0,0.4287690332555667,0.024249085892460574,0.477085705093303,0.41369472182596295,0.4100719424460432,0.4160756501182033,0.0,0.0,0.38235294117647056,0.0,0.38235294117647056,0.0,0.3809757254088241,0.4429974669154058,0.3744870906976491,0.21992482788399603,0.0,0.00716563059081686,0.43772259039682254,0.40629082303698516,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0
0.47152562199127185,0.7164538822303282,0.43226877420836685,0.0,0.0,0.4693515357142858,0.45983985938947847,0.6211878009630819,0.0,0.9831032656433067,0.0,0.9831032656433067,0.0,0.9831032656433067,0.9831032656433067,0.9831032656433067,0.33333333333333215,0.0,0.4715581385717638,0.033692994459274546,0.5237279116962827,0.6490727532097004,0.6726618705035972,0.6335697399527187,0.0,0.0,0.1764705882352941,0.0,0.1764705882352941,0.0,0.24632733908232327,0.5467408044005637,0.21489840920870468,0.06679033866949347,0.0,0.007621120298009869,0.4867284422107467,0.4202050035907563,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,13.0
0.27797723489449766,0.4313444502344971,0.2533956965223474,0.0,0.0,0.34019042857142867,0.41280856914061836,0.6211878009630819,0.0,0.9787992068917206,0.0,0.9787992068917206,0.0,0.9787992068917206,0.9787992068917206,0.9787992068917206,0.33333333333333215,0.0,0.4715581385717638,0.033692994459274546,0.5237279116962827,0.42653352353780316,0.44604316546762596,0.41371158392434987,0.0,0.0,0.38235294117647056,0.0,0.38235294117647056,0.0,0.14561738310579841,0.330502307417458,0.1262749162364931,0.2136011191680256,0.0,0.005030187285870836,0.32416961125316945,0.27504561782916315,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13.0
