StdDev,SynAck,DstBytes,SrcBytes,State_A_A,State_PA_PA,DstGap,DstWin,pLoss,SrcRate,Flgs_ e s      ,Mean,sTtl,SrcWin,SrcRetra,Rate,State_FPA_FPA,State__SA,IdleTime,Flgs_ e *      ,State_A_PA,AckDat,DstLoss,State_FA_FA,DstPkts,Min,State_S_SA,TcpOpt_MwsS  T,Load,SrcLoad,Dur,Flgs_ e d      ,DstRetra,SrcPkts,PCRatio,dMeanPktSz,DstRate,Loss,SrcGap,pRetran,State__PA,TotBytes,TotPkts,Flgs_ e g      ,DstLoad,State_SPA_SPA,State__A,TcpRtt,Cause_Status,SrcLoss,Sum,sMeanPktSz,Max,dTtl,label
0.0,0.001989,1019.0,1313.0,0.0,0.0,0.0,31872.0,0.0,14.199817,0.0,0.633811,62.0,64256.0,0.0,34.710663,0.0,0.0,1721542272.0,0.0,0.0,0.058815,0.0,0.0,13.0,0.633811,0.0,0.0,26796.632812,14919.274414,0.633811,0.0,0.0,10.0,-0.0,78.384613,18.933088,0.0,0.0,0.0,0.0,2332.0,23.0,0.0,11877.357422,0.0,0.0,0.060804,0.0,0.0,0.633811,131.300003,0.633811,64.0,1
0.0,0.010939,1019.0,1349.0,0.0,0.0,0.0,31872.0,0.0,10.3072,0.0,0.873176,62.0,64256.0,0.0,25.195379,0.0,0.0,1721542272.0,0.0,0.0,0.178425,0.0,0.0,13.0,0.873176,0.0,0.0,19753.177734,11131.776367,0.873176,0.0,0.0,10.0,-0.0,78.384613,13.742934,0.0,0.0,0.0,0.0,2368.0,23.0,0.0,8621.400391,0.0,0.0,0.189364,0.0,0.0,0.873176,134.899994,0.873176,64.0,1
0.0,0.001,887.0,1391.0,0.0,0.0,0.0,31872.0,0.0,17.075272,0.0,0.527078,62.0,64256.0,0.0,37.945049,0.0,0.0,1721542272.0,0.0,0.0,0.059919,0.0,0.0,11.0,0.527078,0.0,0.0,31251.542969,19002.880859,0.527078,0.0,0.0,10.0,-0.0,80.63636,18.972525,0.0,0.0,0.0,0.0,2278.0,21.0,0.0,12248.662109,0.0,0.0,0.060919,0.0,0.0,0.527078,139.100006,0.527078,64.0,1
0.0,0.002022,1019.0,1373.0,0.0,0.0,0.0,31872.0,0.0,8.514352,0.0,0.93959,62.0,64256.0,0.0,22.350174,0.0,0.0,1721542272.0,0.0,0.0,0.058822,0.0,0.0,13.0,0.93959,0.0,0.0,18408.029297,10396.024414,0.93959,0.0,0.0,9.0,-0.0,78.384613,12.771528,0.0,0.0,0.0,0.0,2392.0,22.0,0.0,8012.005371,0.0,0.0,0.060844,0.0,0.0,0.93959,152.555557,0.93959,64.0,1
0.0,0.002022,66.0,144.0,0.0,0.0,0.0,31872.0,0.0,9.575426,0.0,0.104434,62.0,64256.0,0.0,19.150852,0.0,0.0,1721542272.0,0.0,0.0,0.058822,0.0,0.0,1.0,0.104434,0.0,1.0,5515.445312,5515.445312,0.104434,0.0,0.0,2.0,-0.0,66.0,0.0,0.0,0.0,0.0,0.0,210.0,3.0,0.0,0.0,0.0,0.0,0.060844,1.0,0.0,0.104434,72.0,0.104434,64.0,1
0.0,0.000993,1019.0,1493.0,0.0,0.0,0.0,31872.0,0.0,10.719314,0.0,0.839606,62.0,64256.0,0.0,26.202766,0.0,0.0,1721542272.0,0.0,0.0,0.108086,0.0,0.0,13.0,0.839606,0.0,0.0,21772.117188,12806.006836,0.839606,0.0,0.0,10.0,-0.0,78.384613,14.292418,0.0,0.0,0.0,0.0,2512.0,23.0,0.0,8966.110352,0.0,0.0,0.109079,0.0,0.0,0.839606,149.300003,0.839606,64.0,1
0.0,0.020458,1019.0,1553.0,0.0,0.0,0.0,31872.0,0.0,11.229015,0.0,0.801495,62.0,64256.0,0.0,27.448704,0.0,0.0,1721542272.0,0.0,0.0,0.0874,0.0,0.0,13.0,0.801495,0.0,0.0,23346.371094,13953.922852,0.801495,0.0,0.0,10.0,-0.0,78.384613,14.972021,0.0,0.0,0.0,0.0,2572.0,23.0,0.0,9392.447266,0.0,0.0,0.107858,0.0,0.0,0.801495,155.300003,0.801495,64.0,1
0.0,0.005514,1019.0,1619.0,0.0,0.0,0.0,31872.0,0.0,9.656155,0.0,0.932048,62.0,64256.0,0.0,23.603933,0.0,0.0,1721542272.0,0.0,0.0,0.09043,0.0,0.0,13.0,0.932048,0.0,0.0,20591.212891,12514.376953,0.932048,0.0,0.0,10.0,-0.0,78.384613,12.874873,0.0,0.0,0.0,0.0,2638.0,23.0,0.0,8076.836914,0.0,0.0,0.095944,0.0,0.0,0.932048,161.899994,0.932048,64.0,1
0.0,0.003481,606.0,1553.0,0.0,0.0,0.0,31872.0,0.0,7.414917,0.0,0.944043,62.0,64256.0,0.0,14.829833,0.0,0.0,1721542272.0,0.0,0.0,0.10419,0.0,0.0,7.0,0.944043,0.0,0.0,15923.003906,11516.424805,0.944043,0.0,0.0,8.0,-0.0,86.571426,6.355643,0.0,0.0,0.0,0.0,2159.0,15.0,0.0,4406.579102,1.0,0.0,0.107671,0.0,0.0,0.944043,194.125,0.944043,64.0,1
0.0,0.003481,413.0,138.0,0.0,0.0,0.0,31872.0,0.0,12.987856,0.0,0.076995,62.0,64256.0,0.0,90.914993,1.0,0.0,1721542272.0,0.0,0.0,0.10419,0.0,0.0,6.0,0.076995,0.0,0.0,43015.78125,7169.296875,0.076995,0.0,0.0,2.0,-0.0,68.833336,64.939285,0.0,0.0,0.0,0.0,551.0,8.0,0.0,35846.484375,0.0,0.0,0.107671,1.0,0.0,0.076995,69.0,0.076995,64.0,1
0.0,0.003499,1019.0,1769.0,0.0,0.0,0.0,31872.0,0.0,12.156018,0.0,0.740374,62.0,64256.0,0.0,29.71471,0.0,0.0,1721542272.0,0.0,0.0,0.043075,0.0,0.0,13.0,0.740374,0.0,0.0,27380.755859,17212.921875,0.740374,0.0,0.0,10.0,-0.0,78.384613,16.208023,0.0,0.0,0.0,0.0,2788.0,23.0,0.0,10167.833984,0.0,0.0,0.046574,0.0,0.0,0.740374,176.899994,0.740374,64.0,1
0.0,0.0015,1019.0,1853.0,0.0,0.0,0.0,31872.0,0.0,14.350382,0.0,0.627161,62.0,64256.0,0.0,35.078709,0.0,0.0,1721542272.0,0.0,0.0,0.061774,0.0,0.0,13.0,0.627161,0.0,0.0,33280.128906,21276.832031,0.627161,0.0,0.0,10.0,-0.0,78.384613,19.133842,0.0,0.0,0.0,0.0,2872.0,23.0,0.0,12003.296875,0.0,0.0,0.063274,0.0,0.0,0.627161,185.300003,0.627161,64.0,1
0.0,0.012407,1019.0,1943.0,0.0,0.0,0.0,31872.0,0.0,15.462854,0.0,0.58204,62.0,64256.0,0.0,37.798088,0.0,0.0,1721542272.0,0.0,0.0,0.044532,0.0,0.0,13.0,0.58204,0.0,0.0,36973.402344,24039.583984,0.58204,0.0,0.0,10.0,-0.0,78.384613,20.61714,0.0,0.0,0.0,0.0,2962.0,23.0,0.0,12933.818359,0.0,0.0,0.056939,0.0,0.0,0.58204,194.300003,0.58204,64.0,1
0.0,0.00349,1019.0,2039.0,0.0,0.0,0.0,31872.0,0.0,14.078955,0.0,0.639252,62.0,64256.0,0.0,34.415222,0.0,0.0,1721542272.0,0.0,0.0,0.042418,0.0,0.0,13.0,0.639252,0.0,0.0,34753.117188,22976.853516,0.639252,0.0,0.0,10.0,-0.0,78.384613,18.77194,0.0,0.0,0.0,0.0,3058.0,23.0,0.0,11776.263672,0.0,0.0,0.045908,0.0,0.0,0.639252,203.899994,0.639252,64.0,1
0.0,0.004477,1019.0,2141.0,0.0,0.0,0.0,31872.0,0.0,13.762646,0.0,0.653944,62.0,64256.0,0.0,33.642025,0.0,0.0,1721542272.0,0.0,0.0,0.057783,0.0,0.0,13.0,0.653944,0.0,0.0,35085.570312,23573.882812,0.653944,0.0,0.0,10.0,-0.0,78.384613,18.350195,0.0,0.0,0.0,0.0,3160.0,23.0,0.0,11511.688477,0.0,0.0,0.06226,0.0,0.0,0.653944,214.100006,0.653944,64.0,1
0.0,0.002495,953.0,2315.0,0.0,0.0,0.0,31872.0,0.0,16.035175,0.0,0.623629,62.0,64256.0,0.0,35.277386,0.0,0.0,1721542272.0,0.0,0.0,0.089234,0.0,0.0,12.0,0.623629,0.0,0.0,38215.03125,27003.236328,0.623629,0.0,0.0,11.0,-0.0,79.416664,17.638693,0.0,0.0,0.0,0.0,3268.0,23.0,0.0,11211.794922,0.0,0.0,0.091729,0.0,0.0,0.623629,210.454544,0.623629,64.0,1
0.0,0.019239,953.0,2429.0,0.0,0.0,0.0,31872.0,0.0,15.268528,0.0,0.654942,62.0,64256.0,0.0,33.590763,0.0,0.0,1721542272.0,0.0,0.0,0.056952,0.0,0.0,12.0,0.654942,0.0,0.0,37658.296875,26982.542969,0.654942,0.0,0.0,11.0,-0.0,79.416664,16.795382,0.0,0.0,0.0,0.0,3382.0,23.0,0.0,10675.754883,0.0,0.0,0.076191,0.0,0.0,0.654942,220.818176,0.654942,64.0,1
0.0,0.001987,953.0,2549.0,0.0,0.0,0.0,31872.0,0.0,15.719069,0.0,0.63617,62.0,64256.0,0.0,34.581951,0.0,0.0,1721542272.0,0.0,0.0,0.059952,0.0,0.0,12.0,0.63617,0.0,0.0,40140.210938,29149.439453,0.63617,0.0,0.0,11.0,-0.0,79.416664,17.290976,0.0,0.0,0.0,0.0,3502.0,23.0,0.0,10990.772461,0.0,0.0,0.061939,0.0,0.0,0.63617,231.72728,0.63617,64.0,1
0.0,0.002505,953.0,2675.0,0.0,0.0,0.0,31872.0,0.0,15.669266,0.0,0.638192,62.0,64256.0,0.0,34.472385,0.0,0.0,1721542272.0,0.0,0.0,0.043585,0.0,0.0,12.0,0.638192,0.0,0.0,41442.074219,30486.123047,0.638192,0.0,0.0,11.0,-0.0,79.416664,17.236193,0.0,0.0,0.0,0.0,3628.0,23.0,0.0,10955.950195,0.0,0.0,0.04609,0.0,0.0,0.638192,243.181824,0.638192,64.0,1
0.0,0.002269,953.0,2807.0,0.0,0.0,0.0,31872.0,0.0,12.654544,0.0,0.79023,62.0,64256.0,0.0,27.839996,0.0,0.0,1721542272.0,0.0,0.0,0.044967,0.0,0.0,12.0,0.79023,0.0,0.0,34683.574219,25835.517578,0.79023,0.0,0.0,11.0,-0.0,79.416664,13.919998,0.0,0.0,0.0,0.0,3760.0,23.0,0.0,8848.057617,0.0,0.0,0.047236,0.0,0.0,0.79023,255.181824,0.79023,64.0,1
0.0,0.002012,953.0,2945.0,0.0,0.0,0.0,31872.0,0.0,20.04281,0.0,0.498932,62.0,64256.0,0.0,44.094185,0.0,0.0,1721542272.0,0.0,0.0,0.060384,0.0,0.0,12.0,0.498932,0.0,0.0,56953.652344,42939.71875,0.498932,0.0,0.0,11.0,-0.0,79.416664,22.047092,0.0,0.0,0.0,0.0,3898.0,23.0,0.0,14013.933594,0.0,0.0,0.062396,0.0,0.0,0.498932,267.727264,0.498932,64.0,1
0.0,0.001547,294.0,140.0,0.0,0.0,0.0,31872.0,16.666667,1.556677,0.0,0.642394,62.0,64256.0,0.0,6.226708,0.0,0.0,1721542272.0,0.0,0.0,0.150792,1.0,0.0,3.0,0.642394,0.0,0.0,3312.608643,871.739136,0.642394,1.0,0.0,2.0,-0.0,98.0,3.113354,1.0,0.0,0.0,0.0,434.0,5.0,0.0,2440.869629,0.0,0.0,0.152339,0.0,0.0,0.642394,70.0,0.642394,64.0,1
0.0,0.001547,110.0,78.0,0.0,0.0,0.0,31872.0,0.0,0.0,0.0,0.0,62.0,64256.0,0.0,0.0,0.0,0.0,1721542272.0,0.0,1.0,0.150792,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,110.0,0.0,0.0,0.0,0.0,0.0,188.0,2.0,0.0,0.0,0.0,0.0,0.152339,1.0,0.0,0.0,78.0,0.0,64.0,1
0.0,0.001547,769.0,2949.0,0.0,0.0,0.0,31872.0,0.0,14.249175,0.0,0.561436,62.0,64256.0,0.0,32.060646,1.0,0.0,1721542272.0,0.0,0.0,0.150792,0.0,0.0,10.0,0.561436,0.0,1.0,47236.011719,37361.335938,0.561436,0.0,0.0,9.0,-0.0,76.900002,16.030323,0.0,0.0,0.0,0.0,3718.0,19.0,0.0,9874.678711,0.0,0.0,0.152339,1.0,0.0,0.561436,327.666656,0.561436,64.0,1
0.0,0.002555,953.0,3239.0,0.0,0.0,0.0,31872.0,0.0,12.893792,0.0,0.775567,62.0,64256.0,0.0,28.366344,0.0,0.0,1721542272.0,0.0,0.0,0.091314,0.0,0.0,12.0,0.775567,0.0,0.0,39393.113281,30377.775391,0.775567,0.0,0.0,11.0,-0.0,79.416664,14.183172,0.0,0.0,0.0,0.0,4192.0,23.0,0.0,9015.339844,0.0,0.0,0.093869,0.0,0.0,0.775567,294.454559,0.775567,64.0,1
0.0,0.001489,953.0,3395.0,0.0,0.0,0.0,31872.0,0.0,13.726535,0.0,0.728516,62.0,64256.0,0.0,30.198376,0.0,0.0,1721542272.0,0.0,0.0,0.060544,0.0,0.0,12.0,0.728516,0.0,0.0,43496.644531,33899.050781,0.728516,0.0,0.0,11.0,-0.0,79.416664,15.099188,0.0,0.0,0.0,0.0,4348.0,23.0,0.0,9597.592773,0.0,0.0,0.062033,0.0,0.0,0.728516,308.636353,0.728516,64.0,1
0.0,0.001489,953.0,3557.0,0.0,0.0,0.0,31872.0,0.0,18.368105,0.0,0.544422,62.0,64256.0,0.0,40.409832,0.0,0.0,1721542272.0,0.0,0.0,0.060967,0.0,0.0,12.0,0.544422,0.0,0.0,60364.941406,47521.960938,0.544422,0.0,0.0,11.0,-0.0,79.416664,20.204916,0.0,0.0,0.0,0.0,4510.0,23.0,0.0,12842.979492,0.0,0.0,0.062456,0.0,0.0,0.544422,323.363647,0.544422,64.0,1
0.0,0.001496,953.0,3725.0,0.0,0.0,0.0,31872.0,0.0,16.797323,0.0,0.595333,62.0,64256.0,0.0,36.954109,0.0,0.0,1721542272.0,0.0,0.0,0.044329,0.0,0.0,12.0,0.595333,0.0,0.0,57258.710938,45514.023438,0.595333,0.0,0.0,11.0,-0.0,79.416664,18.477055,0.0,0.0,0.0,0.0,4678.0,23.0,0.0,11744.6875,0.0,0.0,0.045825,0.0,0.0,0.595333,338.636353,0.595333,64.0,1
0.0,0.001497,1085.0,3965.0,0.0,0.0,0.0,31872.0,0.0,17.176254,0.0,0.640419,62.0,64256.0,0.0,39.036942,0.0,0.0,1721542272.0,0.0,0.0,0.060361,0.0,0.0,14.0,0.640419,0.0,0.0,57999.527344,45407.773438,0.640419,0.0,0.0,12.0,-0.0,77.5,20.29921,0.0,0.0,0.0,0.0,5050.0,26.0,0.0,12591.755859,0.0,0.0,0.061858,0.0,0.0,0.640419,330.416656,0.640419,64.0,1
0.0,0.000993,1085.0,4145.0,0.0,0.0,0.0,31872.0,0.0,15.801851,0.0,0.696121,62.0,64256.0,0.0,35.9133,0.0,0.0,1721542272.0,0.0,0.0,0.028966,0.0,0.0,14.0,0.696121,0.0,0.0,55254.761719,43670.570312,0.696121,0.0,0.0,12.0,-0.0,77.5,18.674915,0.0,0.0,0.0,0.0,5230.0,26.0,0.0,11584.193359,0.0,0.0,0.029959,0.0,0.0,0.696121,345.416656,0.696121,64.0,1
0.0,0.002104,953.0,4331.0,0.0,0.0,0.0,31872.0,0.0,18.158766,0.0,0.605768,62.0,64256.0,0.0,37.96833,0.0,0.0,1721542272.0,0.0,0.0,0.06022,0.0,0.0,12.0,0.605768,0.0,0.0,63984.890625,52442.515625,0.605768,0.0,0.0,12.0,-0.0,79.416664,18.158766,0.0,0.0,0.0,0.0,5284.0,24.0,0.0,11542.37207,0.0,0.0,0.062324,0.0,0.0,0.605768,360.916656,0.605768,64.0,1
0.0,0.002012,709.0,639.0,0.0,0.0,0.0,31872.0,5.882353,8.225008,0.0,0.851063,62.0,64256.0,0.0,17.625017,0.0,0.0,1721542272.0,0.0,0.0,0.057029,1.0,0.0,8.0,0.851063,0.0,1.0,11101.411133,5264.004883,0.851063,1.0,0.0,8.0,-0.0,88.625,8.225008,1.0,0.0,0.0,0.0,1348.0,16.0,0.0,5837.405762,1.0,0.0,0.059041,0.0,0.0,0.851063,79.875,0.851063,64.0,1
0.0,0.002012,66.0,1514.0,1.0,0.0,0.0,31872.0,0.0,0.0,0.0,0.046982,62.0,64256.0,0.0,21.284746,0.0,0.0,1721542272.0,0.0,0.0,0.057029,0.0,0.0,1.0,0.046982,0.0,1.0,0.0,0.0,0.046982,0.0,0.0,1.0,-0.0,66.0,0.0,0.0,0.0,0.0,0.0,1580.0,2.0,0.0,0.0,0.0,0.0,0.059041,1.0,0.0,0.046982,1514.0,0.046982,64.0,1
