TotBytes,SrcBytes,DstBytes,SrcGap,DstGap,sMeanPktSz,dMeanPktSz,SrcWin,DstWin,Dur,IdleTime,Mean,StdDev,Sum,Min,Max,sTtl,dTtl,TcpRtt,SynAck,AckDat,TotPkts,SrcPkts,DstPkts,SrcRetra,DstRetra,Loss,SrcLoss,DstLoss,PCRatio,Load,SrcLoad,DstLoad,pLoss,pRetran,Rate,SrcRate,DstRate,Flgs_ e *      ,Flgs_ e d      ,Flgs_ e s      ,Cause_Status,Dir_  <?>,State_A_PA,State_FPA_FA,State_FPA_FPA,State_FRPA_FPA,State_PA_A,State_PA_PA,State_RPA_PA,State_SPA_SPA,State__PA,TcpOpt_Mws   T,TcpOpt_MwsS  T,label
0.0,3.2364913064740024e-05,0.0,0.0,0.0,0.0964332892998679,0.0,0.0,0.0,4.09000490800589e-05,0.0,4.09000490800589e-05,0.0,4.09000490800589e-05,4.09000490800589e-05,4.09000490800589e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0003220611916264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4246128816976489,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.2824440557081086e-05,6.162634131505292e-05,0.0005860623712438,0.0,0.0,0.0612065151915455,0.0,0.0,0.0,0.3489372187246625,0.0,0.3489372187246625,0.0,0.3489372187246625,0.3489372187246625,0.3489372187246625,1.0,0.0,0.0,0.0,0.0,0.0006690454950936,0.0009661835748792,0.0007246376811594,0.0,0.0,0.0,0.0,0.0,0.0,0.0001486406881534,0.0001124503740175,0.001598042297285,0.0,0.0,0.0001990808786574,0.0017566929064645,0.0019756328004927,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2128789962989301,0.2118358930432728,0.255683029054486,0.0,0.0,0.9254813956406868,0.1039417350354273,0.8223655516051863,0.2205884519745218,0.6167864734771015,0.0,0.6167864734771015,0.0,0.6167864734771015,0.6167864734771015,0.6167864734771015,1.0,0.0,0.2065237223194556,0.0,0.2209506183103733,0.219892952720785,0.2196457326892109,0.2210144927536232,0.0,0.0,0.1206896551724137,0.087719298245614,0.25,0.0,0.328011780845971,0.3263632265249402,0.3940363228782299,0.0628742706287427,0.0,0.0277906873187557,0.3383953688780185,0.3408943353494392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.8756464760243693,0.8787047295778507,0.75330326063792,0.0,0.0,0.968252930647292,0.0585528867522662,0.8223655516051863,0.2205884519745218,0.996210228785608,0.0,0.996210228785608,0.0,0.996210228785608,0.996210228785608,0.996210228785608,1.0,0.0,0.2065237223194556,0.0,0.2209506183103733,0.8336306868867084,0.87085346215781,0.75,0.0,0.0,0.043103448275862,0.0175438596491228,0.1875,0.0,0.836166357778436,0.8390834388614787,0.7193393460666473,0.0060079950600799,0.0,0.0651810682253156,0.8315861231254921,0.7162162561812201,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.894174318831853,0.8967621342931082,0.7906514172053705,0.0,0.0,0.9512136400264202,0.0737619362796315,0.8223655516051863,0.6231910436455005,0.9958937284058076,0.0,0.9958937284058076,0.0,0.9958937284058076,0.9958937284058076,0.9958937284058076,1.0,0.0,0.2065237223194556,0.0,0.2209506183103733,0.8568242640499555,0.904669887278583,0.7492753623188406,0.0,0.0,0.0603448275862068,0.0614035087719298,0.0,0.0,0.8541400831441575,0.8566104392667147,0.7552073977209648,0.0081796950817969,0.0,0.0670153680864427,0.8641642039540537,0.7157516532285458,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.1576869438229854,0.1555218310205721,0.245506855153797,0.0,0.0,0.7827483850726553,0.1387582703103877,0.8223655516051863,0.6231910436455005,0.9885065528745302,0.0,0.9885065528745302,0.0,0.9885065528745302,0.9885065528745302,0.9885065528745302,1.0,0.0,0.2065237223194556,0.0,0.2209506183103733,0.1911239964317573,0.1906602254428341,0.1927536231884058,0.0,0.0,0.0603448275862068,0.0087719298245614,0.375,0.0,0.1515768012557488,0.1494690770725625,0.2359903456875645,0.0363741303637413,0.0,0.0150738693983692,0.1832399137340455,0.1855055460232499,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8306462078309031,0.829806222841737,0.8645130354478937,0.0,0.0,0.9494853051519154,0.0572490577955005,0.8223655516051863,0.6238566858472161,0.9601893188938494,0.0,0.9601893188938494,0.0,0.9601893188938494,0.9601893188938494,0.9601893188938494,1.0,0.0,0.2065237223194556,0.0,0.2209506183103733,0.8465655664585192,0.8386473429951691,0.8644927536231884,0.0,0.0,0.0344827586206896,0.0350877192982456,0.0,0.0,0.8229425004799747,0.8221040212502667,0.8565239568593531,0.0047343600473436,0.0,0.0686753241496153,0.8308630964717042,0.8565217153021061,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.5199548915892799,0.519451977784369,0.5407224550685515,0.0,0.0,0.9420205521796564,0.0585003170007411,0.8223655516051863,0.6238566858472161,0.6860288565679612,0.0,0.6860288565679612,0.0,0.6860288565679612,0.6860288565679612,0.6860288565679612,1.0,0.0,0.2065237223194556,0.0,0.2209506183103733,0.5318911685994648,0.52914653784219,0.5384057971014493,0.0,0.0,0.0,0.0,0.0,0.0,0.7208539111424556,0.7201323869784169,0.749750545031195,0.0,0.0,0.0604011296234793,0.7335722728197036,0.7466227563622323,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0494622288434286,0.0470005040946048,0.1493038289408254,0.0,0.0,0.7823516968295906,0.1764098937535218,0.8223655516051863,0.0568959405359633,0.9803003096937052,0.0,0.9803003096937052,0.0,0.9803003096937052,0.9803003096937052,0.9803003096937052,1.0,0.0,0.5738665927843063,0.0215828900227988,0.6103614431700289,0.0724799286351471,0.0576489533011272,0.1065217391304347,0.0,0.0,0.1810344827586207,0.0789473684210526,0.75,0.0,0.0477865026773422,0.045371699818425,0.1444980427573561,0.2715517377155174,0.0,0.0057753122561228,0.0556510036881751,0.1033743948037266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0
0.1984108239422363,0.196621723773004,0.2711160048305747,0.0,0.0,0.904084501981506,0.0671512753410706,0.8223655516051863,0.0664368120938867,0.8994108126263086,0.0,0.8994108126263086,0.0,0.8994108126263086,0.8994108126263086,0.8994108126263086,1.0,0.0,0.5738665927843063,0.0215828900227988,0.6103614431700289,0.2250223015165031,0.208695652173913,0.2623188405797101,0.0,0.0,0.1724137931034483,0.0614035087719298,0.8125,0.0,0.2096417748740247,0.2077192659948069,0.2866373011730868,0.0872938808729388,0.0,0.0195020501512092,0.2204744807707606,0.277463116905705,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
