TotBytes,SrcBytes,DstBytes,SrcGap,DstGap,sMeanPktSz,dMeanPktSz,SrcWin,DstWin,Dur,IdleTime,Mean,StdDev,Sum,Min,Max,sTtl,dTtl,TcpRtt,SynAck,AckDat,TotPkts,SrcPkts,DstPkts,SrcRetra,DstRetra,Loss,SrcLoss,DstLoss,PCRatio,Load,SrcLoad,DstLoad,pLoss,pRetran,Rate,SrcRate,DstRate,Flgs_ e *      ,Flgs_ e d      ,Flgs_ e g      ,Flgs_ e s      ,Cause_Status,State_A_A,State_A_FA,State_A_FPA,State_A_PA,State_A_SPA,State_FA_A,State_FA_FA,State_FA_FPA,State_FA_PA,State_FPA_FPA,State_FPA_FSPA,State_FPA_PA,State_FRPA_FPA,State_FSPA_FSPA,State_PA_A,State_PA_FPA,State_PA_FSPA,State_PA_PA,State_PA_SPA,State_RA_PA,State_R_PA,State_SA_SPA,State_SPA_FSPA,State_SPA_SPA,State_S_RA,State_S_SA,State__A,State__FA,State__FPA,State__PA,State__SA,TcpOpt_MwsS  T,label
0.0019735314604132,0.0022486249962016,0.0350467289719626,0.0,0.0,0.0488771466314399,0.2272727272727273,1.0,0.0,0.0106508982287517,0.0,0.0106508982287517,0.0,0.0106508982287517,0.0106508982287517,0.0106508982287517,1.0,0.0,0.0,0.0,0.0,0.0188679245283018,0.032258064516129,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066417100572979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0023798467610866,0.0022486249962016,0.0432242990654205,0.0,0.0,0.0488771466314399,0.2803030303030303,1.0,1.0,0.018249679382654,0.0,0.018249679382654,0.0,0.018249679382654,0.018249679382654,0.018249679382654,1.0,0.0,0.02450912559533,0.1809803474171883,0.0,0.0188679245283018,0.032258064516129,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038762420617678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0146563733457162,0.0065635540429669,0.2073598130841121,0.0,0.0,0.047556142668428,0.3361742424242424,1.5688981628202148e-05,0.0078164239075841,0.2660853872517341,0.0,0.2660853872517341,0.0,0.2660853872517341,0.2660853872517341,0.2660853872517341,1.0,0.0,0.3867788025553011,0.1809803474171883,0.3630007161742295,0.1132075471698113,0.0967741935483871,0.1739130434782608,0.0,0.0,0.125,0.0,0.25,0.0,0.0001101317979465,3.933392079615293e-05,0.0037642672840416,0.25,0.0,0.0015951310739578,0.0008271049518943,0.0027914794787975,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0242918504759693,0.012610532073293,0.2850467289719626,0.0,0.0,0.0548216644649934,0.3080808181818182,1.5688981628202148e-05,0.0078164239075841,0.8131586160534755,0.0,0.8131586160534755,0.0,0.8131586160534755,0.8131586160534755,0.8131586160534755,1.0,0.0,0.3867788025553011,0.1809803474171883,0.3630007161742295,0.1886792452830188,0.1612903225806451,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,6.479792499848363e-05,2.9674852575304044e-05,0.0018776270733103,0.0,0.0,0.000869943129171,0.0005412978946952,0.0015224004627539,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0153819363826329,0.0161050168646874,0.0385514018691588,0.0,0.0,0.3500660501981506,0.25,1.5688981628202148e-05,0.0078164239075841,0.0470122064675671,0.0,0.0470122064675671,0.0,0.0470122064675671,0.0470122064675671,0.0470122064675671,1.0,0.0,0.3867788025553011,0.1809803474171883,0.3630007161742295,0.0188679245283018,0.032258064516129,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015047193941643,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0083294636638031,0.0021878513476556,0.1641355140186916,0.0,0.0,0.047556142668428,0.2660984848484848,1.5688981628202148e-05,0.0078164239075841,0.9006446359367528,0.0,0.9006446359367528,0.0,0.9006446359367528,0.9006446359367528,0.9006446359367528,1.0,0.0,0.3867788025553011,0.1809803474171883,0.3630007161742295,0.0754716981132075,0.032258064516129,0.1739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,1.6704017493421203e-05,0.0,0.0008788590316516,0.0,0.0,0.0003141757946214,0.0,0.0008247113299289,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0019154864174599,0.0020055304020176,0.0385514018691588,0.0,0.0,0.0435931307793923,0.25,1.5688981628202148e-05,0.0078164239075841,0.0050228383588393,0.0,0.0050228383588393,0.0,0.0050228383588393,0.0050228383588393,0.0050228383588393,1.0,0.0,0.3867788025553011,0.1809803474171883,0.3630007161742295,0.0188679245283018,0.032258064516129,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140837056412329,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0019154864174599,0.0020055304020176,0.0385514018691588,0.0,0.0,0.0435931307793923,0.25,1.5688981628202148e-05,0.0078164239075841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3867788025553011,0.1809803474171883,0.3630007161742295,0.0188679245283018,0.032258064516129,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0218539586719294,0.0118508614664681,0.2505841121495327,0.0,0.0,0.0515191545574636,0.3250000113636364,1.5688981628202148e-05,0.0078164239075841,0.7967486099912567,0.0,0.7967486099912567,0.0,0.7967486099912567,0.7967486099912567,0.7967486099912567,1.0,0.0,0.3060812671713677,0.341772403051557,0.2603212552972661,0.1698113207547169,0.1612903225806451,0.217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,5.870491650287239e-05,2.8461582774233297e-05,0.0016196730300255,0.0,0.0,0.0007990746152016,0.000552446614586,0.0012430048911249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0111736707685163,0.0051961469506821,0.1635514018691588,0.0,0.0,0.0564729194187582,0.3535353636363637,1.5688981628202148e-05,0.0078164239075841,0.9205769311568032,0.0,0.9205769311568032,0.0,0.9205769311568032,0.9205769311568032,0.9205769311568032,1.0,0.0,0.3060812671713677,0.341772403051557,0.2603212552972661,0.0754716981132075,0.064516129032258,0.1304347826086956,0.0,0.0,0.125,0.0,0.25,0.0,2.1144357547018048e-05,6.789911725367357e-06,0.0007620293976539,0.33333334,0.0,0.0003073732217261,0.0001195340288285,0.000537903133323,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
