TotPkts,SrcPkts,DstPkts,SrcRetra,DstRetra,Loss,SrcLoss,DstLoss,label
0.0079883805374001,0.0123203285420944,0.006276150627615,0.0,0.0,0.0,0.0,0.0,1.0
0.0065359477124183,0.0102669404517453,0.0052301255230125,0.0,0.0,0.0,0.0,0.0,1.0
0.9636891793754538,0.837782340862423,0.9623430962343096,0.0,0.0,0.0721649484536082,0.0,0.0721649484536082,1.0
0.6594045025417574,0.8275154004106776,0.5292887029288702,0.0,0.0,0.0,0.0,0.0,1.0
0.0145243282498184,0.0102669404517453,0.0167364016736401,0.0,0.0,0.0103092783505154,0.0,0.0103092783505154,1.0
0.0334059549745824,0.028747433264887,0.0345188284518828,0.0,0.0,0.0360824742268041,0.0,0.0360824742268041,1.0
0.0784313725490196,0.0698151950718685,0.0784518828451882,0.0,0.0,0.0,0.0,0.0,1.0
0.0639070442992011,0.0184804928131416,0.0836820083682008,0.0,0.0,0.0,0.0,0.0,1.0
0.008714596949891,0.0061601642710472,0.0104602510460251,0.0,0.0,0.0,0.0,0.0,1.0
0.0108932461873638,0.0061601642710472,0.0135983263598326,0.0,0.0,0.0,0.0,0.0,1.0
0.0014524328249818,0.0041067761806981,0.0010460251046025,0.0,0.0,0.0,0.0,0.0,1.0
0.0167029774872912,0.002053388090349,0.0240585774058577,0.0,0.0,0.0051546391752577,0.0,0.0051546391752577,1.0
0.0,0.0,0.0010460251046025,0.0,0.0,0.0,0.0,0.0,1.0
0.0697167755991285,0.0410677618069815,0.0805439330543933,0.0,0.0,0.0618556701030927,0.0,0.0618556701030927,1.0
0.1612200435729847,0.1211498973305954,0.1715481171548117,0.0,0.0,0.0051546391752577,0.0,0.0051546391752577,1.0
0.0014524328249818,0.0041067761806981,0.0010460251046025,0.0,0.0,0.0,0.0,0.0,1.0
0.2527233115468409,0.1498973305954825,0.2887029288702928,0.0,0.0,0.0979381443298969,0.0,0.0979381443298969,1.0
0.1074800290486565,0.0513347022587269,0.1297071129707112,0.0,0.0,0.0257731958762886,0.0,0.0257731958762886,1.0
0.0733478576615831,0.0205338809034907,0.0962343096234309,0.0,0.0,0.0,0.0,0.0,1.0
0.0014524328249818,0.0041067761806981,0.0010460251046025,0.0,0.0,0.0,0.0,0.0,1.0
0.1779230210602759,0.1108829568788501,0.2008368200836819,0.0,0.0,0.0,0.0,0.0,1.0
0.3333333333333333,0.2279260780287474,0.3650627615062761,0.0,0.0,0.5773195876288659,0.0,0.5773195876288659,1.0
0.1873638344226579,0.1416837782340862,0.1987447698744769,0.0,0.0,0.1546391752577319,0.0,0.1546391752577319,1.0
0.1568627450980392,0.1437371663244353,0.153765690376569,0.0,0.0,0.0927835051546391,0.0,0.0927835051546391,1.0
