SrcPkts,DstLoad,Cause_Status,Load,AckDat,pLoss,DstBytes,SrcRate,TotBytes,IdleTime,Loss,SrcRetra,SrcGap,DstWin,dTtl,DstLoss,SrcLoss,State_SPA_SPA,DstRetra,Max,Rate,Dur,TcpRtt,Flgs_ e *      ,SynAck,sTtl,Min,SrcLoad,pRetran,TcpOpt_MwsS  T,dMeanPktSz,DstPkts,sMeanPktSz,StdDev,Sum,DstRate,PCRatio,TotPkts,SrcBytes,Mean,SrcWin,Flgs_ e d      ,DstGap,label
0.0089641434262948,0.0141509794075034,0.0,0.0151698156808396,0.2366966098580041,0.0,0.0028467882316011,0.0073058709504,0.0030631472436884,0.0,0.0,0.0,0.0,0.0078164239075841,1.0,0.0,0.0,0.0,0.0,0.0074836263762373,0.014459536384,0.0074836263762373,0.1391689889250789,0.0,0.0006982282721276,0.3333333333333321,0.0074836263762373,0.0118997136360727,0.0,0.0,0.587546695890411,0.0043140638481449,0.2946374208669081,0.0,0.0074836263762373,0.0166103324975277,0.0,0.0058987891959018,0.0139116673859876,0.0074836263762373,0.0072239841283721,0.0,0.5306214541491835,HTTP
0.0109561752988047,0.0009016546289507,0.0,0.00107330378304,0.23839378433374,0.4101562503547669,0.0018582883885512,0.000875464704,0.0022191413331125,0.0,0.0145228215767634,0.0,0.0,0.0078164239075841,1.0,0.0124481327800829,0.3333333333333333,0.0,0.0,0.0780648369605407,0.0016779738453333,0.0780648369605407,0.1398408834538359,1.0,0.000349465711226,0.3333333333333321,0.0780648369605407,0.0017297060608,0.0,1.0,0.3089568047945205,0.0051768766177739,0.3574871183177219,0.0,0.0780648369605407,0.0019108043373245,0.0,0.0071406395529338,0.0206301251618472,0.0780648369605407,0.0075820273491995,0.0,0.5306214541491835,HTTP
0.0119521912350597,0.0010132271338687,0.0,0.0011925112449547,0.23839378433374,0.385298294686959,0.0020774477071027,0.0009630113792,0.0024528833770825,0.0,0.0145228215767634,0.0,0.0,0.0078164239075841,1.0,0.0124481327800829,0.3333333333333333,0.0,0.0,0.0780648369605407,0.0018238846293333,0.0780648369605407,0.1398408834538359,1.0,0.000349465711226,0.3333333333333321,0.0780648369605407,0.0018199054925575,0.0,1.0,0.3218199431506849,0.0056082830025884,0.3418647193232825,0.0,0.0780648369605407,0.0020700376596015,0.0,0.0077615647314498,0.021522083153503,0.0780648369605407,0.0075353260595263,0.0,0.5306214541491835,HTTP
0.0119521912350597,0.0011875308535962,0.0,0.0013646151188816,0.23839378433374,0.385298294686959,0.0024370059641012,0.0009632145407999,0.0028105368660486,0.0,0.0145228215767634,0.0,0.0,0.0078164239075841,1.0,0.0124481327800829,0.3333333333333333,0.0,0.0,0.0780483685642441,0.0018242696533333,0.0780483685642441,0.1398473626681923,1.0,0.0003564972144699,0.3333333333333321,0.0780483685642441,0.0018322301137454,0.0,1.0,0.3834637787671233,0.0056082830025884,0.3441499186588642,0.0,0.0780483685642441,0.0020704749746077,0.0,0.0077615647314498,0.0216659473457056,0.0780483685642441,0.0074574905767378,0.0,0.5306214541491835,HTTP
0.0119521912350597,0.0013671260380922,0.0,0.0015389454023101,0.2393204216698071,0.3302556811602506,0.0027937105841394,0.0009632145407999,0.0031591786135604,0.0,0.0124481327800829,0.0,0.0,0.0078164239075841,1.0,0.0103734439834024,0.3333333333333333,0.0,0.0,0.0780483685642441,0.0018972402346666,0.0780483685642441,0.1403896729098216,1.0,0.0003564972144699,0.3333333333333321,0.0780483685642441,0.0018176359850666,0.0,1.0,0.4125114130136986,0.0060396893874029,0.3414076882313035,0.0,0.0780483685642441,0.0022297425668853,0.0,0.0080720273207078,0.0214933103150625,0.0780483685642441,0.0074574905767378,0.0,0.5306214541491835,HTTP
0.0119521912350597,0.0015212459805911,0.0,0.0016517625277608,0.238769089061251,0.4541015661363602,0.0038395685300916,0.0007718240255999,0.0041952472638804,0.0,0.0207468879668049,0.0,0.0,0.0078164239075841,1.0,0.0186721991701244,0.3333333333333333,0.0,0.0,0.0974021547002772,0.0016956736853333,0.0974021547002772,0.1410311151311037,1.0,0.0014027848971748,0.3333333333333321,0.0974021547002772,0.0014702926134303,0.0,1.0,0.4770547945205479,0.0073339085418464,0.3446069497508431,0.0,0.0974021547002772,0.0021695555060246,0.0,0.0090034150884818,0.0216947201841461,0.0974021547002772,0.0075975944457572,0.0,0.5306214541491835,HTTP
0.0059760956175298,0.0062228549558854,0.0,0.007025154348552,0.2372523708409261,0.0,0.0013166680934851,0.0045753606143999,0.0014866557230331,0.0,0.0,0.0,0.0,0.0078164239075841,1.0,0.0,0.0,0.0,0.0,0.0074685929161935,0.0091507213653333,0.0074685929161935,0.140143462764279,0.0,0.0014027848971748,0.3333333333333321,0.0074685929161935,0.0084574848480969,0.0,0.0,0.419765148630137,0.0025884383088869,0.3340950810704229,0.0,0.0074685929161935,0.0099862610078035,0.0,0.0037255510710959,0.0105164724500071,0.0074685929161935,0.0076909970251035,0.0,0.5306214541491835,HTTP
0.0029880478087649,1.0733548018490624e-05,0.0,1.3518912387705992e-05,0.0,0.8173828190454485,0.0001535256684644,2.43884032e-05,0.0001954421427893,0.0,0.0186721991701244,0.0,0.0,1.0,1.0,0.0145228215767634,0.6666666666666666,0.0,0.0,0.5604512614224263,0.0001016190293333,0.5604512614224263,0.0008565521379139,1.0,0.0009295647288546,0.3333333333333321,0.5604512614224263,2.7344756363636363e-05,0.0,0.0,0.0136986301369863,0.0030198446937014,0.2029250516394896,0.0,0.5604512614224263,0.0001552565122201,0.0,0.0031046258925799,0.0031937850668968,0.5604512614224263,1.0,0.0,0.5306214541491835,HTTP
0.0039840637450199,1.061549528142452e-05,0.0,1.4554674053984309e-05,0.0,0.778459830257198,0.0001535256684644,3.61803776e-05,0.0002106494564934,0.0,0.0186721991701244,0.0,0.0,1.0,1.0,0.0145228215767634,0.6666666666666666,0.0,0.0,0.5666839404070306,0.0001105513813333,0.5666839404070306,0.0008565521379139,1.0,0.0009295647288546,0.3333333333333321,0.5666839404070306,3.782505890909091e-05,0.0,0.0,0.0136986301369863,0.0030198446937014,0.1892138995016863,0.0,0.5666839404070306,0.0001535489721957,0.0,0.0034150884818379,0.0039706517047906,0.5666839404070306,1.0,0.0,0.5306214541491835,HTTP
0.0039840637450199,1.0615343985635689e-05,0.0,1.4554465927718992e-05,0.0,0.778459830257198,0.0001535256684644,3.6179968e-05,0.0002106494564934,0.0,0.0186721991701244,0.0,0.0,1.0,1.0,0.0145228215767634,0.6666666666666666,0.0,0.0,0.5666920160947789,0.000110550016,0.5666920160947789,0.0008565521379139,1.0,0.0009295647288546,0.3333333333333321,0.5666920160947789,3.782452053333333e-05,0.0,0.0,0.0136986301369863,0.0030198446937014,0.1892138995016863,0.0,0.5666920160947789,0.0001535467371957,0.0,0.0034150884818379,0.0039706517047906,0.5666920160947789,1.0,0.0,0.5306214541491835,HTTP
0.0029880478087649,2.8367721413208808e-05,0.0,3.890509246277804e-05,0.0,0.7946777407386304,0.0001112918414519,9.02393856e-05,0.0001537628385633,0.0,0.0145228215767634,0.0,0.0,1.0,1.0,0.0103734439834024,0.6666666666666666,0.0,0.0,0.1514707195584614,0.0003007976106666,0.1514707195584614,0.0011831045414757,1.0,0.0012839524923514,0.3333333333333321,0.1514707195584614,0.0001011773315878,0.0,0.0,0.0136986301369863,0.0021570319240724,0.2029250516394896,0.0,0.1514707195584614,0.0004103288708677,0.0,0.0024837007140639,0.0031937850668968,0.1514707195584614,1.0,0.0,0.5306214541491835,HTTP
0.0039840637450199,3.902180703896915e-05,0.0,6.49587454025999e-05,0.0,0.7265625058181764,9.017492794566677e-05,0.0002327445503999,0.0001481305001544,0.0,0.0124481327800829,0.0,0.0,1.0,1.0,0.0082987551867219,0.6666666666666666,0.0,0.0,0.088091854474238,0.000517210112,0.088091854474238,0.0006518089642522,1.0,0.0007073692263447,0.3333333333333321,0.088091854474238,0.0002433239109818,0.0,0.0,0.0136986301369863,0.0017256255392579,0.1892138995016863,0.0,0.088091854474238,0.0005644358480714,0.0,0.0024837007140639,0.0039706517047906,0.088091854474238,1.0,0.0,0.5306214541491835,HTTP
0.0089641434262948,0.0001246856177039,0.0,0.0001971112808185,0.2417615630390162,0.628756021636523,0.0004346089090545,0.0004253728768,0.0006784151613538,0.0,0.0186721991701244,0.0,0.0,0.0078164239075841,1.0,0.0124481327800829,1.0,0.0,0.0,0.1285328464249798,0.000708955136,0.1285328464249798,0.1421280461216394,1.0,0.0006926030695324,0.3333333333333321,0.1285328464249798,0.0006823692706909,0.0,0.0,0.0980308219178082,0.0030198446937014,0.2900670441335881,0.0,0.1285328464249798,0.0006769777846807,0.0,0.0049674014281279,0.0136958710976837,0.1285328464249798,0.007768832507892,0.0,0.5306214541491835,HTTP
0.0089641434262948,0.0008690847629654,0.0,0.0010189940378898,0.2546913090938882,0.3302556811602506,0.001390006563365,0.0009345855487999,0.0016260560986537,0.0,0.0082987551867219,0.0,0.0,0.0078164239075841,1.0,0.0041493775933609,0.6666666666666666,0.0,0.0,0.0585012331108003,0.0016549952853333,0.0585012331108003,0.1499964040360322,1.0,0.0010195679703776,0.3333333333333321,0.0585012331108003,0.0015257817235393,0.0,0.0,0.3378234445205479,0.0034512510785159,0.295246802054751,0.0,0.0585012331108003,0.0016998687593081,0.0,0.0052778640173859,0.0139404402244281,0.0585012331108003,0.007768832507892,0.0,0.5306214541491835,HTTP
0.0069721115537848,0.0048431437619719,0.0,0.0057570680259249,0.253769100132187,0.0,0.0010592700396655,0.00529770496,0.0012529136790631,0.0,0.0,0.0,0.0,0.0078164239075841,1.0,0.0,0.0,0.0,0.0,0.0077402964271288,0.009565300736,0.0077402964271288,0.149810450584004,0.0,0.0014034880474992,0.3333333333333321,0.0077402964271288,0.0092174719697454,0.0,0.0,0.3315068493150684,0.0025884383088869,0.3145730082873275,0.0,0.0077402964271288,0.0096357183877907,0.0,0.0040360136603539,0.0115522946338656,0.0077402964271288,0.0075820273491995,0.0,0.5306214541491835,HTTP
0.0079681274900398,0.0031543913167701,0.0,0.003338047970462,0.253769100132187,0.5189732262261528,0.0030103016294267,0.0013368725504,0.00320311085315,0.0,0.0165975103734439,0.0,0.0,0.0078164239075841,1.0,0.0165975103734439,0.0,0.0,0.0,0.0357850909989852,0.0030238784853333,0.0357850909989852,0.149810450584004,0.0,0.0014034880474992,0.3333333333333321,0.0357850909989852,0.0022570575755636,0.0,1.0,0.568207748630137,0.0047454702329594,0.3054159138695697,0.0,0.0357850909989852,0.0038210350246408,0.0,0.0058987891959018,0.0128182995252481,0.0357850909989852,0.0075820273491995,1.0,0.5306214541491835,HTTP
0.0089641434262948,0.0030292826708204,0.0,0.0032394450760581,0.253769100132187,0.5676269576704503,0.0029329680678024,0.0014952546304,0.0031527014243902,0.0,0.0207468879668049,0.0,0.0,0.0078164239075841,1.0,0.0207468879668049,0.0,0.0,0.0,0.0365652791878714,0.0032708696746666,0.0365652791878714,0.1494884336304917,0.0,0.0010540223362732,0.3333333333333321,0.0365652791878714,0.0024750996208484,0.0,1.0,0.5073761821917808,0.0051768766177739,0.2995124977919561,0.0,0.0365652791878714,0.0040794606283362,0.0,0.0065197143744178,0.0141418500935117,0.0365652791878714,0.0076909970251035,1.0,0.5306214541491835,HTTP
0.0089641434262948,0.0040646717639166,0.0,0.0042540999041869,0.2532221958979968,0.6054687487937929,0.0038963559056016,0.0014956081152,0.0041037217647355,0.0,0.0248962655601659,0.0,0.0,0.0078164239075841,1.0,0.0248962655601659,0.0,0.0,0.0,0.0365566361997442,0.0035832282453333,0.0365566361997442,0.1494884336304917,0.0,0.001401378596526,0.3333333333333321,0.0365566361997442,0.0024785176133818,0.0,1.0,0.5889497520547945,0.0060396893874029,0.2998172007259145,0.0,0.0365566361997442,0.004760496428075,0.0,0.0071406395529338,0.0141562365127319,0.0365566361997442,0.0075820273491995,1.0,0.5306214541491835,HTTP
0.0069721115537848,0.0054798259158811,0.0,0.0063853546492015,0.2544078931344698,0.0,0.0012019518876808,0.005290975232,0.0013951302238882,0.0,0.0,0.0,0.0,0.0078164239075841,1.0,0.0,0.0,0.0,0.0,0.0077501407572352,0.0095531502933333,0.0077501407572352,0.1498460862629641,0.0,0.0010364435781632,0.3333333333333321,0.0077501407572352,0.0092592068181333,0.0,0.0,0.3804305404109588,0.0025884383088869,0.3165317478327385,0.0,0.0077501407572352,0.0096234780376157,0.0,0.0040360136603539,0.0116242267299669,0.0077501407572352,0.007768832507892,0.0,0.5306214541491835,HTTP
0.0079681274900398,0.0015250251127519,0.0,0.0017902400431354,0.2377981679815248,0.552819305012811,0.0012421881688211,0.001628801024,0.0014534249264205,0.0,0.0145228215767634,0.0,0.0,0.0078164239075841,1.0,0.0124481327800829,0.3333333333333333,0.0,0.0,0.0293713597669503,0.002908573696,0.0293713597669503,0.1410570319885292,1.0,0.0020475737446481,0.3333333333333321,0.0293713597669503,0.0026970409091878,0.0,0.0,0.3403253424657534,0.0030198446937014,0.2995886742110032,0.0,0.0293713597669503,0.0029625409673643,0.0,0.0046569388388699,0.0125737303985038,0.0293713597669503,0.007768832507892,0.0,0.5306214541491835,HTTP
0.0099601593625498,0.0038465601028393,0.0,0.00426680250718,0.2368903512365128,0.0,0.0021502154495905,0.0029824520191999,0.0023861401669368,0.0,0.0,0.0,0.0,0.0078164239075841,1.0,0.0,0.0,0.0,0.0,0.0206235378666996,0.005246906368,0.0206235378666996,0.1405257364113057,0.0,0.0020475737446481,0.3333333333333321,0.0206235378666996,0.0045389503790545,0.0,0.0,0.4828082356164384,0.0038826574633304,0.2753199404115522,0.0,0.0206235378666996,0.0054246259425721,0.0,0.0058987891959018,0.0144439648971371,0.0206235378666996,0.0073485209008338,0.0,0.5306214541491835,HTTP
