SrcRate,Sum,SrcWin,SrcLoss,DstRate,AckDat,Flgs_ e *      ,Loss,DstRetra,State_FPA_FPA,pLoss,Load,DstLoad,State_SPA_SPA,dTtl,State_PA_PA,DstBytes,SynAck,IdleTime,DstWin,TcpRtt,SrcGap,SrcLoad,Min,Mean,sTtl,State_A_PA,SrcPkts,SrcRetra,DstPkts,PCRatio,Cause_Status,DstGap,SrcBytes,TcpOpt_MwsS  T,Dur,Max,Rate,Flgs_ e d      ,State__PA,TotPkts,DstLoss,pRetran,sMeanPktSz,StdDev,TotBytes,dMeanPktSz,label
63.823334,0.125346,64128.0,0.0,79.779167,0.060849,0.0,0.0,0.0,0.0,0.0,636893.0625,582005.0,0.0,64.0,0.0,10030.0,0.001097,1721542656.0,31872.0,0.061946,0.0,54888.066406,0.125346,0.125346,62.0,0.0,9.0,0.0,11.0,-0.0,0.0,0.0,967.0,0.0,0.125346,0.125346,151.580414,0.0,0.0,20.0,0.0,0.0,107.444443,0.0,10997.0,911.818176,HTTP
35.493465,0.140871,64128.0,0.0,42.592159,0.060246,0.0,0.0,0.0,0.0,0.0,245217.25,210291.6875,0.0,64.0,0.0,4320.0,0.000496,1721542656.0,31872.0,0.060742,0.0,34925.570312,0.140871,0.140871,62.0,0.0,6.0,0.0,7.0,-0.0,0.0,0.0,738.0,0.0,0.140871,0.140871,85.184319,0.0,0.0,13.0,0.0,0.0,123.0,0.0,5058.0,617.142883,HTTP
48.230736,0.124402,64128.0,0.0,56.269192,0.060246,0.0,0.0,0.0,0.0,0.0,330219.78125,286297.65625,0.0,64.0,0.0,5088.0,0.000496,1721542656.0,31872.0,0.060742,0.0,43922.121094,0.124402,0.124402,62.0,0.0,7.0,0.0,8.0,-0.0,0.0,0.0,796.0,0.0,0.124402,0.124402,112.538383,0.0,0.0,15.0,0.0,0.0,113.714287,0.0,5884.0,636.0,HTTP
42.592159,0.140871,61568.0,0.0,49.690849,0.060265,0.0,0.0,0.0,0.0,0.0,354480.34375,315465.90625,0.0,64.0,0.0,6348.0,0.000993,1721542656.0,31872.0,0.061258,0.0,39014.417969,0.140871,0.140871,62.0,0.0,7.0,0.0,8.0,-0.0,0.0,0.0,801.0,0.0,0.140871,0.140871,99.381699,0.0,0.0,15.0,0.0,0.0,114.428574,0.0,7149.0,793.5,HTTP
56.990204,0.140375,60672.0,0.0,56.990204,0.060265,0.0,0.0,0.0,0.0,0.0,432213.71875,384911.84375,0.0,64.0,0.0,7598.0,0.000497,1721542656.0,31872.0,0.060762,0.0,47301.867188,0.140375,0.140375,62.0,0.0,9.0,0.0,9.0,-0.0,0.0,0.0,933.0,0.0,0.140375,0.140375,121.104179,0.0,0.0,18.0,0.0,0.0,103.666664,0.0,8531.0,844.222229,HTTP
42.594578,0.140863,60672.0,0.0,56.79277,0.060752,0.0,0.0,0.0,0.0,0.0,378694.1875,339336.8125,0.0,64.0,0.0,6721.0,0.000497,1721542656.0,31872.0,0.061249,0.0,39357.390625,0.140863,0.140863,62.0,0.0,7.0,0.0,9.0,-0.0,0.0,0.0,808.0,0.0,0.140863,0.140863,106.486443,0.0,0.0,16.0,0.0,0.0,115.428574,0.0,7529.0,746.777771,HTTP
32.362671,0.154499,63488.0,0.0,38.835205,0.059857,0.0,0.0,0.0,0.0,0.0,238810.609375,207224.65625,0.0,64.0,0.0,4668.0,0.001392,1721542656.0,31872.0,0.061249,0.0,31585.966797,0.154499,0.154499,62.0,0.0,6.0,0.0,7.0,-0.0,0.0,0.0,731.0,0.0,0.154499,0.154499,77.67041,0.0,0.0,13.0,0.0,0.0,121.833336,0.0,5399.0,666.857117,HTTP
48.294792,0.124237,61568.0,0.0,64.393051,0.059769,0.0,0.0,0.0,0.0,0.0,497178.78125,452876.34375,0.0,64.0,0.0,7912.0,0.001472,1721542656.0,31872.0,0.061241,0.0,44302.421875,0.124237,0.124237,62.0,0.0,7.0,0.0,9.0,-0.0,0.0,0.0,802.0,0.0,0.124237,0.124237,120.736977,0.0,0.0,16.0,0.0,0.0,114.571426,0.0,8714.0,879.111084,HTTP
48.486805,0.123745,61568.0,0.0,64.649078,0.059085,0.0,0.0,0.0,0.0,0.0,435411.53125,391126.90625,0.0,64.0,0.0,6806.0,0.000993,1721542656.0,31872.0,0.060078,0.0,44284.617188,0.123745,0.123745,62.0,0.0,7.0,0.0,9.0,-0.0,0.0,0.0,799.0,0.0,0.123745,0.123745,121.217018,0.0,0.0,16.0,0.0,0.0,114.14286,0.0,7605.0,756.222229,HTTP
40.902809,0.122241,62592.0,0.0,49.08337,0.058576,0.0,0.0,0.0,0.0,0.0,298557.78125,258309.40625,0.0,64.0,0.0,4604.0,0.000997,1721542656.0,31872.0,0.059573,0.0,40248.363281,0.122241,0.122241,62.0,0.0,6.0,0.0,7.0,-0.0,0.0,0.0,737.0,0.0,0.122241,0.122241,98.16674,0.0,0.0,13.0,0.0,0.0,122.833336,0.0,5341.0,657.714294,HTTP
