SrcRate,Sum,SrcWin,SrcLoss,DstRate,AckDat,Flgs_ e *      ,Loss,DstRetra,State_FPA_FPA,pLoss,Load,DstLoad,State_SPA_SPA,dTtl,State_PA_PA,DstBytes,SynAck,IdleTime,DstWin,TcpRtt,SrcGap,SrcLoad,Min,Mean,sTtl,State_A_PA,SrcPkts,SrcRetra,DstPkts,PCRatio,Cause_Status,DstGap,SrcBytes,TcpOpt_MwsS  T,Dur,Max,Rate,Flgs_ e d      ,State__PA,TotPkts,DstLoss,pRetran,sMeanPktSz,StdDev,TotBytes,dMeanPktSz,label
26.87204,0.186067,62592.0,0.0,32.246449,0.093744,0.0,0.0,0.0,0.0,0.0,165230.796875,138788.71875,0.0,64.0,0.0,3766.0,0.000912,1721542656.0,31872.0,0.094656,0.0,26442.087891,0.186067,0.186067,62.0,0.0,6.0,0.0,7.0,-0.0,0.0,0.0,737.0,0.0,0.186067,0.186067,64.492897,0.0,0.0,13.0,0.0,0.0,122.833336,0.0,4503.0,538.0,HTTP
37.904221,0.184676,61568.0,0.0,37.904221,0.090078,0.0,0.0,0.0,0.0,0.0,242543.6875,209664.484375,0.0,64.0,0.0,5531.0,0.0,1721542656.0,31872.0,0.090078,0.0,32879.203125,0.184676,0.184676,62.0,0.0,8.0,0.0,8.0,-0.0,0.0,0.0,867.0,0.0,0.184676,0.184676,81.223328,0.0,0.0,16.0,0.0,0.0,108.375,0.0,6398.0,691.375,HTTP
32.359318,0.185418,64128.0,0.0,37.752537,0.092765,0.0,0.0,0.0,0.0,0.0,228672.515625,198945.09375,0.0,64.0,0.0,5269.0,0.0,1721542656.0,31872.0,0.092765,0.0,29727.427734,0.185418,0.185418,62.0,0.0,7.0,0.0,8.0,-0.0,0.0,0.0,803.0,0.0,0.185418,0.185418,75.505074,0.0,0.0,15.0,0.0,0.0,114.714287,0.0,6072.0,658.625,HTTP
29.573839,0.202882,60672.0,0.0,39.431786,0.09232,0.0,0.0,0.0,0.0,0.0,271054.09375,243846.171875,0.0,64.0,0.0,6957.0,0.001002,1721542656.0,31872.0,0.093322,0.0,27207.933594,0.202882,0.202882,62.0,0.0,7.0,0.0,9.0,-0.0,0.0,0.0,804.0,0.0,0.202882,0.202882,73.934601,0.0,0.0,16.0,0.0,0.0,114.85714,0.0,7761.0,773.0,HTTP
29.869024,0.200877,64128.0,0.0,29.869024,0.091335,0.0,0.0,0.0,0.0,0.0,173240.34375,145641.359375,0.0,64.0,0.0,4266.0,0.000488,1721542656.0,31872.0,0.091823,0.0,27598.978516,0.200877,0.200877,62.0,0.0,7.0,0.0,7.0,-0.0,0.0,0.0,808.0,0.0,0.200877,0.200877,64.716217,0.0,0.0,14.0,0.0,0.0,115.428574,0.0,5074.0,609.428589,HTTP
30.036192,0.199759,61568.0,0.0,40.048256,0.091335,0.0,0.0,0.0,0.0,0.0,295516.09375,267842.75,0.0,64.0,0.0,7523.0,0.000488,1721542656.0,31872.0,0.091823,0.0,27673.345703,0.199759,0.199759,62.0,0.0,7.0,0.0,9.0,-0.0,0.0,0.0,806.0,0.0,0.199759,0.199759,75.090485,0.0,0.0,16.0,0.0,0.0,115.14286,0.0,8329.0,835.888916,HTTP
29.685923,0.202116,64128.0,0.0,29.685923,0.106161,0.0,0.0,0.0,0.0,0.0,194818.8125,167666.09375,0.0,64.0,0.0,4941.0,0.000722,1721542656.0,31872.0,0.106883,0.0,27152.724609,0.202116,0.202116,62.0,0.0,7.0,0.0,7.0,-0.0,0.0,0.0,800.0,0.0,0.202116,0.202116,64.319504,0.0,0.0,14.0,0.0,0.0,114.285713,0.0,5741.0,705.857117,HTTP
26.718679,0.187135,63488.0,0.0,26.718679,0.091436,0.0,0.0,0.0,0.0,0.0,114441.445312,88278.515625,0.0,64.0,0.0,2478.0,0.000994,1721542656.0,31872.0,0.09243,0.0,26162.931641,0.187135,0.187135,62.0,0.0,6.0,0.0,6.0,-0.0,0.0,0.0,734.0,0.0,0.187135,0.187135,58.781094,0.0,0.0,12.0,0.0,0.0,122.333336,0.0,3212.0,413.0,HTTP
34.922821,0.200442,63488.0,0.0,34.922821,0.092555,0.0,0.0,0.0,0.0,0.0,243262.390625,212849.59375,0.0,64.0,0.0,6094.0,0.000816,1721542656.0,31872.0,0.093371,0.0,30412.787109,0.200442,0.200442,62.0,0.0,8.0,0.0,8.0,-0.0,0.0,0.0,870.0,0.0,0.200442,0.200442,74.834618,0.0,0.0,16.0,0.0,0.0,108.75,0.0,6964.0,761.75,HTTP
26.665386,0.187509,62592.0,0.0,31.998465,0.093304,0.0,0.0,0.0,0.0,0.0,177399.484375,151160.75,0.0,64.0,0.0,4133.0,0.000997,1721542656.0,31872.0,0.094301,0.0,26238.740234,0.187509,0.187509,62.0,0.0,6.0,0.0,7.0,-0.0,0.0,0.0,737.0,0.0,0.187509,0.187509,63.996929,0.0,0.0,13.0,0.0,0.0,122.833336,0.0,4870.0,590.428589,HTTP
