TotBytes,SrcBytes,DstBytes,SrcGap,DstGap,sMeanPktSz,dMeanPktSz,SrcWin,DstWin,Dur,IdleTime,Mean,StdDev,Sum,Min,Max,sTtl,dTtl,TcpRtt,SynAck,AckDat,TotPkts,SrcPkts,DstPkts,SrcRetra,DstRetra,Loss,SrcLoss,DstLoss,PCRatio,Load,SrcLoad,DstLoad,pLoss,pRetran,Rate,SrcRate,DstRate,Flgs_ e *      ,Flgs_ e d      ,Flgs_ e g      ,Flgs_ e i      ,Flgs_ e s      ,Cause_Status,Dir_   ?>,State_A_A,State_A_FA,State_A_PA,State_FA_FA,State_FPA_FA,State_FPA_FPA,State_PA_A,State_PA_PA,State_PA_SPA,State_SPA_SPA,State_S_SA,State__A,State__PA,State__SA,TcpOpt_Mws   T,TcpOpt_MwsS  T,label
0.007787488102448732,0.12478777589134125,0.0029974113265815888,0.0,0.0,0.2634408602150538,0.043593130779392336,0.012811332503113325,0.0,0.09349345925799256,0.0,0.09349345925799256,0.0,0.09349345925799256,0.09349345925799256,0.09349345925799256,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.06060606060606061,0.1111111111111111,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0023314407264561476,0.007861802974546644,0.0007534021124131536,0.0,0.0,0.004235746807207979,0.005294683828493824,0.002647341914246912,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.08730639439300857,0.3862478777589134,0.07248285571551842,0.0,0.0,0.34946236559139787,0.17569352708058125,0.012811332503113325,0.0,0.9972858995782845,0.0,0.9972858995782845,0.0,0.9972858995782845,0.9972858995782845,0.9972858995782845,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.27272727272727276,0.25925925925925924,0.27906976744186046,0.0,0.0,0.0,0.0,0.0,0.0,0.003091647905786113,0.00293306854226027,0.0031312571695029765,0.0,0.0,0.0017869156326059076,0.001489096367857742,0.002730010131489193,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.07324565198580946,0.49660441426146007,0.05181888369135747,0.0,0.0,0.34946236559139787,0.11594350528401585,0.012811332503113325,0.0,0.9930867442095358,0.0,0.9930867442095358,0.0,0.9930867442095358,0.9930867442095358,0.9930867442095358,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.31818181818181823,0.3333333333333333,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.002636415569850009,0.003927294310055131,0.0022643390226278906,0.0,0.0,0.0020935501941474915,0.00199385727128415,0.002990786030676224,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.007787488102448732,0.12478777589134125,0.0029974113265815888,0.0,0.0,0.2634408602150538,0.043593130779392336,0.012811332503113325,0.0,0.09290143735318207,0.0,0.09290143735318207,0.0,0.09290143735318207,0.09290143735318207,0.09290143735318207,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.06060606060606061,0.1111111111111111,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0023462979158421003,0.007911903373757549,0.0007582032342061763,0.0,0.0,0.00426273974949506,0.005328425008388635,0.0026642125041943174,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.029895301548844854,0.2691001697792869,0.018484036513919798,0.0,0.0,0.3408602231182796,0.07680694385733157,0.012811332503113325,0.0,0.21697102792803333,0.0,0.21697102792803333,0.0,0.21697102792803333,0.21697102792803333,0.21697102792803333,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.16666666666666669,0.18518518518518517,0.16279069767441862,0.0,0.0,0.0,0.0,0.0,0.0,0.004624341193711171,0.008780298386539188,0.0034333477057450408,0.0,0.0,0.005019288791485972,0.004562989928274879,0.006844485263662317,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0295491909665138,0.2623089983022071,0.018484036513919798,0.0,0.0,0.33225805913978496,0.07680694385733157,0.012811332503113325,0.0,0.21569698078828917,0.0,0.21569698078828917,0.0,0.21569698078828917,0.21569698078828917,0.21569698078828917,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.16666666666666669,0.18518518518518517,0.16279069767441862,0.0,0.0,0.0,0.0,0.0,0.0,0.004601513008100321,0.008606140379832782,0.003453627214993276,0.0,0.0,0.00504893582460463,0.004589941688190856,0.006884912656036284,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0502725620835857,0.3794567062818336,0.03397066170125801,0.0,0.0,0.3433179758064516,0.0823425785997358,0.012811332503113325,0.0,0.9476080614982755,0.0,0.9476080614982755,0.0,0.9476080614982755,0.9476080614982755,0.9476080614982755,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.27272727272727276,0.25925925925925924,0.27906976744186046,0.0,0.0,0.0,0.0,0.0,0.0,0.0018779599988020168,0.0030353860392667155,0.0015452169774780296,0.0,0.0,0.0018805936836612859,0.0015671615801143737,0.0028731294810430187,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.007787488102448732,0.12478777589134125,0.0029974113265815888,0.0,0.0,0.2634408602150538,0.043593130779392336,0.012811332503113325,0.0,0.09467350291960804,0.0,0.09467350291960804,0.0,0.09467350291960804,0.09467350291960804,0.09467350291960804,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.06060606060606061,0.1111111111111111,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0023023807633440452,0.00776381042860856,0.0007440114339059313,0.0,0.0,0.004182951001558295,0.005228689191199561,0.002614344471849781,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0562429696287964,0.4558573853989813,0.03615059721149916,0.0,0.0,0.3207885376344086,0.08762659973579921,0.012811332503113325,0.0,0.96563172837395,0.0,0.96563172837395,0.0,0.96563172837395,0.96563172837395,0.96563172837395,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.30303030303030304,0.3333333333333333,0.27906976744186046,0.0,0.0,0.0,0.0,0.0,0.0,0.0020807019669593753,0.003708848816183686,0.0016136355041115092,0.0,0.0,0.0020505467748764025,0.00205054689860742,0.002819502171210202,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0024660378991087652,0.04838709677419355,0.0014987056632907944,0.0,0.0,0.3064516129032258,0.043593130779392336,0.012811332503113325,0.0,0.0004960183526790491,0.0,0.0004960183526790491,0.0,0.0004960183526790491,0.0004960183526790491,0.0004960183526790491,0.33333333333333215,0.0,0.47011140407791385,0.022028309293613584,0.5237155372964412,0.015151515151515152,0.037037037037037035,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19959676110598873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
