Cause_Status,DstRetra,SynAck,sMeanPktSz,SrcWin,Flgs_ e g      ,Load,State__SA,State_A_A,DstLoss,State_A_PA,Flgs_ e *      ,dMeanPktSz,Min,SrcLoad,State__PA,State_FPA_FPA,IdleTime,AckDat,Max,PCRatio,pRetran,Flgs_ e s      ,dTtl,TcpOpt_MwsS  T,State_S_SA,StdDev,SrcGap,Rate,TotBytes,sTtl,State_SPA_SPA,SrcBytes,DstPkts,State_PA_PA,TotPkts,SrcRetra,DstRate,DstBytes,SrcPkts,State__A,Dur,Sum,pLoss,SrcRate,TcpRtt,Loss,State_FA_FA,Mean,DstLoad,Flgs_ e d      ,DstGap,SrcLoss,DstWin,label
0.0,0.0,0.1196667113434302,0.0494055501981506,0.0,0.0,6.820330062431382e-05,0.0,0.0,0.1428571428571428,0.0,0.0,0.1348370887218045,0.7725603572935771,2.7843239837675843e-05,0.0,0.0,0.0,0.1916425867437224,0.7725603572935771,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0007960846216185,0.0013659900763888,0.0,1.0,0.0006145645218803,0.0229885057471264,0.0,0.0161290322580645,0.0,0.001592169120335,0.0309586833927954,0.0121951219512195,0.0,0.7725603572935771,0.7725603572935771,0.16666666,0.0005094941456094,0.2101699949874066,0.0232558139534883,0.0,0.7725603572935771,0.0019412295123631,1.0,0.0,0.0,0.0078164239075841,Big
1.0,0.0,0.1196667113434302,0.0,0.0398662207357859,0.0,8.510529417400662e-06,0.0,0.0,0.1428571428571428,0.0,0.0,0.1578947368421052,0.8679379816433025,0.0,1.0,0.0,0.0,0.1916425867437224,0.8679379816433025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.086030214681913e-05,0.0002325089491725,0.0,0.0,0.0,0.0076628352490421,0.0,0.0016129032258064,0.0,0.0002834412086047,0.0120842444470019,0.0,0.0,0.8679379816433025,0.8679379816433025,0.0,0.0,0.2101699949874066,0.0,0.0,0.8679379816433025,0.0004040764442446,1.0,0.0,0.0,0.0624851503931812,Big
1.0,0.0,0.1196667113434302,0.0612615587846763,0.0,0.0,5.501005298145039e-05,0.0,0.0,0.0,0.0,0.0,0.1155388511278195,0.8491452675201657,2.3558798160542288e-05,0.0,0.0,0.0,0.1916425867437224,0.8491452675201657,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0006518567852489,0.0012368184379596,0.0,0.0,0.00060963485994,0.0229885057471264,1.0,0.014516129032258,0.0,0.0014485705519757,0.0265277937622281,0.0097560975609756,0.0,0.8491452675201657,0.8491452675201657,0.18181818,0.0003476569437899,0.2101699949874066,0.0232558139534883,0.0,0.8491452675201657,0.0015144037790427,0.0,0.0,0.0232558139534883,0.0078164239075841,Big
1.0,0.0,0.1196667113434302,0.0515191545574636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1548872180451128,0.0,0.0,0.0,0.0,0.0,0.1916425867437224,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0001856842302419,0.0,0.0,0.0001281712104456,0.003831417624521,0.0,0.0016129032258064,0.0,0.0,0.0059270341811485,0.0024390243902439,0.0,0.0,0.0,0.0,0.0,0.2101699949874066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078164239075841,Big
1.0,0.0,0.1196667113434302,0.3500660501981506,0.0,0.0,6.03676462829484e-06,0.0,0.0,0.1428571428571428,0.0,0.0,0.1112781954887218,0.8623497692912331,0.0,0.0,0.0,0.0,0.1916425867437224,0.8623497692912331,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0001426389838214,0.0009881630339834,0.0,0.0,0.0008709069427715,0.0076628352490421,1.0,0.0032258064516129,0.0,0.0002852778446604,0.0085165151340775,0.0024390243902439,0.0,0.8623497692912331,0.8623497692912331,0.5,0.0,0.2101699949874066,0.0232558139534883,0.0,0.8623497692912331,0.0002866231072247,1.0,0.0,0.0,0.0078164239075841,Big
1.0,0.0,0.1196667113434302,0.1470717780713342,0.0,0.0,7.623749010495413e-05,0.0,0.0,0.1428571428571428,0.0,0.0,0.1079699293233082,0.6773037375420267,4.72152506256832e-05,0.0,0.0,0.0,0.1916425867437224,0.6773037375420267,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0006356326542574,0.0015516743066308,0.0,0.0,0.0010976713920215,0.0191570881226053,0.0,0.0112903225806451,0.0,0.0014528745681063,0.0206583036022557,0.0073170731707317,0.0,0.6773037375420267,0.6773037375420267,0.22222222,0.0002905749066303,0.2101699949874066,0.0232558139534883,0.0,0.6773037375420267,0.0014202734365956,1.0,0.0,0.0,0.0078164239075841,Big
1.0,0.0,0.1196667113434302,0.0,0.0398662207357859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0992481203007518,0.0,0.0,0.0,0.0,0.0,0.1916425867437224,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003831417624521,0.0,0.0,0.0,0.0,0.0037979053976291,0.0,0.0,0.0,0.0,0.0,0.0,0.2101699949874066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0624851503931812,Big
1.0,0.0,0.1196667113434302,0.047556142668428,0.0,0.0,2.567064604088777e-05,0.0,0.0,0.1428571428571428,0.0,0.0,0.1060150375939849,0.3918818915118774,1.317371338805035e-05,0.0,0.0,0.0,0.1916425867437224,0.3918818915118774,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0004708229812642,0.0003536073601999,0.0,0.0,0.0002366237731303,0.0076628352490421,0.0,0.0048387096774193,0.0,0.0006277639750576,0.0081137069858441,0.0048780487804878,0.0,0.3918818915118774,0.3918818915118774,0.4,0.0002511055839817,0.2101699949874066,0.0232558139534883,0.0,0.3918818915118774,0.0006051542304384,1.0,0.0,0.0,0.0078164239075841,Big
0.0,0.0,0.1865776109845269,0.0488771466314399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1112781954887218,0.0250579522021836,0.0,0.0,0.0,0.0,0.0,0.0250579522021836,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0024544040663598,0.0001324009293899,0.0,0.0,0.0001215983278586,0.003831417624521,0.0,0.0016129032258064,0.0,0.0,0.0042582575670387,0.0024390243902439,0.0,0.0250579522021836,0.0250579522021836,0.0,0.0,0.038765602470404,0.0,0.0,0.0250579522021836,0.0,0.0,0.0,0.0,1.0,Big
1.0,0.0,0.1865776109845269,0.0435931307793923,0.0,0.0,0.0001483412761396,0.0,0.0,0.1428571428571428,0.0,0.0,0.1383458646616541,0.0436296579270012,0.0,0.0,0.0,0.0,0.3877299592641304,0.0436296579270012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028192905269146,0.0002970947683871,0.0,0.0,0.0001084525626847,0.0076628352490421,0.0,0.0032258064516129,0.0,0.005638581177176,0.0105880998964207,0.0024390243902439,0.0,0.0436296579270012,0.0436296579270012,0.5,0.0,0.4136766444091019,0.0232558139534883,0.0,0.0436296579270012,0.0070431829158177,1.0,0.0,0.0,0.0078164239075841,Big
