Cause_Status,DstRetra,SynAck,sMeanPktSz,SrcWin,Flgs_ e g      ,Load,State__SA,State_A_A,DstLoss,State_A_PA,Flgs_ e *      ,dMeanPktSz,Min,SrcLoad,State__PA,State_FPA_FPA,IdleTime,AckDat,Max,PCRatio,pRetran,Flgs_ e s      ,dTtl,TcpOpt_MwsS  T,State_S_SA,StdDev,SrcGap,Rate,TotBytes,sTtl,State_SPA_SPA,SrcBytes,DstPkts,State_PA_PA,TotPkts,SrcRetra,DstRate,DstBytes,SrcPkts,State__A,Dur,Sum,pLoss,SrcRate,TcpRtt,Loss,State_FA_FA,Mean,DstLoad,Flgs_ e d      ,DstGap,SrcLoss,DstWin,label
0.0,0.0,0.0006982282721276,0.0709672675033025,0.0072540473225404,0.0,0.0015502667551934,0.0,0.0,0.0,0.0,0.0,0.6022577120211361,0.4485164485164485,0.0038141172323006,0.0,0.0,0.0,0.2366966098580041,0.4485164485164485,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0037128981084314,0.0065452009435903,0.3333333333333321,0.0,0.0056964448764395,0.01007326007326,0.0,0.0120177103099304,0.0,0.0023729047344302,0.0060666986030262,0.0163934426229508,0.0,0.4485164485164485,0.4485164485164485,0.0,0.0023416906016514,0.1391689889250789,0.0,0.0,0.4485164485164485,0.0014292283504843,0.0,0.5099775729866135,0.0,0.0078164239075841,HTTP
0.0,0.0,0.000349465711226,0.0488771466314399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0488771466314399,0.0004970004970004,0.0,0.0,0.0,0.0,0.0,0.0004970004970004,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1763522341380121,5.622305480192738e-05,0.3333333333333321,0.0,0.0004359223586934,0.0009157509157509,0.0,0.0006325110689437,0.0,0.0,4.475929178703287e-05,0.0018214936247723,0.0,0.0004970004970004,0.0004970004970004,0.0,0.0,0.0003220169535122,0.0,0.0,0.0004970004970004,0.0,0.0,0.5099775729866135,0.0,1.0,HTTP
0.0,0.0,0.000349465711226,0.0488771466314399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0488771466314399,0.0004970004970004,0.0,0.0,0.0,0.0,0.0,0.0004970004970004,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1763522341380121,5.622305480192738e-05,0.3333333333333321,0.0,0.0004359223586934,0.0009157509157509,0.0,0.0006325110689437,0.0,0.0,4.475929178703287e-05,0.0018214936247723,0.0,0.0004970004970004,0.0004970004970004,0.0,0.0,0.0003220169535122,0.0,0.0,0.0004970004970004,0.0,0.0,0.5099775729866135,0.0,1.0,HTTP
0.0,0.0,0.0003564972144699,0.0488771466314399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0488771466314399,0.0005070005070005,0.0,0.0,0.0,0.0,0.0,0.0005070005070005,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1728738804450252,5.622305480192738e-05,0.3333333333333321,0.0,0.0004359223586934,0.0009157509157509,0.0,0.0006325110689437,0.0,0.0,4.475929178703287e-05,0.0018214936247723,0.0,0.0005070005070005,0.0005070005070005,0.0,0.0,0.0003284961678686,0.0,0.0,0.0005070005070005,0.0,0.0,0.5099775729866135,0.0,1.0,HTTP
0.0,0.0,0.0003564972144699,0.0488771466314399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0488771466314399,0.0005070005070005,0.0,0.0,0.0,0.0,0.0,0.0005070005070005,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1728738804450252,5.622305480192738e-05,0.3333333333333321,0.0,0.0004359223586934,0.0009157509157509,0.0,0.0006325110689437,0.0,0.0,4.475929178703287e-05,0.0018214936247723,0.0,0.0005070005070005,0.0005070005070005,0.0,0.0,0.0003284961678686,0.0,0.0,0.0005070005070005,0.0,0.0,0.5099775729866135,0.0,1.0,HTTP
0.0,0.0,0.0014027848971748,0.0488771466314399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0488771466314399,0.0019950019950019,0.0,0.0,0.0,0.0,0.0,0.0019950019950019,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0439333628717256,5.622305480192738e-05,0.3333333333333321,0.0,0.0004359223586934,0.0009157509157509,0.0,0.0006325110689437,0.0,0.0,4.475929178703287e-05,0.0018214936247723,0.0,0.0019950019950019,0.0019950019950019,0.0,0.0,0.0012926032640986,0.0,0.0,0.0019950019950019,0.0,0.0,0.5099775729866135,0.0,1.0,HTTP
0.0,0.0,0.0014027848971748,0.0804711598414795,0.0077210460772104,0.0,0.0007179298328864,0.0,0.0,0.0,0.0,0.0,0.4404604471598415,0.4476154476154476,0.0027108079814006,0.0,0.0,0.0,0.2372523708409261,0.4476154476154476,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0023497085346197,0.0031969385948542,0.3333333333333321,0.0,0.0043062060027686,0.0064102564102564,0.0,0.0075901328273244,0.0,0.0014266087706673,0.0028234645143495,0.0109289617486338,0.0,0.4476154476154476,0.4476154476154476,0.0,0.0014665026281801,0.140143462764279,0.0,0.0,0.4476154476154476,0.000628499305086,0.0,0.5099775729866135,0.0,0.0078164239075841,HTTP
0.0,0.0,0.0009295647288546,0.0488771466314399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0488771466314399,0.0013220013220013,0.0,0.0,0.0,0.0,0.0,0.0013220013220013,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0662988346288468,5.622305480192738e-05,0.3333333333333321,0.0,0.0004359223586934,0.0009157509157509,0.0,0.0006325110689437,0.0,0.0,4.475929178703287e-05,0.0018214936247723,0.0,0.0013220013220013,0.0013220013220013,0.0,0.0,0.0008565521379139,0.0,0.0,0.0013220013220013,0.0,0.0,0.5099775729866135,0.0,1.0,HTTP
0.0,0.0,0.0009295647288546,0.0488771466314399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0488771466314399,0.0013220013220013,0.0,0.0,0.0,0.0,0.0,0.0013220013220013,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0662988346288468,5.622305480192738e-05,0.3333333333333321,0.0,0.0004359223586934,0.0009157509157509,0.0,0.0006325110689437,0.0,0.0,4.475929178703287e-05,0.0018214936247723,0.0,0.0013220013220013,0.0013220013220013,0.0,0.0,0.0008565521379139,0.0,0.0,0.0013220013220013,0.0,0.0,0.5099775729866135,0.0,1.0,HTTP
0.0,0.0,0.0009295647288546,0.0488771466314399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0488771466314399,0.0013220013220013,0.0,0.0,0.0,0.0,0.0,0.0013220013220013,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0662988346288468,5.622305480192738e-05,0.3333333333333321,0.0,0.0004359223586934,0.0009157509157509,0.0,0.0006325110689437,0.0,0.0,4.475929178703287e-05,0.0018214936247723,0.0,0.0013220013220013,0.0013220013220013,0.0,0.0,0.0008565521379139,0.0,0.0,0.0013220013220013,0.0,0.0,0.5099775729866135,0.0,1.0,HTTP
0.0,0.0,0.0012839524923514,0.0488771466314399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0488771466314399,0.0018260018260018,0.0,0.0,0.0,0.0,0.0,0.0018260018260018,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0479994825857342,5.622305480192738e-05,0.3333333333333321,0.0,0.0004359223586934,0.0009157509157509,0.0,0.0006325110689437,0.0,0.0,4.475929178703287e-05,0.0018214936247723,0.0,0.0018260018260018,0.0018260018260018,0.0,0.0,0.0011831045414757,0.0,0.0,0.0018260018260018,0.0,0.0,0.5099775729866135,0.0,1.0,HTTP
0.0,0.0,0.0007073692263447,0.0488771466314399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0488771466314399,0.001006001006001,0.0,0.0,0.0,0.0,0.0,0.001006001006001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.087124320241419,5.622305480192738e-05,0.3333333333333321,0.0,0.0004359223586934,0.0009157509157509,0.0,0.0006325110689437,0.0,0.0,4.475929178703287e-05,0.0018214936247723,0.0,0.001006001006001,0.001006001006001,0.0,0.0,0.0006518089642522,0.0,0.0,0.001006001006001,0.0,0.0,0.5099775729866135,0.0,1.0,HTTP
