Cause_Status,DstRetra,SynAck,sMeanPktSz,SrcWin,Flgs_ e g      ,Load,State__SA,State_A_A,DstLoss,State_A_PA,Flgs_ e *      ,dMeanPktSz,Min,SrcLoad,State__PA,State_FPA_FPA,IdleTime,AckDat,Max,PCRatio,pRetran,Flgs_ e s      ,dTtl,TcpOpt_MwsS  T,State_S_SA,StdDev,SrcGap,Rate,TotBytes,sTtl,State_SPA_SPA,SrcBytes,DstPkts,State_PA_PA,TotPkts,SrcRetra,DstRate,DstBytes,SrcPkts,State__A,Dur,Sum,pLoss,SrcRate,TcpRtt,Loss,State_FA_FA,Mean,DstLoad,Flgs_ e d      ,DstGap,SrcLoss,DstWin,label
0.0,0.0,0.0011791830940161,0.0709672675033025,0.0077988792029887,0.0,0.0056133901633934,0.0,0.0,0.0,0.0,0.0,0.6022577120211361,0.1238681238681238,0.0138106098113321,0.0,0.0,0.0,0.0665031120400856,0.1238681238681238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0134441026163434,0.0065452009435903,0.3333333333333321,0.0,0.0056964448764395,0.01007326007326,0.0,0.0120177103099304,0.0,0.008592096311439,0.0060666986030262,0.0163934426229508,0.0,0.1238681238681238,0.1238681238681238,0.0,0.0084790715696258,0.0400072048863643,0.0,0.0,0.1238681238681238,0.0051751201697402,0.0,0.5099775729866135,0.0,0.0078164239075841,HTTP
0.0,0.0,0.001048397133678,0.0812417437252311,0.0074719800747198,0.0,0.0024192752003825,0.0,0.0,0.0,0.0,0.0,0.4076240970937912,0.1243641243641243,0.009836802321569,0.0,0.0,0.0,0.0663791175578401,0.1243641243641243,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0084571477894988,0.0029929804917962,0.3333333333333321,0.0,0.004347441901564,0.0064102564102564,0.0,0.0075901328273244,0.0,0.0051346969352014,0.0026129748718916,0.0109289617486338,0.0,0.1243641243641243,0.1243641243641243,0.0,0.0052782841590957,0.039814124298544,0.0,0.0,0.1243641243641243,0.0020931067318849,0.0,0.5099775729866135,0.0,0.0078164239075841,HTTP
0.0,0.0,0.0006996345727764,0.0711690885072655,0.0077988792029887,0.0,0.0029290433162445,0.0,0.0,0.0,0.0,0.0,0.4200792602377807,0.1238681238681238,0.012124430271527,0.0,0.0,0.0,0.0663791175578401,0.1238681238681238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0106137655509522,0.0035265013948102,0.3333333333333321,0.0,0.0050779063945097,0.0073260073260073,0.0,0.0094876660341555,0.0,0.0060144670561501,0.0030775037380057,0.0145719489981785,0.0,0.1238681238681238,0.1238681238681238,0.0,0.0074191877054762,0.0394927552664674,0.0,0.0,0.1238681238681238,0.0025265527957078,0.0,0.5099775729866135,0.0,0.0078164239075841,HTTP
0.0,0.0,0.0006996345727764,0.0755802998678996,0.0077988792029887,0.0,0.0028107440423164,0.0,0.0,0.0,0.0,0.0,0.524108322324967,0.1547391547391547,0.0088314187837161,0.0,0.0,0.0,0.0669282359792132,0.1547391547391547,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.007929861133884,0.0042436444023369,0.3333333333333321,0.0,0.0047185649907219,0.0073260073260073,0.0,0.0088551549652118,0.0,0.0048145586046499,0.0038396214089741,0.0127504553734061,0.0,0.1547391547391547,0.1547391547391547,0.0,0.0050905991553236,0.039814124298544,0.0,0.0,0.1547391547391547,0.0025235772858084,0.0,0.5099775729866135,0.0,0.0078164239075841,HTTP
0.0,0.0,0.0006996345727764,0.0755802998678996,0.0073785803237858,0.0,0.003350648281382,0.0,0.0,0.0,0.0,0.0,0.5576104550858653,0.1547391547391547,0.0088314187837161,0.0,0.0,0.0,0.0669282359792132,0.1547391547391547,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0084962797487412,0.0049912914076817,0.3333333333333321,0.0,0.0047185649907219,0.0082417582417582,0.0,0.0094876660341555,0.0,0.0055023526454162,0.0045956905269983,0.0127504553734061,0.0,0.1547391547391547,0.1547391547391547,0.0,0.0050905991553236,0.039814124298544,0.0,0.0,0.1547391547391547,0.0030682702397236,0.0,0.5099775729866135,0.0,0.0078164239075841,HTTP
0.0,0.0,0.0006996345727764,0.0721598414795244,0.0073785803237858,0.0,0.0030349913005811,0.0,0.0,0.0,0.0,0.0,0.4932481974900925,0.1547391547391547,0.0098341128526291,0.0,0.0,0.0,0.0669282359792132,0.1547391547391547,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0090626983635985,0.0045104048538439,0.3333333333333321,0.0,0.0051485965067302,0.0082417582417582,0.0,0.0101201771030993,0.0,0.0055023526454162,0.0040652324337925,0.0145719489981785,0.0,0.1547391547391547,0.1547391547391547,0.0,0.0059390322822347,0.039814124298544,0.0,0.0,0.1547391547391547,0.0027143789748594,0.0,0.5099775729866135,0.0,0.0078164239075841,HTTP
0.0,0.0,0.0006996345727764,0.0804711598414795,0.0076120797011207,0.0,0.0018870003234203,0.0,0.0,0.0,0.0,0.0,0.4404604471598415,0.1703001703001703,0.0071250628844279,0.0,0.0,0.0,0.0669282359792132,0.1703001703001703,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0061759522623781,0.0031969385948542,0.3333333333333321,0.0,0.0043062060027686,0.0064102564102564,0.0,0.0075901328273244,0.0,0.003749685348169,0.0028234645143495,0.0109289617486338,0.0,0.1703001703001703,0.1703001703001703,0.0,0.0038545420750698,0.039814124298544,0.0,0.0,0.1703001703001703,0.0016519419438542,0.0,0.5099775729866135,0.0,0.0078164239075841,HTTP
0.0,0.0,0.0,0.0716644649933949,0.0073785803237858,0.0,0.0039159039785036,0.0,0.0,0.0,0.0,0.0,0.5806546129458389,0.1386661386661386,0.0109022749492122,0.0,0.0,0.0,0.0679556188321048,0.1386661386661386,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0101131711946609,0.0052191742149108,0.3333333333333321,0.0,0.00511325145062,0.0082417582417582,0.0,0.0101201771030993,0.0,0.0061401397292444,0.004785615089446,0.0145719489981785,0.0,0.1386661386661386,0.1386661386661386,0.0,0.0066274353467762,0.0397707135623562,0.0,0.0,0.1386661386661386,0.0035653566828181,0.0,0.5099775729866135,0.0,0.0078164239075841,HTTP
0.0,0.0,0.0004626729134541,0.0714167767503302,0.0076120797011207,0.0,0.0030857410317797,0.0,0.0,0.0,0.0,0.0,0.4994862807133421,0.1537071537071537,0.0097966088922077,0.0,0.0,0.0,0.0830818385724692,0.1537071537071537,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0091235468107851,0.0045558617917689,0.3333333333333321,0.0,0.0050955789225648,0.0082417582417582,0.0,0.0101201771030993,0.0,0.0055392963459471,0.0041166451338181,0.0145719489981785,0.0,0.1537071537071537,0.1537071537071537,0.0,0.0059789076915792,0.0490495964421338,0.0,0.0,0.1537071537071537,0.0027669040288065,0.0,0.5099775729866135,0.0,0.0078164239075841,HTTP
0.0,0.0,0.000698931422452,0.0811316618229854,0.0076120797011207,0.0,0.0022858475768197,0.0,0.0,0.0,0.0,0.0,0.4344215944517833,0.139061139061139,0.0087971763749614,0.0,0.0,0.0,0.0680497217873804,0.139061139061139,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0075633332142349,0.0031622477738062,0.3333333333333321,0.0,0.0043415510588789,0.0064102564102564,0.0,0.0075901328273244,0.0,0.0045920237935609,0.0027847537755067,0.0109289617486338,0.0,0.139061139061139,0.139061139061139,0.0,0.0047204360704081,0.0404698207914101,0.0,0.0,0.139061139061139,0.001995235357407,0.0,0.5099775729866135,0.0,0.0078164239075841,HTTP
