TcpRtt,pLoss,Max,SrcLoss,TotBytes,DstGap,sTtl,Mean,dTtl,Sum,TcpOpt_MwsS  T,Flgs_ e s      ,State_PA_A,sMeanPktSz,State__SA,TotPkts,Load,SrcLoad,SrcPkts,StdDev,DstRate,SrcRetra,Dur,Flgs_ e *      ,State_S_,State_S_SA,DstLoss,DstRetra,AckDat,Flgs_ e d      ,SrcGap,SynAck,DstLoad,pRetran,Flgs_ e g      ,Min,State_A_PA,DstPkts,SrcRate,DstWin,Loss,dMeanPktSz,Cause_Start,State__FA,State_PA_,DstBytes,State_FA_,State__A,State_A_A,State__PA,Rate,PCRatio,SrcWin,Cause_Status,IdleTime,SrcBytes,label
0.167035,0.0,0.000987,0.0,5004.0,0.0,62.0,0.000987,64.0,0.000987,0.0,0.0,0.0,66.0,0.0,10.0,27752788.0,3209726.5,7.0,0.0,2026.342529,0.0,0.000987,0.0,0.0,0.0,0.0,0.0,0.166538,0.0,0.0,0.000497,24543062.0,0.0,0.0,0.000987,1.0,3.0,6079.027832,31872.0,0.0,1514.0,0.0,0.0,0.0,4542.0,0.0,0.0,0.0,0.0,9118.541992,-0.0,110464.0,1.0,1721543936.0,462.0,1
0.167035,0.0,0.000977,0.0,10664.0,0.0,62.0,0.000977,64.0,0.000977,0.0,0.0,0.0,66.0,0.0,8.0,74382808.0,0.0,1.0,0.0,6141.249023,0.0,0.000977,0.0,0.0,0.0,0.0,0.0,0.166538,0.0,0.0,0.000497,74382808.0,0.0,0.0,0.000977,1.0,7.0,0.0,31872.0,0.0,1514.0,0.0,0.0,0.0,10598.0,0.0,0.0,0.0,0.0,7164.790039,-0.0,116224.0,1.0,1721543936.0,66.0,1
0.167035,0.0,0.000996,0.0,12112.0,0.0,62.0,0.000996,64.0,0.000996,0.0,0.0,0.0,0.0,0.0,8.0,85124496.0,0.0,0.0,0.0,7028.112305,0.0,0.000996,0.0,0.0,0.0,0.0,0.0,0.166538,0.0,0.0,0.000497,85124496.0,0.0,0.0,0.000996,0.0,8.0,0.0,208941.2432132964,0.0,1514.0,0.0,0.0,0.0,12112.0,0.0,0.0,0.0,1.0,7028.112305,-0.0,681344.1209964412,1.0,1721543936.0,0.0,1
0.167035,0.0,0.000993,0.0,13626.0,0.0,62.0,0.000993,64.0,0.000993,0.0,0.0,0.0,0.0,0.0,9.0,97579056.0,0.0,0.0,0.0,8056.39502,0.0,0.000993,0.0,0.0,0.0,0.0,0.0,0.166538,0.0,0.0,0.000497,97579056.0,0.0,0.0,0.000993,0.0,9.0,0.0,208941.2432132964,0.0,1514.0,0.0,0.0,0.0,13626.0,0.0,0.0,0.0,1.0,8056.39502,-0.0,681344.1209964412,1.0,1721543936.0,0.0,1
0.167035,0.0,0.0,0.0,1514.0,0.0,62.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166538,0.0,0.0,0.000497,0.0,0.0,0.0,0.0,0.0,1.0,0.0,208941.2432132964,0.0,1514.0,0.0,0.0,0.0,1514.0,0.0,0.0,0.0,1.0,0.0,-0.0,681344.1209964412,1.0,1721543936.0,0.0,1
0.167035,0.0,0.000541,0.0,3490.0,0.0,62.0,0.000541,64.0,0.000541,0.0,0.0,0.0,66.0,0.0,9.0,28243994.0,5855822.5,7.0,0.0,1848.428833,0.0,0.000541,0.0,0.0,0.0,0.0,0.0,0.166538,0.0,0.0,0.000497,22388170.0,0.0,0.0,0.000541,1.0,2.0,11090.573242,31872.0,0.0,1514.0,0.0,0.0,0.0,3028.0,0.0,0.0,0.0,0.0,14787.430664,-0.0,151040.0,1.0,1721543936.0,462.0,1
0.167035,0.0,0.0,0.0,6254.0,0.0,62.0,0.0,64.0,0.0,0.0,0.0,0.0,66.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166538,0.0,0.0,0.000497,0.0,0.0,0.0,0.0,1.0,4.0,0.0,31872.0,0.0,1514.0,0.0,0.0,0.0,6056.0,0.0,0.0,0.0,0.0,0.0,-0.0,162560.0,1.0,1721543936.0,198.0,1
0.167035,0.0,0.000577,0.0,9084.0,0.0,62.0,0.000577,64.0,0.000577,0.0,0.0,0.0,0.0,0.0,6.0,104956664.0,0.0,0.0,0.0,8665.510742,0.0,0.000577,0.0,0.0,0.0,0.0,0.0,0.166538,0.0,0.0,0.000497,104956664.0,0.0,0.0,0.000577,0.0,6.0,0.0,208941.2432132964,0.0,1514.0,0.0,0.0,0.0,9084.0,0.0,0.0,0.0,1.0,8665.510742,-0.0,681344.1209964412,1.0,1721543936.0,0.0,1
0.167035,0.0,0.000503,0.0,9084.0,0.0,62.0,0.000503,64.0,0.000503,0.0,0.0,0.0,0.0,0.0,6.0,120397616.0,0.0,0.0,0.0,9940.358398,0.0,0.000503,0.0,0.0,0.0,0.0,0.0,0.166538,0.0,0.0,0.000497,120397616.0,0.0,0.0,0.000503,0.0,6.0,0.0,208941.2432132964,0.0,1514.0,0.0,0.0,0.0,9084.0,0.0,0.0,0.0,1.0,9940.358398,-0.0,681344.1209964412,1.0,1721543936.0,0.0,1
0.167035,0.0,0.000969,0.0,12112.0,0.0,62.0,0.000969,64.0,0.000969,0.0,0.0,0.0,0.0,0.0,8.0,87496392.0,0.0,0.0,0.0,7223.942383,0.0,0.000969,0.0,0.0,0.0,0.0,0.0,0.166538,0.0,0.0,0.000497,87496392.0,0.0,0.0,0.000969,0.0,8.0,0.0,208941.2432132964,0.0,1514.0,0.0,0.0,0.0,12112.0,0.0,0.0,0.0,1.0,7223.942383,-0.0,681344.1209964412,1.0,1721543936.0,0.0,1
