pRetran,Load,TcpOpt_MwsS  T,Sum,DstLoss,SynAck,SrcLoss,SrcBytes,SrcRate,SrcRetra,SrcPkts,DstGap,Dur,SrcLoad,AckDat,State_SPA_SPA,IdleTime,sTtl,dMeanPktSz,sMeanPktSz,TcpRtt,Rate,Cause_Status,Max,Mean,dTtl,DstBytes,DstRetra,DstLoad,Flgs_ e d      ,Flgs_ e *      ,PCRatio,Loss,TotPkts,DstRate,StdDev,TotBytes,DstWin,SrcWin,pLoss,SrcGap,Min,DstPkts,label
0.0,0.019837247732131,0.0,0.011353300285301,0.0,0.0007045566250471,0.0,0.0129621637174507,0.0439881801469235,0.0,0.0079681274900398,0.5591510936212143,0.011353300285301,0.0751226722460007,0.1712906275670732,0.0,0.0,0.3333333333333321,0.6022577120211361,0.3088437019040205,0.1008962697219186,0.0196889694167181,0.0,0.011353300285301,0.011353300285301,1.0,0.0028621537664288,0.0,0.0186375433583367,0.0,0.0,0.0,0.0,0.0055883266066438,0.0218766325278358,0.0,0.0030597213105013,0.0078164239075841,0.0071150144524681,0.0,0.0,0.011353300285301,0.0047434238896075,HTTP
0.0,0.0125082955937573,0.0,0.0113433987442912,0.0,0.0003501688615504,0.0,0.0115235217954251,0.0377370669992078,0.0,0.0069721115537848,0.5591510936212143,0.0113433987442912,0.0654680966683203,0.1712330587003164,0.0,0.0,0.3333333333333321,0.524108322324967,0.3137895174051778,0.1005360254037036,0.0153270103734669,0.0,0.0113433987442912,0.0113433987442912,1.0,0.0018114608284437,0.0,0.0113632991705876,0.0,0.0,0.0,0.0,0.0043464762496119,0.0153270103791762,0.0,0.0019946623140617,0.0078164239075841,0.0076909970251035,0.0,0.0,0.0113433987442912,0.0034497628288055,HTTP
0.0,0.015077310235636,0.0,0.0113267961603757,0.0,0.0,0.0,0.012473025463962,0.0440911098637574,0.0,0.0079681274900398,0.5591510936212143,0.0113267961603757,0.0724354022940405,0.1712330587003164,0.0,0.0,0.3333333333333321,0.5576104550858653,0.2971892225868877,0.1002133605287557,0.0175422585918198,0.0,0.0113267961603757,0.0113267961603757,1.0,0.002168159951877,0.0,0.0138362225587154,0.0,0.0,0.0,0.0,0.0049674014281279,0.0175422589708543,0.0,0.0023652645455039,0.0078164239075841,0.0073485209008338,0.0,0.0,0.0113267961603757,0.0038809831824062,HTTP
0.0,0.0134639321741899,0.0,0.0113790376242222,0.0,0.0003501688615504,0.0,0.0125737303985038,0.0438886894099839,0.0,0.0079681274900398,0.5591510936212143,0.0113790376242222,0.0726728291324729,0.0,0.0,0.0,0.3333333333333321,0.4932481974900925,0.2995886742110032,0.0003226648749479,0.0174617222281981,0.0,0.0113790376242222,0.0113790376242222,1.0,0.0019178998468762,0.0,0.0121841694970463,0.0,0.0,0.0,0.0,0.0049674014281279,0.0174617222347026,0.0,0.0021202615505535,0.0078164239075841,0.0075820273491995,0.0,0.0,0.0113790376242222,0.0038809831824062,HTTP
0.0,0.0093881973902909,0.0,0.0113458657949132,0.0,0.0003487625609016,0.0,0.011465976118544,0.0377288622394602,0.0,0.0069721115537848,0.5591510936212143,0.0113458657949132,0.0651680378451709,0.1712441296362312,0.0,0.0,0.3333333333333321,0.4404604471598415,0.3122225137030351,0.1005412087751887,0.0142291295606762,0.0,0.0113458657949132,0.0113458657949132,1.0,0.0013320572065493,0.0,0.008184705095275,0.0,0.0,0.0,0.0,0.0040360136603539,0.0131345811378245,0.0,0.0015204266318818,0.0078164239075841,0.0076909970251035,0.0,0.0,0.0113458657949132,0.0030185424752048,HTTP
0.0,0.0083554649487073,0.0,0.0113117938255123,0.0,0.0,0.0,0.0087181700474751,0.0189212523979822,0.0,0.0039840637450199,0.5591510936212143,0.0113117938255123,0.0434806603024801,0.0,0.0,0.0,0.3333333333333321,0.4076240970937912,0.4154479097754416,0.0,0.0109784531354024,0.0,0.0113117938255123,0.0113117938255123,1.0,0.0012327521705855,0.0,0.0075960155407484,0.0,0.0,0.0,0.0,0.0031046258925799,0.0131741436183902,0.0,0.0013686374200677,0.0078164239075841,0.0075820273491995,0.0,0.0,0.0113117938255123,0.0030185424752048,HTTP
0.0,0.009870506785581,0.0,0.0118254737712345,0.0,0.0,0.0,0.0114515896993238,0.0361986852465284,0.0,0.0069721115537848,0.5591510936212143,0.0118254737712345,0.0624335960063465,0.1875460827707452,0.0,0.0,0.3333333333333321,0.4200792602377807,0.3118307778597668,0.1097604828828875,0.0147021933922647,0.0,0.0118254737712345,0.0118254737712345,1.0,0.0014519081120229,0.0,0.0087357501432263,0.0,0.0,0.0,0.0,0.0043464762496119,0.0147021937702413,0.0,0.001638422327151,0.0078164239075841,0.0074574905767378,0.0,0.0,0.0118254737712345,0.0034497628288055,HTTP
0.0,0.0157811026890902,0.0,0.0113272295611607,0.0,0.0003937641816631,0.0,0.0134369155517191,0.0503879141500677,0.0,0.0089641434262948,0.5591510936212143,0.0113272295611607,0.0793037134517671,0.1863127805098387,0.0,0.0,0.3333333333333321,0.5806546129458389,0.2845825832784668,0.1094015344075439,0.0186379368120798,0.0,0.0113272295611607,0.0113272295611607,1.0,0.0022577627716834,0.0,0.0144072303966029,0.0,0.0,0.0,0.0,0.0052778640173859,0.0175415877258447,0.0,0.0024725589605339,0.0078164239075841,0.0073485209008338,0.0,0.0,0.0113272295611607,0.0038809831824062,HTTP
0.0,0.0129611947427748,0.0,0.0118116382846383,0.0,0.0003937641816631,0.0,0.0114947489569846,0.0362410850652242,0.0,0.0069721115537848,0.5591510936212143,0.0118116382846383,0.0626897601905532,0.1863127805098387,0.0,0.0,0.3333333333333321,0.4994862807133421,0.3130060237807978,0.1094015344075439,0.0157708005471478,0.0,0.0118116382846383,0.0118116382846383,1.0,0.0019421553872696,0.0,0.0118852632529325,0.0,0.0,0.0,0.0,0.0046569388388699,0.0168221866605572,0.0,0.0021230776769322,0.0078164239075841,0.0073485209008338,0.0,0.0,0.0118116382846383,0.0038809831824062,HTTP
0.0,0.0090007165633052,0.0,0.0113241624171441,0.0,0.0,0.0,0.0096532872967918,0.0252007826048239,0.0,0.0049800796812749,0.5591510936212143,0.0113241624171441,0.0512606816340855,0.0,0.0,0.0,0.3333333333333321,0.4344215944517833,0.3680073151519507,0.0,0.0120631079630089,0.0,0.0113241624171441,0.0113241624171441,1.0,0.0013137942114295,0.0,0.0080876921898051,0.0,0.0,0.0,0.0,0.0034150884818379,0.0131597539431844,0.0,0.0014669202306858,0.0078164239075841,0.0076909970251035,0.0,0.0,0.0113241624171441,0.0030185424752048,HTTP
