TcpRtt,pLoss,Max,SrcLoss,TotBytes,DstGap,sTtl,Mean,dTtl,Sum,TcpOpt_MwsS  T,Flgs_ e s      ,State_PA_A,sMeanPktSz,State__SA,TotPkts,Load,SrcLoad,SrcPkts,StdDev,DstRate,SrcRetra,Dur,Flgs_ e *      ,State_S_,State_S_SA,DstLoss,DstRetra,AckDat,Flgs_ e d      ,SrcGap,SynAck,DstLoad,pRetran,Flgs_ e g      ,Min,State_A_PA,DstPkts,SrcRate,DstWin,Loss,dMeanPktSz,Cause_Start,State__FA,State_PA_,DstBytes,State_FA_,State__A,State_A_A,State__PA,Rate,PCRatio,SrcWin,Cause_Status,IdleTime,SrcBytes,label
0.185396,0.0,0.000631,0.0,525.0,0.0,62.0,0.000631,64.0,0.000631,0.0,0.0,1.0,229.5,0.0,3.0,2916006.5,2916006.5,2.0,0.0,0.0,0.0,0.000631,0.0,0.0,0.0,0.0,0.0,0.18412,0.0,0.0,0.001276,0.0,0.0,0.0,0.000631,0.0,1.0,1584.786133,31872.0,0.0,66.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,3169.572266,-0.0,64256.0,1.0,1721543936.0,459.0,HTTP
0.1849,0.0,0.000515,0.0,463.0,0.0,62.0,0.000515,64.0,0.000515,0.0,0.0,1.0,397.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000515,0.0,0.0,0.0,0.0,0.0,0.184129,0.0,0.0,0.000771,0.0,0.0,0.0,0.000515,0.0,1.0,0.0,31872.0,0.0,66.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,1941.747437,-0.0,64256.0,1.0,1721543936.0,397.0,HTTP
0.1849,0.0,0.0,0.0,66.0,0.0,62.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183624,0.0,0.0,0.001276,0.0,0.0,0.0,0.0,0.0,1.0,0.0,739954.953834936,0.0,66.0,0.0,0.0,0.0,66.0,0.0,1.0,0.0,0.0,0.0,-0.0,888204.7240233952,1.0,1721543936.0,0.0,HTTP
0.184895,0.0,0.000884,0.0,4795.0,0.0,62.0,0.000884,64.0,0.000884,0.0,0.0,0.0,0.0,0.0,4.0,32552036.0,0.0,0.0,0.0,3393.665283,0.0,0.000884,0.0,0.0,0.0,0.0,0.0,0.183628,0.0,0.0,0.001267,32552036.0,0.0,0.0,0.000884,0.0,4.0,0.0,739954.953834936,0.0,1198.75,0.0,0.0,0.0,4795.0,0.0,0.0,0.0,1.0,3393.665283,-0.0,888204.7240233952,1.0,1721543936.0,0.0,HTTP
0.184895,0.0,0.0,0.0,87.0,0.0,62.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183628,0.0,0.0,0.001267,0.0,0.0,0.0,0.0,0.0,1.0,0.0,739954.953834936,0.0,87.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,-0.0,888204.7240233952,1.0,1721543936.0,0.0,HTTP
0.185396,0.0,0.000978,0.0,6142.0,0.0,62.0,0.000978,64.0,0.000978,0.0,0.0,0.0,0.0,0.0,5.0,40196320.0,0.0,0.0,0.0,4089.979492,0.0,0.000978,0.0,0.0,0.0,0.0,0.0,0.184129,0.0,0.0,0.001267,40196320.0,0.0,0.0,0.000978,0.0,5.0,0.0,739954.953834936,0.0,1228.400024,0.0,0.0,0.0,6142.0,0.0,0.0,0.0,0.0,4089.979492,-0.0,888204.7240233952,1.0,1721543936.0,0.0,HTTP
0.1849,0.0,0.000995,0.0,6309.0,0.0,62.0,0.000995,64.0,0.000995,0.0,0.0,0.0,0.0,0.0,5.0,40586936.0,0.0,0.0,0.0,4020.100586,0.0,0.000995,0.0,0.0,0.0,0.0,0.0,0.184129,0.0,0.0,0.000771,40586936.0,0.0,0.0,0.000995,0.0,5.0,0.0,739954.953834936,0.0,1261.800049,0.0,0.0,0.0,6309.0,0.0,0.0,0.0,1.0,4020.100586,-0.0,888204.7240233952,1.0,1721543936.0,0.0,HTTP
0.1849,0.0,0.000992,0.0,6309.0,0.0,62.0,0.000992,64.0,0.000992,0.0,0.0,0.0,0.0,0.0,5.0,40709676.0,0.0,0.0,0.0,4032.258057,0.0,0.000992,0.0,0.0,0.0,0.0,0.0,0.183624,0.0,0.0,0.001276,40709676.0,0.0,0.0,0.000992,0.0,5.0,0.0,739954.953834936,0.0,1261.800049,0.0,0.0,0.0,6309.0,0.0,0.0,0.0,1.0,4032.258057,-0.0,888204.7240233952,1.0,1721543936.0,0.0,HTTP
0.1849,0.0,0.0,0.0,206.0,0.0,62.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183624,0.0,0.0,0.001276,0.0,0.0,0.0,0.0,0.0,1.0,0.0,739954.953834936,0.0,206.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,-0.0,888204.7240233952,1.0,1721543936.0,0.0,HTTP
0.185396,0.0,0.000496,0.0,4462.0,0.0,62.0,0.000496,64.0,0.000496,0.0,0.0,0.0,0.0,0.0,4.0,53983872.0,0.0,0.0,0.0,6048.387207,0.0,0.000496,0.0,0.0,0.0,0.0,0.0,0.18412,0.0,0.0,0.001276,53983872.0,0.0,0.0,0.000496,0.0,4.0,0.0,739954.953834936,0.0,1115.5,0.0,0.0,0.0,4462.0,0.0,0.0,0.0,0.0,6048.387207,-0.0,888204.7240233952,1.0,1721543936.0,0.0,HTTP
0.1849,0.0,0.0,0.0,1083.0,0.0,62.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184129,0.0,0.0,0.000771,0.0,0.0,0.0,0.0,0.0,1.0,0.0,739954.953834936,0.0,1083.0,0.0,0.0,0.0,1083.0,0.0,0.0,0.0,0.0,0.0,-0.0,888204.7240233952,1.0,1721543936.0,0.0,HTTP
0.184895,0.0,0.000497,0.0,330.0,0.0,62.0,0.000497,64.0,0.000497,0.0,0.0,0.0,66.0,0.0,5.0,4249497.0,4249497.0,5.0,0.0,0.0,0.0,0.000497,0.0,0.0,0.0,0.0,0.0,0.183628,0.0,0.0,0.001267,0.0,0.0,0.0,0.000497,0.0,0.0,8048.289551,739954.953834936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8048.289551,-0.0,64128.0,1.0,1721543936.0,330.0,HTTP
