Dur,IdleTime,Mean,StdDev,Sum,Min,Max,sTtl,dTtl,TcpRtt,SynAck,AckDat,label
0.12352212352212354,0.0,0.12352212352212354,0.0,0.12352212352212354,0.12352212352212354,0.12352212352212354,0.33333333333333215,1.0,0.03860121537102897,0.00034876256090160746,0.06540819647811387,1.0
0.15443015443015445,0.0,0.15443015443015445,0.0,0.15443015443015445,0.15443015443015445,0.15443015443015445,0.33333333333333215,1.0,0.0305145079328261,0.0006145533835242034,0.0511720799852978,1.0
0.1554031554031554,0.0,0.1554031554031554,0.0,0.1554031554031554,0.1554031554031554,0.1554031554031554,0.33333333333333215,1.0,0.030837820729209663,0.0006145533835242034,0.05172451968744534,1.0
0.125017125017125,0.0,0.125017125017125,0.0,0.125017125017125,0.125017125017125,0.125017125017125,0.33333333333333215,1.0,0.039313281028795576,0.0009710505979941933,0.06564511450669017,1.0
0.15203915203915205,0.0,0.15203915203915205,0.0,0.15203915203915205,0.15203915203915205,0.15203915203915205,0.33333333333333215,1.0,0.03875218106553272,0.0012860619433246773,0.06419039352748802,1.0
0.16683916683916683,0.0,0.16683916683916683,0.0,0.16683916683916683,0.16683916683916683,0.16683916683916683,0.33333333333333215,1.0,0.037567132759750085,0.00035157516219920103,0.063636846731749,1.0
0.15021115021115022,0.0,0.15021115021115022,0.0,0.15021115021115022,0.15021115021115022,0.15021115021115022,0.33333333333333215,1.0,0.037565836916878814,0.0003501688615504042,0.063636846731749,1.0
0.1541081541081541,0.0,0.1541081541081541,0.0,0.1541081541081541,0.1541081541081541,0.1541081541081541,0.33333333333333215,1.0,0.04871267729560185,0.0010385530291364398,0.08159944025348015,1.0
0.15463715463715463,0.0,0.15463715463715463,0.0,0.15463715463715463,0.15463715463715463,0.15463715463715463,0.33333333333333215,1.0,0.048763863089017284,0.0006841652656396452,0.08224487581731184,1.0
0.1843051843051843,0.0,0.1843051843051843,0.0,0.1843051843051843,0.1843051843051843,0.1843051843051843,0.33333333333333215,1.0,0.048763863089017284,0.0006841652656396452,0.08224487581731184,1.0
0.15564215564215564,0.0,0.15564215564215564,0.0,0.15564215564215564,0.15564215564215564,0.15564215564215564,0.33333333333333215,1.0,0.04908328835678702,0.0006841652656396452,0.08279067295791052,1.0
0.18433418433418433,0.0,0.18433418433418433,0.0,0.18433418433418433,0.18433418433418433,0.18433418433418433,0.33333333333333215,1.0,0.04845286079991085,0.0007052597753715973,0.08168025808565804,1.0
0.1701651701651702,0.0,0.1701651701651702,0.0,0.1701651701651702,0.1701651701651702,0.1701651701651702,0.33333333333333215,1.0,0.04898739598431253,0.0007136975792643781,0.0825803251755297,1.0
0.18606718606718609,0.0,0.18606718606718609,0.0,0.18606718606718609,0.18606718606718609,0.18606718606718609,0.33333333333333215,1.0,0.06132965141178842,0.0006412730958513427,0.10378338163951704,1.0
0.18467618467618468,0.0,0.18467618467618468,0.0,0.18467618467618468,0.18467618467618468,0.18467618467618468,0.33333333333333215,1.0,0.05836346707943583,0.0,0.09972477653315857,1.0
0.18541818541818542,0.0,0.18541818541818542,0.0,0.18541818541818542,0.18541818541818542,0.18541818541818542,0.33333333333333215,1.0,0.060104431976996206,0.0,0.10269953701346005,1.0
0.20288220288220288,0.0,0.20288220288220288,0.0,0.20288220288220288,0.20288220288220288,0.20288220288220288,0.33333333333333215,1.0,0.0604653242166468,0.000704556625047199,0.10220688036525233,1.0
0.20087720087720087,0.0,0.20087720087720087,0.0,0.20087720087720087,0.20087720087720087,0.20087720087720087,0.33333333333333215,1.0,0.05949408998462483,0.0003431373583064202,0.10111639317764645,1.0
0.19975919975919976,0.0,0.19975919975919976,0.0,0.19975919975919976,0.19975919975919976,0.19975919975919976,0.33333333333333215,1.0,0.05949408998462483,0.0003431373583064202,0.10111639317764645,1.0
0.2021162021162021,0.0,0.2021162021162021,0.0,0.2021162021162021,0.2021162021162021,0.2021162021162021,0.33333333333333215,1.0,0.06925178680533915,0.0005076745342156463,0.11753016276489983,1.0
0.18713518713518712,0.0,0.18713518713518712,0.0,0.18713518713518712,0.18713518713518712,0.18713518713518712,0.33333333333333215,1.0,0.05988737829605734,0.0006989314224520117,0.10122820963038574,1.0
0.20044220044220046,0.0,0.20044220044220046,0.0,0.20044220044220046,0.20044220044220046,0.20044220044220046,0.33333333333333215,1.0,0.060497072366993074,0.0005737706647090961,0.10246704735924966,1.0
