TotBytes,SrcBytes,DstBytes,SrcGap,DstGap,sMeanPktSz,dMeanPktSz,SrcWin,DstWin,label
0.0032186682164725266,0.012962163717450726,0.003030310354537248,0.0,0.5591510936212143,0.1549174690508941,0.6022577120211361,0.0074719800747198,0.007816423907584129,1.0
0.0014807590103179669,0.010617177384548985,0.0013051785375474488,0.0,0.5591510936212143,0.16918844566712518,0.40762409709379127,0.007612079701120797,0.007816423907584129,1.0
0.0017251848581442339,0.011451589699323838,0.001537210277555884,0.0,0.5591510936212143,0.15641580055020632,0.4200792602377807,0.0077988792029887915,0.007816423907584129,1.0
0.002119047816324332,0.01247302546396202,0.0019178873510072234,0.0,0.5591510936212143,0.14907152682255845,0.524108322324967,0.007487546699875467,0.007816423907584129,1.0
0.0024889416538338162,0.01247302546396202,0.0022955431778438696,0.0,0.5591510936212143,0.14907152682255845,0.5576104550858653,0.0077988792029887915,0.007816423907584129,1.0
0.0022314955429272153,0.012573730398503812,0.0020305798497352785,0.0,0.5591510936212143,0.1502751031636864,0.4932481974900925,0.007612079701120797,0.007816423907584129,1.0
0.001581666049190554,0.010516472450007194,0.001410317919738771,0.0,0.5591510936212143,0.16758368088033013,0.4404604471598415,0.007612079701120797,0.007816423907584129,1.0
0.0025626245062657055,0.011537908214645374,0.002390410321545235,0.0,0.5591510936212143,0.15759480880330123,0.5806546129458389,0.007378580323785803,0.007816423907584129,1.0
0.002273515482868293,0.01339375629405841,0.0020562604459601706,0.0,0.5591510936212143,0.14228946767537828,0.4994862807133421,0.007378580323785803,0.007816423907584129,1.0
0.0015840333697506148,0.011552294633865631,0.0013909819414047347,0.0,0.5591510936212143,0.15779131636863825,0.43442159445178335,0.007721046077210461,0.007816423907584129,1.0
0.0019243357002593402,0.012487411883182276,0.0017187871990989435,0.0,0.5591510936212143,0.14924346629986246,0.4696994715984148,0.007487546699875467,0.007816423907584129,1.0
0.0019210806344892566,0.01247302546396202,0.0017157659524842503,0.0,0.5591510936212143,0.14907152682255845,0.4688738441215324,0.0077988792029887915,0.007816423907584129,1.0
0.0016210227535015632,0.01086174651129334,0.0014432495078389265,0.0,0.5591510936212143,0.17308574415405778,0.4507454352708058,0.007612079701120797,0.007816423907584129,1.0
0.0013165261464637558,0.01060279096532873,0.0011378014750934471,0.0,0.5591510936212143,0.16895919669876205,0.35535006605019814,0.007612079701120797,0.007816423907584129,1.0
0.0018772852041281337,0.01247302546396202,0.0016710515025867914,0.0,0.5591510936212143,0.14907152682255845,0.4566545574636724,0.007487546699875467,0.007816423907584129,1.0
0.0017808168913056603,0.011552294633865631,0.0015918948412818304,0.0,0.5591510936212143,0.15779131636863825,0.4350231175693527,0.0077988792029887915,0.007816423907584129,1.0
0.002280617444548475,0.011566681053085887,0.0021018812698420375,0.0,0.5591510936212143,0.1579878129298487,0.5105680317040951,0.007378580323785803,0.007816423907584129,1.0
0.0014854936514380882,0.011624226729966911,0.0012888638058281058,0.0,0.5591510936212143,0.15877382943603852,0.4025287906208719,0.0077988792029887915,0.007816423907584129,1.0
0.0024486972043127847,0.0115954538915264,0.0022728838282336707,0.0,0.5591510936212143,0.15838082530949105,0.552106285336856,0.007487546699875467,0.007816423907584129,1.0
0.001682869003133149,0.011509135376204863,0.0014927979523198945,0.0,0.5591510936212143,0.1572018060522696,0.46622002443857335,0.0077988792029887915,0.007816423907584129,1.0
0.0009344997910839606,0.010559631707667962,0.0007486649111209671,0.0,0.5591510936212143,0.1682714387895461,0.2727873183619551,0.007721046077210461,0.007816423907584129,1.0
0.002044773133752428,0.012516184721622789,0.0018411476869940168,0.0,0.5591510936212143,0.14958734525447043,0.5031373844121533,0.007721046077210461,0.007816423907584129,1.0
0.0014251269771565404,0.01060279096532873,0.0012486812258526866,0.0,0.5591510936212143,0.16895919669876205,0.38997925297225894,0.007612079701120797,0.007816423907584129,1.0
0.002150710728815144,0.012415479787080996,0.0019514231884303174,0.0,0.5591510936212143,0.1483837689133425,0.5332727873183619,0.0077988792029887915,0.007816423907584129,1.0
0.0017929494091759714,0.01247302546396202,0.0015849459740680362,0.0,0.5591510936212143,0.14907152682255845,0.4331241743725231,0.0077988792029887915,0.007816423907584129,1.0
0.0007421549955790289,0.010660336642209754,0.000550169008535626,0.0,0.5591510936212143,0.16987620357634112,0.2405548295904888,0.0077988792029887915,0.007816423907584129,1.0
0.0012848632339729441,0.010617177384548985,0.0011051720116547611,0.0,0.5591510936212143,0.16918844566712518,0.3451594524438573,0.007612079701120797,0.007816423907584129,1.0
0.0015029526405685358,0.011509135376204863,0.0013091061581465499,0.0,0.5591510936212143,0.1572018060522696,0.40885072655217963,0.007612079701120797,0.007816423907584129,1.0
0.0021933224988962365,0.012530571140843045,0.0019925121423901445,0.0,0.5591510936212143,0.1497592847317744,0.48400116974900925,0.007378580323785803,0.007816423907584129,1.0
0.0006010035071854097,0.010502086030786936,0.00040937891629092433,0.0,0.5591510936212143,0.16735442090784045,0.17899603698811098,0.0077988792029887915,0.007816423907584129,1.0
0.0007445223161390896,0.010674723061430011,0.0005522838811659112,0.0,0.5591510936212143,0.17010545254470427,0.2414795284015852,0.0077988792029887915,0.007816423907584129,1.0
0.0014967384240983765,0.010631563803769242,0.0013211911446053225,0.0,0.5591510936212143,0.1694176946354883,0.4126250290620872,0.007612079701120797,0.007816423907584129,1.0
0.001400270111275903,0.01060279096532873,0.001223302754289264,0.0,0.5591510936212143,0.16895919669876205,0.3820532291941876,0.007612079701120797,0.007816423907584129,1.0
0.00043351557756111535,0.009509423104589267,0.00025922295954067384,0.0,0.5591510936212143,0.1818431870701513,0.11334214398943197,0.0077988792029887915,0.007816423907584129,1.0
0.0010105499640759106,0.011250179830240254,0.0008118089653680544,0.0,0.5591510936212143,0.17927555433287481,0.2957948110964333,0.007721046077210461,0.007816423907584129,1.0
0.006951340909548233,0.019594302977988778,0.006702031365373856,0.0,0.5591510936212143,0.12489684044016507,0.7711534788639366,0.00826587795765878,0.007816423907584129,1.0
0.002759999857960766,0.013638325420802762,0.002547817270170749,0.0,0.5591510936212143,0.14488766987620358,0.5570013130779392,0.0077988792029887915,0.007816423907584129,1.0
0.004689662029480244,0.015335922888792979,0.004482321477558785,0.0,0.5591510936212143,0.13329998349381017,0.6999433507265521,0.0077988792029887915,0.007816423907584129,1.0
0.0013570665110547954,0.010574018126888218,0.0011797968030376822,0.0,0.5591510936212143,0.16850068775790922,0.36846573117569353,0.007721046077210461,0.007816423907584129,1.0
0.0005980443564853338,0.010588404546108474,0.00040454492170741526,0.0,0.5591510936212143,0.16872993672627234,0.17688242272126817,0.0077988792029887915,0.007816423907584129,1.0
0.0034704919410489836,0.012516184721622789,0.003296784305953185,0.0,0.5591510936212143,0.14958734525447043,0.655217965653897,0.007487546699875467,0.007816423907584129,1.0
0.02980841274707429,0.0504100129477773,0.02939159344171955,0.0,0.5591510936212143,0.10041265474552957,0.9449354848084544,0.020314445828144456,0.007816423907584129,1.0
0.0036797038955443478,0.01540785498489426,0.0034496593846566597,0.0,0.5591510936212143,0.13392522696011006,0.6284676354029062,0.007612079701120797,0.007816423907584129,1.0
0.022318506410112248,0.03815278377211912,0.02200192634684153,0.0,0.5591510936212143,0.10422480192572216,0.9250076274768825,0.017668119551681193,0.007816423907584129,1.0
4.3795430361122915e-05,0.001841461660192778,2.2357224948729446e-05,0.0,0.5591510936212143,0.08803301237964237,0.0488771466314399,1.0,1.0,1.0
0.0013440462479744615,0.010948065026614875,0.00115864807673483,0.0,0.5591510936212143,0.17446125997248968,0.3618607113606341,0.007612079701120797,0.007816423907584129,1.0
4.3795430361122915e-05,0.001841461660192778,2.2357224948729446e-05,0.0,0.5591510936212143,0.08803301237964237,0.0488771466314399,1.0,1.0,1.0
0.0008534190619018816,0.010991224284275644,0.0006568190140342948,0.0,0.5591510936212143,0.17514901788170564,0.23932189167767504,0.0077988792029887915,0.007816423907584129,1.0
0.021168284532992757,0.03657027765789095,0.02086080150047192,0.0,0.5591510936212143,0.10926753782668501,0.9121135673712022,0.014508094645080946,0.007816423907584129,1.0
0.02207052958144589,0.0327866494029636,0.0218614383792583,0.0,0.5591510936212143,0.11195716643741403,0.9191012463672391,0.017745952677459525,0.007816423907584129,1.0
0.0007149308091383308,0.01096245144583513,0.0005160289217895932,0.0,0.5591510936212143,0.17469050894085283,0.22562748084544254,0.0077988792029887915,0.007816423907584129,1.0
0.027051963869953614,0.04925909941015681,0.02660147219305041,0.0,0.5591510936212143,0.10466147180192573,0.937998036988111,0.019613947696139476,0.007816423907584129,1.0
0.031894318075557766,0.04501510574018127,0.03163456692846776,0.0,0.5591510936212143,0.10247592847317745,0.947386001981506,0.01548879202988792,0.007816423907584129,1.0
0.0011907622417105313,0.011135088476478205,0.0009982198814946228,0.0,0.5591510936212143,0.17744154057771663,0.3637164379128138,0.007721046077210461,0.007816423907584129,1.0
0.00144110639093695,0.011048769961156668,0.0012556300930664807,0.0,0.5591510936212143,0.1509137372764787,0.3921494676354029,0.007612079701120797,0.007816423907584129,1.0
0.0012674042448424963,0.01096245144583513,0.0010800956647528078,0.0,0.5591510936212143,0.14973471801925722,0.3373278031704095,0.007612079701120797,0.007816423907584129,1.0
0.0010644065068172914,0.01001294777729823,0.0008927783746418312,0.0,0.5591510936212143,0.1595598349381018,0.3252972258916777,0.0077988792029887915,0.007816423907584129,1.0
0.0008028175849305843,0.010027334196518486,0.0006253980492414859,0.0,0.5591510936212143,0.15978908390646493,0.22787318361955086,0.0077988792029887915,0.007816423907584129,1.0
0.0011087937673184296,0.010070493454179255,0.0009368885752163515,0.0,0.5591510936212143,0.16047684181568087,0.34136942734478204,0.0077988792029887915,0.007816423907584129,1.0
0.0011401607647392338,0.010056107034958999,0.0009692159139935684,0.0,0.5591510936212143,0.16024759284731774,0.3531484062087186,0.0077988792029887915,0.007816423907584129,1.0
0.0011383852743191882,0.010099266292619768,0.0009664967920403446,0.0,0.5591510936212143,0.1609353507565337,0.35215765323645976,0.0077988792029887915,0.007816423907584129,1.0
0.003951058014741306,0.014760466119982735,0.0037403033089901424,0.0,0.5591510936212143,0.1282981127922971,0.6814178507265521,0.0073474470734744704,0.007816423907584129,1.0
0.0007495528723292185,0.010070493454179255,0.0005701092361926009,0.0,0.5591510936212143,0.16047684181568087,0.24927344385733158,0.0077988792029887915,0.007816423907584129,1.0
0.0004270054460209484,0.009077830527981586,0.0002616399568324284,0.0,0.5591510936212143,0.17359009215955984,0.11439894121532364,0.0077988792029887915,0.007816423907584129,1.0
0.0032970857100245374,0.015580492015537333,0.003055386701439201,0.0,0.5591510936212143,0.14896836726272353,0.6072415105680318,0.007721046077210461,0.007816423907584129,1.0
0.6787279676434627,0.6250323694432456,0.6798608534659137,0.0,0.5591510936212143,0.08906208803301238,0.997520214663144,0.10311332503113324,0.007816423907584129,1.0
0.003184637983421654,0.013810962451445835,0.002977740663441587,0.0,0.5591510936212143,0.13204951856946356,0.5918097754293263,0.0077988792029887915,0.007816423907584129,1.0
0.0016955933511434752,0.011624226729966911,0.0015033723154713207,0.0,0.5591510936212143,0.15877382943603852,0.469522534346103,0.0077988792029887915,0.007816423907584129,1.0
0.00145708580471736,0.010070493454179255,0.0012924893017657374,0.0,0.5591510936212143,0.16047684181568087,0.40366108520475563,0.007612079701120797,0.007816423907584129,1.0
0.0005222900985633915,0.010732268738311034,0.000324179761756577,0.0,0.5591510936212143,0.17102247042640992,0.1417437291941876,0.0077988792029887915,0.007816423907584129,1.0
0.0007755933984898863,0.01089051934973385,0.0005794751006981497,0.0,0.5591510936212143,0.17354424209078403,0.2111404597093791,0.0077988792029887915,0.007816423907584129,1.0
0.011345087869020888,0.02498921018558481,0.011074681590819278,0.0,0.5591510936212143,0.11377481017881706,0.8646914280052841,0.0077988792029887915,0.007816423907584129,1.0
