TcpRtt,SynAck,AckDat,100,010,001,110,101,011,111,label
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.154621,0.000497,0.154124,0,0,0,0,0,0,0,0
0.154362,0.000497,0.153865,0,0,0,0,0,0,0,0
0.154859,0.000497,0.154362,0,0,0,0,0,0,0,0
0.169327,0.0,0.169327,0,0,0,0,0,0,0,0
0.169327,0.000497,0.16883,0,0,0,0,0,0,0,0
0.169327,0.000497,0.16883,0,0,0,0,0,0,0,0
0.169327,0.000497,0.16883,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.154173,0.000499,0.153674,0,0,0,0,0,0,0,0
0.154171,0.0,0.154171,0,0,0,0,0,0,0,0
0.169384,0.000496,0.168888,0,0,0,0,0,0,0,0
0.000497,0.000497,0.0,0,0,0,0,0,0,0,0
0.154515,0.000499,0.154016,0,0,0,0,0,0,0,0
0.169327,0.0,0.169327,0,0,0,0,0,0,0,0
0.15466,0.000496,0.154164,0,0,0,0,0,0,0,0
0.154153,0.000497,0.153656,0,0,0,0,0,0,0,0
0.154153,0.000497,0.153656,0,0,0,0,0,0,0,0
0.154727,0.0,0.154727,0,0,0,0,0,0,0,0
0.154741,0.0,0.154741,0,0,0,0,0,0,0,0
0.154173,0.000499,0.153674,0,0,0,0,0,0,0,0
0.154171,0.0,0.154171,0,0,0,0,0,0,0,0
0.000496,0.000496,0.0,0,0,0,0,0,0,0,0
0.1686,0.000498,0.168102,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.155131,0.000498,0.154633,0,0,0,0,0,0,0,0
0.155761,0.00092,0.154841,0,0,0,0,0,0,0,0
0.155761,0.00092,0.154841,0,0,0,0,0,0,0,0
0.170167,0.00092,0.169247,0,0,0,0,0,0,0,0
0.154387,0.000496,0.153891,0,0,0,0,0,0,0,0
0.000497,0.000497,0.0,0,0,0,0,0,0,0,0
0.169258,0.000497,0.168761,0,0,0,0,0,0,0,0
0.181583,0.000497,0.181086,0,0,0,0,0,0,0,0
0.15485,0.000498,0.154352,0,0,0,0,0,0,0,0
0.15485,0.000498,0.154352,0,0,0,0,0,0,0,0
0.169097,0.000495,0.168602,0,0,0,0,0,0,0,0
0.15485,0.000497,0.154353,0,0,0,0,0,0,0,0
0.000497,0.000497,0.0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.231392,0.001493,0.229899,0,0,0,0,0,0,0,0
0.061649,0.000992,0.060657,0,0,0,0,0,0,0,0
0.061154,0.000497,0.060657,0,0,0,0,0,0,0,0
0.061154,0.000497,0.060657,0,0,0,0,0,0,0,0
0.061651,0.000497,0.061154,0,0,0,0,0,0,0,0
0.061154,0.0,0.061154,0,0,0,0,0,0,0,0
0.061154,0.0,0.061154,0,0,0,0,0,0,0,0
0.061564,0.0,0.061564,0,0,0,0,0,0,0,0
0.061835,0.000858,0.060977,0,0,0,0,0,0,0,0
0.060977,0.0,0.060977,0,0,0,0,0,0,0,0
0.106751,0.0,0.106751,0,0,0,0,0,0,0,0
0.154307,0.0,0.154307,0,0,0,0,0,0,0,0
0.154307,0.0,0.154307,0,0,0,0,0,0,0,0
0.154307,0.0,0.154307,0,0,0,0,0,0,0,0
0.186528,0.000497,0.186031,0,0,0,0,0,0,0,0
0.16838,0.0,0.16838,0,0,0,0,0,0,0,0
0.16838,0.000496,0.167884,0,0,0,0,0,0,0,0
0.16838,0.000496,0.167884,0,0,0,0,0,0,0,0
0.000498,0.000498,0.0,0,0,0,0,0,0,0,0
0.186528,0.000497,0.186031,0,0,0,0,0,0,0,0
0.16838,0.000496,0.167884,0,0,0,0,0,0,0,0
0.154994,0.000496,0.154498,0,0,0,0,0,0,0,0
0.154498,0.0,0.154498,0,0,0,0,0,0,0,0
0.16838,0.000496,0.167884,0,0,0,0,0,0,0,0
0.149023,0.000498,0.148525,0,0,0,0,0,0,0,0
0.149023,0.000498,0.148525,0,0,0,0,0,0,0,0
0.154994,0.000496,0.154498,0,0,0,0,0,0,0,0
0.154498,0.0,0.154498,0,0,0,0,0,0,0,0
0.154994,0.000496,0.154498,0,0,0,0,0,0,0,0
0.154498,0.0,0.154498,0,0,0,0,0,0,0,0
0.154994,0.000496,0.154498,0,0,0,0,0,0,0,0
0.154498,0.0,0.154498,0,0,0,0,0,0,0,0
0.149023,0.000498,0.148525,0,0,0,0,0,0,0,0
0.154994,0.000496,0.154498,0,0,0,0,0,0,0,0
0.154498,0.0,0.154498,0,0,0,0,0,0,0,0
0.155707,0.000868,0.154839,0,0,0,0,0,0,0,0
0.154937,0.0,0.154937,0,0,0,0,0,0,0,0
0.154937,0.0,0.154937,0,0,0,0,0,0,0,0
0.169847,0.0,0.169847,0,0,0,0,0,0,0,0
0.169847,0.001001,0.168846,0,0,0,0,0,0,0,0
0.169847,0.001001,0.168846,0,0,0,0,0,0,0,0
0.170345,0.001001,0.169344,0,0,0,0,0,0,0,0
0.169985,0.000497,0.169488,0,0,0,0,0,0,0,0
0.154578,0.000496,0.154082,0,0,0,0,0,0,0,0
0.154578,0.000496,0.154082,0,0,0,0,0,0,0,0
0.168695,0.0,0.168695,0,0,0,0,0,0,0,0
0.000497,0.000497,0.0,0,0,0,0,0,0,0,0
0.153867,0.0,0.153867,0,0,0,0,0,0,0,0
0.170836,0.000497,0.170339,0,0,0,0,0,0,0,0
0.170612,0.000497,0.170115,0,0,0,0,0,0,0,0
0.200858,0.000497,0.200361,0,0,0,0,0,0,0,0
0.153867,0.0,0.153867,0,0,0,0,0,0,0,0
0.154578,0.000496,0.154082,0,0,0,0,0,0,0,0
0.170638,0.000993,0.169645,0,0,0,0,0,0,0,0
0.230858,0.000993,0.229865,0,0,0,0,0,0,0,0
0.153867,0.0,0.153867,0,0,0,0,0,0,0,0
0.200858,0.000497,0.200361,0,0,0,0,0,0,0,0
0.169275,0.000496,0.168779,0,0,0,0,0,0,0,0
0.169983,0.000497,0.169486,0,0,0,0,0,0,0,0
0.170072,0.000497,0.169575,0,0,0,0,0,0,0,0
0.154569,0.000497,0.154072,0,0,0,0,0,0,0,0
0.154569,0.000497,0.154072,0,0,0,0,0,0,0,0
0.168982,0.000497,0.168485,0,0,0,0,0,0,0,0
0.154937,0.0,0.154937,0,0,0,0,0,0,0,0
