SrcRate,Sum,SrcWin,SrcLoss,DstRate,AckDat,Flgs_ e *      ,Loss,DstRetra,State_FPA_FPA,pLoss,Load,DstLoad,State_SPA_SPA,dTtl,State_PA_PA,DstBytes,SynAck,IdleTime,DstWin,TcpRtt,SrcGap,SrcLoad,Min,Mean,sTtl,State_A_PA,SrcPkts,SrcRetra,DstPkts,PCRatio,Cause_Status,DstGap,SrcBytes,TcpOpt_MwsS  T,Dur,Max,Rate,Flgs_ e d      ,State__PA,TotPkts,DstLoss,pRetran,sMeanPktSz,StdDev,TotBytes,dMeanPktSz,label
21.703274,0.046076,64256.0,0.0,0.0,0.43343,0.0,0.0,0.0,0.0,0.0,11459.328125,0.0,0.0,64.0,0.0,66.0,0.016935,1721542784.0,4077568.0,0.450365,0.0,11459.328125,0.046076,0.046076,62.0,0.0,2.0,0.0,1.0,-0.0,1.0,0.0,132.0,0.0,0.046076,0.046076,43.406548,0.0,0.0,3.0,0.0,0.0,66.0,0.0,198.0,66.0,1
5.630517,3.019261,46080.0,0.0,21.859655,0.1343,0.0,3.0,0.0,0.0,3.409091,257019.1875,253068.5625,1.0,64.0,0.0,96957.0,0.027427,1721542784.0,31872.0,0.161727,0.0,3950.635742,3.019261,3.019261,62.0,0.0,18.0,0.0,67.0,-0.0,0.0,0.0,1578.0,0.0,3.019261,3.019261,27.821379,1.0,0.0,85.0,3.0,0.0,87.666664,0.0,98535.0,1447.119385,1
26.553068,2.447928,460928.0,0.0,80.476227,0.1343,0.0,63.0,0.0,0.0,19.266055,976901.3125,959005.375,0.0,64.0,0.0,294936.0,0.027427,1721542784.0,31872.0,0.161727,0.0,17895.951172,2.447928,2.447928,61.0,0.0,66.0,0.0,198.0,-0.0,1.0,0.0,5560.0,1.0,2.447928,2.447928,107.437805,1.0,0.0,264.0,63.0,0.0,84.242424,0.0,300496.0,1489.575806,1
57.527569,1.147276,191616.0,0.0,108.953728,0.098182,0.0,0.0,0.0,0.0,0.0,1313183.5,1282306.875,0.0,64.0,0.0,185366.0,0.02587,1721542784.0,31872.0,0.124052,0.0,30876.615234,1.147276,1.147276,62.0,0.0,67.0,0.0,126.0,-0.0,0.0,0.0,4495.0,0.0,1.147276,1.147276,167.352921,0.0,0.0,193.0,0.0,0.0,67.089554,0.0,189861.0,1471.158691,1
104.246361,4.75796,2390272.0,0.0,312.949249,0.055859,0.0,35.0,0.0,0.0,1.730959,3838409.75,3780275.75,0.0,64.0,0.0,2249809.0,0.038405,1721542784.0,31872.0,0.094264,0.0,58134.160156,4.75796,4.75796,62.0,0.0,497.0,0.0,1490.0,-0.0,0.0,0.0,34644.0,1.0,4.75796,4.75796,417.405792,1.0,0.0,1987.0,35.0,0.0,69.706238,0.0,2284453.0,1509.938965,1
49.319302,1.115182,216064.0,0.0,125.540039,0.063866,0.0,0.0,0.0,0.0,0.0,1520153.625,1492290.875,0.0,64.0,0.0,209507.0,0.027359,1721542784.0,31872.0,0.091225,0.0,27862.714844,1.115182,1.115182,62.0,0.0,56.0,0.0,141.0,-0.0,0.0,0.0,3954.0,0.0,1.115182,1.115182,175.756058,0.0,0.0,197.0,0.0,0.0,70.60714,0.0,213461.0,1485.865234,1
92.774139,0.722184,202624.0,0.0,166.162643,0.107112,0.0,0.0,0.0,0.0,0.0,2003744.25,1953286.125,0.0,64.0,0.0,177798.0,0.004967,1721542784.0,31872.0,0.112079,0.0,50458.054688,0.722184,0.722184,62.0,0.0,68.0,0.0,121.0,-0.0,0.0,0.0,4622.0,0.0,0.722184,0.722184,260.321472,0.0,0.0,189.0,0.0,0.0,67.970589,0.0,182420.0,1469.404907,1
70.684937,4.993992,1853184.0,0.0,154.385513,0.054682,0.0,6.0,0.0,0.0,0.530035,1902168.875,1863597.75,1.0,64.0,0.0,1164857.0,0.007978,1721542784.0,31872.0,0.06266,0.0,38571.148438,4.993992,4.993992,62.0,0.0,354.0,0.0,772.0,-0.0,0.0,0.0,24146.0,1.0,4.993992,4.993992,225.270691,1.0,0.0,1126.0,6.0,0.0,68.209038,0.0,1189003.0,1508.88208,1
56.604797,4.434253,2903552.0,0.0,162.146805,0.054682,0.0,26.0,0.0,0.0,2.60521,1989885.5,1959198.875,0.0,64.0,0.0,1087458.0,0.007978,1721542784.0,31872.0,0.06266,0.0,30686.564453,4.434253,4.434253,62.0,0.0,252.0,0.0,720.0,-0.0,1.0,0.0,17076.0,1.0,4.434253,4.434253,218.977127,1.0,0.0,972.0,26.0,0.0,67.761902,0.0,1104534.0,1510.358276,1
15.544484,0.257326,64128.0,0.0,15.544484,0.09518,0.0,0.0,0.0,0.0,0.0,36063.203125,15482.305664,0.0,64.0,0.0,622.0,0.000993,1721542784.0,31872.0,0.096173,0.0,20580.896484,0.257326,0.257326,62.0,0.0,5.0,0.0,5.0,-0.0,0.0,0.0,827.0,0.0,0.257326,0.257326,34.97509,0.0,0.0,10.0,0.0,0.0,165.399994,0.0,1449.0,124.400002,1
