dMeanPktSz,DstLoad,Rate,pRetran,State_A_A,SrcRetra,State__A,sTtl,Max,DstPkts,State_SPA_SPA,DstGap,TotBytes,DstWin,StdDev,Min,SynAck,AckDat,pLoss,Cause_Status,dTtl,SrcGap,State_PA_A,IdleTime,Flgs_ e g      ,Load,Cause_Start,SrcRate,SrcBytes,TotPkts,State__SA,TcpOpt_MwsS  T,Loss,DstBytes,SrcWin,Mean,State_FA_FA,PCRatio,State_PA_PA,Sum,Flgs_ e d      ,State_S_SA,sMeanPktSz,DstRetra,TcpRtt,State_A_PA,State__PA,DstLoss,Dur,Flgs_ e *      ,SrcPkts,SrcLoss,Flgs_ e s      ,DstRate,SrcLoad,label
0.0488771466314399,0.0,0.0362234498697379,0.0,0.0,0.0,0.0,0.3333333333333321,0.009827468876346,0.0526315789473684,0.0,0.0,0.0035667681600695,1.0,0.0,0.009827468876346,0.0220283092936135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0473751600512163,0.0434782608695652,0.0,0.0,0.0,0.003261061166931,1.0,0.009827468876346,0.0,0.0,0.0,0.009827468876346,0.0,1.0,0.0584518167456556,0.0,0.0027112467041234,0.0,0.0,0.0,0.009827468876346,0.0,0.1,0.0,0.0,0.0,0.0,1.0
0.0568031704095112,0.000638670190947,0.0289120274319845,0.0,0.0,0.0,0.0,0.3333333333333321,0.0369380729354309,0.1052631578947368,0.0,0.0,0.0113962592431491,0.0,0.0,0.0369380729354309,0.0220283092936135,0.5237155372964412,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0012135207564943,0.0,0.0402781538714006,0.0998719590268886,0.1304347826086956,0.0,0.0,0.0,0.0075797637934073,0.0078144458281444,0.0369380729354309,0.0,0.0,1.0,0.0369380729354309,0.0,0.0,0.0616113744075829,0.0,0.4701114040779138,0.0,0.0,0.0,0.0369380729354309,0.0,0.2,0.0,0.0,0.0112435659386665,0.0354111903926809,1.0
0.4134742404227213,0.0004115898643535,0.0025597094525426,0.0,0.0,0.0,0.0,0.3333333333333321,0.4172170849845883,0.1052631578947368,0.0,0.0,0.1095258808177468,0.0,0.0,0.4172170849845883,0.0220283092936135,0.5237155372964412,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0008464046682647,0.0,0.0035660030452403,0.8527528809218949,0.1304347826086956,0.0,0.0,0.0,0.055173629472942,0.0078144458281444,0.4172170849845883,0.0,0.0,1.0,0.4172170849845883,0.0,0.0,0.5260663507109005,0.0,0.4701114040779138,0.0,0.0,0.0,0.4172170849845883,0.0,0.2,0.0,0.0,0.0009954426040642,0.0267690091924426,1.0
0.2126816380449141,0.0007918794495318,0.0063828152290169,0.0,0.0,0.0,0.0,0.3333333333333321,0.1115447740282614,0.1052631578947368,0.0,0.0,0.0301000434971726,0.0,0.0,0.1115447740282614,0.0220283092936135,0.5237155372964412,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0007890131991173,0.0,0.0,0.0729833546734955,0.0869565217391304,0.0,0.0,0.0,0.0283800458311299,0.0077988792029887,0.1115447740282614,0.0,0.0,1.0,0.1115447740282614,0.0,0.0,0.0900473933649289,0.0,0.4701114040779138,0.0,0.0,0.0,0.1115447740282614,0.0,0.1,0.0,0.0,0.0037233089474315,0.0,1.0
0.0435931307793923,0.0,0.0008513985321429,0.0,0.0,0.0,0.0,0.3333333333333321,0.4181177695048236,0.0526315789473684,0.0,0.0,0.0035667681600695,0.0,0.0,0.4181177695048236,0.0220283092936135,0.5237155372964412,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0524967989756722,0.0434782608695652,0.0,0.0,0.0,0.0029085140137493,0.0077988792029887,0.4181177695048236,0.0,0.0,0.0,0.4181177695048236,0.0,0.0,0.0647709320695102,0.0,0.4701114040779138,0.0,0.0,0.0,0.4181177695048236,0.0,0.1,0.0,0.0,0.0,0.0,1.0
0.0647291941875825,0.0026413585258569,0.0699536516964477,0.0,0.0,0.0,0.0,0.3333333333333321,0.0101777350786597,0.1052631578947368,0.0,0.0,0.0113092648977816,0.0,0.0,0.0101777350786597,0.0220283092936135,0.5237155372964412,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0026317979860877,0.0,0.0,0.0832266325224071,0.0869565217391304,0.0,0.0,0.0,0.0086374052529525,0.0077988792029887,0.0101777350786597,0.0,0.0,1.0,0.0101777350786597,0.0,0.0,0.1026856240126382,0.0,0.4701114040779138,0.0,0.0,0.0,0.0101777350786597,0.0,0.1,0.0,0.0,0.0408062973159116,0.0,1.0
0.0435931307793923,0.0,0.0008406936306363,0.0,0.0,0.0,0.0,0.3333333333333321,0.4234418157799928,0.0526315789473684,0.0,0.0,0.0070465419747716,0.0,0.0,0.4234418157799928,0.0220283092936135,0.5237155372964412,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1037131882202304,0.0434782608695652,0.0,0.0,0.0,0.0029085140137493,0.0077988792029887,0.4234418157799928,0.0,0.0,0.0,0.4234418157799928,0.0,0.0,0.1279620853080568,0.0,0.4701114040779138,0.0,0.0,0.0,0.4234418157799928,0.0,0.1,0.0,0.0,0.0,0.0,1.0
0.0752972258916776,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333321,0.0,0.0526315789473684,0.0,0.0,0.0020878642888212,0.0021501819384717,0.0,0.0,0.0220283092936135,0.5237155372964412,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050237969328397,0.0132377668392186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4701114040779138,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0435931307793923,0.0,0.0360764984259908,0.0,0.0,0.0,0.0,0.3333333333333321,0.0098674992994675,0.0526315789473684,0.0,0.0,0.0063505872118312,0.0,0.0,0.0098674992994675,0.0220283092936135,0.5237155372964412,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0934699103713188,0.0434782608695652,0.0,0.0,0.0,0.0029085140137493,0.0077988792029887,0.0098674992994675,0.0,0.0,0.0,0.0098674992994675,0.0,0.0,0.1153238546603475,0.0,0.4701114040779138,0.0,0.0,0.0,0.0098674992994675,0.0,0.1,0.0,0.0,0.0,0.0,1.0
0.4768824306472919,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333321,0.0,0.0526315789473684,0.0,0.0,0.0285341452805567,0.0021501819384717,0.0,0.0,0.0220283092936135,0.5237155372964412,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318173805746518,0.0132377668392186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4701114040779138,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
