SrcPkts,DstLoss,Load,SrcBytes,DstGap,dTtl,IdleTime,pLoss,SrcWin,State_SPA_SPA,StdDev,SrcRate,SrcGap,sMeanPktSz,DstRate,TotBytes,DstWin,DstBytes,AckDat,SrcRetra,sTtl,State__PA,Flgs_ e d      ,SrcLoss,SynAck,Sum,Max,DstLoad,State_PA_PA,TotPkts,State_A_PA,DstRetra,TcpOpt_MwsS  T,State_FPA_FPA,DstPkts,Min,SrcLoad,Mean,Loss,Flgs_ e *      ,PCRatio,Dur,Cause_Status,dMeanPktSz,Rate,pRetran,TcpRtt,label
0.3333333333333333,0.0,0.0471622920950806,0.5816993464052288,0.0,0.0,0.0,0.0,0.4014423076923076,1.0,0.0,0.1172851860152572,0.0,0.6372314792465306,0.1360072242482843,0.1318436556976577,0.0,0.0879413467103993,0.5237155372964412,0.0,0.3333333333333321,0.0,0.0,0.0,0.0220283092936135,0.9960059699438688,0.9960059699438688,0.03100581107848,0.0,0.3114754098360656,0.0,0.0,0.0,0.0,0.3066666666666667,0.9960059699438688,0.2539435540034688,0.9960059699438688,0.0,0.0,0.0,0.9960059699438688,0.0,0.1308942668428005,0.0037925653398509,0.0,0.4701114040779138,1.0
0.5416666666666666,0.0,0.1781428075812758,0.5563725490196079,0.0,0.0,0.0,0.0,0.4014423076923076,0.0,0.0,0.1991343833670031,0.0,0.3750688424794713,0.2393190173785987,0.479954016381664,0.0,0.464248504726992,0.5237155372964412,0.0,0.3333333333333321,0.0,0.0,0.0,0.0220283092936135,0.977704515780109,0.977704515780109,0.1698555430430614,1.0,0.5245901639344263,0.0,0.0,0.0,0.0,0.52,0.977704515780109,0.253852581605078,0.977704515780109,0.0,0.0,0.0,0.977704515780109,1.0,0.4075127906208718,0.0065070447157291,0.0,0.4701114040779138,1.0
0.5,0.0,0.1996127317503785,0.5130718954248367,0.0,0.0,0.0,0.0,0.6594551282051282,0.0,0.0,0.1878702001017648,0.0,0.3747016467894359,0.2841647152252085,0.522919959764334,0.0,0.5144896777927841,0.5237155372964412,0.0,0.3333333333333321,0.0,0.0,0.0,0.0220283092936135,0.9534189169296152,0.9534189169296152,0.1937057250214069,1.0,0.5573770491803279,0.0,0.0,0.0,0.0,0.6000000000000001,0.9534189169296152,0.2392547628786729,0.9534189169296152,0.0,0.0,0.0,0.9534189169296152,1.0,0.391398784015852,0.0070898423362291,0.0,0.4701114040779138,1.0
0.5833333333333333,0.0,0.0756336075771781,0.7107843137254902,0.0,0.0,0.0,0.0,0.6594551282051282,0.0,0.0,0.2106821423826717,0.0,0.444936903057302,0.2406113002606361,0.2076088518465297,0.0,0.1571290758248118,0.5237155372964412,0.0,0.3333333333333321,0.0,0.0,0.0,0.0220283092936135,0.9980442873509514,0.9980442873509514,0.056356489929824,1.0,0.5491803278688525,0.0,0.0,0.0,0.0,0.5333333333333333,0.9980442873509514,0.3185371117234964,0.9980442873509514,0.0,0.0,0.0,0.9980442873509514,1.0,0.1344782073976222,0.0066732350585788,0.0,0.4701114040779138,1.0
0.3333333333333333,0.0,0.033211923092096,0.392156862745098,0.0,0.0,0.0,0.0,0.6594551282051282,0.0,0.0,0.1384423977947517,0.0,0.4295942556718183,0.1532443944378484,0.0783517746802701,0.0,0.0483889639205093,0.5237155372964412,0.0,0.3333333333333321,0.0,0.0,0.0,0.0220283092936135,0.8437930024769427,0.8437930024769427,0.0200958694674345,1.0,0.3032786885245901,0.0,0.0,0.0,0.0,0.2933333333333333,0.8437930024769427,0.2020805391614719,0.8437930024769427,0.0,0.0,0.0,0.8437930024769427,1.0,0.0752972258916776,0.0043589033139696,0.0,0.4701114040779138,1.0
0.3125,0.0,0.0306337173606016,0.3427287581699346,0.0,0.0,0.0,0.0,0.6594551282051282,0.0,0.0,0.1272207723072451,0.0,0.4004773200295056,0.1221423591654248,0.0738611869521483,0.0,0.0482346131584024,0.5237155372964412,0.0,0.3333333333333321,0.0,0.0,0.0,0.0220283092936135,0.8570059635435001,0.8570059635435001,0.0195215634957677,1.0,0.2622950819672131,0.0,0.0,0.0,0.0,0.24,0.8570059635435001,0.1732100261995038,0.8570059635435001,0.0,0.0,0.0,0.8570059635435001,1.0,0.0917363837516512,0.0037117402159787,0.0,0.4701114040779138,1.0
0.4166666666666666,0.0,0.0543562833309115,0.446078431372549,0.0,0.0,0.0,0.0,0.6594551282051282,0.0,0.0,0.1520773958159902,0.0,0.3909307619214983,0.1708685999179997,0.1468242563586722,0.0,0.1168435269149141,0.5237155372964412,0.0,0.3333333333333321,0.0,0.0,0.0,0.0220283092936135,0.9729772434892252,0.9729772434892252,0.042513681062724,1.0,0.3852459016393442,0.0,0.0,0.0,0.0,0.3733333333333333,0.9729772434892252,0.2020241548061572,0.9729772434892252,0.0,0.0,0.0,0.9729772434892252,1.0,0.1428571472919418,0.0048018282332295,0.0,0.4701114040779138,1.0
0.3125,0.0,0.035277631474902,0.3427287581699346,0.0,0.0,0.0,0.0,0.6594551282051282,0.0,0.0,0.1350915471142244,0.0,0.4004773200295056,0.129698967694498,0.0801839344733438,0.0,0.0550260466911055,0.5237155372964412,0.0,0.3333333333333321,0.0,0.0,0.0,0.0220283092936135,0.8070744874904795,0.8070744874904795,0.0236429969436863,1.0,0.2622950819672131,0.0,0.0,0.0,0.0,0.24,0.8070744874904795,0.1839260521578947,0.8070744874904795,0.0,0.0,0.0,0.8070744874904795,1.0,0.1046528685601056,0.003941375095298,0.0,0.4701114040779138,1.0
0.3125,0.0,0.0511528680289741,0.3231209150326797,0.0,0.0,0.0,0.0,0.6594551282051282,0.0,0.0,0.165936630106174,0.0,0.3775656192337711,0.1686841224959921,0.0945897399051588,0.0,0.0723519197376037,0.5237155372964412,0.0,0.3333333333333321,0.0,0.0,0.0,0.0220283092936135,0.6570516461748197,0.6570516461748197,0.0383013632979525,1.0,0.2704918032786885,0.0,0.0,0.0,0.0,0.2533333333333333,0.6570516461748197,0.2129456997362448,0.6570516461748197,0.0,0.0,0.0,0.6570516461748197,1.0,0.1303622344782034,0.0049925892626483,0.0,0.4701114040779138,1.0
0.6666666666666666,0.1111111111111111,0.1765291572477306,0.7410130718954249,0.0,0.0,0.0,0.0297619,0.6594551282051282,0.0,0.0,0.2780213179812801,0.0,0.4058770728066034,0.3545469535193766,0.4198879149303061,0.0,0.3822882500482346,0.5237155372964412,0.0,0.3333333333333321,0.0,1.0,0.0,0.0220283092936135,0.8683552172605142,0.8683552172605142,0.1584544720744449,1.0,0.6721311475409837,0.0,0.0,1.0,0.0,0.68,0.8683552172605142,0.3834562275363057,0.8683552172605142,0.1111111111111111,0.0,0.0,0.8683552172605142,1.0,0.2566114900924702,0.0093870216164409,0.0,0.4701114040779138,1.0
