SrcPkts,DstLoss,Load,SrcBytes,DstGap,dTtl,IdleTime,pLoss,SrcWin,State_SPA_SPA,StdDev,SrcRate,SrcGap,sMeanPktSz,DstRate,TotBytes,DstWin,DstBytes,AckDat,SrcRetra,sTtl,State__PA,Flgs_ e d      ,SrcLoss,SynAck,Sum,Max,DstLoad,State_PA_PA,TotPkts,State_A_PA,DstRetra,TcpOpt_MwsS  T,State_FPA_FPA,DstPkts,Min,SrcLoad,Mean,Loss,Flgs_ e *      ,PCRatio,Dur,Cause_Status,dMeanPktSz,Rate,pRetran,TcpRtt,label
0.002375296912114,0.0,0.0,0.0001191052939084,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0488771466314399,0.0,0.0001255792342178,0.0,0.0029378641727464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000248411178503,0.000248411178503,0.0,0.0,0.0014450867052023,0.0,0.0,0.0,0.0,0.003257328990228,0.000248411178503,0.0,0.000248411178503,0.0,0.0,0.0,0.000248411178503,0.0,0.2435064994360348,0.2012882507785832,0.0,0.0,0.0
0.002375296912114,0.0,0.0,0.0001191052939084,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0488771466314399,0.0,0.0001255792342178,0.0,0.0029378641727464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.840442819926896e-05,9.840442819926896e-05,0.0,0.0,0.0014450867052023,0.0,0.0,0.0,0.0,0.003257328990228,9.840442819926896e-05,0.0,9.840442819926896e-05,0.0,0.0,0.0,9.840442819926896e-05,0.0,0.2435064994360348,0.5081300969959359,0.0,0.0,0.0
0.002375296912114,0.0,0.0,0.0001191052939084,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0488771466314399,0.0,0.0001255792342178,0.0,0.0029378641727464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002116095224285,0.0002116095224285,0.0,0.0,0.0014450867052023,0.0,0.0,0.0,0.0,0.003257328990228,0.0002116095224285,0.0,0.0002116095224285,0.0,0.0,0.0,0.0002116095224285,0.0,0.2435064994360348,0.2362949056639892,0.0,0.0,0.0
0.002375296912114,0.0,0.0,0.0001191052939084,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0488771466314399,0.0,0.0001255792342178,0.0,0.0029378641727464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.860443719967396e-05,9.860443719967396e-05,0.0,0.0,0.0014450867052023,0.0,0.0,0.0,0.0,0.003257328990228,9.860443719967396e-05,0.0,9.860443719967396e-05,0.0,0.0,0.0,9.860443719967396e-05,0.0,0.2435064994360348,0.5070993961830631,0.0,0.0,0.0
0.002375296912114,0.0,0.0,0.0001577340378787,0.0005627221051185,0.0,0.0,0.0,0.0100490768871231,0.0,0.0,0.0,0.0006377110218009,0.0647291941875825,0.0,0.0002229031407366,0.0385152929177557,0.0047985114821524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002358106114775,0.0002358106114775,0.0,0.0,0.0014450867052023,0.0,0.0,0.0,0.0,0.003257328990228,0.0002358106114775,0.0,0.0002358106114775,0.0,0.0,0.0,0.0002358106114775,0.0,0.3977272824121903,0.2120441109346907,0.0,0.0,0.0
0.002375296912114,0.0,0.0,0.0001577340378787,0.0005627221051185,0.0,0.0,0.0,0.0100490768871231,0.0,0.0,0.0,0.0006377110218009,0.0647291941875825,0.0,0.0002229031407366,0.0385152929177557,0.0047985114821524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023869074108334,0.0023869074108334,0.0,0.0,0.0014450867052023,0.0,0.0,0.0,0.0,0.003257328990228,0.0023869074108334,0.0,0.0023869074108334,0.0,0.0,0.0,0.0023869074108334,0.0,0.3977272824121903,0.0209485525278617,0.0,0.0,0.0
0.0237529691211401,0.0,0.0037752798066228,0.0019781135974788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0241194627296151,0.0,0.0811756948480845,0.0076681914677596,0.0036512162348833,0.0078164239075841,0.056358027713852,0.0973132885974765,0.0,0.0,0.0,0.0,0.0,0.0055026880519441,0.1825806161277257,0.1825806161277257,0.0082930633116197,0.0,0.0346820809248554,0.0,0.0,0.0,0.0,0.0488599348534201,0.1825806161277257,0.0019913581893982,0.1825806161277257,0.0,0.0,0.0,0.1825806161277257,0.0,0.3114177429728346,0.0065727351509368,0.0,0.095239273978452,0.0
0.0237529691211401,0.0,0.0056455143949457,0.0019877707834714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0383343249349649,0.0,0.0815719947159841,0.0104463916372298,0.0034534289409903,0.0078164239075841,0.0498947265338099,0.0987244840816509,0.0,0.0,0.0,0.0,0.0,0.0037602942709496,0.1148773694816266,0.1148773694816266,0.0115376225862676,0.0,0.0317919075144508,0.0,0.0,0.0,0.0,0.0423452768729641,0.1148773694816266,0.003179264941591,0.1148773694816266,0.0,0.0,0.0,0.1148773694816266,0.0,0.3181193786879718,0.0095758595841274,0.0,0.0962417926519094,0.0
0.0237529691211401,0.0,0.0057329716868979,0.0020167423414491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0386271413327497,0.0,0.0827609002642008,0.0105261866420973,0.0034816842686893,0.0078164239075841,0.0498947265338099,0.0973724884080371,0.0,0.0,0.0,0.0,0.0,0.0037900787800265,0.1140065302938632,0.1140065302938632,0.0116257521936619,0.0,0.0317919075144508,0.0,0.0,0.0,0.0,0.0423452768729641,0.1140065302938632,0.0032496441024987,0.1140065302938632,0.0,0.0,0.0,0.1140065302938632,0.0,0.3181193786879718,0.0096490045885892,0.0,0.0949406843118204,0.0
0.0237529691211401,0.0,0.0060835701311427,0.0020553710854194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040558116880846,0.0,0.0843461010568031,0.0110523916741958,0.0035193580389546,0.0078164239075841,0.0498947265338099,0.099028483108854,0.0,0.0,0.0,0.0,0.0,0.0036783868709883,0.1085786860408718,0.1085786860408718,0.012206924653169,0.0,0.0317919075144508,0.0,0.0,0.0,0.0,0.0423452768729641,0.1085786860408718,0.0034786421287639,0.1085786860408718,0.0,0.0,0.0,0.1085786860408718,0.0,0.3181193786879718,0.0101313588680128,0.0,0.0965187229644848,0.0
