SrcPkts,DstLoss,Load,SrcBytes,DstGap,dTtl,IdleTime,pLoss,SrcWin,State_SPA_SPA,StdDev,SrcRate,SrcGap,sMeanPktSz,DstRate,TotBytes,DstWin,DstBytes,AckDat,SrcRetra,sTtl,State__PA,Flgs_ e d      ,SrcLoss,SynAck,Sum,Max,DstLoad,State_PA_PA,TotPkts,State_A_PA,DstRetra,TcpOpt_MwsS  T,State_FPA_FPA,DstPkts,Min,SrcLoad,Mean,Loss,Flgs_ e *      ,PCRatio,Dur,Cause_Status,dMeanPktSz,Rate,pRetran,TcpRtt,label
0.0294117647058823,0.0,0.0,0.0022205551387846,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0488771466314399,0.0,0.0022719527433829,0.0,0.024793388429752,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0021294694207031,0.0021294694207031,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.03125,0.0021294694207031,0.0,0.0021294694207031,0.0,0.0,0.0,0.0021294694207031,0.0,0.2272727272727273,0.031088570829869,0.0,0.0,1.0
0.2352941176470588,0.25,0.0017660445357311,0.0189947486871717,0.0,0.0,0.0,0.21052632,1.5688981628202148e-05,1.0,0.0,0.0010709103193248,0.0,0.0522622192866578,0.001587367363799,0.0374588208565261,0.0078164239075841,0.3057851239669421,0.3630007161742295,0.0,1.0,0.0,1.0,0.0,0.1809803474171883,0.994887033317286,0.994887033317286,0.0018388868100734,0.0,0.25,0.0,0.0,1.0,0.0,0.28125,0.994887033317286,0.0012841650278173,0.994887033317286,0.1666666666666666,0.0,0.0,0.994887033317286,0.0,0.3114478068181818,0.0010646780807489,0.0,0.3867788025553011,1.0
0.1470588235294117,0.0,0.0021639639851779,0.0241860465116279,0.0,0.0,0.0,0.0,1.5688981628202148e-05,0.0,0.0,0.0007394590776036,0.0,0.1064729174372523,0.0019181238820467,0.0399863682835397,0.0078164239075841,0.2710743801652892,0.3630007161742295,0.0,1.0,0.0,0.0,0.0,0.1809803474171883,0.8233314406049637,0.8233314406049637,0.0019721552244148,0.0,0.203125,0.0,0.0,1.0,1.0,0.28125,0.8233314406049637,0.0018066328347168,0.8233314406049637,0.0,0.0,0.0,0.8233314406049637,1.0,0.2760942613636364,0.0010452996851893,0.0,0.3867788025553011,1.0
0.3823529411764705,0.125,0.0045055356835011,0.0439009752438109,0.0,0.0,0.0,0.07407408,1.5688981628202148e-05,0.0,0.0,0.0024404727828724,0.0,0.0743318758256274,0.0031652388009642,0.0700045439054867,0.0078164239075841,0.4363636363636363,0.2603212552972661,0.0,1.0,0.0,1.0,0.0,0.341772403051557,0.7484039979703337,0.7484039979703337,0.0036221917492759,0.0,0.390625,0.0,0.0,1.0,0.0,0.40625,0.7484039979703337,0.0041629779874811,0.7484039979703337,0.0833333333333333,0.0,0.0,0.7484039979703337,0.0,0.3076922954545454,0.0022114444948687,0.0,0.3060812671713677,1.0
0.3529411764705882,0.25,0.0054622412412318,0.0421005251312828,0.0,0.0,0.0,0.14814814,1.5688981628202148e-05,0.0,0.0,0.0028124853215001,0.0,0.0772236882430647,0.0039793420315764,0.0677041917528115,0.0078164239075841,0.4276859504132231,0.1230446558863598,0.0,1.0,0.0,1.0,0.0,0.0197716292497098,0.5952936065715742,0.5952936065715742,0.0044650833401301,0.0,0.375,0.0,0.0,1.0,0.0,0.40625,0.5952936065715742,0.0049857693098113,0.5952936065715742,0.1666666666666666,0.0,0.0,0.5952936065715742,0.0,0.3015734356060606,0.002669022218084,0.0,0.1254744167612701,1.0
0.2941176470588235,0.0,0.01081111561258,0.0368792198049512,0.0,0.0,0.0,0.0,1.5688981628202148e-05,0.0,0.0,0.005337366695935,0.0,0.0811756948480845,0.0076916058214501,0.0585595819606952,0.0078164239075841,0.3665289256198347,0.2676916573779407,0.0,1.0,0.0,0.0,0.0,0.0147815993888949,0.2566517668475992,0.2566517668475992,0.0087424306571206,0.0,0.3125,0.0,0.0,0.0,0.0,0.34375,0.2566517668475992,0.009946911456914,0.2566517668475992,0.0,0.0,0.0,0.2566517668475992,0.0,0.3054407575757575,0.0051589095479944,0.0,0.2691543458254684,1.0
0.2941176470588235,0.0,0.0156096312497812,0.0372393098274568,0.0,0.0,0.0,0.0,1.5688981628202148e-05,0.0,0.0,0.0076663042833139,0.0,0.0819682945838837,0.0110478064140518,0.0589003748722026,0.0078164239075841,0.3665289256198347,0.1217213489922405,0.0,1.0,0.0,0.0,0.0,0.049275304808484,0.178683825092698,0.178683825092698,0.0125571535861123,0.0,0.3125,0.0,0.0,0.0,0.0,0.34375,0.178683825092698,0.0144162662101867,0.178683825092698,0.0,0.0,0.0,0.178683825092698,0.0,0.3054407575757575,0.0074099783850075,0.0,0.1281492876191499,1.0
0.2941176470588235,0.0,0.0085567597994475,0.0377794448612153,0.0,0.0,0.0,0.0,1.5688981628202148e-05,0.0,0.0,0.0041656451922987,0.0,0.0831572007926023,0.0060030541825522,0.0594115642394638,0.0078164239075841,0.3665289256198347,0.3700439935598167,0.0,1.0,0.0,0.0,0.0,0.0344837848830864,0.3288433202922415,0.3288433202922415,0.0068231892760201,0.0,0.3125,0.0,0.0,0.0,0.0,0.34375,0.3288433202922415,0.0079525955704,0.3288433202922415,0.0,0.0,0.0,0.3288433202922415,0.0,0.3054407575757575,0.0040263648802854,0.0,0.3739687103253239,1.0
0.2941176470588235,0.0,0.0240002360186953,0.0384996249062265,0.0,0.0,0.0,0.0,1.5688981628202148e-05,0.0,0.0,0.0108198865207997,0.0,0.0847424062087186,0.0187108691836024,0.0638418720890605,0.0078164239075841,0.4210743801652892,0.136293879133483,0.0,1.0,0.0,0.0,0.0,0.3516036547256475,0.12660432730107,0.12660432730107,0.0206654072090307,0.0,0.34375,0.0,0.0,0.0,0.0,0.40625,0.12660432730107,0.0210386699320243,0.12660432730107,0.0,0.0,0.0,0.12660432730107,0.0,0.2969114128787879,0.011503930819245,0.0,0.1836350567956632,1.0
0.2941176470588235,0.0,0.0242783351821086,0.0393998499624906,0.0,0.0,0.0,0.0,1.5688981628202148e-05,0.0,0.0,0.0108060599128542,0.0,0.0867239121532364,0.0186869571355243,0.0646938543678291,0.0078164239075841,0.4210743801652892,0.0791762919406167,0.0,1.0,0.0,0.0,0.0,0.0197319471036993,0.1267663325824422,0.1267663325824422,0.0206389975903865,0.0,0.34375,0.0,0.0,0.0,0.0,0.40625,0.1267663325824422,0.0215029687037858,0.1267663325824422,0.0,0.0,0.0,0.1267663325824422,0.0,0.2969114128787879,0.0114892297848204,0.0,0.0816890244312037,1.0
